"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.224584162E-4,8.961863708E-1,9.621242523E0,-2.030826874E0
2.075945819E-2,7.917036438E-1,9.373657379E0,-1.494791565E0
4.069745820E-2,6.740483093E-1,9.620793457E0,-1.888023834E0
6.063445820E-2,7.650590515E-1,9.945468292E0,-2.101479950E0
8.057145821E-2,8.336164856E-1,9.830657043E0,-2.037562866E0
1.005084582E-1,8.170010376E-1,9.509574738E0,-1.760339355E0
1.204460834E-1,7.762857056E-1,9.515113220E0,-1.884431305E0
1.403840834E-1,7.328759766E-1,9.764045563E0,-1.988914032E0
1.603210834E-1,7.671546936E-1,9.889335022E0,-1.853894806E0
1.802580834E-1,8.638536072E-1,9.654623108E0,-1.828597412E0
2.001950834E-1,8.894503784E-1,9.570947113E0,-1.921554108E0
2.201330834E-1,6.036946106E-1,9.688602448E0,-1.851350098E0
2.400700834E-1,3.951782227E-1,9.732461243E0,-2.112407227E0
2.600070834E-1,3.023712158E-1,9.707463226E0,-2.136207733E0
2.799440832E-1,2.044747925E-1,9.581874390E0,-1.972897339E0
2.998810832E-1,1.869612122E-1,9.706714783E0,-1.995350647E0
3.198190832E-1,2.957849121E-1,9.674232330E0,-1.991458740E0
3.397560832E-1,3.987707520E-1,9.655221863E0,-2.052082672E0
3.596930832E-1,5.441184998E-1,9.747430115E0,-1.747316437E0
3.796300832E-1,8.292755127E-1,9.518406372E0,-1.815275116E0
3.995680832E-1,8.675958252E-1,9.586963806E0,-1.812580719E0
4.195050832E-1,6.288423157E-1,9.832902374E0,-2.052082672E0
4.394420832E-1,6.044430542E-1,9.956694946E0,-2.237846375E0
4.593790832E-1,7.268884277E-1,9.365274811E0,-1.901645508E0
4.793160832E-1,8.258326721E-1,9.592801666E0,-1.682650909E0
4.992540833E-1,9.325607300E-1,9.941277008E0,-2.221979370E0
5.191910833E-1,8.542735291E-1,1.001761826E1,-2.023941193E0
5.391280833E-1,8.806187439E-1,9.519903259E0,-1.688189392E0
5.590650833E-1,9.074130249E-1,9.423503723E0,-1.965113525E0
5.790030833E-1,8.596623230E-1,9.983339539E0,-2.368524628E0
5.989400833E-1,3.408412170E-1,9.939480743E0,-2.150727539E0
6.188770833E-1,2.839595032E-1,9.548942871E0,-1.558409271E0
6.388140833E-1,8.126600647E-1,9.621990967E0,-1.829345856E0
6.587510833E-1,9.879455566E-1,1.018092865E1,-1.920955353E0
6.786890833E-1,6.155200195E-1,9.863289185E0,-1.872306519E0
6.986260833E-1,3.264710999E-1,9.219178619E0,-1.808090057E0
7.185630833E-1,4.385879517E-1,9.411378937E0,-1.614243164E0
7.385000833E-1,3.517684937E-1,1.012359787E1,-1.898052979E0
7.584380833E-1,1.676513672E-2,9.662406921E0,-1.586251373E0
7.783750833E-1,-8.681945801E-3,1.038300842E1,-9.455836487E-1
7.983120834E-1,6.661148071E-1,8.948092346E0,-3.013233948E0
8.182490834E-1,-9.071136475E-2,8.893156586E0,-2.138602753E0
8.381860834E-1,-9.400451660E-1,9.577084351E0,-2.086810455E0
8.581240834E-1,-6.854246521E-1,9.710606689E0,-2.931803284E0
8.780610834E-1,-1.531315613E-1,9.746981049E0,-1.617985382E0
8.979980834E-1,-3.891906738E-2,9.550739136E0,-1.404229889E0
9.179350834E-1,-3.962260437E-1,9.168434143E0,-1.913470917E0
9.378720834E-1,-5.239105225E-1,9.348060608E0,-1.779798889E0
9.578100834E-1,-2.233355713E-1,9.560468903E0,-1.560953979E0
9.777470834E-1,-3.225791931E-1,9.536967773E0,-1.251098328E0
9.976840834E-1,-7.270381165E-1,9.819131012E0,-1.196461945E0
1.017621083E0,-9.993218994E-1,9.907746735E0,-1.997296600E0
1.037559083E0,-9.752220154E-1,9.724976807E0,-2.234702911E0
1.057496083E0,-1.105451202E0,9.619595947E0,-2.160906372E0
1.077433083E0,-9.859996033E-1,9.044042816E0,-2.419718170E0
1.097370083E0,-8.586145020E-1,9.662257233E0,-1.412612457E0
1.117307167E0,-6.828799438E-1,9.935588837E0,-1.160985718E0
1.137245167E0,-5.245092773E-1,1.115794693E1,-9.880952454E-1
1.157182167E0,-1.869612122E-1,9.919272766E0,-1.320404205E0
1.177119167E0,-3.864962769E-1,8.786428528E0,-1.061891785E0
1.197056167E0,-8.437953186E-1,9.678722992E0,-1.046174469E0
1.216993167E0,-5.903723145E-1,1.051473450E1,-1.516346741E0
1.236931167E0,-2.414479065E-1,1.016341507E1,-1.203048248E0
1.256868167E0,-4.507127380E-1,9.799372101E0,-9.723779297E-1
1.276805167E0,-1.082997894E0,1.050275940E1,-1.847607880E0
1.296742167E0,-1.432970123E0,1.042537033E1,-2.695893860E0
1.316680167E0,-1.528621216E0,9.082961884E0,-2.010469208E0
1.336617167E0,-1.507814484E0,8.608298950E0,-1.144370270E0
1.356554167E0,-1.358425140E0,1.002375549E1,-1.967209167E0
1.376491167E0,-1.290466461E0,1.048015640E1,-2.561772766E0
1.396428167E0,-1.185384979E0,9.652677155E0,-1.976489868E0
1.416366167E0,-1.347198486E0,8.979676666E0,-1.375040588E0
1.436303167E0,-1.465153198E0,8.673114166E0,-9.752220154E-1
1.456240167E0,-1.528172150E0,9.019344177E0,-7.325765991E-1
1.476177167E0,-1.347497864E0,1.044842239E1,-7.038363647E-1
1.496114167E0,-9.934840393E-1,1.055530014E1,-1.347348175E0
1.516052167E0,-1.164428558E0,9.202862549E0,-8.551716614E-1
1.535989167E0,-1.653162231E0,8.559051361E0,-7.147636414E-1
1.555926167E0,-1.466051331E0,8.606951752E0,-1.634600830E0
1.575863167E0,-1.120420074E0,8.734486542E0,-2.093546448E0
1.595800167E0,-1.477577362E0,1.020158569E1,-1.160985718E0
1.615738167E0,-1.919608154E0,1.147813110E1,-9.339079285E-1
1.635675167E0,-1.811682587E0,1.104702759E1,-1.250050507E0
1.655612167E0,-1.095571747E0,9.998308411E0,-9.186396790E-1
1.675549167E0,-7.147636414E-1,9.761201477E0,-3.860472107E-1
1.695487167E0,-4.116439819E-1,9.620643768E0,-8.075706482E-1
1.715424167E0,-1.980381775E-1,9.398954773E0,-1.236728210E0
1.735361167E0,-5.882766724E-1,8.803343353E0,-1.470242615E0
1.755298167E0,-1.119971008E0,8.780291290E0,-1.985022125E0
1.775235167E0,-1.374591522E0,9.375603333E0,-2.338137817E0
1.795173167E0,-1.602268066E0,9.833800507E0,-2.421664124E0
1.815110167E0,-1.810335388E0,9.507179718E0,-2.577041016E0
1.835047167E0,-1.907183990E0,9.626331940E0,-1.814376984E0
1.854984167E0,-1.326092377E0,9.717492371E0,-1.460662537E0
1.874921167E0,-6.750961304E-1,9.838440857E0,-2.063309326E0
1.894859167E0,-2.631527710E-1,1.001148102E1,-2.941383362E0
1.914796167E0,-5.731581116E-1,9.891879730E0,-1.593586121E0
1.934733167E0,-9.966275024E-1,9.439520416E0,-4.183799744E-1
1.954670167E0,-8.051756287E-1,9.064999237E0,-1.183289337E0
1.974607167E0,-7.264393616E-1,9.561816101E0,-2.267035675E0
1.994545167E0,-1.047671356E0,1.007659561E1,-2.379601593E0
2.014482167E0,-1.360969849E0,1.002091141E1,-1.685644684E0
2.034419167E0,-1.522933044E0,9.517208862E0,-1.692829742E0
2.054356167E0,-1.443298645E0,8.760831757E0,-2.674338684E0
2.074294167E0,-1.332678680E0,8.480913849E0,-4.075275421E0
2.094231167E0,-1.618733826E0,8.218060455E0,-4.287683716E0
2.114168333E0,-2.335593109E0,7.591014404E0,-2.689307556E0
2.134105333E0,-2.807262268E0,7.002887421E0,-2.093546448E0
2.154042333E0,-3.006797333E0,7.310647430E0,-2.965483246E0
2.173980333E0,-3.274590454E0,8.156538391E0,-3.563040619E0
2.193917333E0,-3.627107391E0,8.799301758E0,-2.973416748E0
2.213854333E0,-4.332740021E0,8.891659698E0,-1.350042572E0
2.233791333E0,-4.677323456E0,8.612190857E0,-8.687933350E-1
2.253728333E0,-4.228706360E0,8.466543732E0,-2.916085968E0
2.273666333E0,-3.888912964E0,8.731343079E0,-3.800596619E0
2.293603333E0,-4.327201538E0,8.485853577E0,-3.163671112E0
2.313540333E0,-4.891977081E0,7.763605499E0,-2.389481049E0
2.333477333E0,-4.893623657E0,7.335795135E0,-3.256777496E0
2.353414333E0,-4.715494080E0,7.893535309E0,-4.471052399E0
2.373352333E0,-5.323080597E0,7.228917389E0,-3.673660583E0
2.393289333E0,-5.962999878E0,6.486461334E0,-2.891836395E0
2.413226333E0,-6.041885834E0,6.703959045E0,-3.465293884E0
2.433163333E0,-5.736520844E0,7.587870941E0,-4.472698975E0
2.453100333E0,-5.885610809E0,7.631879425E0,-4.224215698E0
2.473038333E0,-6.175408173E0,6.788233795E0,-3.447929993E0
2.492975333E0,-5.560187531E0,6.294859772E0,-3.991599426E0
2.512912333E0,-6.325995026E0,6.565197601E0,-4.349056091E0
2.532849333E0,-6.544989624E0,6.700216827E0,-4.595144348E0
2.552786333E0,-6.715784454E0,6.387068024E0,-4.622537384E0
2.572724333E0,-7.423063660E0,5.530100098E0,-3.908671875E0
2.592661333E0,-7.550299072E0,4.647385712E0,-3.717669067E0
2.612598333E0,-7.791896667E0,4.769831085E0,-4.862488403E0
2.632535333E0,-8.146808624E0,4.568499756E0,-5.025798798E0
2.652473333E0,-8.676557007E0,3.679498444E0,-4.167483673E0
2.672410333E0,-9.174721069E0,3.711082764E0,-4.510121155E0
2.692347333E0,-9.371561737E0,4.364324341E0,-5.072651367E0
2.712284333E0,-9.754465485E0,4.226610718E0,-4.716541901E0
2.732221333E0,-9.890682220E0,4.091890869E0,-5.147196350E0
2.752159333E0,-9.974507904E0,4.248914337E0,-4.941074982E0
2.772096333E0,-9.646539917E0,4.335733795E0,-4.787045288E0
2.792033333E0,-8.541238403E0,3.957769775E0,-4.963528290E0
2.811970333E0,-8.253087616E0,3.495381317E0,-4.773722992E0
2.831907333E0,-7.994425507E0,3.664679260E0,-4.766088867E0
2.851845333E0,-8.095764771E0,4.232448578E0,-4.972509613E0
2.871782333E0,-8.306825867E0,4.436923370E0,-4.508773956E0
2.891719333E0,-8.471932526E0,5.094505920E0,-4.540807343E0
2.911656333E0,-8.945697327E0,5.254972229E0,-5.083428955E0
2.931593333E0,-8.707243195E0,4.715943146E0,-4.614005127E0
2.951531333E0,-7.950866089E0,4.880301361E0,-4.378993835E0
2.971468333E0,-7.570057983E0,5.308261414E0,-4.641697540E0
2.991405333E0,-7.926167450E0,4.798870697E0,-4.850962372E0
3.011342333E0,-8.301886139E0,4.749623108E0,-4.782854004E0
