"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.851958316E-2,-6.118846228E-2,1.816104251E-1,2.258545518E-2
2.848958317E-2,-6.112929577E-2,2.045402813E-1,-8.241065741E-3
3.845858318E-2,-2.159093516E-2,1.615597379E-1,-1.138388568E-1
6.842858319E-2,3.469275473E-2,1.284013474E-1,-1.370458710E-1
8.842858319E-2,8.724197416E-2,6.450531363E-2,-5.594966769E-2
1.084285832E-1,5.555752052E-2,1.431024170E-1,-9.607910872E-2
1.284285832E-1,1.051219739E-2,1.288387191E-1,-4.705020547E-2
1.484285832E-1,4.404766023E-2,3.119138718E-2,-9.898459017E-2
1.684285832E-1,8.537698645E-2,3.373024821E-2,-4.016043127E-2
1.884285832E-1,9.201257123E-2,1.081015688E-1,-5.513807416E-2
2.084285832E-1,6.897580236E-2,1.234639585E-1,-1.037646890E-2
2.284285832E-1,4.839237900E-2,1.196533281E-1,-2.083479881E-2
2.484285832E-1,3.975271588E-2,9.512542784E-2,-8.314740658E-2
2.684285832E-1,8.417805143E-2,9.019914865E-2,-6.038185716E-2
2.884285832E-1,1.337868340E-1,8.499688089E-2,-7.542908192E-3
3.084285832E-1,1.405975794E-1,1.378486937E-1,-3.409511447E-2
3.284285832E-1,2.534641905E-2,1.398490262E-1,-5.149876714E-2
3.484285832E-1,-1.507187991E-1,5.778276980E-2,-7.373806715E-2
3.684285832E-1,-2.461436409E-1,7.121908665E-4,-2.410859638E-1
3.884285832E-1,-3.485070264E-1,1.316255021E-1,-3.621876472E-1
4.084285832E-1,-4.509248458E-1,1.758450705E-1,-4.018335235E-1
4.284285832E-1,-6.026044703E-1,2.311445278E-1,-3.526631176E-1
4.484285832E-1,-6.510593963E-1,2.351890469E-1,-4.483563101E-1
4.684285832E-1,-3.989945907E-1,2.058465493E-1,-2.566272783E-1
4.884285832E-1,-1.458074486E-2,6.540812373E-2,4.560828209E-2
5.084285832E-1,2.209061994E-1,-7.586294532E-2,1.437900496E-1
5.284285832E-1,2.278625222E-1,-4.929787517E-3,2.531739128E-1
5.484285832E-1,1.402680157E-1,1.839323545E-1,3.173868656E-3
5.684285832E-1,-9.089021645E-3,3.053357542E-1,-6.189979434E-2
5.884285832E-1,-1.015656243E-1,1.963465780E-1,1.780944943E-1
6.084285832E-1,-1.269753942E-1,-2.361398041E-2,4.428798079E-2
6.284285832E-1,-1.379533223E-1,-1.340667146E-1,-7.965661883E-2
6.484285832E-1,-9.931492131E-2,7.121323943E-3,6.988942981E-2
6.684285832E-1,4.300502859E-2,2.196752143E-1,1.451875341E-1
6.884285832E-1,2.271193045E-1,3.108830076E-1,9.759353757E-2
7.084285832E-1,3.393311005E-1,2.538451731E-1,1.959939909E-1
7.284285832E-1,4.401045732E-1,1.081267118E-1,3.254121691E-1
7.484285832E-1,5.184040533E-1,-5.812366247E-2,2.238799471E-1
7.684285832E-1,5.497377471E-1,-1.181260353E-1,1.875804323E-1
7.884285832E-1,5.216778363E-1,-7.939583302E-2,2.731848389E-1
8.084285832E-1,4.779218059E-1,-2.003080666E-2,2.868275625E-1
8.284285832E-1,4.676902749E-1,1.292877853E-2,8.859174907E-2
8.484285832E-1,4.032682110E-1,-6.401063919E-2,5.168587804E-2
8.684285832E-1,3.247115996E-1,-1.920564759E-1,5.983689666E-2
8.884285832E-1,2.121307712E-1,-2.877058142E-1,-9.424542189E-3
9.084285832E-1,1.026693593E-1,-3.217377788E-1,1.047411740E-2
9.284285832E-1,6.791263238E-2,-4.048278826E-1,4.364186347E-2
9.484285832E-1,1.342730483E-1,-5.694685185E-1,4.861725926E-2
9.684285832E-1,2.594583540E-1,-6.580550051E-1,5.371252298E-3
9.884285832E-1,3.084676690E-1,-4.943996251E-1,-4.961245537E-2
1.008428583E0,2.408818960E-1,-2.688672549E-1,-6.785518348E-2
1.028428583E0,1.176785772E-1,-2.141390705E-1,-2.228139997E-1
1.048428583E0,-1.203028806E-1,-2.168182647E-1,-2.770282137E-1
1.068428583E0,-3.095924541E-1,-1.733453858E-1,-3.164279222E-1
1.088428583E0,-2.243532792E-1,-8.047230542E-2,-3.958553302E-1
1.108428583E0,-6.014226750E-3,1.221787405E-1,-2.697648025E-1
1.128428583E0,1.190517958E-1,3.326475137E-1,-3.468381214E-1
1.148428583E0,1.082462874E-1,3.916429961E-1,-2.913305032E-1
1.168428583E0,1.054390392E-1,2.769136083E-1,-1.048592877E-1
1.188428583E0,1.844591886E-1,1.440999520E-1,-7.593311191E-2
1.208428583E0,1.280952457E-1,1.438473523E-1,8.889638901E-2
1.228428583E0,-3.333643824E-2,2.691946989E-1,-8.956764936E-2
1.248428583E0,-1.738375752E-1,3.762425995E-1,-1.426299620E-1
1.268428583E0,-2.065300888E-1,3.560305291E-1,-1.612486660E-1
1.288428583E0,-9.617865756E-2,2.423746902E-1,-3.499096638E-1
1.308428583E0,-5.368518725E-2,2.044987661E-1,9.662523866E-3
1.328428583E0,3.246608019E-2,1.461681122E-1,1.376738620E-1
1.348428583E0,2.717230350E-2,-2.958691120E-4,-7.299722493E-2
1.368428583E0,-4.942417502E-2,-1.953888041E-1,1.490917200E-1
1.388428583E0,-4.801850438E-2,-2.912293464E-1,3.682927251E-2
1.408428583E0,9.191296756E-2,-2.871976912E-1,-2.135900170E-1
1.428428583E0,9.354156330E-2,-2.936945325E-1,-3.739762187E-1
1.448428583E0,-7.363442525E-2,-3.512375665E-1,-3.500383025E-1
1.468428583E0,-2.648207624E-1,-3.906366903E-1,-4.243032038E-2
1.488428583E0,-3.335443304E-1,-3.899718618E-1,-1.391128618E-1
1.508428583E0,-1.179506920E-1,-4.501262623E-1,-6.590314901E-1
