"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.716148125E0,-7.335355282E-1,8.700488806E-1,1.135396481E0
1.736148125E0,-7.038827538E-1,6.701371670E-1,1.471564770E0
1.756148125E0,-7.497954369E-1,3.202596009E-1,1.494464993E0
1.776148125E0,-6.840509772E-1,3.722788692E-1,1.195673347E0
1.796148125E0,-5.637971759E-1,2.501359880E-1,1.006635785E0
1.816148125E0,-5.603614450E-1,1.253658980E-1,1.017588377E0
1.836148125E0,-7.324094176E-1,6.280700117E-2,1.062736273E0
1.856148125E0,-8.847646713E-1,7.921672426E-3,1.124661565E0
1.876148125E0,-7.144343853E-1,4.899445474E-1,9.559664130E-1
1.896148125E0,-5.439723730E-1,3.385472298E-1,6.343896985E-1
1.916148125E0,-4.636428058E-1,1.414032280E-1,5.757458806E-1
1.936148125E0,-4.363729656E-1,5.244398117E-1,6.154465675E-1
1.956148125E0,-3.714092970E-1,5.976427794E-1,6.799455881E-1
1.976148125E0,-2.025876790E-1,1.310143620E-2,7.123284936E-1
1.996148125E0,3.344574943E-2,-1.333812159E-2,5.396745205E-1
2.016148125E0,4.910600372E-3,4.366175458E-2,1.145229936E-1
2.036148125E0,-1.764910519E-1,1.239557639E-1,1.198839843E-1
2.056148125E0,-2.444704175E-1,1.211373508E-1,6.442844868E-1
2.076148125E0,-2.088580132E-1,1.311827172E-2,5.596315265E-1
2.096148125E0,-2.982779741E-1,8.159029484E-2,3.707019687E-1
2.116148125E0,-2.803893089E-1,1.721783578E-1,5.094864368E-1
2.136148125E0,-2.913518548E-1,2.495012581E-1,7.501517534E-1
2.156148125E0,-2.889776826E-1,2.037427425E-1,7.333837748E-1
2.176148125E0,-3.073212802E-1,-4.205759615E-2,5.497096181E-1
2.196148125E0,-4.084675014E-1,-2.990114093E-1,4.259447455E-1
2.216148125E0,-3.928533196E-1,-3.105596900E-1,3.910817504E-1
2.236148125E0,-3.161441982E-1,-1.385611147E-1,4.876593947E-1
2.256148125E0,-2.636450231E-1,4.399972782E-2,5.793373585E-1
2.276148125E0,-2.718622983E-1,1.793461293E-1,6.478312016E-1
2.296148125E0,-3.119369149E-1,4.548375495E-3,6.869823933E-1
2.316148125E0,-2.606056631E-1,-1.165162250E-1,6.210626364E-1
2.336148125E0,-1.308192909E-1,-4.230805337E-1,4.175546169E-1
2.356148125E0,-1.607284099E-1,-4.756755233E-1,2.747533023E-1
2.376148125E0,-2.645754218E-1,-3.450195193E-1,2.462831885E-1
2.396148125E0,-3.267938495E-1,-3.515645117E-2,3.184346855E-1
2.416148125E0,-3.622963130E-1,2.856901288E-1,4.085538685E-1
2.436148125E0,-3.757723868E-1,4.563055336E-1,4.211654663E-1
2.456148125E0,-3.652249873E-1,4.142784774E-1,3.160859942E-1
2.476148125E0,-4.684662223E-1,3.711069822E-1,1.949191988E-1
2.496148125E0,-6.087158918E-1,4.353763163E-1,2.237833738E-1
2.516148125E0,-6.181163788E-1,4.050653875E-1,4.056218863E-1
2.536148125E0,-5.076802373E-1,3.233220875E-1,5.036889911E-1
2.556148125E0,-3.444457948E-1,1.293656379E-1,2.888057232E-1
2.576148125E0,-4.408302903E-1,6.701295078E-2,-1.665686965E-1
2.596148125E0,-6.800115108E-1,2.112747729E-1,-3.621283174E-1
2.616148125E0,-8.156659007E-1,5.319346189E-1,-8.070165664E-2
2.636148125E0,-8.391371369E-1,8.748717308E-1,3.991937935E-1
2.656148125E0,-8.269982934E-1,8.749071360E-1,5.967026949E-1
2.676148125E0,-7.660994530E-1,5.671494603E-1,3.330385983E-1
2.696148125E0,-6.655231118E-1,2.290383279E-1,-4.807826504E-2
2.716148125E0,-4.515921175E-1,-1.462024897E-1,-5.878536776E-2
2.736148125E0,-1.743164659E-1,-2.979951799E-1,2.043568492E-1
2.756148125E0,-1.260133833E-1,-2.173018157E-1,3.492670357E-1
2.776148125E0,-1.269215792E-1,-2.997308969E-1,2.208148837E-1
2.796148125E0,-1.559796836E-2,-3.854829073E-1,2.458266355E-2
2.816148125E0,8.986292034E-2,-1.992790401E-1,-1.127642840E-1
2.836148125E0,1.478434056E-1,-1.321001649E-1,-2.627087831E-1
2.856148125E0,1.222351491E-1,-4.533457458E-1,-4.519835413E-1
2.876148125E0,7.507752627E-2,-6.233381629E-1,-4.351952374E-1
2.896148125E0,1.288787276E-1,-2.979891598E-1,-3.724645674E-1
2.916148125E0,2.253195345E-1,-2.464113981E-1,-6.255636811E-1
2.936148125E0,2.346467227E-1,-3.750103712E-1,-9.287003875E-1
2.956148125E0,1.999405622E-1,-2.498272359E-1,-9.948387146E-1
2.976148125E0,2.562328577E-1,-4.971517920E-1,-8.351052403E-1
2.996148125E0,4.053300917E-1,-8.400271535E-1,-7.508245111E-1
3.016148125E0,5.115184784E-1,-9.166125059E-1,-7.278680205E-1
3.036148125E0,5.473327637E-1,-8.051590323E-1,-7.089530826E-1
3.056148125E0,5.501998067E-1,-8.138005733E-1,-7.704095840E-1
3.076148125E0,4.971551299E-1,-6.473434567E-1,-9.629108310E-1
3.096148125E0,3.700091541E-1,-7.020195723E-1,-1.117450953E0
3.116148125E0,3.159648180E-1,-7.836027741E-1,-1.117796183E0
3.136148125E0,2.912934721E-1,-8.052639961E-1,-1.130495429E0
3.156148125E0,1.656035893E-2,-3.693909943E-1,-1.182361603E0
3.176148125E0,-2.080364525E-1,-6.722591817E-2,-1.130902052E0
3.196148125E0,-6.817743182E-2,-9.953926504E-2,-1.069348693E0
3.216148125E0,1.899253279E-1,-6.157044172E-1,-1.129569173E0
3.236148125E0,2.322020680E-1,-7.462877035E-1,-1.296938300E0
3.256148125E0,1.340165436E-1,-5.265856981E-1,-1.276887894E0
3.276148125E0,-1.151275262E-1,-5.096709132E-1,-1.272120714E0
3.296148125E0,-3.571158946E-1,-3.925666511E-1,-1.421552062E0
3.316148125E0,-3.699485660E-1,4.539505020E-2,-1.410008073E0
3.336148125E0,-1.470493823E-1,1.020396650E-1,-1.321446419E0
3.356148125E0,-4.300585389E-2,-3.676862717E-1,-1.346038938E0
3.376148125E0,2.800038271E-2,-4.834752679E-1,-1.463147283E0
3.396148125E0,3.163160384E-2,-2.731800675E-1,-1.426203847E0
3.416148125E0,-3.811221942E-2,-3.655498028E-1,-1.337723374E0
3.436148125E0,-7.497241348E-2,-2.929667234E-1,-1.458056092E0
3.456148125E0,-9.475560486E-2,6.109385192E-2,-1.576217294E0
3.476148125E0,-6.283728778E-2,-1.718572080E-1,-1.561477780E0
3.496148125E0,-4.882515594E-2,-5.278941393E-1,-1.470177412E0
3.516148125E0,-7.414104789E-2,-7.001878023E-1,-1.441494823E0
3.536148125E0,-2.577897906E-1,-2.436335534E-1,-1.405160546E0
3.556148125E0,-1.761373729E-1,2.623506486E-1,-1.376383185E0
3.576148125E0,-1.158388928E-1,-6.230066717E-2,-1.551365376E0
3.596148125E0,-1.876958162E-1,-9.743095636E-1,-1.706077814E0
3.616148125E0,-2.482880801E-1,-8.460956216E-1,-1.678736806E0
3.636148125E0,-4.148321226E-2,3.205947876E-1,-1.450093389E0
3.656148125E0,-3.928446025E-2,5.585860014E-1,-1.127556086E0
3.676148125E0,-2.696478367E-1,-3.177281022E-1,-1.579363346E0
3.696148125E0,-1.335057318E-1,-4.624688327E-1,-1.861940026E0
3.716148125E0,9.692019224E-2,8.485906571E-2,-1.410204887E0
3.736148125E0,2.650493979E-1,1.907358319E-1,-1.096076727E0
3.756148125E0,7.677599788E-2,-5.786718130E-1,-1.454095364E0
3.776148125E0,-2.148586698E-2,-7.566598654E-1,-1.457270026E0
3.796148125E0,-3.317785449E-4,1.981841177E-1,-1.319754839E0
3.816148125E0,-1.298753619E-1,-4.633331671E-2,-1.546688318E0
3.836148125E0,-4.156765640E-1,-2.556091845E-1,-1.826660872E0
3.856148125E0,-2.484799325E-1,3.525222465E-2,-1.544947624E0
3.876148125E0,7.739798725E-2,6.940869689E-1,-7.095878124E-1
3.896148125E0,9.700487554E-2,-4.661657214E-1,-1.481087089E0
3.916148125E0,9.495321661E-2,-9.187362194E-1,-2.220340014E0
3.936148125E0,1.170011908E-1,-4.037394524E-1,-1.356073380E0
3.956148125E0,-3.293949179E-3,8.769971132E-1,-1.271652132E-1
3.976148125E0,-2.329688966E-1,1.080748588E-1,-8.947468996E-1
3.996148125E0,4.683124274E-2,-4.224074185E-1,-2.100885868E0
4.016148125E0,1.448185295E-1,-6.384965777E-1,-8.992683887E-1
4.036148125E0,-2.117455155E-1,1.100195169E0,2.263527513E-1
4.056148125E0,-2.014691532E-1,1.997884810E-1,-8.821715117E-1
4.076148125E0,6.744591147E-2,-1.047326326E0,-9.143620729E-1
4.096148125E0,-4.537050053E-2,-6.084377170E-1,-4.003382325E-1
4.116148125E0,-2.412022650E-1,1.313684225E0,-5.500893295E-2
4.136148125E0,9.905984998E-2,4.574198425E-1,-3.644489869E-2
4.156148125E0,2.213638723E-1,-7.839865088E-1,-3.873262405E-1
4.176148125E0,1.036855206E-1,-2.281610221E-1,5.711157247E-2
4.196148125E0,-6.307695061E-2,6.543041468E-1,7.133595347E-1
4.216148125E0,2.050686181E-1,4.972323775E-2,3.860059679E-1
