"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.297125015E-3,3.791084661E-1,1.290316772E-1,3.779757142E-2
1.624712499E-2,3.559536383E-1,4.180700719E-2,-9.004770577E-2
2.619712509E-2,1.906605993E-1,-1.628508031E-2,-1.363021052E-1
5.614812507E-2,7.789587602E-2,2.142244399E-2,-1.257233226E-1
7.614812507E-2,-6.095941588E-2,5.259570479E-2,2.629796934E-1
9.614812507E-2,3.776342368E-1,2.264568150E-2,3.667683560E-1
1.161481251E-1,5.977781054E-1,-1.524310648E-2,1.225599790E-1
1.361481251E-1,8.132848397E-2,3.007223010E-3,3.159899658E-1
1.561481251E-1,-7.006440774E-2,-2.054302275E-2,2.040456069E-1
1.761481251E-1,1.638052149E-1,-1.203760439E-1,-2.992371082E-2
1.961481251E-1,1.585017903E-1,2.900920630E-2,-2.320759892E-3
2.161481251E-1,-1.484564200E-2,-2.604408324E-2,3.206882036E-1
2.361481251E-1,1.821631332E-1,-9.123293638E-2,1.700066257E-1
2.561481251E-1,1.234433471E-1,-1.198439473E-1,9.359988928E-2
2.761481251E-1,-6.303877348E-1,-1.887346727E-1,5.835567999E-1
2.961481251E-1,-3.480395781E-1,-4.094951302E-1,5.132007623E-1
3.161481251E-1,2.676760308E-1,-1.979416984E-1,-1.528392005E-1
3.361481251E-1,-6.394120350E-2,-9.993417799E-2,-3.678600311E-2
3.561481251E-1,-5.283022200E-1,-2.619307029E-1,2.454474020E-1
3.761481251E-1,-3.170541590E-1,1.111754501E-1,3.246777588E-1
3.961481251E-1,-4.494374603E-2,1.223494792E-1,2.354229355E-1
4.161481251E-1,-3.795167479E-1,-2.535206527E-1,2.470688349E-1
4.361481251E-1,-9.981928021E-1,-5.252284849E-1,5.691855133E-2
4.561481251E-1,-1.143730292E0,-2.709424317E-2,3.177260041E-1
4.761481251E-1,-8.617100179E-1,4.278156263E-1,1.152737635E-1
4.961481251E-1,-2.944476539E-1,-7.485605478E-2,-4.140366626E-1
5.161481251E-1,7.739877498E-1,-6.507144105E-1,-3.363137180E-1
5.361481251E-1,6.525407884E-1,-2.499953663E-1,-4.159258980E-1
5.561481251E-1,2.074557030E-1,4.356421244E-1,7.914598149E-1
5.761481251E-1,9.321566874E-1,-7.990220189E-3,4.749605566E-1
5.961481251E-1,1.765186697E0,-5.440278679E-1,9.039386094E-1
6.161481251E-1,1.564871029E0,-3.687137246E-2,5.230732012E-1
6.361481251E-1,1.374009724E0,3.853858906E-1,5.456750286E-1
6.561481251E-1,1.182180705E0,5.580699563E-2,4.493655396E-1
6.761481251E-1,4.121982980E-1,-1.492063254E-1,7.475314379E-2
6.961481251E-1,-3.762659883E-1,-1.549623245E-1,-3.650913745E-1
7.161481251E-1,-9.460543495E-1,-4.663715816E-1,-5.427239388E-1
7.361481251E-1,-1.075230453E0,-6.912975955E-1,-4.722936416E-1
7.561481251E-1,-9.315696269E-1,-6.594425493E-1,-9.824292934E-1
7.761481251E-1,-6.913747787E-1,-6.800826359E-1,-1.573573440E0
7.961481251E-1,-9.114236301E-1,-5.749467748E-1,-1.249396203E0
8.161481251E-1,-1.775509956E0,-3.932071263E-1,-1.375669749E0
8.361481251E-1,-1.993186592E0,-6.146043456E-1,-1.367445055E0
8.561481251E-1,-1.543539217E0,-8.646687090E-1,-1.074449850E0
8.761481251E-1,-1.379581536E0,-7.666073942E-1,-8.974137014E-1
8.961481251E-1,-1.963793809E0,-3.298525447E-1,-8.044991058E-1
9.161481251E-1,8.302683699E-1,6.979429561E-1,5.753075480E-3
9.361481251E-1,4.587023735E-1,1.293477193E0,5.475742042E-2
9.561481251E-1,2.532966458E0,8.668117136E-1,5.390755686E-1
9.761481251E-1,2.986373008E0,5.700912470E-1,5.645752761E-1
9.961481251E-1,3.190955390E0,5.632885963E-1,4.712871896E-1
1.016148125E0,2.061494935E0,3.994320720E-1,3.637737045E-1
1.036148125E0,7.685358059E-1,9.415420532E-2,1.524933377E-1
1.056148125E0,-2.266614676E-2,1.968470997E-1,-2.406216949E-1
1.076148125E0,-5.258412731E-1,3.074518615E-1,-6.572308400E-1
1.096148125E0,-5.316276777E-1,-1.695920581E-1,-2.644293644E-1
1.116148125E0,-4.115369779E-1,-7.385302341E-1,1.748489973E-1
1.136148125E0,-7.320801705E-1,-6.595548159E-1,3.732169577E-1
1.156148125E0,-4.803820950E-1,-4.902597964E-2,2.981673601E-1
1.176148125E0,8.207736611E-3,1.572263664E-1,4.759098521E-1
1.196148125E0,-5.890543520E-2,-3.498359889E-1,6.201162234E-1
1.216148125E0,4.047618091E-2,-5.981771779E-1,1.065047527E0
1.236148125E0,5.440383929E-1,-7.969877726E-1,1.288118804E0
1.256148125E0,5.960745192E-1,-1.050336517E0,1.098027139E0
1.276148125E0,9.682989120E-2,-8.718701398E-1,5.429554886E-1
1.296148125E0,3.947689176E-2,-6.132407749E-1,3.429368591E-1
1.316148125E0,-2.738783187E-1,-5.892899948E-1,3.361317234E-1
1.336148125E0,-4.549589860E-1,-1.189921249E0,2.651981270E-1
1.356148125E0,-6.830752409E-1,-1.852054687E0,2.575107926E-1
1.376148125E0,-1.164529130E0,-1.784168513E0,9.761780351E-3
1.396148125E0,-1.229384692E0,-1.292659167E0,-5.287695587E-2
1.416148125E0,-1.035486928E0,-1.086447752E0,3.870198950E-2
1.436148125E0,-1.028883083E0,-1.115706634E0,1.133962226E-1
1.456148125E0,-1.445159814E0,-1.023415352E0,-1.126623970E-1
1.476148125E0,-1.495026623E0,-4.934839511E-1,7.192747682E-2
1.496148125E0,-1.394145781E0,5.688171387E-2,-2.426009774E-2
1.516148125E0,-9.102202731E-1,4.315233457E-1,-2.051036605E-1
1.536148125E0,-3.429181480E-1,9.664818898E-1,-6.195124984E-2
1.556148125E0,3.601902384E-1,1.492596228E0,1.480246031E-1
1.576148125E0,1.705503582E0,1.249910173E0,2.935732028E-1
1.596148125E0,2.337823237E0,5.296559966E-1,5.165345523E-1
1.616148125E0,2.497565660E0,2.399732387E-1,3.542433277E-1
1.636148125E0,1.674937263E0,5.922634502E-1,-2.689996943E-1
1.656148125E0,1.443647139E0,9.472898662E-1,-4.938365382E-1
1.676148125E0,1.535228570E0,1.052178536E0,-3.715355909E-1
1.696148125E0,2.716172004E-1,8.873089819E-1,-3.659564701E-1
1.716148125E0,-8.427083212E-1,4.167844154E-1,-3.346770823E-1
1.736148125E0,-3.686903358E-1,4.052933210E-1,-4.737601233E-1
1.756148125E0,1.495361084E-1,4.324289332E-1,-5.292154089E-1
1.776148125E0,2.990540904E-1,4.745384607E-1,-1.294608629E-1
1.796148125E0,-2.144618368E-1,7.168222998E-1,2.275584304E-1
1.816148125E0,-3.216845691E-2,6.773691624E-1,4.426704776E-1
1.836148125E0,9.733783883E-1,5.339632383E-1,1.119566381E-2
1.856148125E0,1.608723977E0,2.233042156E-1,2.300215700E-1
1.876148125E0,1.240178068E0,-3.912757178E-1,5.598095030E-1
