"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.164874993E-3,2.453248444E0,6.629863129E0,7.107669525E0
1.873512508E-2,2.493814087E0,6.502627716E0,6.907984772E0
3.863612504E-2,2.225871277E0,6.530320129E0,6.962172089E0
5.853612500E-2,2.073787537E0,6.535858612E0,7.233557739E0
7.843612507E-2,2.466570740E0,6.525530090E0,7.421566772E0
9.833612503E-2,2.888692932E0,6.456224213E0,7.196285248E0
1.182361250E-1,2.509830780E0,6.476282501E0,7.295379181E0
1.381361251E-1,2.127525787E0,6.463858337E0,7.314988403E0
1.580361250E-1,2.321073303E0,6.300398254E0,7.073241119E0
1.779361251E-1,2.425256653E0,6.431226196E0,6.968009949E0
1.978361250E-1,2.206561432E0,6.462960205E0,7.330406342E0
2.177361250E-1,2.316882019E0,6.321803741E0,7.398365021E0
2.376361251E-1,2.491718445E0,6.287075958E0,7.162605286E0
2.575361250E-1,1.838476868E0,6.257437592E0,7.559430084E0
2.774361250E-1,1.673519897E0,5.984105988E0,7.831863556E0
2.973361250E-1,2.470462646E0,6.040239258E0,7.076534271E0
3.172371250E-1,2.417622528E0,6.222560120E0,7.014712830E0
3.371371251E-1,1.974843292E0,5.982609100E0,7.406597900E0
3.570371250E-1,2.027384033E0,6.197412415E0,7.415429535E0
3.769371250E-1,2.563718719E0,6.326144714E0,7.439679108E0
3.968371251E-1,2.691103821E0,5.970184937E0,7.433541870E0
4.167371250E-1,2.326611786E0,5.534441071E0,7.272626495E0
4.366371250E-1,2.188449097E0,5.691913605E0,7.181915131E0
4.565371251E-1,2.691253510E0,6.237528992E0,7.342231750E0
4.764371250E-1,3.567531281E0,5.990991669E0,6.519841919E0
4.963371251E-1,4.673880615E0,5.178032227E0,6.105802917E0
5.162371250E-1,5.590274963E0,5.189558258E0,5.969885559E0
5.361371250E-1,5.361251221E0,6.010900269E0,6.668482819E0
5.560371251E-1,6.110443268E0,5.930517426E0,6.520440674E0
5.759371250E-1,7.386389923E0,5.159470825E0,6.358926544E0
5.958381250E-1,7.763006744E0,5.326224060E0,5.967340851E0
6.157381251E-1,7.601492615E0,5.910010071E0,5.662275238E0
6.356381250E-1,7.545958099E0,5.626200256E0,5.727090454E0
6.555381251E-1,7.067253571E0,5.243296509E0,5.428611145E0
6.754381250E-1,6.192921753E0,5.182672577E0,5.032534790E0
6.953381250E-1,5.584437103E0,4.909790039E0,4.796625366E0
7.152380000E-1,5.297034760E0,4.556824036E0,4.828059998E0
7.351380000E-1,5.403762817E0,4.517904968E0,4.502936096E0
7.550380001E-1,5.705535278E0,4.520749054E0,3.887416077E0
7.749380000E-1,5.657185822E0,4.558171234E0,3.889960785E0
7.948380001E-1,4.883594513E0,4.845723267E0,3.846700745E0
