subject_id,exercise_type,session,unique_exer_id,gyro_z_std_3_0s,linacc_X_mean_3_0s,linacc_Y_std_3_0s,gyro_magnitude_mean_3_0s,gyro_z_min_3_0s,gyro_y_rms_3_0s,accel_y_mean_3_0s,gyro_z_rms_3_0s,gyro_z_max_3_0s,linacc_Z_rms_3_0s,orient_y_std_3_0s,linacc_Z_mean_3_0s,accel_x_mean_3_0s,linacc_Y_mean_3_0s,accel_y_std_3_0s,linacc_Z_std_3_0s,gyro_magnitude_std_3_0s,linacc_Y_max_3_0s,linacc_Y_kurt_3_0s,gyro_x_mean_3_0s,accel_x_min_3_0s,pressure_X (hPa)_min_3_0s,linacc_X_max_3_0s,orient_x_std_3_0s,accel_z_max_3_0s,gyro_x_min_3_0s,linacc_Y_rms_3_0s,gyro_y_std_3_0s,orient_z_max_3_0s,accel_x_max_3_0s,linacc_Z_skew_3_0s,gyro_y_min_3_0s,accel_y_min_3_0s,accel_z_std_3_0s,orient_y_min_3_0s,linacc_X_rms_3_0s,orient_x_min_3_0s,orient_z_min_3_0s,orient_w_std_3_0s,accel_x_skew_3_0s,linacc_X_min_3_0s,gyro_x_rms_3_0s,linacc_Z_max_3_0s,accel_x_std_3_0s,gyro_x_std_3_0s,linacc_Z_min_3_0s,orient_w_min_3_0s,accel_magnitude_mean_3_0s,orient_y_rms_3_0s,linacc_Y_min_3_0s,exercise_class
subj1,Pullup,1,subj1Pullup_1,0.370327666780286,0.17189343207773844,0.0655955608552146,0.3317981660274972,-0.6910920107519201,0.12970649439798076,1.4177120681237474,0.058976930504822,0.6955210700979699,0.089748169546714,0.08893075983336073,0.05176527535426078,7.419279069382079,-0.10478305622751723,2.1599264683811326,0.07630867832815756,0.23319651867502814,-0.0006385268405,0.504822373976241,-0.03546816628567648,3.5446185317821786,1012.286466,0.3717500316721,0.09248556287866175,5.998889601316832,-0.366232490293691,0.12227544145772169,0.11291430295067921,0.228500795719403,1.16855996702368,0.30784412847199866,-0.290958718844612,-1.868756969195248,1.2393547687146702,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.0338965855803447,-1.5053018333584134,0.0189166138651,0.12660659102847643,0.2056283224304,1.5127803982392658,0.1264997018897625,-0.08220439102792,0.196242496582587,9.23042606398372,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.3640550310877606,0.16416994720696426,0.06568529517682006,0.3285595369502348,-0.6910920107519201,0.12528450276864012,1.576888294063737,0.058976930504822,0.6955210700979699,0.08651465601688693,0.08556985304124826,0.04744727735157072,7.398877705690716,-0.09983501699707241,2.1589658330994324,0.07507410804665333,0.22437543102104718,-0.0006385268405,0.5127007724118419,-0.041298659522333865,3.5446185317821786,1012.286466,0.3717500316721,0.08953175676792378,5.998889601316832,-0.366232490293691,0.11820916168728152,0.11194326714239133,0.228500795719403,1.16855996702368,0.4492795573341748,-0.290958718844612,-1.868756969195248,1.1940405448422544,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.03262535126899016,-1.4919175361122323,0.0189166138651,0.12595101978456927,0.2056283224304,1.455435584974437,0.12347940391636736,-0.08220439102792,0.196242496582587,9.216944970814412,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.3555032965452201,0.15920449382173107,0.06630631450981607,0.3233342990861925,-0.6910920107519201,0.12304143071102805,1.7008846854987147,0.058976930504822,0.6955210700979699,0.08373773611157145,0.08973775491776138,0.0429622970701349,7.241998804464639,-0.09473500356002788,2.135139794002251,0.07439937701027083,0.2171585983710937,-0.0006385268405,0.49999303534644196,-0.04494843645398159,3.5446185317821786,1012.286466,0.3717500316721,0.08673952180724018,5.998889601316832,-0.366232490293691,0.11435972376876472,0.11456083140258225,0.228500795719403,1.16855996702368,0.5719374794174495,-0.290958718844612,-1.868756969195248,1.2041081237885731,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.033589691561244195,-1.1271552113080876,0.0189166138651,0.12418156965550294,0.2056283224304,1.5284472389746149,0.11982442647971704,-0.08220439102792,0.196242496582587,9.167313729847487,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.3458628288627915,0.1564799410185,0.06737939967046273,0.31761718527709776,-0.6910920107519201,0.12410907633179706,1.796297461398371,0.058976930504822,0.6955210700979699,0.08144751127560841,0.11164319069492103,0.03834164368721814,6.974231903991606,-0.08951151108012109,2.0977507102007835,0.07421493436303517,0.21103783065672463,-0.0006385268405,0.4693565322635616,-0.046826381387808945,2.9577283968961154,1012.286466,0.3717500316721,0.08411177650938359,5.998889601316832,-0.366232490293691,0.11076346485665568,0.12072675247194953,0.228500795719403,1.16855996702368,0.6711171206898887,-0.290958718844612,-1.868756969195248,1.3795402836802306,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.04026483658102815,-1.0928561075758154,0.0189166138651,0.12169127612543897,0.2056283224304,1.8241692280771196,0.11600485824843161,-0.08220439102792,0.196242496582587,9.14024623707928,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.3359043459469327,0.15560083575338823,0.06883540473869838,0.3127997277881729,-0.6910920107519201,0.12914813453280066,1.868170789210115,0.058976930504822,0.6955210700979699,0.07967297566512228,0.14806205181594817,0.03360925951484648,6.615145474726964,-0.08418632997668066,2.0526425270309816,0.07446031339973194,0.20529963428719747,0.0010165676783661,0.42307022910502146,-0.047245170558725416,0.8697626064926733,1012.286466,0.3717500316721,0.0816454556343462,5.998889601316832,-0.366232490293691,0.10745662757396045,0.12997503643596572,0.228500795719403,1.16855996702368,0.744839179295882,-0.290958718844612,-1.868756969195248,1.7194238658637462,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.05201720856153235,-1.2857430458399788,0.0189166138651,0.11878067182991583,0.2056283224304,2.3047019046867088,0.11233449258996901,-0.08220439102792,0.196242496582587,9.176722011291915,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.32658526351099726,0.16054195712237507,0.06683780466423585,0.32018507350138625,-0.6910920107519201,0.14397865618155178,1.9579855922334422,0.058976930504822,0.6955210700979699,0.07791887076221915,0.16430564066623385,0.02968427507803683,6.410025538241493,-0.08353213506398813,2.0274857125210173,0.07413163816566065,0.20161951597796898,0.0010165676783661,0.6584115525666978,-0.02740571152060004,0.8697626064926733,1012.286466,0.3717500316721,0.08240509672225367,5.998889601316832,-0.366232490293691,0.10581458701163132,0.14139237983044145,0.2771661175497512,1.16855996702368,0.8267546419465119,-0.2993163389109899,-1.868756969195248,1.8292393650649068,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.05272528329680112,-1.016566081008644,0.0189166138651,0.13659892453729644,0.2056283224304,2.399278268252749,0.13770118477304866,-0.08220439102792,0.196242496582587,9.189050922762652,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.32917588848281915,0.160258675056099,0.06616481785381356,0.33224505537338694,-0.6910920107519201,0.14029697667673108,1.788480897366846,0.058976930504822,0.6955210700979699,0.08240656437229896,0.15970629433243588,0.035516950912968574,6.453661851427324,-0.08064228089233876,2.1043362791981104,0.0763974886659463,0.20286816442318167,0.0010165676783661,0.7881925539393568,-0.04522116509956319,0.8697626064926733,1012.286466,0.3717500316721,0.08035529578186647,5.998889601316832,-0.366232490293691,0.10320150653535418,0.13744590992817926,0.452411663420398,1.16855996702368,0.6417383824446448,-0.2993163389109899,-1.868756969195248,1.777701823349676,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.057594832370300775,-1.0886985254598167,0.0189166138651,0.15723751907113617,0.2056283224304,2.3394245168654315,0.15472107322228376,-0.08220439102792,0.196242496582587,9.179510527150933,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.36682226849989463,0.15838303805438406,0.06961234971110096,0.35360986649144605,-0.7506891080156,0.1391451327501088,1.9425979312231036,0.058976930504822,0.6955210700979699,0.08034858243983314,0.15545398277990494,0.03326178400472865,6.440618185359807,-0.08655204293768681,2.161066306180398,0.07504067966891054,0.21935933234111904,0.0010165676783661,-0.03249511840756233,-0.042405471927525036,0.8697626064926733,1012.286466,0.3717500316721,0.09306832737420367,5.998889601316832,-0.366232490293691,0.10997654935199945,0.13476752886441926,0.452411663420398,1.16855996702368,0.7252974496395276,-0.2993163389109899,-1.868756969195248,1.7612967136970814,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.05704891683765242,-1.091895835094026,0.0189166138651,0.15327624712031562,0.2056283224304,2.2777756856346754,0.1511199728410021,-0.08220439102792,0.196242496582587,9.15670685467515,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.3815140391779437,0.16203062172595148,0.06916277949580844,0.3663801371661714,-0.7506891080156,0.13579301552978573,1.8877051525254405,0.058976930504822,0.6955210700979699,0.07907859613869614,0.1524766076491818,0.033913459385605374,6.487207293610472,-0.08947896881486364,2.12131439464756,0.07320154862949485,0.22166927375282577,0.0010165676783661,-0.2603996023394511,-0.04354290397621527,0.8697626064926733,1012.286466,0.3717500316721,0.09137164903759862,5.998889601316832,-0.366232490293691,0.11208117900184467,0.13178250118388296,0.452411663420398,1.16855996702368,0.7092172849293589,-0.2993163389109899,-1.868756969195248,1.7426268578479993,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.057771967276369705,-1.163692405394236,0.0189166138651,0.15028017129247714,0.2056283224304,2.2303431160977283,0.1473857274869758,-0.08220439102792,0.196242496582587,9.118741267184188,0.0334692871321841,-0.246761210122,1
subj1,Pullup,1,subj1Pullup_1,0.372532605411664,0.16172057755914893,0.06767653012943393,0.3544568166518722,-0.7506891080156,0.13271929145964126,1.9460272730715114,0.058976930504822,0.6955210700979699,0.07920687340040343,0.1497346497437073,0.02865128980276063,6.543134650681359,-0.09053227322756528,2.0881864339428766,0.07558102322393807,0.2234391184604629,0.0010165676783661,-0.20570776405657124,-0.04318440812475139,0.8697626064926733,1012.286466,0.3717500316721,0.0931827904161357,5.998889601316832,-0.366232490293691,0.1121071732041336,0.1292495507336597,0.452411663420398,1.16855996702368,0.6526269427685324,-0.2993163389109899,-1.868756969195248,1.743226388749384,-0.5428851825487562,0.13324556803672977,-0.0703245310829403,-0.1793383445791069,0.05735061944278502,-1.2363005046605695,0.0189166138651,0.14702165541703877,0.2056283224304,2.192342560049999,0.14384357066298006,-0.08220439102792,0.196242496582587,9.111773356068054,0.0334692871321841,-0.246761210122,1
