"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.504999965E-3,4.610914737E-3,1.501390487E-1,-1.165157482E-1
1.947299996E-2,2.054898813E-2,1.507441849E-1,-1.236505881E-1
2.944199997E-2,8.234532550E-3,1.984818876E-1,-1.024520919E-1
5.940999997E-2,-1.007466577E-2,2.272688150E-1,-4.085743055E-2
7.940999997E-2,5.106304772E-3,2.734885365E-2,2.392399870E-2
9.940999997E-2,-2.036590129E-2,-2.565508187E-1,-4.896327108E-2
1.194100000E-1,-1.242958382E-2,-3.662486076E-1,-3.365078941E-2
1.394100000E-1,8.412852883E-3,-3.404773772E-1,1.460586209E-2
1.594100000E-1,2.516452223E-2,-2.646190226E-1,3.212337196E-2
1.794100000E-1,4.373382032E-2,-1.676058024E-1,2.477470599E-2
1.994100000E-1,5.378832296E-2,-7.655785233E-2,7.357802242E-3
2.194100000E-1,5.435293913E-2,-1.982459798E-4,-1.785494760E-2
2.394100000E-1,5.223035067E-2,6.402763724E-2,-1.782844029E-2
2.594100000E-1,3.922260553E-2,1.464071721E-1,1.291987859E-2
2.794100000E-1,1.580391824E-2,1.434117258E-1,4.680543765E-2
2.994100000E-1,-2.885195892E-3,3.218613192E-2,5.913121626E-2
3.194100000E-1,2.230857033E-3,-1.148644984E-1,5.596475303E-2
3.394100000E-1,1.267266087E-2,-1.907432973E-1,7.530182600E-2
3.594100000E-1,1.690197736E-2,-2.542282343E-1,1.013847068E-1
3.794100000E-1,1.015396882E-2,-3.259800673E-1,8.481804281E-2
3.994100000E-1,2.934437245E-2,-3.326379955E-1,5.110294744E-2
4.194100000E-1,2.452947944E-2,-2.314498127E-1,7.015121728E-2
4.394100000E-1,2.182926238E-2,-1.348338723E-1,1.307962835E-1
4.594100000E-1,1.639165357E-2,-9.767025709E-2,1.471262574E-1
4.794100000E-1,1.339816488E-3,-1.124116704E-1,7.297172397E-2
4.994100000E-1,8.518105373E-3,-9.761906415E-2,-1.558007114E-2
5.194100000E-1,2.270515263E-2,1.107286941E-2,-1.832442358E-2
5.394100000E-1,5.216586590E-2,1.419710815E-1,5.147269741E-2
5.594100000E-1,5.855689570E-2,2.289346904E-1,1.134393662E-1
5.794100000E-1,6.960128248E-2,2.888924181E-1,1.318523884E-1
5.994100000E-1,8.881312609E-2,2.821509242E-1,1.190841347E-1
6.194100000E-1,1.089309305E-1,2.346010208E-1,1.080413684E-1
6.394100000E-1,1.016045362E-1,2.049979568E-1,1.300654858E-1
6.594100000E-1,8.414246887E-2,2.102793008E-1,1.562569141E-1
6.794100000E-1,1.004173234E-1,1.980948895E-1,1.668788344E-1
6.994100000E-1,1.117160097E-1,1.929647624E-1,1.812237650E-1
7.194100000E-1,9.448716789E-2,1.209222823E-1,2.005435526E-1
7.394100000E-1,9.075743705E-2,3.802458942E-2,2.143924385E-1
7.594100000E-1,1.043077484E-1,4.602918029E-2,1.954280436E-1
7.794100000E-1,9.973957390E-2,7.086957991E-2,1.742704362E-1
7.994100000E-1,7.748950273E-2,1.068507731E-1,1.727376729E-1
8.194100000E-1,7.855509967E-2,1.404130161E-1,1.771968752E-1
8.394100000E-1,6.776652485E-2,1.291427910E-1,1.710251421E-1
8.594100000E-1,7.024940848E-2,9.588276595E-2,1.450061500E-1
8.794100000E-1,9.109974653E-2,1.320265234E-1,1.267491728E-1
8.994100000E-1,1.144379973E-1,1.601928324E-1,1.208750159E-1
9.194100000E-1,1.099890694E-1,1.825063378E-1,1.073501110E-1
9.394100000E-1,1.133600175E-1,2.127132565E-1,9.275745600E-2
9.594100000E-1,1.161146984E-1,1.806531847E-1,7.260484993E-2
9.794100000E-1,1.281428337E-1,1.237623468E-1,3.519682959E-2
9.994100000E-1,1.297806948E-1,1.038874835E-1,3.987803124E-3
1.019410000E0,1.114759222E-1,9.966548532E-2,2.197713405E-2
1.039410000E0,8.552237600E-2,3.664892912E-2,5.456609279E-2
1.059410000E0,6.528930366E-2,-4.280700535E-2,6.474230438E-2
1.079410000E0,6.789962202E-2,-1.053294167E-1,5.230005085E-2
1.099410000E0,6.474149972E-2,-1.778024733E-1,2.347083390E-2
1.119410000E0,6.814906746E-2,-1.679402888E-1,-1.136265416E-2
1.139410000E0,9.605094790E-2,-4.650647938E-2,-1.415534783E-2
1.159410000E0,1.184794977E-1,1.065281034E-1,4.027792253E-3
1.179410000E0,1.568878293E-1,1.938460618E-1,-1.611670107E-2
1.199410000E0,2.094602436E-1,2.670003176E-1,-4.858908057E-2
1.219410000E0,2.509791255E-1,3.444447815E-1,-7.138468325E-2
1.239410000E0,2.571944594E-1,3.261347413E-1,-7.335301489E-2
1.259410000E0,2.747905552E-1,2.536260784E-1,-9.223169833E-2
1.279410000E0,3.303603828E-1,2.619206607E-1,-1.172067299E-1
1.299410000E0,3.537516296E-1,3.157890439E-1,-1.349462718E-1
1.319410000E0,3.425271213E-1,3.459584713E-1,-1.408990771E-1
1.339410000E0,3.329156935E-1,3.814200461E-1,-1.419817656E-1
1.359410000E0,3.212179542E-1,4.244041741E-1,-1.404775232E-1
1.379410000E0,3.014981747E-1,3.854152858E-1,-1.498033702E-1
1.399410000E0,3.179084063E-1,3.150527477E-1,-1.794473976E-1
1.419410000E0,3.261879981E-1,2.580668032E-1,-1.974618882E-1
1.439410000E0,2.939280272E-1,1.974152476E-1,-1.994726807E-1
1.459410000E0,2.419763952E-1,1.592502892E-1,-1.962278783E-1
1.479410000E0,2.254315317E-1,9.165704995E-2,-1.990779042E-1
1.499410000E0,2.147078514E-1,5.532729626E-2,-1.971329749E-1
1.519410000E0,2.223165631E-1,1.041436102E-2,-1.675888300E-1
1.539410000E0,2.219683081E-1,3.652690351E-2,-1.442269236E-1
1.559410000E0,1.554191709E-1,1.737504005E-1,-1.384157091E-1
1.579410000E0,9.640988708E-2,2.455532998E-1,-1.719519198E-1
1.599410000E0,1.158298030E-1,2.705129683E-1,-2.231822312E-1
1.619410000E0,2.018550485E-1,3.454974294E-1,-2.190627456E-1
1.639410000E0,2.141873837E-1,4.068087637E-1,-1.878310293E-1
1.659410000E0,1.178269088E-1,3.098952770E-1,-1.918565333E-1
1.679410000E0,4.350982979E-2,1.469713300E-1,-2.279913723E-1
1.699410000E0,4.278847575E-2,2.866649069E-2,-2.601760924E-1
1.719410000E0,3.012903966E-2,-2.094397508E-2,-2.589353323E-1
1.739410000E0,-3.003516793E-2,-5.896491930E-2,-2.365279198E-1
1.759410000E0,-6.820040196E-2,-8.906449378E-2,-2.261857986E-1
1.779410000E0,-5.118718371E-2,-2.550120093E-2,-2.425630242E-1
1.799410000E0,-3.002307005E-2,4.931886122E-2,-2.492346913E-1
1.819410000E0,-1.709951833E-2,8.481074125E-2,-2.263524681E-1
1.839410000E0,-1.229318092E-3,7.190664113E-2,-2.124096304E-1
1.859410000E0,-5.090739112E-3,4.713052511E-2,-2.290922850E-1
