"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.583932500E-1,1.467696986E-1,1.305605159E-1,3.731940011E-1,9.067186812E-1,1.631204561E2,4.613266375E1,-7.308755189E0,1.584948404E2
3.683612500E-1,1.469140937E-1,1.321247013E-1,3.729510772E-1,9.065686384E-1,1.631037283E2,4.614958893E1,-7.468244870E0,1.584046098E2
3.783292500E-1,1.472025889E-1,1.338111443E-1,3.727183213E-1,9.063702532E-1,1.630703058E2,4.617262474E1,-7.633428375E0,1.582926780E2
3.882972500E-1,1.475656418E-1,1.354872401E-1,3.725417681E-1,9.061347366E-1,1.630282436E2,4.620316494E1,-7.792776216E0,1.581726030E2
3.982662500E-1,1.478940501E-1,1.370108276E-1,3.724019881E-1,9.059095881E-1,1.629901933E2,4.623389114E1,-7.937150865E0,1.580632811E2
4.082342500E-1,1.480849331E-1,1.383121116E-1,3.722833026E-1,9.057294103E-1,1.629680762E2,4.625999198E1,-8.064488673E0,1.579793837E2
4.182022500E-1,1.480703082E-1,1.394093942E-1,3.721889042E-1,9.056023376E-1,1.629697708E2,4.628181651E1,-8.179726042E0,1.579273539E2
4.281702500E-1,1.478191130E-1,1.403469825E-1,3.720994791E-1,9.055353241E-1,1.629988759E2,4.629801121E1,-8.289303843E0,1.579085497E2
4.381382500E-1,1.473835253E-1,1.411548533E-1,3.720092005E-1,9.055178331E-1,1.630493433E2,4.630900295E1,-8.394057194E0,1.579159585E2
4.481072500E-1,1.468780160E-1,1.418961321E-1,3.719154238E-1,9.055226379E-1,1.631079078E2,4.631708644E1,-8.495279104E0,1.579341899E2
4.580752500E-1,1.464417118E-1,1.426067385E-1,3.718008160E-1,9.055287070E-1,1.631584511E2,4.632213445E1,-8.590690973E0,1.579466655E2
4.680432500E-1,1.461975551E-1,1.432759883E-1,3.716723945E-1,9.055152622E-1,1.631867338E2,4.632550593E1,-8.673406329E0,1.579406583E2
4.780112500E-1,1.461973865E-1,1.438876233E-1,3.715649622E-1,9.054624100E-1,1.631867533E2,4.633133485E1,-8.738558510E0,1.579110951E2
4.879802500E-1,1.463835492E-1,1.443823325E-1,3.715125842E-1,9.053750396E-1,1.631651887E2,4.634157817E1,-8.781900926E0,1.578668264E2
4.979482500E-1,1.466276216E-1,1.446923858E-1,3.715259237E-1,9.052806728E-1,1.631369149E2,4.635454931E1,-8.802126613E0,1.578249651E2
5.079162500E-1,1.467747562E-1,1.447532353E-1,3.716074462E-1,9.052136172E-1,1.631198701E2,4.636744134E1,-8.799662481E0,1.578053626E2
5.178842500E-1,1.466816117E-1,1.445536384E-1,3.717817551E-1,9.051890034E-1,1.631306605E2,4.638194088E1,-8.779348561E0,1.578237839E2
5.278522500E-1,1.462973589E-1,1.441355311E-1,3.720526012E-1,9.052065787E-1,1.631751728E2,4.639951652E1,-8.747730458E0,1.578835581E2
5.378212500E-1,1.456309329E-1,1.435552427E-1,3.723717056E-1,9.052750252E-1,1.632523664E2,4.641613929E1,-8.711329214E0,1.579813205E2
5.477892500E-1,1.447438682E-1,1.428408642E-1,3.727094599E-1,9.053913083E-1,1.633551051E2,4.642954900E1,-8.670910559E0,1.581092960E2
5.577572500E-1,1.437043162E-1,1.420081268E-1,3.730792985E-1,9.055354927E-1,1.634754876E2,4.644241659E1,-8.624642535E0,1.582592222E2
5.677252500E-1,1.425631902E-1,1.410580420E-1,3.734875855E-1,9.056961143E-1,1.636076114E2,4.645598731E1,-8.570154491E0,1.584255149E2
5.776932500E-1,1.413692965E-1,1.400106717E-1,3.739298535E-1,9.058632266E-1,1.637458214E2,4.647072536E1,-8.507370537E0,1.586019378E2
5.876622500E-1,1.402050319E-1,1.389670315E-1,3.744212857E-1,9.060018897E-1,1.638805785E2,4.649214049E1,-8.442528599E0,1.587744881E2
5.976302500E-1,1.391167160E-1,1.380436888E-1,3.749606284E-1,9.060877850E-1,1.640065247E2,4.652383825E1,-8.385508801E0,1.589324260E2
6.075982500E-1,1.380923790E-1,1.372272517E-1,3.755320238E-1,9.061318706E-1,1.641250491E2,4.656331392E1,-8.335875012E0,1.590778653E2
6.175662500E-1,1.370902112E-1,1.364974158E-1,3.760985828E-1,9.061592660E-1,1.642409918E2,4.660510335E1,-8.294309807E0,1.592166300E2
6.275342500E-1,1.360684452E-1,1.358557722E-1,3.766269357E-1,9.061901597E-1,1.643591852E2,4.664483510E1,-8.263641589E0,1.593534058E2
6.375032500E-1,1.349932791E-1,1.352425987E-1,3.771090746E-1,9.062421689E-1,1.644835375E2,4.667953357E1,-8.239468416E0,1.594948535E2
6.474712500E-1,1.338551877E-1,1.346331553E-1,3.775419648E-1,9.063216157E-1,1.646151477E2,4.670803551E1,-8.219742646E0,1.596432421E2
6.574392500E-1,1.326893637E-1,1.340504435E-1,3.779651087E-1,9.064030013E-1,1.647499437E2,4.673607104E1,-8.204319330E0,1.597933005E2
6.674072500E-1,1.315047423E-1,1.335146412E-1,3.784126134E-1,9.064680338E-1,1.648868915E2,4.676846724E1,-8.194122626E0,1.599427930E2
6.773762500E-1,1.302960128E-1,1.330101961E-1,3.789083341E-1,9.065096328E-1,1.650266038E2,4.680766667E1,-8.187301052E0,1.600928474E2
6.873442500E-1,1.290541138E-1,1.325228310E-1,3.794293745E-1,9.065407372E-1,1.651701268E2,4.685038281E1,-8.183323670E0,1.602453400E2
6.973122500E-1,1.277995707E-1,1.321244695E-1,3.799085736E-1,9.065758876E-1,1.653150873E2,4.689047087E1,-8.190071100E0,1.603950720E2
7.072802500E-1,1.265714115E-1,1.319040099E-1,3.803178511E-1,9.066087622E-1,1.654569763E2,4.692715032E1,-8.215455951E0,1.605337062E2
7.172482500E-1,1.254027637E-1,1.319160428E-1,3.806517595E-1,9.066292455E-1,1.655919691E2,4.696139663E1,-8.263645920E0,1.606550271E2
7.272172500E-1,1.242862937E-1,1.321285367E-1,3.809517713E-1,9.066260424E-1,1.657209160E2,4.699733620E1,-8.330803832E0,1.607610538E2
7.371852500E-1,1.232117598E-1,1.324356397E-1,3.812611503E-1,9.065978461E-1,1.658450023E2,4.703727876E1,-8.405617324E0,1.608577521E2
7.471532500E-1,1.221589315E-1,1.327073078E-1,3.816097574E-1,9.065539291E-1,1.659665658E2,4.708117573E1,-8.475041976E0,1.609534874E2
7.571212500E-1,1.211312227E-1,1.328819432E-1,3.819931883E-1,9.065047016E-1,1.660852137E2,4.712680823E1,-8.532686548E0,1.610510037E2
7.670892500E-1,1.201309094E-1,1.329799768E-1,3.823787056E-1,9.064609532E-1,1.662006844E2,4.717073314E1,-8.581223581E0,1.611493524E2
7.770582500E-1,1.191490986E-1,1.330114710E-1,3.827341194E-1,9.064359601E-1,1.663140056E2,4.720919853E1,-8.622748875E0,1.612492762E2
7.870262500E-1,1.181468887E-1,1.329598727E-1,3.830452580E-1,9.064432515E-1,1.664296674E2,4.723974865E1,-8.657639050E0,1.613558896E2
7.969942500E-1,1.170873591E-1,1.328032656E-1,3.833515707E-1,9.064741451E-1,1.665519292E2,4.726644018E1,-8.684546710E0,1.614738767E2
8.069622500E-1,1.159834067E-1,1.325772110E-1,3.836691683E-1,9.065148168E-1,1.666793006E2,4.729235453E1,-8.706206562E0,1.615999418E2
8.169302500E-1,1.148549248E-1,1.323157108E-1,3.839808653E-1,9.065646766E-1,1.668094852E2,4.731643504E1,-8.725532988E0,1.617304110E2
8.268992500E-1,1.137566201E-1,1.320693204E-1,3.842673796E-1,9.066177395E-1,1.669361720E2,4.733803627E1,-8.745563812E0,1.618571138E2
8.368672500E-1,1.127432834E-1,1.319084353E-1,3.845210720E-1,9.066602656E-1,1.670530437E2,4.735846082E1,-8.771133817E0,1.619707621E2
8.468352500E-1,1.118291182E-1,1.317987587E-1,3.847780519E-1,9.066803275E-1,1.671584660E2,4.738132916E1,-8.797336868E0,1.620712202E2
8.568032500E-1,1.109576479E-1,1.316301291E-1,3.850794019E-1,9.066839100E-1,1.672589546E2,4.740840968E1,-8.814668488E0,1.621696490E2
8.667722500E-1,1.100804455E-1,1.313703886E-1,3.854436665E-1,9.066737526E-1,1.673600942E2,4.744084634E1,-8.821725631E0,1.622726443E2
8.767402500E-1,1.091824226E-1,1.310379554E-1,3.858870303E-1,9.066418474E-1,1.674636241E2,4.748106903E1,-8.820814207E0,1.623807329E2
8.867082500E-1,1.082665716E-1,1.306475280E-1,3.863960167E-1,9.065911869E-1,1.675691987E2,4.752784640E1,-8.813591214E0,1.624929849E2
8.966762500E-1,1.073441035E-1,1.301752831E-1,3.869036228E-1,9.065523697E-1,1.676755254E2,4.757233511E1,-8.798373218E0,1.626100371E2
9.066442500E-1,1.064307813E-1,1.296405977E-1,3.874104071E-1,9.065202538E-1,1.677807875E2,4.761524401E1,-8.776405572E0,1.627292317E2
9.166132500E-1,1.055343600E-1,1.290527018E-1,3.879550603E-1,9.064759575E-1,1.678840916E2,4.766169881E1,-8.747552423E0,1.628489228E2
9.265812500E-1,1.046308158E-1,1.283733157E-1,3.885150022E-1,9.064374352E-1,1.679882066E2,4.770777655E1,-8.709428017E0,1.629738071E2
9.365492500E-1,1.037443833E-1,1.276443122E-1,3.890777364E-1,9.064009361E-1,1.680903401E2,4.775319721E1,-8.665442387E0,1.630993180E2
9.465172500E-1,1.029356274E-1,1.269698678E-1,3.896453807E-1,9.063439957E-1,1.681835156E2,4.780129923E1,-8.623447816E0,1.632137851E2
9.564852500E-1,1.022547872E-1,1.264164481E-1,3.902324758E-1,9.062457935E-1,1.682619480E2,4.785587350E1,-8.587664815E0,1.633084231E2
9.664542500E-1,1.017086905E-1,1.259582802E-1,3.908459969E-1,9.061066668E-1,1.683248540E2,4.791712537E1,-8.554981218E0,1.633837517E2
9.764222500E-1,1.012910153E-1,1.255537337E-1,3.914637222E-1,9.059428841E-1,1.683729646E2,4.798115344E1,-8.521788678E0,1.634427379E2
9.863902500E-1,1.009626070E-1,1.251632431E-1,3.920950398E-1,9.057605568E-1,1.684107913E2,4.804786196E1,-8.485666220E0,1.634914508E2
9.963582500E-1,1.006552301E-1,1.247610990E-1,3.927170219E-1,9.055808005E-1,1.684461945E2,4.811330814E1,-8.447578274E0,1.635386296E2
1.006326250E0,1.003111010E-1,1.243761824E-1,3.932933274E-1,9.054217805E-1,1.684858293E2,4.817332197E1,-8.413866005E0,1.635892674E2
1.016295250E0,9.993894436E-2,1.240854534E-1,3.937996375E-1,9.052826959E-1,1.685286907E2,4.822684497E1,-8.392468467E0,1.636387764E2
1.026263250E0,9.956097143E-2,1.239746493E-1,3.942162170E-1,9.051581941E-1,1.685722203E2,4.827367154E1,-8.391498548E0,1.636806496E2
1.036231250E0,9.921717958E-2,1.240586375E-1,3.945421912E-1,9.050425010E-1,1.686118120E2,4.831428661E1,-8.410594548E0,1.637098960E2
1.046199250E0,9.893243547E-2,1.243240046E-1,3.947958204E-1,9.049266814E-1,1.686446026E2,4.835077288E1,-8.446855744E0,1.637243714E2
1.056168250E0,9.872208055E-2,1.247436397E-1,3.950265112E-1,9.047911793E-1,1.686688261E2,4.838872495E1,-8.495875280E0,1.637233579E2
1.066136250E0,9.859749447E-2,1.252918964E-1,3.952502161E-1,9.046312742E-1,1.686831726E2,4.842959499E1,-8.554179785E0,1.637067865E2
1.076104250E0,9.858156296E-2,1.259768881E-1,3.954688108E-1,9.044422877E-1,1.686850072E2,4.847400671E1,-8.621466571E0,1.636717829E2
1.086072250E0,9.871023729E-2,1.268009327E-1,3.956714212E-1,9.042244307E-1,1.686701899E2,4.852095167E1,-8.696437766E0,1.636144983E2
1.096040250E0,9.898073576E-2,1.276887350E-1,3.958606816E-1,9.039870596E-1,1.686390405E2,4.856890057E1,-8.771413686E0,1.635390009E2
1.106008375E0,9.931310581E-2,1.285239591E-1,3.960739025E-1,9.037388990E-1,1.686007651E2,4.861905937E1,-8.837554872E0,1.634593144E2
1.115976375E0,9.962524537E-2,1.291862020E-1,3.963340434E-1,9.034959645E-1,1.685648183E2,4.867062902E1,-8.885982262E0,1.633900509E2
1.125944375E0,9.981199806E-2,1.295792740E-1,3.966885300E-1,9.032634404E-1,1.685433108E2,4.872629465E1,-8.910990373E0,1.633468454E2
1.135912375E0,9.979454926E-2,1.296404502E-1,3.971559596E-1,9.030511888E-1,1.685453203E2,4.878617431E1,-8.909600403E0,1.633411102E2
1.145880375E0,9.957125526E-2,1.293742507E-1,3.977066925E-1,9.028716433E-1,1.685710360E2,4.884666346E1,-8.882949520E0,1.633731070E2
1.155849375E0,9.922249009E-2,1.288437378E-1,3.983406759E-1,9.027063855E-1,1.686112005E2,4.890996847E1,-8.833720880E0,1.634311325E2
