time_bin,gyro_X (rad/s),gyro_Y (rad/s),gyro_Z (rad/s),linacc_X (m/s^2),linacc_Y (m/s^2),linacc_Z (m/s^2),accel_X (m/s^2),accel_Y (m/s^2),accel_Z (m/s^2),orient_w,orient_x,orient_y,orient_z,orient_Direct (°),orient_Yaw (°),orient_Pitch (°),orient_Roll (°),pressure_X (hPa),exercise_class,exercise_type,session
-2.0,,,,,,,0.8448431396,9.910740509,-0.3225791931,,,,,,,,,1000.319595,0,Pushup,2
0.0,0.23154036752524754,-0.1868418325085208,-0.17089598738161388,0.04075299880524752,-0.01728231425885149,-0.016039165171125747,-0.2907972839101,9.555178903109999,-1.4700076034966,0.552463162788,0.6562391332165,-0.37629633317649996,-0.3382778921245,112.635501525,98.6611333288,1.89699363582605,-60.71267387645,1000.322571,0,Pushup,2
2.0,-0.03851445137631,-0.0009492917898300001,-0.052004942836794,-0.042443660803769996,0.004611622988469997,-0.12809240975445,-4.03209471583,8.1004365555,-3.30902335057,0.35603661822786065,0.7340736319288557,-0.3495574139666667,-0.44354106738905474,137.95532053781093,112.1480724152239,24.326381567711444,-66.58679350189055,1000.3290046666667,0,Pushup,2
4.0,-0.070047221574084,0.030259774474,0.046043610607748996,-0.07667929848121999,0.025550923212150002,-0.1755979130722,-4.699647824138614,7.537213906811881,-3.586005239980198,0.3257166190348259,0.7564912484034826,-0.31651246293532337,-0.44799220431243786,141.58002220497514,115.7812992363184,28.842455779104476,-62.592815633432835,1000.3326035,0,Pushup,2
6.0,-0.0419468841293,0.006544351490730003,0.023806383887000005,-0.03205607634788,0.004820146384400002,-0.13636307704038,-5.402640152,7.00380201874,-3.7457446838200004,0.28383235014749997,0.7680474613655,-0.30402673490800003,-0.4691670826105,146.74093571650002,118.552452126,33.88055991315,-62.7901480246,1000.33493,0,Pushup,2
8.0,0.051209764128200004,-0.04741202211149,-0.029426407320900003,-0.02939148263904,0.010358541334339997,-0.13163520118219998,-5.431730657949999,7.0867235824399994,-3.54373077393,0.2976289332482587,0.7671777901641792,-0.29056298684278603,-0.47134684661741294,145.09105839303484,116.94360266318408,34.01958323034826,-61.88949566303483,1000.3416824999999,0,Pushup,2
10.0,0.15922880216979998,-0.08216422626006001,-0.1523117107658,-0.08794612875616,0.0447339069963,-0.146801228201779,-4.99958081817,7.09402839203,-3.8813192550799998,0.29176804792905,0.766619924839,-0.316951308349,-0.44885135204599996,145.645278368,119.917073077,30.9532315822,-61.67287306675,1000.3550335,0,Pushup,2
12.0,0.08044412756586,-0.048194058349059994,-0.0507724614823175,0.03601178935704,-0.029217846642879998,-0.029579232348146998,-4.594904253415842,7.460454716485149,-3.500572996178218,0.32947962766975125,0.7620369837771145,-0.3084755737,-0.44141356204626864,141.14047480547262,116.19625317562189,28.767311390049752,-61.076546644228856,1000.3647615,0,Pushup,2
14.0,-0.09590943823707,0.044031221741769995,0.06830526242280001,0.018887608752599996,-0.031035912630610004,-0.015188939333730002,-4.66119599305,7.6367562835800005,-3.25968894196,0.3406184101542289,0.7580111521402986,-0.30063647784477615,-0.45077106143681595,139.88570972089553,114.07811866517413,29.173099500995026,-61.61430205850747,1000.3636935,0,Pushup,2
16.0,-0.10687186686314,0.10310840512554,0.10629827777919999,-0.04422529864363,-0.0006220998916000026,-0.10216199055007999,-5.19735554346,6.99584756012,-3.86708685151,0.3005811896965,0.7811967846585,-0.2831840384125,-0.44518848119300003,144.6696118965,119.70841612800001,32.52310241715,-57.9889501111,1000.3518295,0,Pushup,2
18.0,-0.037925309474430006,0.026264956883366,0.0711780781286,-0.036403408094166,0.05167401988431,-0.11744701279638,-5.254074096633664,6.971784772158416,-4.075514033821783,0.2990318440870647,0.7918299002870647,-0.27147958800099503,-0.4398456796049751,144.92448349601992,121.01601330945275,32.84866776502488,-55.904273907263686,1000.331268,0,Pushup,2
20.0,0.006527471285600003,-0.01370759767518,0.001609449368699999,0.015341772399690003,0.0473722584056,-0.07322932430975,-5.2770947251099996,7.03122199859,-3.98493977509,0.301748694005,0.7909625699195,-0.2702146033365,-0.44442981395849995,144.6599245465,120.16591586099999,33.17490209605,-56.50125686135,1000.2966305,0,Pushup,2
22.0,0.05660087120699,-0.05534945957147999,-0.07514911152807599,-0.03717095456054,0.03919577808707,-0.14736941676204002,-5.5488995041399996,6.62605355077,-4.3073393417300005,0.2852347095084577,0.8045169655940299,-0.2514828534313433,-0.43902089777810943,146.6097601119403,123.44994217512438,34.760588171442784,-52.992931636019904,1000.2583314999999,0,Pushup,2
24.0,0.08606982709107999,-0.021255148554379998,-0.059896324701900004,-0.030274713334194004,0.04259417106302,-0.1057270408444,-4.961697937643565,7.2821117213366335,-3.892748552049505,0.33836231805721395,0.7947212233696518,-0.24501653023283582,-0.4207746658427861,140.14162560199003,118.69317968159204,30.8371030340796,-51.972794567213924,1000.238876,0,Pushup,2
26.0,0.0883792625363,-0.02997930316202,-0.037103633365829995,-0.0009484593133199992,0.040611964960882,-0.04200035707351,-4.82671279904,7.35666922758,-3.7912680175499998,0.33804779536699997,0.7892811464765,-0.25997753654899997,-0.42283943104899996,140.19577638299998,118.17502533749999,30.06961186215,-53.9095335282,1000.2312855,0,Pushup,2
28.0,0.03624939753989,0.0035034000638629994,-0.015833131866650002,0.028388843027090004,0.019172178141915294,-0.004484738386699997,-4.75391917425,7.3340258148299995,-3.9955497116200003,0.33380102256517413,0.7970284972343283,-0.2606122810303482,-0.41575599356567167,140.78481161741294,119.46383738557215,29.734989740845773,-53.20146848298507,1000.224037,0,Pushup,2
30.0,-0.09763254417445,0.052464720819600005,0.08357121554923,0.02151130119644,0.0324265091588,-0.023941474180499998,-4.69574714352,7.339944506849999,-4.11040287323,0.334085540101,0.7990944781275,-0.26282773677800003,-0.4112251157845,140.774292197,119.96562447550001,29.20086601955,-52.927792625849996,1000.2127455,0,Pushup,2
32.0,-0.009362200091060003,0.005356891971000002,0.02607997110434,-0.0172281689579,0.024998796962546005,-0.07421063035731999,-5.1300221630000005,6.955231570990098,-4.209522490564356,0.3046765319432836,0.8006092996716418,-0.26325680716169153,-0.42554793949502484,144.26305493781095,121.9104467363184,32.02052974174129,-53.697193036616916,1000.217857,0,Pushup,2
34.0,-0.1580771298122,0.13743722254054,0.09685964636767,-0.033180884763220994,0.05508498144167,-0.166554710200638,-5.220102241519999,6.983110546850001,-4.03515585023,0.316095346259204,0.797728656721393,-0.2445025790845771,-0.4263630420373134,142.75054223781095,120.51494873681592,32.7005145822388,-51.99919409965174,1000.257263,0,Pushup,2
36.0,-0.02393228218511,-0.126730694824976,0.03975676140794,0.046266294113392996,0.09100149773473,-0.021895713240262994,-2.65173119659,9.33067426321,-1.8881914855639998,0.5267173561335,0.7328271651264999,-0.233360506437,-0.3557537377335,116.4239022315,101.3773867321,15.97447322555,-48.505021211149995,,0,Pushup,2
38.0,0.021654408158900004,0.015710663764818,-0.023528099231296,0.037780708048440005,0.0813415408004,-0.03544222524571305,-2.5533344313529414,9.44217372219608,-1.4610998625627452,0.5155757780663367,0.699074613190099,-0.28923894995940597,-0.4022232281940594,117.92788282277229,98.63308523198019,15.313508858118812,-58.13973361089109,,0,Pushup,2
