,,time_bin,gyro_X (rad/s),gyro_Y (rad/s),gyro_Z (rad/s),linacc_X (m/s^2),linacc_Y (m/s^2),linacc_Z (m/s^2),accel_X (m/s^2),accel_Y (m/s^2),accel_Z (m/s^2),orient_w,orient_x,orient_y,orient_z,orient_Direct (°),orient_Yaw (°),orient_Pitch (°),orient_Roll (°),pressure_X (hPa),exercise_class,exercise_type,session,LOF_Label,LOF_Score,PC1,PC2
subj1,10,20.0,-0.0428505419772099,-0.1796816065545899,0.6955210700979699,0.2380324221354399,-0.0765890467085299,0.09093055346873,7.588437090723763,0.8535873322177526,4.49484401290099,0.8319987169905472,0.0650879082988706,-0.4869675609616915,-0.01058170263,67.33125472756218,3.1470756991557214,-50.88752047636816,1.4627007309258706,1003.7859345,1,Pullup,1,1,-0.9698022962805928,1.367472126191182,0.8964705288133531
subj1,11,22.0,0.01900584460688,-0.0037501491699999,-0.3714448896730999,0.0858619983824,-0.05830482493,-0.08220439102792,5.606739225813,5.0595386353388,4.47268101201,0.8161812697895522,0.2480309218656149,-0.4259155176024876,-0.1793383445791069,70.53250813985075,40.73246740391095,-37.529766266139305,-34.87136683014428,1003.776932,1,Pullup,1,1,-1.1083051030153563,3.8884382479438604,-2.189815911900976
subj1,12,24.0,-0.0472938399348,-0.0410853994814599,0.1145892675106,0.23485728169312,-0.0676079093643999,0.13812389002572,8.519862557613862,-1.868756969195248,4.357754339841584,0.8398931541766169,-0.0703245310829403,-0.5177696156676617,0.0670199331938493,65.71209242,-19.830837349156617,-58.20837099885572,19.501316165456217,1003.7714385,1,Pullup,1,1,-1.118647695724174,0.03548689096858423,1.9179621929684245
subj1,13,26.0,-0.11709507159888,0.03221524357538,0.2594392814954,0.0637646438869,-0.0355105070012899,-0.0086866966834,7.133659977702999,3.6461792312836,4.1914727875,0.8244373229452736,0.1678470999960795,-0.4845616456676617,-0.1172831127188901,68.87634929099502,32.72360347820348,-47.90949556432835,-28.331013019455227,1003.761673,1,Pullup,1,1,-0.9755425049365101,2.6892782703852394,-1.5133457268925483
subj1,14,28.0,0.0561676800507,0.1815027229889599,-0.774545596577902,0.25710782227637,-0.1682034072058,0.038790887612,6.9723850091475255,0.8075039552369306,4.626795361237623,0.8311071980169155,0.0573313823449353,-0.4624222516562189,-0.0449513669092835,67.55939230358209,2.850101698851443,-46.20341084014428,-1.9673499952587064,1003.7555695,1,Pullup,1,1,-1.315767741243754,1.7273076709083146,-0.012984702263444912
subj1,15,30.0,0.0011109413786555,0.18705567845279586,-0.324911199875921,0.19932148689398502,-0.08359341976371694,-0.0016589998155499969,3.9210738078200995,1.9128239947174754,6.933961693039604,0.9066655509601991,0.10750560994236816,-0.24341631343855627,0.020641930167056247,44.56007775716418,10.42434238114214,-25.228286011384576,3.6604855149689053,1003.74923725,1,Pullup,1,-1,-1.4159439226586368,4.70548485198564,-1.1285742795890608
subj1,16,32.0,-0.053945797293389,0.1926086339166318,0.12472319682606,0.1415351515116,0.0010165676783661,-0.0421088872431,0.8697626064926733,3.01814403419802,9.241128024841585,0.9822239039034826,0.157679837539801,-0.0244103752208936,0.086235227243396,21.56076321074627,17.998583063432836,-4.253161182624876,9.288321025196517,1003.742905,1,Pullup,1,1,-0.9822938563917358,8.46045405343207,2.6811719764476982
subj1,17,34.0,0.3098650921275313,-0.2993163389109899,0.1143411195598252,0.2445410203951515,-0.0724108215482151,-0.0370404603477272,2.9229866179885,3.4848372436300004,8.22475154114,0.9133981699014926,0.2317080632323383,-0.0785997624107363,0.2771661175497512,45.46790723845771,24.358378073681592,-16.16737281858607,29.022053609651746,1003.7504575,1,Pullup,1,1,-0.951491396617512,6.36092806046653,2.8075952750139628
subj1,18,36.0,-0.3658993295209,-0.0290556325481699,0.40869439541123,0.15515959786313,-0.0286249058026499,0.14050511594174,7.239115488772277,-1.2626036102318812,5.209721773336634,0.7375558343,0.1694145833485194,-0.4117130281890547,0.452411663420398,84.51334265417911,-12.449809710011444,-46.43661059567164,69.30986968776119,1003.775406,1,Pullup,1,1,-1.205271802160687,0.2765216315205869,3.6454961351868738
subj1,19,38.0,0.0110926983412,-0.1150902590705,-0.7506891080156,0.1227459350217999,-0.1988375217993,-0.00958638725183,6.192788530077,4.870821574492,3.744705844078,0.7988291743671642,0.3677300686451741,-0.3922161626343283,0.0601480096984606,73.68109376268657,42.83158005969205,-40.68174998935324,-3.869262576869761,1003.782959,1,Pullup,1,1,-1.0884187865774329,3.1666325412799967,-1.306644237027477
subj1,20,40.0,-0.06629154495002,0.0026916610516999,0.61823576169559,0.2349822951573,-0.1480174863583999,0.0469469670031399,7.418989458623763,0.7898495785721782,3.7702513061930696,0.7719533499144279,0.2036489983753134,-0.4768487738587065,0.2073788595501746,78.66539771925373,4.09586174611592,-49.11309152741293,32.17545794195373,1003.788452,1,Pullup,1,1,-1.0312486742871054,0.8129524957636144,1.1620108831805045
subj1,21,42.0,-0.0356559952440099,0.0168054384637,0.0963129565471,0.155209650056295,-0.1126516658943,-0.081854271436979,7.71760914917,3.170791804539,3.2808279830962,0.791082054677612,0.2826954138012935,-0.480606190778607,0.0972534412190278,75.23920626850746,31.3544041695602,-53.397840469402986,1.5892194386490048,1003.7890245,1,Pullup,1,1,-0.9735454661145952,1.8850262045696167,-1.0300787497449153
subj1,22,44.0,-0.092969769785143,-0.00530849403107,-0.7365628358717999,0.1820657857862,-0.1968251689159,-0.00971754027,7.650400810622773,1.4926662815363367,3.4879813589574256,0.7740603594701493,0.2108909519004477,-0.5010240992373134,0.1312897449510746,78.24981482467662,11.366373217820398,-52.078417390149255,18.20732266930597,1003.789673,1,Pullup,1,1,-1.0512432678273451,0.9456091626715116,-0.05133829813351266
