"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.293849993E-2,4.062853011E-1,-9.814226952E-1,-4.480709660E-1
3.294549999E-2,2.963927302E-1,-8.717875479E-1,-1.124394427E0
4.295349983E-2,4.642051882E-1,-6.042686610E-1,-1.652296844E0
7.296049989E-2,8.884510893E-1,-3.890266594E-1,-1.938944312E0
9.296049989E-2,1.201735548E0,-2.347247779E-2,-1.779140493E0
1.129604999E-1,1.525226615E0,-5.893379420E-2,-9.174655581E-1
1.329604999E-1,1.948686650E0,-4.949935560E-1,-1.089712837E0
1.529604999E-1,1.835462628E0,-5.427151680E-1,-1.441699432E0
1.729604999E-1,2.081042762E0,-5.702679791E-1,-2.187176743E0
1.929604999E-1,2.676422924E0,-7.294087239E-1,-3.345626523E0
2.129604999E-1,2.266091934E0,-1.576656385E-1,-3.000882289E0
2.329604999E-1,1.464742139E0,-3.361467800E-1,-1.389024789E0
2.529604999E-1,2.303007746E-1,-1.183589226E0,7.061471844E-1
2.729604999E-1,1.356506084E0,-1.599086304E0,1.114857618E0
2.929604999E-1,2.957367311E0,-1.107556931E0,-7.612437433E-1
3.129604999E-1,1.756926628E0,-2.067761287E-1,1.316034581E0
3.329604999E-1,5.075099596E-1,-8.934106976E-2,1.356755760E0
3.529604999E-1,8.677759194E-1,-1.999405545E0,-1.734480629E0
3.729604999E-1,8.002701071E-1,-5.394643500E0,-1.158277171E1
3.929604999E-1,-1.306375273E0,-5.396615181E0,-6.057268689E0
4.129604999E-1,1.794191810E-1,-6.700609760E0,-4.027036477E0
4.329604999E-1,1.178865334E0,-5.248060820E0,-4.457111467E0
4.529604999E-1,2.006254535E0,-3.390755041E0,-3.117568156E0
4.729604999E-1,7.253915405E-1,-2.618439302E0,-6.210912466E-1
4.929604999E-1,-1.988116179E0,-2.749407285E0,2.476082990E0
5.129604999E-1,-4.772006834E0,-3.316622579E0,1.741268077E0
5.329604999E-1,-6.299835752E0,-1.361303140E0,3.682924912E0
5.529604999E-1,-8.383033798E0,-7.058349431E-1,8.198707926E0
5.729604999E-1,-1.099187431E1,-1.211098695E0,9.023263566E0
5.929604999E-1,-1.326198211E1,-2.476961827E0,7.328670888E0
6.129604999E-1,-1.432884754E1,-2.148638329E0,5.958878176E0
6.329604999E-1,-1.215898908E1,-7.379981375E-1,5.015149264E0
6.529604999E-1,-9.382338156E0,4.076526725E-1,3.756252797E0
6.729604999E-1,-7.886751954E0,9.949335641E-1,4.011612984E0
6.929604999E-1,-5.053506414E0,1.322428511E0,5.203896800E0
7.129604999E-1,3.293124958E0,4.267651740E0,1.271925876E1
7.329604999E-1,4.221662219E0,4.542473799E0,7.691116397E0
7.529604999E-1,1.120519243E1,2.473753459E0,3.021439345E0
7.729604999E-1,4.987607709E0,-5.541506846E0,-1.958053012E0
7.929604999E-1,1.209052754E1,-4.253286300E0,-9.479562734E0
8.129604999E-1,6.419559247E0,-1.178868257E0,-8.004437694E-1
8.329604999E-1,5.174149675E0,3.044572685E0,1.219711059E0
8.529604999E-1,3.471987192E0,2.922052467E0,1.103866899E0
8.729604999E-1,-1.924757212E-1,-1.009112477E-2,-3.366978800E-1
8.929604999E-1,-2.489229285E0,-2.586729852E0,-4.155745095E0
9.129604999E-1,-3.433748156E-1,-1.031659926E0,-5.143712579E0
9.329604999E-1,1.012101574E0,1.247368389E0,-2.842755159E0
9.529604999E-1,1.174155986E0,1.317193499E0,4.810133019E-1
9.729604999E-1,1.815082158E0,1.763099241E-1,1.049744428E1
9.929604999E-1,1.935571638E0,1.577785190E0,-1.611578003E0
1.012960500E0,1.129462209E0,1.443963473E0,-4.475585160E0
1.032960500E0,1.691245732E0,1.950456310E0,2.212984014E-1
1.052960500E0,2.755309172E0,2.652863030E0,1.261795809E0
1.072960500E0,3.378221242E0,3.171598767E0,8.461350819E-1
1.092960500E0,2.897202385E0,2.709890925E0,-4.721612021E-1
1.112960500E0,2.437887223E0,2.098786722E0,-2.166013623E0
1.132960500E0,8.932922915E-1,2.335983118E0,-3.382193255E0
1.152960500E0,2.410782455E0,4.350873991E0,-2.714429533E0
1.172960500E0,2.678390805E0,6.013353760E0,-1.870923214E0
1.192960500E0,2.128324809E0,5.785356789E0,2.523391643E0
1.212960500E0,-2.364563431E0,-5.518761762E0,4.809615541E0
1.232960500E0,-3.289662237E0,-2.143361217E1,-1.437279521E0
1.252960500E0,-2.024724720E0,-2.997684330E1,-1.535817969E-1
1.272960500E0,-1.206280443E0,-1.223848665E1,1.299644836E0
1.292960500E0,2.471565431E0,1.958835370E0,1.416047696E0
1.312960500E0,3.133080819E0,5.845719935E0,7.749841154E-1
1.332960500E0,2.786668375E0,5.549771885E0,-2.792805612E-1
1.352960500E0,1.880277589E0,1.284505810E0,-9.407877624E-1
1.372960500E0,1.130451119E0,-1.456856584E0,-6.663516925E-1
1.392960500E0,-3.438833041E-1,-1.785305212E0,-1.233394859E-1
1.412960500E0,-9.897581935E-1,-7.281917721E-1,5.351781070E-2
1.432960500E0,-9.755121835E-1,3.055339748E-1,-3.996221066E-2
1.452960500E0,-7.654741307E-1,5.097900814E-1,1.435409216E-1
1.472960500E0,-4.539095205E-1,2.102477485E-1,5.093170416E-1
1.492960500E0,1.420673136E-1,1.310682625E-1,8.756509495E-1
1.512960500E0,5.492333151E-1,1.555236572E-1,8.699861670E-1
1.532960500E0,3.503218560E-1,7.110389650E-2,5.947091943E-1
1.552960500E0,-2.848959348E-1,8.214402437E-2,6.342821997E-2
1.572960500E0,-8.449469277E-1,1.261133319E-1,-4.238360478E-1
1.592960500E0,-1.160056888E0,3.608381099E-1,-6.331248164E-1
1.612960500E0,-1.415935138E0,5.116635293E-1,-5.708268632E-1
1.632960500E0,-1.534503807E0,5.803209507E-1,-3.685459095E-1
1.652960500E0,-1.347226845E0,4.830285448E-1,5.521585126E-2
1.672960500E0,-6.427188548E-1,1.418423420E-1,3.583080196E-1
1.692960500E0,2.580943813E-1,-6.722017586E-2,5.238111198E-1
1.712960500E0,8.670973501E-1,-1.077337790E-1,5.019939888E-1
1.732960500E0,1.120348446E0,-2.358339947E-1,1.630577763E-1
1.752960500E0,1.104290092E0,-2.168463314E-1,-1.849766672E-1
1.772960500E0,9.070177531E-1,-4.085508049E-2,-4.024135673E-1
1.792960500E0,7.817109715E-1,3.303969204E-2,-5.563789050E-1
1.812960500E0,7.349039371E-1,1.416166395E-1,-5.471976070E-1
1.832960500E0,5.377710183E-1,1.090529108E-1,-2.954691259E-1
1.852960500E0,2.341661496E-1,-2.282530797E-1,-7.825325053E-2
1.872960500E0,1.526657209E-1,-4.372413379E-1,-5.014806032E-2
1.892960500E0,3.976380732E-1,-3.429736966E-1,-5.222378533E-2
1.912960500E0,9.776570883E-1,3.599896789E-2,-1.234440049E-1
1.932960500E0,1.403168181E0,1.202450663E-1,-2.087210405E-1
1.952960500E0,1.200378117E0,-2.440855855E-1,-3.345063436E-1
1.972960500E0,9.490145025E-1,-5.392243803E-2,-5.406487620E-1
1.992960500E0,9.558270934E-1,2.329162341E-1,-6.545197054E-1
2.012960500E0,9.338835163E-1,-2.755208015E-3,-6.618978683E-1
2.032960500E0,8.227678540E-1,-3.916675544E-1,-5.658900225E-1
2.052960500E0,5.170005023E-1,-6.677947122E-1,-5.217471258E-1
2.072960500E0,2.003155949E-1,-5.316650999E-1,-6.462868258E-1
2.092960500E0,-2.453360856E-1,-2.504754227E-1,-7.840963431E-1
2.112960500E0,-6.536838459E-1,6.539116681E-2,-8.275049758E-1
2.132960500E0,-1.013383722E0,3.246473533E-1,-8.013269913E-1
2.152960500E0,-1.252773555E0,4.079497111E-1,-7.440288826E-1
2.172960500E0,-1.413393353E0,4.078584945E-1,-6.731362168E-1
2.192960500E0,-1.388993653E0,4.340902734E-1,-3.780131364E-1
2.212960500E0,-1.249952273E0,4.340323859E-1,5.595200658E-2
2.232960500E0,-1.241365637E0,-1.708246511E-1,2.817715482E-1
2.252960500E0,-6.151284754E-1,-3.793340224E-1,2.742425271E-1
2.272960500E0,-4.348748235E-1,-1.710942078E-1,-8.215447627E-2
2.292960500E0,-4.463572933E-1,1.162847471E-1,-6.006586631E-1
2.312960500E0,-4.169997391E-1,4.228618652E-1,-8.556009201E-1
2.332960500E0,-6.362440867E-1,4.825408870E-1,-7.298202948E-1
2.352960500E0,-8.658186371E-1,3.444776005E-1,-3.159811950E-1
2.372960500E0,-1.183217124E0,2.092046052E-1,-1.178716815E-1
2.392960500E0,-1.317413062E0,2.835800189E-1,-1.157526505E-1
2.412960500E0,-1.252470962E0,4.246487743E-1,-1.254473341E-1
2.432960500E0,-1.295124646E0,2.593433100E-1,-1.630659807E-1
2.452960500E0,-1.354322734E0,-4.350679278E-2,-2.055869329E-1
2.472960500E0,-1.398446408E0,-3.776663965E-1,-9.989500165E-2
2.492960500E0,-1.308690771E0,-5.305541289E-1,2.002438203E-1
2.512960500E0,-1.259672977E0,-6.380434942E-1,5.138625209E-1
2.532960500E0,-1.200875423E0,-7.141508532E-1,8.126929553E-1
2.552960500E0,-1.193654404E0,-9.787256670E-1,9.696777586E-1
2.572960500E0,-8.671680283E-1,-7.996669668E-1,1.295921913E0
2.592960500E0,-6.592509069E-2,-1.332773405E-1,2.529658688E0
2.612960500E0,2.744809473E-1,-5.612485027E-1,4.385160309E0
2.632960500E0,-8.497938310E-1,-1.462130188E0,3.253753316E0
2.652960500E0,-1.539087878E0,-1.181618788E0,1.242332182E0
2.672960500E0,-1.407403319E0,-4.424512070E-1,7.710302281E-1
2.692960500E0,-8.044458231E-1,-3.826833075E-1,1.098195977E0
2.712960500E0,3.977353562E-1,-3.271569782E-1,1.267778680E0
2.732960500E0,1.267738042E0,-6.085214871E-1,1.807795358E-1
2.752960500E0,1.551142059E0,-1.025995728E0,-1.184951774E0
2.772960500E0,1.880882776E0,-9.974636543E-1,-2.934990016E0
2.792960500E0,2.315589346E0,-7.822983974E-1,-3.260325587E0
2.812960500E0,2.529886437E0,-9.080924714E-1,-2.180181718E0
2.832960500E0,2.885529004E0,-4.566716355E-1,-1.674339092E0
2.852960500E0,2.913982140E0,5.440840012E-1,-2.027088164E0
2.872960500E0,2.739924271E0,1.396177688E0,-2.010587906E0
2.892960500E0,2.685835479E0,2.186610147E0,-1.649268571E0
2.912960500E0,2.610624791E0,2.327402914E0,-1.689013119E0
2.932960500E0,2.007639009E0,1.684040208E0,-1.793381971E0
2.952960500E0,1.317756148E0,1.046130615E0,-1.523751070E0
2.972960500E0,7.038629696E-1,3.062777406E-1,-1.175984849E0
2.992960500E0,3.889079610E-1,-4.756552058E-1,-4.406239522E-1
3.012960500E0,4.197490999E-1,-1.199635813E0,6.264782864E-1
3.032960500E0,2.857715553E-1,-1.823720250E0,2.582803447E0
3.052960500E0,-9.548441765E-1,-2.084361641E0,4.406980948E0
3.072960500E0,-2.393441075E0,-1.319189739E0,2.334713542E0
3.092960500E0,-2.470261795E0,3.069121635E-1,1.425419029E0
3.112960500E0,-2.570686554E0,1.511301763E0,9.863380109E-1
3.132960500E0,-2.984441088E0,1.812354432E0,-2.606906547E-1
3.152960500E0,-2.920481905E0,1.139310674E0,-5.195894301E-1
3.172960500E0,-1.780145775E0,1.008141840E-1,1.235772775E0
3.192960500E0,-6.060529388E-1,-3.025583267E-1,2.137211700E0
3.212960500E0,-1.180244400E-1,-2.233881962E-1,2.257798682E0
3.232960500E0,-6.132540773E-1,-6.910794944E-1,2.739019999E0
3.252960500E0,-8.640410104E-1,-1.385694800E0,2.633535059E0
3.272960500E0,-4.929096083E-1,-1.569476296E0,1.484745171E0
3.292960500E0,2.995239142E-1,-1.663055136E0,-1.465312243E-3
3.312960500E0,1.225592481E0,-2.131898335E0,-7.501588842E-1
3.332960500E0,1.754428551E0,-3.084826087E0,-6.821844175E-1
3.352960500E0,1.636304709E0,-4.567731432E0,1.911817324E-1
3.372960500E0,6.702275924E-1,-6.130871685E0,1.715724808E0
3.392960500E0,-8.958834851E-1,-7.473219906E0,2.994138111E0
3.412960500E0,-2.037363769E0,-7.726307280E0,2.387699402E0
3.432960500E0,-1.969739696E0,-5.871053581E0,3.600171608E-1
3.452960500E0,-2.566702554E-1,-2.790557358E0,-5.450528848E-1
3.472960500E0,1.486820202E0,-7.170691985E-1,-1.039897775E0
3.492960500E0,2.592192613E0,2.579902643E-1,-1.500094405E0
3.512960500E0,2.906245104E0,2.179894620E-1,-1.445404227E0
3.532960500E0,2.540853183E0,-4.535024446E-1,-1.333281821E0
3.552960500E0,2.733707511E0,-9.011214209E-1,-1.069316579E0
3.572960500E0,1.511509193E0,-1.658042318E0,-1.045166701E0
3.592960500E0,-2.206917527E-1,-2.176686253E0,-1.576636212E0
3.612960500E0,-1.110971266E0,-1.865876336E0,-1.660522707E0
3.632960500E0,-1.371708845E0,-1.197622032E0,-8.444677484E-1
3.652960500E0,-1.039268761E0,-1.221978024E0,-1.207072887E-1
3.672960500E0,-2.335817935E-1,-1.732635832E0,-1.039807436E-1
3.692960500E0,5.382831247E-1,-1.880538813E0,-2.093279815E-1
3.712960500E0,5.185388316E-1,-1.840710504E0,-5.473069865E-1
3.732960500E0,1.770750323E-1,-1.404418169E0,-8.915881205E-1
3.752960500E0,-4.132825179E-1,-1.135325212E0,-8.080279005E-1
3.772960500E0,-7.494962485E-1,-1.179231369E0,-9.551008692E-1
3.792960500E0,-8.480648093E-1,-9.453099990E-1,-1.297276129E0
3.812960500E0,-8.722225808E-1,-2.876947045E-1,-1.439271960E0
3.832960500E0,-5.687498957E-1,3.445378268E-1,-1.458485034E0
3.852960500E0,5.011661692E-1,8.106801975E-1,-1.244597978E0
3.872960500E0,1.664009694E0,1.573489240E0,-1.014676103E0
3.892960500E0,2.148134007E0,2.644431930E0,-1.048808640E0
3.912960500E0,1.966330623E0,3.668933694E0,-1.104817657E0
3.932960500E0,1.596767883E0,4.284453129E0,-1.144072062E0
3.952960500E0,1.415773170E0,4.931332351E0,-1.446981806E0
3.972960500E0,1.226468686E0,5.926298075E0,-1.939060671E0
3.992960500E0,1.206910042E0,6.908357824E0,-1.946365890E0
4.012960500E0,1.517711188E0,7.973762616E0,-1.785726504E0
4.032960500E0,1.530392045E0,9.083760028E0,-1.643247108E0
4.052960500E0,9.722291180E-1,9.640026703E0,-2.099156851E0
4.072960500E0,6.108799616E-1,8.614742582E0,-2.807113456E0
4.092960500E0,8.931885034E-1,6.438715310E0,-3.124108851E0
4.112960500E0,6.688358089E-1,5.052139335E0,-3.616031888E0
4.132960500E0,8.957488529E-1,4.572244313E0,-2.726331541E0
4.152960500E0,1.529883922E0,4.423694630E0,-2.190849963E0
4.172960500E0,2.225709455E0,4.161959224E0,-2.227142754E0
4.192960500E0,2.282708113E0,3.698703623E0,-1.445559763E0
4.212960500E0,1.651890754E0,2.572512932E0,1.464049244E-1
4.232960500E0,8.401273602E-1,8.542314291E-1,4.748184693E-1
4.252960500E0,-3.705520892E-1,-6.145166373E-1,-1.151477560E0
4.272960500E0,-1.717840038E0,-9.539492601E-1,-1.463893123E0
4.292960500E0,-2.682962450E0,-3.922265482E-1,1.006396446E-1
4.312960500E0,-2.844476580E0,4.302287722E-1,6.653283566E-2
4.332960500E0,-2.519447696E0,5.938595939E-1,-2.316152287E-1
4.352960500E0,-7.669254827E-1,7.826562470E-1,-7.725896806E-2
4.372960500E0,1.435023081E0,5.569683409E-1,1.723262161E-1
4.392960500E0,1.998465605E0,2.006179690E-2,3.149140781E-1
4.412960500E0,1.048862580E0,-1.572743136E-1,4.636105263E-1
4.432960500E0,1.124158492E0,3.834796983E-1,5.823604596E-1
4.452960500E0,6.617539537E-1,-3.239942193E-2,4.724827990E-1
4.472960500E0,-7.218621612E-2,-1.462512596E0,5.656540874E-1
4.492960500E0,-1.966506332E-1,-1.801944634E0,4.104412097E-1
4.512960500E0,-5.134156474E-1,-9.747478062E-1,4.019837970E-1
4.532960500E0,-8.128132617E-1,-3.259869504E-1,8.773843566E-1
4.552960500E0,-2.624426267E-1,-1.749469382E-1,-4.809393346E-2
4.572960500E0,-2.618435794E-1,-1.118812675E0,-6.300573671E-1
4.592960500E0,9.679656208E-2,-2.211952565E0,1.074280280E0
4.612960500E0,6.267911124E-1,-1.675015615E0,7.999575734E-1
4.632960500E0,1.189396754E-2,-1.713027195E0,1.271301627E-1
4.652960500E0,-8.850322223E-1,-1.828684536E0,6.864514232E-2
4.672960500E0,-1.121665239E0,-1.582543654E0,5.587906256E-1
4.692960500E0,-8.568930817E-1,-1.797235286E0,9.543383923E-1
4.712960500E0,-4.572417390E-1,-1.978601882E0,4.631433338E-1
4.732960500E0,-1.933036870E-1,-2.462955991E0,1.577964699E-1
4.752960500E0,-4.035017341E-3,-2.416368300E0,5.244613302E-1
4.772960500E0,-1.750144735E-2,-1.820368626E0,1.404457638E0
4.792960500E0,-8.658283581E-1,-1.971495177E0,1.584507149E0
4.812960500E0,-1.583843928E0,-2.607060621E0,1.050729450E0
4.832960500E0,-1.596311508E0,-3.705722036E0,9.560416862E-1
4.852960500E0,-1.232144870E0,-4.066237965E0,1.313136701E0
4.872960500E0,-8.402510288E-1,-4.038102332E0,1.553583418E0
4.892960500E0,-7.061677227E-1,-4.430411326E0,1.549617983E0
4.912960500E0,-1.091910513E-1,-5.214985460E0,1.422943172E0
4.932960500E0,1.340942843E0,-4.845663625E0,1.467363884E0
4.952960500E0,1.702699842E0,-4.539263678E0,1.492909346E0
4.972960500E0,7.442279072E-1,-4.709706506E0,1.572294947E0
4.992960500E0,-6.442883936E-1,-4.582855255E0,1.028484303E0
5.012960500E0,-1.444667186E0,-4.566750854E0,8.980443236E-1
5.032960500E0,-1.236886231E0,-4.590952479E0,9.297461727E-1
5.052960500E0,-6.486252735E-1,-4.329563813E0,8.611752900E-1
5.072960500E0,-6.325065465E-1,-3.951108043E0,5.374129128E-1
5.092960500E0,-7.209240485E-1,-3.587037592E0,1.904788971E-1
5.112960500E0,-5.267094384E-1,-3.728739601E0,6.509547311E-1
5.132960500E0,-2.468621358E-2,-3.400761089E0,6.040433970E-1
5.152960500E0,1.050340464E-1,-3.400665194E0,9.324902710E-1
5.172960500E0,2.147812410E-1,-2.402971745E0,1.108167234E-1
5.192960500E0,3.856522313E-1,-1.265023472E0,3.621303445E-1
5.212960500E0,1.010946456E0,-1.264554525E0,1.036931775E0
5.232960500E0,1.840588882E0,-1.431346936E0,5.199993199E-1
5.252960500E0,2.063596132E0,-1.086242514E0,-4.398714155E-2
5.272960500E0,1.705670228E0,8.978458107E-2,-2.051671028E-2
5.292960500E0,1.454552489E0,8.135353929E-1,4.642244840E-1
5.312960500E0,1.339595937E0,7.510304117E-1,6.867218569E-1
5.332960500E0,1.382007838E0,4.387779862E-1,2.665108269E-1
5.352960500E0,8.310691461E-1,5.452645540E-1,-6.708188921E-1
5.372960500E0,2.796410421E-1,1.215625609E0,-5.813971308E-1
5.392960500E0,3.936111689E-2,1.732225943E0,-4.666940555E-1
