"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.736220833E-2,2.375020592E-1,1.155664167E-1,1.089599401E-1
3.731120834E-2,2.263657446E-1,1.345347843E-1,7.155179322E-2
4.726120834E-2,1.839526735E-1,2.839612573E-2,1.170893240E-1
7.721020834E-2,1.268247919E-1,-7.515528604E-2,1.311015916E-1
9.721020834E-2,-1.053500153E-1,-5.129776910E-2,4.554279327E-2
1.172102083E-1,-1.241995382E-1,6.286677763E-2,1.119069368E-1
1.372102083E-1,3.037146136E-2,-1.123905015E-1,9.459567010E-2
1.572102083E-1,1.431968495E-1,-2.243421695E-1,2.547865748E-2
1.772102083E-1,9.644090518E-2,-1.600216278E-1,-1.845381260E-2
1.972102083E-1,4.523990750E-2,-1.454046120E-1,-9.808236480E-2
2.172102083E-1,1.095733130E-1,-1.349353185E-1,-6.130922556E-2
2.372102083E-1,2.095414048E-1,-2.311494979E-1,1.057252604E-1
2.572102083E-1,3.418327586E-1,-4.520479497E-1,1.362331080E-1
2.772102083E-1,1.701055898E-1,-3.886460057E-1,1.765373808E-1
2.972102083E-1,1.486360757E-1,-5.040372983E-2,2.427015495E-1
3.172102083E-1,3.120876803E-1,1.283463836E-4,3.403161371E-1
3.372102083E-1,3.379554699E-1,-1.649332890E-1,2.057611799E-1
3.572102083E-1,2.930183020E-1,-2.576417702E-1,1.557891208E-1
3.772102083E-1,2.125009730E-2,-2.389501221E-1,2.108225298E-1
3.972102083E-1,-2.454329301E-1,-6.149122015E-2,1.378299826E-1
4.172102083E-1,-2.040228027E-1,-7.287224069E-2,9.020324171E-2
4.372102083E-1,2.033223063E-2,-3.265915525E-1,6.693307757E-3
4.572102083E-1,-2.678551018E-2,-4.990975705E-1,-3.849514425E-2
4.772102083E-1,-1.761932722E-1,-4.502239108E-1,-1.777500933E-1
4.972102083E-1,-6.733317330E-2,-2.689678270E-1,-1.619707972E-1
5.172102083E-1,-2.568915725E-2,-3.384045361E-1,-2.364789426E-2
5.372102083E-1,6.671512261E-2,-4.204617293E-1,-5.793655157E-2
5.572102083E-1,1.529574604E-1,-4.929655954E-1,-6.144020319E-2
5.772102083E-1,1.566053921E-1,-3.499807075E-1,9.028100967E-3
5.972102083E-1,1.889369863E-1,-2.961614728E-1,1.275154942E-1
6.172102083E-1,4.032181442E-2,-5.629792786E-1,-6.086717606E-2
6.372102083E-1,-6.934256896E-2,-5.185785927E-1,-3.114589584E-1
6.572102083E-1,-2.727696866E-1,-2.781207660E-1,-2.816258794E-1
6.772102083E-1,-1.684313858E-1,-2.033214292E-1,-1.573766398E-1
6.972102083E-1,-2.241923346E-1,-3.956598870E-1,3.118320107E-3
7.172102083E-1,-4.823797962E-1,-5.370648573E-1,-3.349519014E-2
7.372102083E-1,-4.646779355E-1,-4.149980910E-1,-2.299592972E-2
7.572102083E-1,-8.293456793E-2,-2.266943581E-1,-2.944692886E-1
7.772102083E-1,3.296543241E-1,-2.123170781E-1,-4.482884824E-1
7.972102083E-1,6.351242718E-1,-1.501467039E-1,-5.234345591E-1
