"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.707208333E-3,1.651515656E0,1.694176941E0,9.453740845E0
2.860620834E-2,1.686393127E0,2.114951935E0,9.603130188E0
4.850520834E-2,1.625619507E0,2.030377808E0,9.611812134E0
6.840420834E-2,1.422342224E0,1.868264923E0,9.605525208E0
8.830320834E-2,1.303190002E0,1.960772552E0,9.543105011E0
1.082022083E-1,1.281934204E0,2.078278198E0,9.609117737E0
1.281012083E-1,1.446442108E0,1.906884613E0,9.589508514E0
1.479992083E-1,1.569935303E0,1.797462158E0,9.518256683E0
1.678982083E-1,1.525477753E0,1.863325195E0,9.473649445E0
1.877972083E-1,1.472487946E0,1.882036285E0,9.393416290E0
2.076962083E-1,1.538051605E0,1.899100800E0,9.428593140E0
2.275952083E-1,1.642534332E0,1.810784454E0,9.593250732E0
2.474942083E-1,1.780098267E0,1.600621490E0,9.620643768E0
2.673932083E-1,1.611548767E0,1.675765228E0,9.657916260E0
2.872922083E-1,1.597777405E0,2.023043060E0,9.720935211E0
3.071912083E-1,1.775757294E0,2.079176331E0,9.815089417E0
3.270902083E-1,1.811233521E0,1.914219360E0,9.679022369E0
3.469892083E-1,1.765428772E0,1.816772003E0,9.630223846E0
3.668882083E-1,1.489103394E0,1.830243988E0,9.687105560E0
3.867872083E-1,1.219214630E0,1.999242554E0,9.616452484E0
4.066862083E-1,1.260229340E0,1.975591736E0,9.571545868E0
4.265852083E-1,1.487756195E0,1.710642700E0,9.489965515E0
4.464842083E-1,1.443897400E0,1.526076508E0,9.446855164E0
4.663832083E-1,1.303339691E0,1.558409271E0,9.309740295E0
4.862822083E-1,1.439556427E0,1.717378693E0,9.325906677E0
5.061812083E-1,1.525627441E0,1.627266083E0,9.461374969E0
5.260802083E-1,1.673070831E0,1.522483978E0,9.422605591E0
5.459792083E-1,1.818268890E0,1.422491913E0,9.414522400E0
5.658782083E-1,1.886826324E0,1.533411255E0,9.479786682E0
5.857772083E-1,1.992207184E0,1.554966431E0,9.591005402E0
6.056762083E-1,1.919159088E0,1.262923737E0,9.392817535E0
6.255752083E-1,1.890418854E0,1.287921753E0,9.129515076E0
6.454742083E-1,1.789828033E0,1.514101410E0,9.140142975E0
6.653732083E-1,2.042203217E0,1.569486237E0,9.234446869E0
6.852722083E-1,2.201172638E0,1.343007202E0,9.348210297E0
7.051712083E-1,2.225422211E0,1.148112488E0,9.243577881E0
7.250702083E-1,2.554737396E0,1.202898560E0,9.169481964E0
7.449692083E-1,3.244053955E0,1.318907318E0,8.803792419E0
7.648682083E-1,3.933819580E0,1.254541168E0,8.556955719E0
7.847672083E-1,4.471052399E0,1.222657471E0,8.400531006E0
8.046662083E-1,4.563560028E0,9.428892517E-1,8.147856445E0
8.245652083E-1,4.382885742E0,8.152047729E-1,7.641459503E0
8.444642083E-1,4.170028381E0,8.979826355E-1,7.597600708E0
8.643632083E-1,4.035607910E0,8.728349304E-1,7.393275604E0
8.842622083E-1,4.071832581E0,5.655239868E-1,7.066654816E0
9.041612083E-1,4.010160828E0,3.279679871E-1,6.909032593E0
9.240602083E-1,4.138743439E0,5.017565918E-1,7.102879486E0
9.439592083E-1,3.850592651E0,6.830296326E-1,7.647447052E0
9.638582083E-1,3.752247162E0,1.019080811E0,7.900570679E0
9.837572083E-1,4.079915771E0,1.271905060E0,8.159382477E0
1.003656208E0,4.431833954E0,1.045276337E0,8.223449249E0
1.023554208E0,4.418811035E0,9.053173828E-1,8.363258514E0
1.043453208E0,4.130809937E0,1.004710693E0,8.725056152E0
1.063352208E0,3.974983978E0,1.073567505E0,8.810079346E0
1.083251208E0,4.127217407E0,7.973918152E-1,8.657995605E0
1.103150208E0,4.163142700E0,1.981878662E-1,8.960516510E0
1.123049208E0,4.090992737E0,1.646575928E-3,9.368717651E0
1.142948208E0,4.091741180E0,3.143463135E-1,9.508377228E0
1.162847208E0,4.287384338E0,5.096900940E-1,9.257199554E0
1.182746208E0,4.389921112E0,2.763253784E-1,9.097182312E0
1.202645208E0,4.252357178E0,-1.323248291E-1,8.846453705E0
1.222544208E0,4.288881226E0,-2.899470520E-1,8.784482574E0
1.242443208E0,4.670138397E0,1.481918335E-2,9.012159119E0
1.262342208E0,5.186714172E0,2.754272461E-1,9.005722504E0
1.282241208E0,4.943919067E0,-4.062551880E-1,8.617280273E0
1.302140208E0,4.334236908E0,-1.312171326E0,8.257727966E0
1.322039208E0,4.274810486E0,-2.162103882E0,8.634494476E0
1.341938208E0,4.759951630E0,-2.345322876E0,8.719068604E0
1.361837208E0,5.002746735E0,-2.564467163E0,9.290430450E0
1.381736208E0,4.603077850E0,-3.075055389E0,8.051007843E0
1.401635208E0,4.567451935E0,-3.230132904E0,8.214467926E0
1.421534208E0,5.263205109E0,-2.971470795E0,8.652008057E0
1.441433208E0,5.851481781E0,-3.315904541E0,8.415499878E0
1.461332208E0,6.200555878E0,-3.826193390E0,8.194709015E0
1.481231208E0,5.743705902E0,-3.740721130E0,8.609646149E0
1.501130208E0,4.823569336E0,-3.779490509E0,8.566236420E0
1.521029208E0,3.933669891E0,-4.781057739E0,7.032825165E0
1.540928208E0,3.264261932E0,-4.777465210E0,7.562124481E0
1.560827208E0,3.353027344E0,-4.681065674E0,8.767717438E0
1.580726208E0,3.848946075E0,-4.736300812E0,9.016350403E0
1.600625208E0,4.574038239E0,-4.306843872E0,8.515491943E0
1.620524208E0,4.852309570E0,-3.584146729E0,8.370892639E0
1.640423208E0,5.133724365E0,-3.480412445E0,8.640182648E0
1.660322208E0,5.565127258E0,-3.947890320E0,8.202193451E0
1.680221208E0,5.738017731E0,-5.163512421E0,7.707771606E0
1.700120208E0,5.162464600E0,-6.030958557E0,7.760012970E0
1.720019208E0,4.872517548E0,-5.887257385E0,8.712182922E0
1.739918208E0,4.040397949E0,-4.904251556E0,8.941506042E0
1.759817208E0,3.684887238E0,-4.126918030E0,7.831564178E0
1.779716208E0,4.116888885E0,-5.183271332E0,7.950716400E0
1.799614208E0,5.107379150E0,-6.184389496E0,8.140521698E0
1.819513208E0,5.191204834E0,-6.342161407E0,7.183412018E0
1.839412208E0,5.005141754E0,-6.486760712E0,6.623426514E0
1.859311208E0,5.032235413E0,-6.252198486E0,6.504124603E0
1.879210250E0,5.081483002E0,-6.189927979E0,5.630840607E0
1.899109250E0,5.417384491E0,-6.257138214E0,5.793402557E0
1.919008250E0,6.056255951E0,-5.641767883E0,6.627468109E0
1.938907250E0,6.223757629E0,-5.511838074E0,6.695277100E0
1.958806250E0,6.574478302E0,-6.161038055E0,6.168971558E0
1.978705250E0,6.044879608E0,-5.798491974E0,6.153403931E0
1.998604250E0,4.884043579E0,-5.463189240E0,5.462889862E0
2.018503250E0,5.418432312E0,-5.566474457E0,5.441933441E0
2.038402250E0,5.996081085E0,-6.201154633E0,6.725214844E0
2.058301250E0,5.988297272E0,-5.902675323E0,5.932912445E0
2.078200250E0,5.607339478E0,-4.941074982E0,4.928800507E0
2.098099250E0,6.454877014E0,-5.893843689E0,4.634213104E0
2.117998250E0,7.241341553E0,-6.515201569E0,5.207969971E0
2.137897250E0,5.082081757E0,-5.374124451E0,5.453010406E0
2.157796250E0,4.874613190E0,-4.298610992E0,7.434589691E0
2.177695250E0,6.771019592E0,-4.712350616E0,7.817044373E0
2.197594250E0,7.702981567E0,-4.956043854E0,5.546266479E0
2.217493250E0,6.828200684E0,-4.408781891E0,3.708388367E0
2.237392250E0,7.710915070E0,-4.476441193E0,5.227279816E0
2.257291250E0,7.366631012E0,-5.329816589E0,4.719984741E0
2.277190250E0,7.426805878E0,-4.737947388E0,4.095782776E0
2.297089250E0,6.371949463E0,-3.663631439E0,4.054169312E0
2.316988250E0,6.073619843E0,-3.249442749E0,5.788612518E0
2.336887250E0,7.090605011E0,-4.279001770E0,6.578669586E0
2.356786250E0,7.666756897E0,-4.576433258E0,6.075865173E0
2.376685250E0,8.276439056E0,-2.936293945E0,7.025191040E0
2.396584250E0,8.892557831E0,-2.299817505E0,5.623505859E0
2.416483250E0,8.259524231E0,-3.270099792E0,5.429359589E0
2.436382250E0,7.953560486E0,-3.129093018E0,5.857619019E0
2.456280250E0,7.327412567E0,-3.204835510E0,5.732628937E0
2.476179250E0,7.447762299E0,-3.454067230E0,4.883295135E0
2.496078250E0,7.785460052E0,-3.876488800E0,5.642216949E0
2.515977250E0,7.687863007E0,-3.407813416E0,5.294340363E0
2.535876250E0,8.148904266E0,-4.076622620E0,6.062692566E0
2.555775250E0,9.598938904E0,-2.842289429E0,7.493866425E0
2.575674250E0,7.130721588E0,-1.926344147E0,4.679718475E0
2.595573250E0,6.816524963E0,-5.858816528E-1,4.809498596E0
