"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.539516458E0,4.762811676E-1,6.770230983E-1,-4.594996306E-1,-3.219565410E-1,1.231144009E2,1.098160163E2,-1.007266819E-1,-6.825917282E1
1.549485458E0,4.725746315E-1,6.793613949E-1,-4.587336644E-1,-3.235812757E-1,1.235968967E2,1.101173030E2,3.486738352E-1,-6.830140406E1
1.559455458E0,4.687678965E-1,6.817759457E-1,-4.580788288E-1,-3.249644826E-1,1.240913046E2,1.104470651E2,7.815751609E-1,-6.833629487E1
1.569425458E0,4.645461468E-1,6.840442996E-1,-4.578973339E-1,-3.265121833E-1,1.246382932E2,1.108089848E2,1.218699290E0,-6.843707655E1
1.579395458E0,4.599469088E-1,6.862387807E-1,-4.580318034E-1,-3.282256266E-1,1.252326366E2,1.111977007E2,1.669931879E0,-6.858597563E1
1.589364458E0,4.550611671E-1,6.883962146E-1,-4.583617922E-1,-3.300520971E-1,1.258622602E2,1.116062099E2,2.134642660E0,-6.876515424E1
1.599334458E0,4.503222492E-1,6.907594833E-1,-4.583767859E-1,-3.315900462E-1,1.264712780E2,1.120181391E2,2.594288581E0,-6.888464994E1
1.609304458E0,4.458899549E-1,6.933938088E-1,-4.579210310E-1,-3.327094296E-1,1.270394162E2,1.124272546E2,3.039966902E0,-6.891627809E1
1.619274458E0,4.416285187E-1,6.962142127E-1,-4.571522514E-1,-3.335594156E-1,1.275843334E2,1.128375629E2,3.478538994E0,-6.888976699E1
1.629243458E0,4.372290673E-1,6.991340831E-1,-4.562988409E-1,-3.344154128E-1,1.281455641E2,1.132612472E2,3.932901712E0,-6.885281686E1
1.639213458E0,4.322635469E-1,7.019162071E-1,-4.558116971E-1,-3.357047165E-1,1.287774070E2,1.137096292E2,4.428306305E0,-6.889051754E1
1.649183458E0,4.266293562E-1,7.044502864E-1,-4.558209273E-1,-3.375861519E-1,1.294923200E2,1.141789511E2,4.973336900E0,-6.903036704E1
1.659153458E0,4.206159334E-1,7.067587641E-1,-4.560680658E-1,-3.399652519E-1,1.302530399E2,1.146436713E2,5.559987100E0,-6.923603465E1
