time_bin,gyro_X (rad/s),gyro_Y (rad/s),gyro_Z (rad/s),linacc_X (m/s^2),linacc_Y (m/s^2),linacc_Z (m/s^2),accel_X (m/s^2),accel_Y (m/s^2),accel_Z (m/s^2),orient_w,orient_x,orient_y,orient_z,orient_Direct (°),orient_Yaw (°),orient_Pitch (°),orient_Roll (°),pressure_X (hPa),exercise_class,exercise_type,session
-2.0,,,,,,,,,,,,,,,,,,1012.346725,0,Pushup,2
0.0,-0.5781134242504951,0.2865856921467327,0.13044329408079208,0.29355015261514855,-0.3101301251030396,0.38798667293514855,-5.60715835417986,-4.5236455306619,5.56284600223527,0.46896450006050006,-0.44333995747405,-0.03265980130997272,0.7264840783205,123.67404432165,-42.744136842607006,39.0076660485,95.28555655705,1012.3555375000001,0,Pushup,2
2.0,-0.21406689539371002,0.13190288023506003,-0.41482954394009,0.17810045723755,0.062091354967199995,0.00010745777214000495,-0.22661375425400002,-9.218277493430001,1.77888429103,0.630817519288,-0.5424580417215,-0.32752512131449996,0.42270910408749995,101.4715879068,-79.2730371613,2.43936561022265,65.54137245805,1012.3806763333333,0,Pushup,2
4.0,-0.366048302166745,-0.1366652609094,-0.28036554522269,-0.1570007873591,-0.31991314637754004,-0.05751137603019999,3.5083982483506997,-7.515370706180001,-4.219340336618,0.49240389528149997,-0.625075651958,-0.5578277496405,0.12923369526136,120.5575958265,-121.5233398032,-22.412616109734998,71.5805072145,1012.3921585,0,Pushup,2
6.0,-0.055614901390260006,0.0791998122717,-0.06745139438262,0.17602258025569997,0.1765182593267,0.03171651977812,6.914774652009999,-2.0529418853775,-6.54930814367,0.364209583940201,-0.6147042542170854,-0.6762036308105528,-0.16229979397829147,137.25037398693468,-161.85494050703517,-43.63351920613065,88.39798822427136,1012.400818,0,Pushup,2
8.0,-0.034400410941614,0.07102671084613,-0.001068527138929999,0.283538158684,0.08776597787499,-0.28923877292286,7.515453035069999,-1.4122816452003,-6.70210589905,0.3600095314345,-0.6006156011915,-0.6819737406095,-0.20530807059650003,137.773304323,-166.8203121325,-47.453762989999994,91.3835379291,1012.4040219999999,0,Pushup,2
10.0,-0.04179174985907,-0.09128660607069,-0.04726319355599999,-0.01684496288770002,0.23441545257477,-0.06161071381522001,7.10821289513,-1.52938313143111,-6.49336647494,0.3640697276425,-0.6065493081775,-0.6775586452655,-0.1931311910965,137.269395324,-164.6787897115,-46.578910776499995,89.66423456085,1012.407074,0,Pushup,2
12.0,-0.013054704407399998,-0.013482391270280003,-0.03322282402782,-0.1843964655081,0.24880574301244998,0.09682972748400001,6.986890187049999,-1.6208399460092,-6.2435195343,0.3733579423015,-0.59905321893,-0.68113993208,-0.1884642658465,136.12725957450002,-163.5511186535,-47.12214304145,90.0469392337,1012.4053195,0,Pushup,2
14.0,0.041834060422500007,-0.0013255966365199995,0.0631346755451,-0.05781964822060001,0.146833420245006,-0.0557074760227,6.8028089858800005,-1.614147363252,-6.76675496056,0.3525210240815,-0.597880176264,-0.6969469337405001,-0.173197763307,138.6905823685,-165.3368250825,-44.187597128549996,92.7295057182,1012.402992,0,Pushup,2
16.0,0.04932564257577,0.0030360538560299955,0.056285913428659996,0.32147205793719996,0.14593057487317002,-0.2724129187028,7.009141415279999,-1.48616201021897,-7.16620080881,0.34113739414050004,-0.6032714798455,-0.6979426668415001,-0.1749486560075,140.0914999115,-166.65417847199998,-43.3557392892,93.0017744541,1012.400131,0,Pushup,2
