"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.253749942E-3,-5.969586182E-1,9.834848328E0,6.506968689E-1
1.868525008E-2,-3.101550293E-1,9.953102417E0,1.087937622E0
3.862425010E-2,-3.546125793E-1,9.826914825E0,8.512797546E-1
5.856425012E-2,-6.227050781E-1,9.780810699E0,6.077362061E-1
7.850325014E-2,-6.668632507E-1,9.998308411E0,9.433383179E-1
9.844225016E-2,-6.107299805E-1,1.004396347E1,1.023571472E0
1.183822502E-1,-6.527925110E-1,9.788893890E0,6.956034851E-1
1.383212500E-1,-6.577322388E-1,9.633217621E0,6.914122009E-1
1.582602500E-1,-6.325845337E-1,9.787696381E0,7.476951599E-1
1.781992500E-1,-6.650669861E-1,9.985285492E0,8.367599487E-1
1.981392500E-1,-7.331753540E-1,9.969717865E0,9.139993286E-1
2.180782501E-1,-7.427554321E-1,9.885293427E0,8.436456299E-1
2.380172501E-1,-7.896080017E-1,9.717642059E0,7.234455872E-1
2.579572501E-1,-8.872050476E-1,9.702972565E0,6.417155457E-1
2.778962501E-1,-9.642947388E-1,9.890233154E0,6.406677246E-1
2.978352502E-1,-9.904902649E-1,9.945019226E0,5.900729370E-1
3.177752502E-1,-9.874964905E-1,9.712852020E0,6.589297485E-1
3.377142500E-1,-1.001267853E0,9.650431824E0,5.105882263E-1
3.576532500E-1,-1.026116180E0,9.712103577E0,6.538403320E-1
3.775932500E-1,-9.889933777E-1,9.677675171E0,7.113208008E-1
3.975322500E-1,-8.229885864E-1,9.717043304E0,9.003776550E-1
4.174712501E-1,-6.441105652E-1,9.957443390E0,1.061742096E0
4.374112501E-1,-6.011499023E-1,1.010773087E1,6.048921204E-1
4.573500000E-1,-6.271957397E-1,9.963730316E0,3.849993896E-1
4.772890001E-1,-5.444178772E-1,9.828112335E0,1.132993927E0
4.972280001E-1,-5.025050354E-1,9.824519806E0,1.273551636E0
5.171680001E-1,-7.197033691E-1,1.008063721E1,6.384223938E-1
5.371070001E-1,-7.622149658E-1,9.958940277E0,5.745053101E-1
5.570460001E-1,-2.993774414E-1,9.647587738E0,1.170715485E0
5.769860002E-1,1.017883301E-1,9.790989532E0,1.314865723E0
5.969250002E-1,-3.370989990E-1,1.045306274E1,5.450166321E-1
6.168640000E-1,-8.870553589E-1,1.062445633E1,1.239422607E-1
6.368040000E-1,-8.924441528E-1,1.006087830E1,2.682421875E-1
6.567430000E-1,-5.957611084E-1,9.624835052E0,4.703219604E-1
6.766820000E-1,-6.330335999E-1,9.677675171E0,4.899311829E-1
6.966210001E-1,-9.848020935E-1,1.006626709E1,6.186634827E-1
7.165610001E-1,-1.125509491E0,9.973011017E0,-6.286926270E-3
7.365000001E-1,-1.169068909E0,9.893376617E0,-2.829116821E-2
7.564390001E-1,-1.272503815E0,1.002330643E1,-4.311035156E-2
7.763790002E-1,-1.433419189E0,9.840087433E0,4.098477173E-1
7.963180002E-1,-1.187031555E0,9.384884033E0,-1.190025330E-1
8.162570000E-1,-1.336271210E0,9.370813293E0,-7.289840698E-1
8.361970000E-1,-1.662293243E0,9.742490387E0,-4.796026611E-1
8.561360000E-1,-1.706451416E0,9.726174316E0,-7.035369873E-3
8.760750000E-1,-1.524729309E0,9.591454468E0,-3.546125793E-1
8.960150001E-1,-1.624122620E0,9.923464050E0,-8.214916992E-1
9.159540001E-1,-2.115251312E0,1.000848724E1,-3.685336304E-1
9.358930001E-1,-2.129621429E0,9.456584930E0,-2.371069336E-1
9.558320001E-1,-1.671573944E0,9.477691040E0,-7.179071045E-1
9.757720002E-1,-1.531465302E0,9.668544159E0,-9.505233765E-1
9.957110002E-1,-1.908980255E0,9.846374359E0,-8.616082764E-1
1.015650000E0,-2.214195557E0,9.505682831E0,-1.365161133E-1
1.035590000E0,-2.180665283E0,9.357191620E0,-4.445755005E-2
1.055529000E0,-2.370919647E0,1.000953506E1,-1.081800385E0
1.075468000E0,-2.612666931E0,1.006252487E1,-7.274871826E-1
1.095408000E0,-2.696492615E0,9.307794342E0,-8.592132568E-2
1.115347000E0,-2.908900909E0,8.610394592E0,-1.526824951E-1
1.135286000E0,-3.279081116E0,9.119336243E0,-6.554869080E-1
1.155226000E0,-3.691772919E0,1.022538620E1,-8.981323242E-1
1.175165000E0,-3.689228210E0,1.022613464E1,-9.660910034E-1
1.195104000E0,-3.274590454E0,9.176367645E0,-6.027964783E-1
1.215043000E0,-3.237168274E0,8.679251404E0,-9.970765686E-1
1.234983000E0,-3.701203308E0,8.466992798E0,-1.172511749E0
1.254922000E0,-3.983366547E0,8.455766144E0,-2.255659332E0
1.274861000E0,-3.664230194E0,8.588839417E0,-1.463207245E0
1.294801000E0,-3.327580261E0,8.396788788E0,-1.370699615E0
1.314740000E0,-3.143612823E0,8.798553314E0,-9.779164124E-1
1.334679000E0,-3.183729401E0,9.118288422E0,-8.919950867E-1
1.354619000E0,-3.060984650E0,9.137298889E0,-9.755213928E-1
1.374558000E0,-2.873724060E0,9.548493805E0,-9.131011963E-1
1.394497000E0,-3.424129486E0,1.004037094E1,-2.351011047E0
1.414436000E0,-3.575913849E0,9.778864746E0,-3.138074341E0
1.434376000E0,-3.049159241E0,8.783584442E0,-7.482939148E-1
1.454315625E0,-2.426304474E0,8.133186951E0,-5.504054260E-1
1.474254625E0,-2.193538513E0,9.464518433E0,-1.966760101E0
1.494194625E0,-2.229314117E0,1.130539032E1,-1.540147247E0
1.514133625E0,-1.945055237E0,1.046114594E1,-1.206790466E0
1.534072625E0,-1.583856354E0,8.879385223E0,-1.296454010E0
1.554012625E0,-1.726509705E0,8.791517944E0,-1.725611572E0
1.573951625E0,-2.253264313E0,9.694440308E0,-2.269281006E0
1.593890625E0,-2.556234283E0,9.393116913E0,-1.878743134E0
1.613830625E0,-2.650538177E0,8.734785919E0,-1.134790192E0
1.633769625E0,-2.478396149E0,9.278155975E0,-1.122515717E0
1.653708625E0,-1.851350098E0,1.012075378E1,-7.229965210E-1
1.673647625E0,-1.165027313E0,9.783205719E0,-9.922865295E-1
1.693587625E0,-9.159452820E-1,9.842033386E0,-1.258732452E0
1.713526625E0,-9.822573853E-1,1.056562866E1,-1.243464203E0
1.733465625E0,-9.686357117E-1,1.044512924E1,-1.347797241E0
1.753405625E0,-1.031804352E0,9.463470612E0,-1.664388885E0
1.773344625E0,-1.436862030E0,9.121431885E0,-1.354233856E0
1.793283625E0,-2.178270264E0,9.448352051E0,-1.062340851E0
1.813223625E0,-3.070714417E0,9.832153931E0,-1.208287354E0
1.833162625E0,-3.603606262E0,9.933044128E0,-8.137078857E-1
1.853101625E0,-2.865042114E0,1.030786469E1,-5.846841431E-1
1.873040625E0,-1.978585510E0,1.060888870E1,-2.495310974E-1
1.892980625E0,-1.516197052E0,1.010817993E1,-1.558259583E-1
1.912919625E0,-1.587897949E0,9.591753845E0,-2.035317535E0
1.932858625E0,-1.741179199E0,9.372759247E0,-2.236349487E0
1.952798625E0,-2.377955017E0,8.330326996E0,-1.006656647E0
1.972737625E0,-3.244802399E0,8.563542023E0,2.677931213E-1
1.992676625E0,-4.302802277E0,9.655371552E0,-7.744894409E-1
2.012616625E0,-4.381837921E0,9.649084625E0,-2.418670349E0
2.032555625E0,-3.874692535E0,7.632029114E0,-1.980980530E0
2.052494625E0,-3.529959412E0,6.520590363E0,-1.597927094E0
