"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.715250064E-3,2.455971638E-1,1.477532923E-1,-1.664775386E-3
1.868525008E-2,3.819947248E-1,2.007430995E-1,2.386487713E-1
2.865525009E-2,4.541718046E-1,1.920120370E-1,3.126647273E-1
5.862425010E-2,4.261824989E-1,1.139710039E-1,1.835411757E-1
7.862425010E-2,8.851507746E-2,8.371867955E-2,-1.175904304E-1
9.862425010E-2,8.628363378E-2,3.022326368E-1,2.521336200E-1
1.186242501E-1,1.241944950E-1,2.384436071E-1,1.785896804E-1
1.386242501E-1,9.372808948E-2,-2.583943069E-2,-9.479213655E-2
1.586242501E-1,1.170186458E-1,-1.153304815E-1,-4.449679948E-2
1.786242501E-1,1.224501244E-1,1.126214665E-1,1.933732688E-2
1.986242501E-1,7.465732254E-2,2.405281395E-1,1.038336861E-1
2.186242501E-1,3.778383046E-2,2.060441852E-1,2.102489179E-1
2.386242501E-1,2.774335720E-2,8.644932926E-2,4.916397393E-2
2.586242501E-1,-2.901483424E-2,-5.080411792E-2,2.601499334E-3
2.786242501E-1,-1.063329323E-1,5.943109989E-3,-5.044042110E-2
2.986242501E-1,-1.797329573E-1,1.688459533E-1,-1.061725724E-1
3.186242501E-1,-1.956490783E-1,1.446449125E-1,-5.587306917E-2
3.386242501E-1,-2.081691364E-1,-8.486648798E-2,-5.209284425E-2
3.586242501E-1,-2.117486557E-1,-7.735281587E-2,-1.550349031E-1
3.786242501E-1,-2.395429567E-1,-6.162088215E-2,7.319617644E-3
3.986242501E-1,-1.752398106E-1,-7.148045719E-2,5.114618003E-2
4.186242501E-1,2.938174702E-2,1.841463625E-2,3.673828252E-1
4.386242501E-1,1.877600880E-1,2.683708262E-1,3.863512659E-1
4.586242501E-1,1.989840377E-1,3.102281195E-1,-1.405115523E-1
4.786242501E-1,1.758468246E-1,1.851398045E-1,-6.110632718E-2
4.986242501E-1,3.395798264E-1,4.075977087E-2,7.582493842E-1
5.186242501E-1,3.253797901E-1,1.252602232E-1,5.490751845E-1
5.386242501E-1,1.339760828E-1,3.461405486E-1,6.613018177E-2
5.586242501E-1,2.422178386E-1,1.228646189E-1,2.528055382E-1
5.786242501E-1,8.489786560E-1,-1.311811137E-1,8.955484396E-1
5.986242501E-1,1.097384384E0,1.819425470E-1,7.922363251E-1
6.186242501E-1,5.906070071E-1,8.329849863E-1,1.062170478E-1
6.386242501E-1,2.039882310E-1,8.029250354E-1,-1.223576653E-1
6.586242501E-1,3.946218601E-1,1.770373178E-1,1.288030694E-1
6.786242501E-1,6.850457525E-1,-1.426153439E-1,3.124488920E-1
6.986242501E-1,5.829584835E-1,5.444517910E-2,3.873558176E-1
7.186242501E-1,3.383579046E-1,4.008511913E-1,4.532200241E-1
7.386242501E-1,3.384830350E-1,1.925476420E-1,-1.424440205E-1
7.586242501E-1,3.116679963E-1,2.285156196E-1,4.030953526E-2
7.786242501E-1,2.256088226E-1,3.513439858E-1,3.549026012E-2
7.986242501E-1,2.374785241E-1,5.174318075E-2,5.392150247E-1
8.186242501E-1,5.006399198E-1,-3.761554760E-1,-2.543106115E-1
8.386242501E-1,3.074650177E-1,-1.819045401E-1,-4.745167530E-1
8.586242501E-1,9.775462836E-2,1.606920111E-1,-1.289369524E-1
8.786242501E-1,2.061114281E-1,1.765449822E-2,3.100474040E-1
8.986242501E-1,4.018475568E-1,4.712154150E-2,-2.037427576E-1
9.186242501E-1,2.735653464E-1,4.042074931E-1,-3.933024724E-1
9.386242501E-1,-1.194725029E-1,3.040020043E-1,3.147205718E-1
9.586242501E-1,1.149909045E-1,-1.587068814E-1,3.753671251E-2
9.786242501E-1,5.831406243E-1,-3.313558638E-2,-2.309042072E-1
9.986242501E-1,6.524874325E-1,1.951829821E-1,-4.267684630E-1
1.018624250E0,3.178935269E-1,3.115899360E-1,-1.781447439E-1
