"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.830001414E-4,1.570384369E0,7.133415985E0,6.611750793E0
2.071900014E-2,1.164428558E0,6.921307068E0,7.064409485E0
4.065600014E-2,5.396278381E-1,6.800358582E0,6.793472900E0
6.059200014E-2,5.137316895E-1,6.831194458E0,6.753805389E0
8.052900014E-2,6.822811890E-1,7.170089722E0,6.302793274E0
1.004650001E-1,5.216651917E-1,7.188501434E0,6.362070007E0
1.204022500E-1,5.646258545E-1,6.939868469E0,6.799161072E0
1.403382500E-1,9.018745422E-1,6.799011383E0,6.919361115E0
1.602742500E-1,1.242566071E0,6.956633606E0,6.894363098E0
1.802112500E-1,1.411564636E0,7.161557465E0,6.925198975E0
2.001472500E-1,1.483415222E0,7.186106415E0,6.880442047E0
2.200842500E-1,1.386566620E0,7.118297424E0,6.853797455E0
2.400202500E-1,1.122515717E0,7.088359680E0,6.880591736E0
2.599572500E-1,8.268804932E-1,7.131619720E0,6.659950562E0
2.798932500E-1,6.641688538E-1,7.149432678E0,6.419700165E0
2.998292500E-1,6.189628601E-1,7.031028900E0,6.435417480E0
3.197662500E-1,6.503974915E-1,6.876250763E0,6.658004608E0
3.397022500E-1,7.411088562E-1,6.723268890E0,6.759942627E0
3.596392500E-1,1.047821045E0,6.663393402E0,6.806196442E0
3.795752500E-1,1.365460510E0,6.605014801E0,6.966213684E0
3.995122500E-1,1.435664520E0,6.575825500E0,7.145540771E0
4.194482500E-1,1.394200745E0,6.718927917E0,7.171436920E0
4.393842500E-1,1.498533783E0,7.020101624E0,7.006330261E0
4.593212500E-1,1.829794922E0,7.214696960E0,6.758894806E0
4.792572500E-1,2.147883453E0,7.173532562E0,6.827152863E0
4.991942500E-1,2.077529755E0,7.006779327E0,6.964716797E0
5.191302500E-1,1.857038269E0,6.928941193E0,6.960974579E0
5.390672500E-1,1.787582703E0,7.063361664E0,6.768474884E0
5.590032500E-1,1.756896515E0,7.210505676E0,6.656058655E0
5.789392500E-1,1.660496979E0,7.199578400E0,6.493646393E0
5.988762500E-1,1.538500671E0,7.159910889E0,6.494694214E0
6.188122500E-1,1.421444092E0,7.163653107E0,6.399941254E0
6.387492500E-1,1.383872223E0,7.213499451E0,6.278244324E0
6.586852500E-1,1.357077942E0,7.118297424E0,6.379583588E0
6.786222500E-1,1.243913269E0,7.062762909E0,6.598578186E0
6.985582500E-1,1.169218597E0,7.116800537E0,6.487658844E0
7.184942500E-1,1.226549377E0,7.241341553E0,6.436315613E0
7.384312500E-1,1.324894867E0,7.317682800E0,6.642886047E0
7.583672500E-1,1.419348450E0,7.251969452E0,6.639443207E0
7.783042500E-1,1.480421448E0,7.259154510E0,6.520740051E0
7.982402500E-1,1.425934753E0,7.264842682E0,6.648873596E0
8.181762500E-1,1.378932495E0,7.267088013E0,6.667285309E0
8.381132500E-1,1.416654053E0,7.195536804E0,6.599027252E0
8.580492500E-1,1.419198761E0,7.185807037E0,6.796316986E0
8.779862500E-1,1.365310822E0,7.159761200E0,6.763235779E0
8.979222500E-1,1.364113312E0,7.216942291E0,6.546037445E0
9.178592500E-1,1.338067474E0,7.293283539E0,6.555018768E0
9.377952500E-1,1.272952881E0,7.351961517E0,6.474635925E0
9.577312500E-1,1.333427124E0,7.409292297E0,6.380930786E0
9.776682500E-1,1.376836853E0,7.402256927E0,6.405779114E0
9.976042500E-1,1.231638794E0,7.232958984E0,6.424340515E0
1.017541250E0,1.127904510E0,7.099736023E0,6.308331757E0
1.037477250E0,1.162931671E0,7.196434937E0,6.261179810E0
1.057414250E0,1.262474670E0,7.401807861E0,6.423442383E0
1.077350250E0,1.410816193E0,7.337441711E0,6.374494171E0
1.097286250E0,1.682351532E0,7.016509094E0,6.407126312E0
1.117222375E0,1.807790680E0,6.777007141E0,6.612499237E0
1.137158375E0,1.844913483E0,6.727609863E0,6.657705231E0
1.157095375E0,1.968706055E0,6.746171265E0,6.426735535E0
1.177031375E0,1.925595703E0,6.663692780E0,6.378984833E0
1.196967375E0,1.696871338E0,6.515351257E0,6.370901642E0
1.216904375E0,1.414408722E0,6.425238647E0,5.888005829E0
1.236840375E0,1.347048798E0,6.418053589E0,5.604645081E0
1.256777375E0,1.309776306E0,6.460116119E0,5.703589325E0
1.276713375E0,1.185085602E0,6.381978607E0,5.591173096E0
1.296650375E0,1.045426025E0,6.133645020E0,5.125641174E0
1.316586375E0,9.464817810E-1,6.032156067E0,4.954696655E0
1.336522375E0,7.893086243E-1,6.214626617E0,4.771028595E0
1.356459375E0,6.837780762E-1,6.438411255E0,4.359983368E0
1.376395375E0,5.971083069E-1,6.529571686E0,4.396357727E0
