"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.947081812E-4,1.557810516E0,7.143744507E0,6.804849243E0
1.964229182E-2,1.565744019E0,7.062014465E0,6.649472351E0
3.957929183E-2,1.407822418E0,6.991211700E0,6.611301727E0
5.951433349E-2,1.392254791E0,7.055727539E0,6.685996399E0
7.945133350E-2,1.406175842E0,7.039261780E0,6.590045929E0
9.938833350E-2,1.395547943E0,6.995253296E0,6.498436432E0
1.193253335E-1,1.444496155E0,7.025939484E0,6.588848419E0
1.392613335E-1,1.543889465E0,7.034920807E0,6.680607605E0
1.591983335E-1,1.610351257E0,7.082970886E0,6.645879822E0
1.791353335E-1,1.520837402E0,7.026538239E0,6.693031769E0
1.990713335E-1,1.609602814E0,7.006779327E0,6.726412354E0
2.190083335E-1,1.720971222E0,7.038064270E0,6.782845001E0
2.389453335E-1,1.738484802E0,7.091952209E0,6.815177765E0
2.588823335E-1,1.548230438E0,7.120093689E0,6.848558350E0
2.788183335E-1,9.119036865E-1,7.059769135E0,6.667285309E0
2.987553335E-1,1.440604248E0,6.886728973E0,6.325545959E0
3.186923335E-1,8.418493652E-1,6.982829132E0,6.381230164E0
3.386293335E-1,7.610174561E-1,6.967560883E0,6.465205536E0
3.585653335E-1,1.272354126E0,7.039860535E0,6.525979156E0
3.785023335E-1,1.603465576E0,7.124434662E0,6.554719391E0
3.984393335E-1,1.655108185E0,7.189698944E0,6.634353790E0
4.183753335E-1,1.729952545E0,7.216193848E0,6.571634216E0
4.383123335E-1,1.971101074E0,7.153174896E0,6.495592346E0
4.582493333E-1,2.024240570E0,7.071295166E0,6.733597412E0
4.781863333E-1,1.914668427E0,7.093598785E0,6.843618622E0
4.981223333E-1,2.020198975E0,7.116052094E0,6.523284760E0
5.180593333E-1,2.067949677E0,7.088509369E0,6.437213745E0
5.379963333E-1,2.113155670E0,7.081923065E0,6.564598846E0
5.579323333E-1,2.177821198E0,6.956932983E0,6.460714874E0
5.778693333E-1,2.268083496E0,6.920259247E0,6.507118378E0
