"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.978041889E-3,1.576264621E-1,8.542782068E-2,-2.307445782E-1
1.794804167E-2,1.804911219E-1,3.738066494E-2,-1.534952581E-1
2.791804168E-2,1.776818271E-1,-5.203378737E-2,-2.198026836E-2
5.788804170E-2,1.349087868E-1,-1.795101053E-1,1.233201170E-1
7.788804170E-2,6.796730384E-3,1.403752756E-1,-2.002472556E-1
9.788804170E-2,4.805680364E-2,4.677392453E-1,-1.393724781E-1
1.178880417E-1,3.106552586E-3,3.945701122E-3,4.515102983E-2
1.378880417E-1,-6.664210550E-2,-1.418160295E-1,1.444437683E-1
1.578880417E-1,2.210096220E-1,3.002837598E-1,2.446007252E-2
1.778880417E-1,2.349363741E-1,7.673476517E-2,-4.306521106E-1
1.978880417E-1,1.191353378E-1,-4.444117785E-2,5.531115174E-2
2.178880417E-1,7.637750030E-2,9.362795591E-2,3.723986399E-1
2.378880417E-1,-5.137268655E-2,1.100644791E-1,-2.399077499E-1
2.578880417E-1,-3.257432677E-2,1.894877940E-1,-2.900055242E-1
2.778880417E-1,-2.035439157E-1,1.276423788E-1,1.410816193E-2
2.978880417E-1,-2.497242748E-1,-1.481947571E-1,3.416387773E-1
3.178880417E-1,-2.147296393E-1,-5.191158056E-3,1.652236032E-1
3.378880417E-1,-1.467921562E-2,6.141359836E-1,-5.994556351E-3
3.578880417E-1,4.570834257E-2,6.580877495E-1,2.537913787E-1
3.778880417E-1,-6.170237772E-2,-3.567854047E-2,2.555677811E-1
3.978880417E-1,4.103210494E-2,-1.951940918E-1,3.308097339E-1
4.178880417E-1,2.507188131E-1,2.328448981E-1,2.301288847E-1
4.378880417E-1,2.702550184E-1,3.859010303E-1,1.189429279E-1
4.578880417E-1,1.378038894E-1,-1.043669522E-1,9.285926633E-4
4.778880417E-1,-4.375646889E-2,-2.555975837E-1,-6.958771348E-2
4.978880417E-1,-9.221037157E-2,1.446297097E-1,-3.393443664E-1
5.178880417E-1,-2.610013611E-1,1.688441992E-1,-4.970671614E-1
5.378880417E-1,-1.739290841E-2,-1.063023806E-1,-2.910790730E-1
5.578880417E-1,1.669225848E-1,-4.804054838E-1,1.096844101E-1
5.778880417E-1,1.455516694E-1,-4.243119746E-1,-1.347455764E-1
5.978880417E-1,1.871857087E-1,5.782077670E-1,8.955237351E-2
