"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.224641665E-2,-3.252839744E-1,5.388066769E-1,-1.687869430E-2
2.225541673E-2,-4.090148211E-1,4.536446929E-1,4.130764678E-2
3.226541681E-2,-5.106453896E-1,3.593856990E-1,1.191454008E-1
6.227541666E-2,-6.297488809E-1,2.959481180E-1,2.318000495E-1
8.227541666E-2,-8.483285308E-1,2.323524505E-1,5.641394854E-1
1.022754167E-1,-9.759165645E-1,3.602104187E-1,8.986941576E-1
1.222754167E-1,-1.099479675E0,6.536242366E-1,1.276762009E0
1.422754167E-1,-1.174945831E0,9.069054127E-1,1.689981341E0
1.622754167E-1,-1.270115972E0,1.124785900E0,1.984552383E0
1.822754167E-1,-1.441286564E0,1.320399284E0,2.281029940E0
2.022754167E-1,-1.512026668E0,1.107548833E0,2.506576300E0
2.222754167E-1,-1.599630833E0,1.181771398E0,2.439669847E0
2.422754167E-1,-1.868306994E0,1.153989434E0,2.259134293E0
2.622754167E-1,-2.122160196E0,9.291573763E-1,1.892037153E0
2.822754167E-1,-1.010025263E0,1.836291075E0,9.181436300E-1
3.022754167E-1,9.250316769E-3,1.582929254E0,7.336902022E-1
3.222754167E-1,-2.019904852E-1,4.172305465E-1,5.976693034E-1
3.422754167E-1,-9.104254842E-1,1.408781856E-1,3.618736565E-1
3.622754167E-1,-9.918523431E-1,-5.802863836E-2,2.185232043E-1
3.822754167E-1,-7.837592959E-1,7.730525732E-2,5.503590703E-1
4.022754167E-1,-6.414287090E-1,2.127933502E-1,1.080533624E0
4.222754167E-1,-5.505094528E-1,-1.127513312E-2,9.177035093E-1
4.422754167E-1,-2.844089270E-1,2.497813404E-1,2.569727302E-1
4.622754167E-1,-2.477832884E-2,2.459744364E-1,-4.509263113E-2
4.822754167E-1,8.292682469E-2,3.632337153E-1,-2.133561820E-1
5.022754167E-1,1.765352488E-2,6.522704959E-1,-2.631489933E-1
5.222754167E-1,-3.069758713E-1,7.440188527E-1,6.328576244E-3
5.422754167E-1,-4.169053733E-1,5.739485621E-1,1.369887590E-1
5.622754167E-1,-2.065648437E-1,5.377607346E-1,4.218552113E-1
5.822754167E-1,-1.129613370E-1,6.445367336E-1,5.818340182E-1
6.022754167E-1,-1.962156445E-1,5.046748519E-1,5.312510133E-1
6.222754167E-1,-2.431508303E-1,4.552161396E-1,3.730727732E-1
6.422754167E-1,-4.248586297E-1,6.355744004E-1,3.497667909E-1
6.622754167E-1,-6.967158318E-1,8.013576865E-1,2.704701722E-1
6.822754167E-1,-6.219818592E-1,8.545309305E-1,1.830390543E-1
7.022754167E-1,-2.737692595E-1,6.111161709E-1,1.781523041E-2
7.222754167E-1,-6.197746471E-2,3.781786561E-1,-2.800342441E-1
7.422754167E-1,-5.837308615E-2,-7.087496109E-3,-8.044699430E-1
7.622754167E-1,-7.354173064E-2,-4.365164340E-1,-1.241379857E0
7.822754167E-1,-1.338488311E-1,-3.584009111E-1,-1.689585686E0
8.022754167E-1,-3.865981102E-1,-3.745296896E-1,-2.168458939E0
8.222754167E-1,-6.376783848E-1,-2.816504836E-1,-2.686222315E0
8.422754167E-1,-9.890731573E-1,3.032091260E-1,-2.858371019E0
8.622754167E-1,-1.449872971E0,7.245015502E-1,-2.608727694E0
8.822754167E-1,-1.926800132E0,9.201799631E-1,-2.055094481E0
9.022754167E-1,-2.365413427E0,2.938284874E-1,-1.749778628E0
9.222754167E-1,-2.843733549E0,-2.409040630E-1,-1.761173725E0
9.422754167E-1,-3.277856588E0,-4.517114460E-1,-1.842237234E0
9.622754167E-1,-3.601194859E0,-1.131650209E0,-1.872290373E0
9.822754167E-1,-3.845939159E0,-1.541589141E0,-1.739882708E0
1.002275417E0,-3.931627274E0,2.188667655E-1,-1.645096302E0
1.022275417E0,-3.963948965E0,1.630874515E0,-2.038769484E0
1.042275417E0,-4.046717644E0,2.628343344E0,-2.666965961E0
1.062275417E0,-3.411364794E0,5.016376019E0,-3.301135063E0
1.082275417E0,-2.771385193E0,6.582940578E0,-3.644516230E0
1.102275417E0,-2.491539001E0,6.136932373E0,-3.770395279E0
1.122275417E0,-1.784104586E0,2.942784309E0,-5.280395508E0
1.142275417E0,3.381365910E-2,-3.371793032E0,-5.974415302E0
1.162275417E0,8.149458766E-1,-6.925991535E0,-4.443362713E0
1.182275417E0,1.031050086E0,-7.494102478E0,-2.501756907E0
1.202275417E0,2.736455202E0,2.011979580E0,-1.006591082E0
1.222275417E0,2.419784069E0,3.828835726E0,1.924223900E0
1.242275417E0,9.472254515E-1,4.329153061E0,2.365356207E0
1.262275417E0,-4.140454829E-1,3.359047651E0,1.013017058E0
1.282275417E0,-7.827117443E-1,1.779086471E0,5.336686373E-1
1.302275417E0,-5.089024305E-1,3.742915988E-1,7.421104908E-1
1.322275417E0,2.597660013E-2,-5.929204226E-1,3.189765215E-1
1.342275417E0,-1.491084546E-1,-1.688386917E0,-8.008868247E-2
1.362275417E0,-5.414834023E-1,-1.939125419E0,-3.589572012E-2
1.382275417E0,-6.009152532E-1,-1.168436408E0,-1.196493162E-3
1.402275417E0,1.443842053E-2,1.608114392E-1,-2.116450807E-3
1.422275417E0,6.470605731E-1,9.795409441E-1,2.289952245E-4
1.442275417E0,7.529400587E-1,8.783449531E-1,-9.149652719E-2
1.462275417E0,5.476070642E-1,3.057012707E-2,-2.309513465E-2
1.482275417E0,1.041237786E-1,-6.527600884E-1,-5.084095895E-2
1.502275417E0,-2.098293044E-2,-9.055917263E-1,-8.448516577E-2
1.522275417E0,-1.180684194E-1,-8.470132947E-1,2.516208030E-2
1.542275417E0,-3.026231825E-1,-2.866619527E-1,1.315673888E-1
1.562275417E0,-2.273033559E-1,4.159387946E-1,3.109953701E-1
1.582275417E0,3.056656122E-1,1.111265302E0,3.546851277E-1
1.602275417E0,9.049303532E-1,1.348206639E0,3.948204517E-1
1.622275417E0,1.033579588E0,1.042629838E0,3.670454621E-1
1.642275417E0,7.731168270E-1,9.317547083E-1,2.988865077E-1
1.662275417E0,5.849440694E-1,1.258212924E0,1.549508274E-1
1.682275417E0,4.853482246E-1,1.426925302E0,5.596904829E-2
1.702275417E0,3.507098556E-1,1.023792505E0,-4.113161564E-2
1.722275417E0,2.418952137E-1,2.297553569E-1,-1.654058695E-1
1.742275417E0,2.214304954E-1,-3.985982835E-1,-3.306552470E-1
1.762275417E0,1.788499951E-1,-9.951148033E-1,-3.818856180E-1
1.782275417E0,1.275698543E-1,-1.475555778E0,-4.306243658E-1
