"Time (s)","X (hPa)"
-5.728734999E-1,1.014039383E3
4.275155000E-1,1.014047775E3
1.427911500E0,1.014056320E3
2.428291500E0,1.014056320E3
3.428643500E0,1.014025879E3
3.786365500E0,1.014025879E3
4.853423500E0,1.014025879E3
5.920406500E0,1.014014359E3
6.987429500E0,1.014002151E3
8.054454500E0,1.013998108E3
9.121523500E0,1.013996429E3
1.018857950E1,1.013989944E3
1.125559950E1,1.013986053E3
1.232259950E1,1.013985901E3
1.338960650E1,1.013985367E3
1.445663250E1,1.013985367E3
