"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.224641665E-2,3.844034122E-1,1.577518849E-1,-1.850117505E-2
2.225541673E-2,4.650802240E-2,9.131567448E-2,-3.264494652E-1
3.226541681E-2,-3.153654832E-1,-8.786515944E-2,-4.295311993E-1
6.227541666E-2,-5.979017740E-1,-2.468069527E-1,-4.871695429E-1
8.227541666E-2,-9.302686214E-1,-3.988303936E-1,-4.969115889E-1
1.022754167E-1,-1.570200474E0,-6.680660230E-1,3.355027092E-1
1.222754167E-1,-1.646175540E0,-1.020774310E0,9.382582569E-1
1.422754167E-1,-1.657142724E0,-8.406145795E-1,6.979955810E-1
1.622754167E-1,-1.700448080E0,-3.746717450E-1,1.613971853E-1
1.822754167E-1,-1.319653423E0,-5.317968084E-1,-9.836653948E-2
2.022754167E-1,-5.528627184E-1,-1.017297117E-1,-6.015907824E-2
2.222754167E-1,3.207744500E-1,1.230136060E0,9.023130834E-2
2.422754167E-1,6.704645509E-1,1.808979857E0,-3.983450747E-1
2.622754167E-1,1.651094948E0,1.771258300E0,-4.735075235E-1
2.822754167E-1,7.924637818E0,1.380540187E0,7.013289033E0
3.022754167E-1,4.841127063E0,1.971540492E0,3.651551092E0
3.222754167E-1,3.267189633E0,9.537773520E-2,-2.165248514E0
3.422754167E-1,2.560305700E0,-8.794978327E-1,-2.784335335E0
3.622754167E-1,1.175002663E0,-9.658761182E-1,-1.337509650E-1
3.822754167E-1,-9.830765802E-1,-2.637911992E0,6.730560368E-1
4.022754167E-1,-2.174014075E0,-2.359089561E0,3.426287109E-1
4.222754167E-1,3.423983306E-1,-1.448288074E-1,-6.855579686E-1
4.422754167E-1,1.378495708E0,1.068006510E0,4.083724648E-1
4.622754167E-1,2.809154427E-1,-4.919993430E-2,9.133526266E-2
4.822754167E-1,-4.155908525E-1,-1.866293827E-1,5.663730025E-2
5.022754167E-1,-1.113251388E-2,-4.040130731E-1,7.338530463E-1
5.222754167E-1,-3.522953278E-1,-6.015168151E-1,-6.181641304E-1
5.422754167E-1,5.862535357E-1,6.407554328E-2,-4.995428360E-1
5.622754167E-1,6.123578453E-1,5.338373405E-1,1.321515176E0
5.822754167E-1,4.546783197E-1,-2.172793177E-1,4.612716401E-1
6.022754167E-1,-2.153354108E-1,-6.557947639E-1,-7.334957814E-1
6.222754167E-1,-3.566941881E-1,-3.106625676E-1,6.784056544E-2
6.422754167E-1,-5.178563154E-1,8.374350098E-1,1.399472594E-2
6.622754167E-1,1.752930933E-1,2.211016425E-1,-1.321965412E0
6.822754167E-1,4.720427960E-1,-2.981425095E-1,-6.166894627E-1
7.022754167E-1,1.538701816E0,7.635776594E-1,6.676461929E-1
7.222754167E-1,1.344363171E0,5.851466578E-1,5.772435611E-1
7.422754167E-1,1.428053200E0,8.208952832E-1,-1.083676171E-1
7.622754167E-1,7.652233583E-1,8.678259131E-1,-2.215346289E-1
7.822754167E-1,1.085621540E0,1.383362346E0,-1.548371941E-1
8.022754167E-1,1.679468855E0,1.645788308E0,-1.530474783E0
8.222754167E-1,2.067716957E0,2.325289730E0,-5.621378642E-1
8.422754167E-1,1.221129009E0,2.094701858E0,-6.924664539E-1
8.622754167E-1,7.686936808E-1,1.512589905E0,-1.836209902E0
8.822754167E-1,7.857593644E-1,7.205155474E-1,-2.575055886E0
9.022754167E-1,7.223726231E-1,6.628853899E-1,-3.524154296E0
9.222754167E-1,5.003421503E-1,7.510128701E-1,-4.042666084E0
9.422754167E-1,4.988692367E-1,1.284739698E0,-3.791465022E0
9.622754167E-1,2.473109096E-1,1.781008093E0,-3.934445817E0
9.822754167E-1,5.140781370E-1,2.216550230E0,-3.493410221E0
1.002275417E0,1.068297409E0,1.562347371E0,9.274227816E-1
1.022275417E0,1.296502542E0,2.277105750E0,3.088080647E0
1.042275417E0,1.542058994E0,4.939114410E0,-3.551671878E-2
1.062275417E0,1.579064853E0,6.989087992E0,9.438307996E-1
1.082275417E0,1.708361994E0,7.773197272E0,5.117184931E-1
1.102275417E0,1.121564959E0,7.456466464E0,-1.423147970E0
1.122275417E0,-1.529542445E-1,-1.095215067E1,-2.795284832E0
1.142275417E0,1.494455058E0,-2.807255018E1,-6.516752250E0
1.162275417E0,-3.056703318E0,-2.377646986E1,-4.974281319E0
1.182275417E0,-4.573402061E0,-7.788102994E0,-4.006500471E-1
1.202275417E0,1.382045260E0,1.391598149E0,2.603835764E1
1.222275417E0,-4.373029091E0,1.323727763E0,8.543121207E-1
1.242275417E0,1.226729033E0,1.808573037E0,-2.411475935E0
1.262275417E0,5.350359027E0,6.020819485E-1,-4.442258955E0
1.282275417E0,3.125018678E0,-1.262674060E0,-3.097892860E0
1.302275417E0,1.247709866E0,-1.468580836E0,-2.000597938E0
1.322275417E0,2.027599357E0,3.764086604E-2,-8.583993244E-1
1.342275417E0,1.806300956E0,1.259417746E0,-1.604210511E0
1.362275417E0,7.788978761E-1,2.328854778E0,-6.309426355E-1
1.382275417E0,8.131260878E-1,8.289030451E-1,1.676910113E0
1.402275417E0,6.334095027E-1,-8.185797858E-1,4.331462989E0
1.422275417E0,9.799962670E-2,-6.200486881E-1,2.633580083E0
1.442275417E0,3.830261005E-1,-9.888577223E-2,-2.347013891E-1
1.462275417E0,6.426016912E-3,2.233636379E-1,-1.639414843E0
1.482275417E0,3.809363788E-1,6.118982542E-1,-2.311900191E0
1.502275417E0,3.035945264E-1,1.659217608E-1,-1.611436501E0
1.522275417E0,-9.612179339E-2,-4.578720689E-1,-1.060353967E0
1.542275417E0,2.364625704E-1,-6.297696841E-1,5.451533656E-2
1.562275417E0,4.400053167E-1,-5.861652428E-1,1.678553181E0
1.582275417E0,1.197828877E0,-8.233756721E-2,3.844337300E0
1.602275417E0,1.487286079E0,5.971123999E-1,4.132951187E0
1.622275417E0,1.713290904E0,7.536528879E-1,2.294973671E0
1.642275417E0,1.440624713E0,1.505622947E-1,3.829551300E-1
1.662275417E0,1.006936217E0,-3.630980587E-1,4.760557401E-1
1.682275417E0,1.422627568E-2,-4.382072979E-1,1.786967576E-1
1.702275417E0,-7.652725480E-1,-1.288463205E-1,-1.081657712E0
1.722275417E0,-1.407174547E0,3.506282866E-1,-1.609720927E0
