"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.976208341E-2,4.363164306E-3,-1.591539979E-1,-1.741262898E-2
4.976208341E-2,-1.271803863E-2,-3.091687337E-3,5.732849240E-3
6.976208341E-2,3.362368047E-2,-1.391744018E-1,-4.537093639E-2
8.976208341E-2,1.005393080E-2,-6.979638338E-2,-2.815362625E-2
1.097620834E-1,-2.345352992E-2,1.335447133E-1,-2.907410637E-2
1.297620834E-1,-1.111164223E-2,1.031772196E-1,-7.090730965E-2
1.497620834E-1,1.831241697E-2,4.585709888E-3,-7.300714403E-2
1.697620834E-1,-3.436421975E-4,2.190200239E-2,-3.270228580E-2
1.897620834E-1,-2.148088440E-2,4.636313766E-2,-4.171469063E-2
2.097620834E-1,-1.285992330E-3,-2.866773866E-2,-1.106301695E-1
2.297620834E-1,4.467438906E-2,-7.133066654E-2,-1.720879823E-1
2.497620834E-1,4.512039945E-3,7.277519256E-2,-1.915286630E-1
2.697620834E-1,-3.523520660E-3,1.298423856E-1,-2.062829435E-1
2.897620834E-1,-1.291395165E-2,8.603787422E-2,-1.598742306E-1
3.097620834E-1,-3.758092225E-2,6.527508050E-2,-8.234591037E-2
3.297620834E-1,-3.637566045E-2,6.715089083E-2,-3.878134862E-2
3.497620834E-1,-3.102301434E-2,1.298708171E-1,-6.507673301E-3
3.697620834E-1,-3.917603567E-2,1.323990226E-1,-6.088096183E-3
3.897620834E-1,-2.705328166E-2,9.521829337E-2,-7.687081397E-2
4.097620834E-1,-7.126308233E-2,1.047354415E-1,-9.360601753E-2
4.297620834E-1,-6.834404916E-2,1.877013445E-1,-4.139564931E-3
4.497620834E-1,-2.464656159E-2,1.065596342E-1,3.000421077E-2
4.697620834E-1,-5.729577318E-2,-1.662351750E-2,2.134772390E-2
4.897620834E-1,-9.517567605E-2,-4.708764702E-2,-1.684271358E-2
5.097620834E-1,-2.733783796E-2,-1.467510462E-1,-6.839307398E-2
5.297620834E-1,-2.475016378E-2,4.160745069E-2,-1.045047045E-1
5.497620834E-1,-6.012848020E-2,2.772504687E-1,-1.774960309E-1
5.697620834E-1,-4.208685830E-2,2.995257974E-1,-1.398256123E-1
5.897620834E-1,3.362935781E-2,8.411846310E-2,-5.775574595E-2
6.097620834E-1,-1.611519605E-3,6.889750808E-2,-1.705806404E-1
6.297620834E-1,-8.724852651E-2,1.680111587E-1,-3.383337855E-1
6.497620834E-1,-1.138637662E-1,2.081483155E-1,-2.574717999E-1
6.697620834E-1,-4.255586863E-2,1.846561879E-1,-5.791148543E-2
6.897620834E-1,2.962263487E-2,2.717755139E-1,-7.284271717E-2
7.097620834E-1,1.581078395E-2,4.521075189E-1,-2.951603830E-1
7.297620834E-1,-2.118560486E-2,3.786535263E-1,-4.756313264E-1
7.497620834E-1,1.649100333E-3,2.201588601E-1,-4.938694835E-1
7.697620834E-1,8.107719943E-3,1.913769245E-1,-4.547380805E-1
7.897620834E-1,1.408715732E-2,2.723802924E-1,-5.052625537E-1
8.097620834E-1,7.279618829E-2,2.557550967E-1,-5.500882864E-1
8.297620834E-1,8.367560804E-2,1.401890814E-1,-5.749473572E-1
8.497620834E-1,2.925613429E-3,-5.682946183E-3,-6.133372784E-1
8.697620834E-1,3.603032231E-2,-6.541159749E-2,-5.954047441E-1
8.897620834E-1,1.097159535E-1,-6.331801414E-2,-5.160560012E-1
9.097620834E-1,1.198823601E-1,1.146313250E-1,-5.175169706E-1
9.297620834E-1,5.431891419E-3,2.710652947E-1,-6.993938684E-1
