"Time (s)","X (hPa)"
-5.258463335E-1,1.014087906E3
5.070766665E-1,1.014088669E3
1.540054667E0,1.014087906E3
2.573002666E0,1.014085770E3
3.606004667E0,1.014060669E3
3.798099667E0,1.014060059E3
4.864410667E0,1.014058151E3
5.930732667E0,1.014040680E3
6.997078666E0,1.014037323E3
8.063431666E0,1.014034195E3
9.129795667E0,1.014035263E3
1.019617967E1,1.014035263E3
1.126252967E1,1.014038010E3
1.232890267E1,1.014038010E3
1.339522767E1,1.014036026E3
1.446152667E1,1.014036026E3
1.552787067E1,1.014043884E3
