"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.607085000E-1,4.423077836E-1,3.056896382E-1,4.094354966E-1,7.370754243E-1,1.274975605E2,6.133336756E1,-5.073846233E0,1.150554199E2
3.706585000E-1,4.424037309E-1,3.084307006E-1,4.029384756E-1,7.394524854E-1,1.274853010E2,6.082709482E1,-5.717100315E0,1.148592050E2
3.806085000E-1,4.422835281E-1,3.116982931E-1,3.960642088E-1,7.418642124E-1,1.275006596E2,6.032518197E1,-6.438130700E0,1.146509494E2
3.905595000E-1,4.419879628E-1,3.153735773E-1,3.888018906E-1,7.443246084E-1,1.275384201E2,5.981865814E1,-7.226328613E0,1.144348211E2
4.005094999E-1,4.415290679E-1,3.193212250E-1,3.812138510E-1,7.468346219E-1,1.275970351E2,5.930479997E1,-8.066728260E0,1.142193506E2
4.104594999E-1,4.410289639E-1,3.235245592E-1,3.733460169E-1,7.492917726E-1,1.276608969E2,5.878882368E1,-8.946710252E0,1.139912841E2
4.204095000E-1,4.405561817E-1,3.280219914E-1,3.652359254E-1,7.516079737E-1,1.277212538E2,5.827938272E1,-9.861900321E0,1.137390834E2
4.303595000E-1,4.400443503E-1,3.328247947E-1,3.569399491E-1,7.537787893E-1,1.277865782E2,5.778420344E1,-1.081355659E1,1.134687576E2
4.403105000E-1,4.394297334E-1,3.379474768E-1,3.484389443E-1,7.558328897E-1,1.278649969E2,5.730308635E1,-1.180811974E1,1.131860296E2
4.502605000E-1,4.387176940E-1,3.434174710E-1,3.396303297E-1,7.577878397E-1,1.279558129E2,5.682875392E1,-1.285423749E1,1.128878907E2
4.602104999E-1,4.379336994E-1,3.492229422E-1,3.304371791E-1,7.596503721E-1,1.280557656E2,5.635390127E1,-1.395475032E1,1.125719559E2
4.701605000E-1,4.370705425E-1,3.555030287E-1,3.208629791E-1,7.613369099E-1,1.281657619E2,5.589300365E1,-1.511965195E1,1.122264590E2
4.801105000E-1,4.362194712E-1,3.623532337E-1,3.108383156E-1,7.627530862E-1,1.282741677E2,5.545129989E1,-1.635480396E1,1.118311617E2
4.900615000E-1,4.353869550E-1,3.697565252E-1,3.003291807E-1,7.638851821E-1,1.283801620E2,5.502772624E1,-1.766098267E1,1.113843021E2
5.000115000E-1,4.345546180E-1,3.776560722E-1,2.893729336E-1,7.647231668E-1,1.284860862E2,5.462490130E1,-1.903271670E1,1.108896446E2
5.099614999E-1,4.336384403E-1,3.858567215E-1,2.781058060E-1,7.653295651E-1,1.286026254E2,5.424085031E1,-2.045186693E1,1.103702682E2
5.199114999E-1,4.324618583E-1,3.940015314E-1,2.667462030E-1,7.658891172E-1,1.287522048E2,5.386192364E1,-2.188888941E1,1.098762420E2
5.298615000E-1,4.309732738E-1,4.016990001E-1,2.555255529E-1,7.665550796E-1,1.289413152E2,5.346971328E1,-2.330336545E1,1.094486536E2
5.398115000E-1,4.291299076E-1,4.086057990E-1,2.447180631E-1,7.674646402E-1,1.291752909E2,5.305078944E1,-2.465474286E1,1.091260026E2
5.497625000E-1,4.269479021E-1,4.145923427E-1,2.345078152E-1,7.686577121E-1,1.294519566E2,5.260312559E1,-2.591988515E1,1.089218121E2
5.597125000E-1,4.245827368E-1,4.197147969E-1,2.248616133E-1,7.700689256E-1,1.297514903E2,5.212555247E1,-2.709543167E1,1.088163911E2
5.696624999E-1,4.221101709E-1,4.241158973E-1,2.157127126E-1,7.716325526E-1,1.300642335E2,5.162303260E1,-2.819112225E1,1.087903898E2
5.796124999E-1,4.195774192E-1,4.279888660E-1,2.071033653E-1,7.732325945E-1,1.303841778E2,5.111844718E1,-2.921433819E1,1.088199276E2
5.895625000E-1,4.169756311E-1,4.315045137E-1,1.990251105E-1,7.748059153E-1,1.307124137E2,5.062733218E1,-3.017794734E1,1.088897747E2
5.995135000E-1,4.142879687E-1,4.347752567E-1,1.913776280E-1,7.763444017E-1,1.310510310E2,5.015013762E1,-3.109775486E1,1.089923668E2
6.094635000E-1,4.115192579E-1,4.377888301E-1,1.840756971E-1,7.778875664E-1,1.313993840E2,4.967553927E1,-3.197840451E1,1.091303079E2
6.194135000E-1,4.087004135E-1,4.405410404E-1,1.770285122E-1,7.794540594E-1,1.317535542E2,4.919337929E1,-3.282396549E1,1.093022338E2
6.293634999E-1,4.059085851E-1,4.431746705E-1,1.701788907E-1,7.809440558E-1,1.321038474E2,4.871614650E1,-3.364428082E1,1.094837154E2
6.393135000E-1,4.031795135E-1,4.458577389E-1,1.634871091E-1,7.822590164E-1,1.324458074E2,4.826091267E1,-3.445252436E1,1.096518314E2
6.492645000E-1,4.004644135E-1,4.486014777E-1,1.569346861E-1,7.834261470E-1,1.327855712E2,4.782586136E1,-3.525375719E1,1.098115871E2
6.592145000E-1,3.977680478E-1,4.513805039E-1,1.504633852E-1,7.844724635E-1,1.331225554E2,4.740225577E1,-3.605007575E1,1.099659330E2
6.691645000E-1,3.950299146E-1,4.542604507E-1,1.440852078E-1,7.853905273E-1,1.334643205E2,4.699748577E1,-3.684897145E1,1.101148376E2
6.791144999E-1,3.921126783E-1,4.573214499E-1,1.378347458E-1,7.861974708E-1,1.338279591E2,4.662032721E1,-3.766158640E1,1.102663461E2
6.890644999E-1,3.889423923E-1,4.605181198E-1,1.316930228E-1,7.869585586E-1,1.342225841E2,4.626016495E1,-3.848980357E1,1.104359096E2
6.990155000E-1,3.855337660E-1,4.638777399E-1,1.255971028E-1,7.876588285E-1,1.346462378E2,4.591418335E1,-3.933925811E1,1.106194484E2
7.089655000E-1,3.820289394E-1,4.673490176E-1,1.195973514E-1,7.882481890E-1,1.350811668E2,4.558682691E1,-4.019527778E1,1.108023527E2
7.189155000E-1,3.785527516E-1,4.706865633E-1,1.138583626E-1,7.887890173E-1,1.355118689E2,4.526844291E1,-4.102148528E1,1.109941611E2
7.288655000E-1,3.751186264E-1,4.736088361E-1,1.085845485E-1,7.894238332E-1,1.359367103E2,4.494291538E1,-4.178152309E1,1.112248159E2
7.388154999E-1,3.716778209E-1,4.758870629E-1,1.038826671E-1,7.903134899E-1,1.363617398E2,4.458670916E1,-4.245245456E1,1.115296875E2
7.487655000E-1,3.682524833E-1,4.774888750E-1,9.975288710E-2,7.914820324E-1,1.367842326E2,4.419471338E1,-4.302984568E1,1.119114439E2
7.587165000E-1,3.647407025E-1,4.786065462E-1,9.611972339E-2,7.928814131E-1,1.372167481E2,4.377953717E1,-4.353826933E1,1.123620905E2
7.686665000E-1,3.611639735E-1,4.796104630E-1,9.277037656E-2,7.943097487E-1,1.376566063E2,4.337030329E1,-4.401987825E1,1.128351569E2
7.786165000E-1,3.575623145E-1,4.808965741E-1,8.947457730E-2,7.955387087E-1,1.380988706E2,4.299926258E1,-4.452000099E1,1.132780377E2
7.885664999E-1,3.538443724E-1,4.826806291E-1,8.614933847E-2,7.964872656E-1,1.385547295E2,4.268340348E1,-4.506682675E1,1.136768756E2
7.985164999E-1,3.500304409E-1,4.849949337E-1,8.280070813E-2,7.971213861E-1,1.390216459E2,4.243006027E1,-4.566239031E1,1.140228788E2
8.084675000E-1,3.460985614E-1,4.876456965E-1,7.957447225E-2,7.975495137E-1,1.395022591E2,4.222821364E1,-4.628298593E1,1.143398839E2
8.184175000E-1,3.421660708E-1,4.904279996E-1,7.651981618E-2,7.978393365E-1,1.399822043E2,4.206148238E1,-4.690320782E1,1.146358780E2
8.283675000E-1,3.382405344E-1,4.932972306E-1,7.364013276E-2,7.980153207E-1,1.404605718E2,4.192511019E1,-4.751900078E1,1.149147622E2
8.383175000E-1,3.344678014E-1,4.963127955E-1,7.083075028E-2,7.979899483E-1,1.409196430E2,4.182537061E1,-4.813540096E1,1.151484374E2
8.482674999E-1,3.308984058E-1,4.994802997E-1,6.804336845E-2,7.977441268E-1,1.413533717E2,4.176214192E1,-4.875384619E1,1.153284758E2
8.582184999E-1,3.274303524E-1,5.027445099E-1,6.539197343E-2,7.973463027E-1,1.417742353E2,4.173597841E1,-4.936734808E1,1.154729805E2
8.681685000E-1,3.239312368E-1,5.058534511E-1,6.300091949E-2,7.970017101E-1,1.421983263E2,4.171513453E1,-4.995293731E1,1.156346172E2
8.781185000E-1,3.203296410E-1,5.085499222E-1,6.094250956E-2,7.969014638E-1,1.426342773E2,4.166218492E1,-5.048742581E1,1.158617419E2
8.880685000E-1,3.167803496E-1,5.108200147E-1,5.923410813E-2,7.969970739E-1,1.430633492E2,4.158535002E1,-5.096084485E1,1.161334178E2
8.980185000E-1,3.134196652E-1,5.127712452E-1,5.792220317E-2,7.971691806E-1,1.434691265E2,4.151603797E1,-5.137268448E1,1.164105539E2
9.079694999E-1,3.102853938E-1,5.145586509E-1,5.696673412E-2,7.973124588E-1,1.438471390E2,4.147755562E1,-5.173697340E1,1.166641563E2
9.179195000E-1,3.073423426E-1,5.161645723E-1,5.629470262E-2,7.974621012E-1,1.442017190E2,4.145630460E1,-5.205858696E1,1.169049951E2
9.278695000E-1,3.045251418E-1,5.174179985E-1,5.584198225E-2,7.977623764E-1,1.445408048E2,4.141173788E1,-5.232990902E1,1.171733634E2
9.378195000E-1,3.018019707E-1,5.183073180E-1,5.555759639E-2,7.982396262E-1,1.448682683E2,4.133307279E1,-5.255450543E1,1.174787663E2
9.477695000E-1,2.992561325E-1,5.190280924E-1,5.536041235E-2,7.987432811E-1,1.451741396E2,4.124849572E1,-5.275042734E1,1.177799857E2
