"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.245149993E-2,-5.845806003E-2,-5.009691045E-2,3.767617047E-2
2.240150003E-2,-6.924229860E-2,-8.935848624E-2,3.154219687E-2
3.235250001E-2,-9.176439047E-2,-6.994137913E-2,3.882141784E-2
6.230249999E-2,-1.072017401E-1,-2.752457000E-2,4.568569362E-2
8.230249999E-2,-1.059977487E-1,9.604010731E-2,6.866262108E-2
1.023025000E-1,-8.568746597E-2,1.506711692E-1,1.196313873E-1
1.223025000E-1,-1.192409620E-1,1.071896851E-1,1.633437723E-1
1.423025000E-1,-2.114130557E-1,4.233619547E-4,1.772223264E-1
1.623025000E-1,-3.268068135E-1,-7.107401639E-2,1.385068893E-1
1.823025000E-1,-3.984634280E-1,-6.718026474E-3,5.344706401E-2
2.023025000E-1,-4.560227692E-1,9.072116762E-2,1.376118362E-1
2.223025000E-1,-6.048989296E-1,1.465826184E-1,2.740954161E-1
2.423025000E-1,-6.844284534E-1,2.658685148E-1,3.591940105E-1
2.623025000E-1,-6.636221409E-1,5.006928444E-1,3.702015579E-1
2.823025000E-1,-7.174081802E-1,5.140420198E-1,3.951642215E-1
3.023025000E-1,-7.903813124E-1,3.088452518E-1,4.830251336E-1
3.223025000E-1,-8.211795092E-1,2.486330457E-2,5.664665699E-1
3.423025000E-1,-8.782365322E-1,-3.340688050E-1,6.170377731E-1
3.623025000E-1,-9.180462360E-1,-6.571461558E-1,6.946854591E-1
3.823025000E-1,-9.191941619E-1,-9.012119174E-1,8.685815930E-1
4.023025000E-1,-9.439944029E-1,-1.049494147E0,1.048008561E0
4.223025000E-1,-9.690119028E-1,-1.180712104E0,1.124625325E0
4.423025000E-1,-9.502554536E-1,-1.321835518E0,1.179224014E0
4.623025000E-1,-9.554017186E-1,-1.473049045E0,1.284015179E0
4.823025000E-1,-9.620708227E-1,-1.704534769E0,1.386825681E0
5.023025000E-1,-9.806241989E-1,-2.009282112E0,1.465770841E0
5.223025000E-1,-9.824569821E-1,-2.166245699E0,1.541206956E0
5.423025000E-1,-9.743818641E-1,-1.945829749E0,1.590264916E0
5.623025000E-1,-9.315068126E-1,-1.496418953E0,1.549180865E0
5.823025000E-1,-8.969088793E-1,-1.161969662E0,1.448052883E0
6.023025000E-1,-7.818512321E-1,-9.577129483E-1,1.346319318E0
6.223025000E-1,-7.042397261E-1,-8.146345615E-1,1.291631699E0
6.423025000E-1,-6.589817405E-1,-7.586823702E-1,1.229929805E0
6.623025000E-1,-6.088294983E-1,-7.908970118E-1,1.172817469E0
6.823025000E-1,-5.472477078E-1,-8.301157355E-1,1.157865644E0
7.023025000E-1,-4.520810246E-1,-8.643565774E-1,1.209749103E0
7.223025000E-1,-3.749490082E-1,-8.840131760E-1,1.220221281E0
7.423025000E-1,-3.020930886E-1,-6.614845991E-1,1.120950103E0
7.623025000E-1,-2.256699204E-1,-3.085709512E-1,1.031081915E0
7.823025000E-1,-1.406662166E-1,-2.230981290E-1,9.977534413E-1
8.023025000E-1,-5.696953088E-2,-4.411957562E-1,1.006295204E0
8.223025000E-1,4.424709827E-2,-5.752302408E-1,9.940548539E-1
8.423025000E-1,1.096736118E-1,-6.074359417E-1,9.379743338E-1
8.623025000E-1,1.062012762E-1,-7.024250627E-1,8.419772983E-1
8.823025000E-1,1.719634682E-1,-6.083108187E-1,8.035992980E-1
9.023025000E-1,2.226719856E-1,-3.849708736E-1,7.319269180E-1
9.223025000E-1,2.705242932E-1,-2.918461561E-1,5.826830268E-1
9.423025000E-1,2.664928436E-1,-1.293524653E-1,5.049941540E-1
9.623025000E-1,2.514829636E-1,-5.606826022E-2,4.365396798E-1
9.823025000E-1,2.499705106E-1,-3.237361833E-2,3.502705991E-1
1.002302500E0,1.390328109E-1,8.932971209E-2,2.914340198E-1
1.022302500E0,3.041998856E-2,7.844179124E-2,2.618081570E-1
1.042302500E0,-2.101403661E-2,1.287279129E-1,3.336104751E-1
1.062302500E0,-8.925687522E-2,1.911702007E-1,4.349557161E-1
1.082302500E0,-1.432749480E-1,4.133428261E-2,4.261300862E-1
1.102302500E0,-4.624168202E-2,-2.070381343E-1,3.316472173E-1
1.122302500E0,6.824055314E-2,-4.258239567E-1,2.240949869E-1
1.142302500E0,8.024899662E-2,-5.792935491E-1,1.737902164E-1
1.162302500E0,8.927206695E-2,-7.098750472E-1,2.561395764E-1
1.182302500E0,1.228104457E-1,-6.731666923E-1,2.434031665E-1
1.202302500E0,1.364853531E-1,-2.747462988E-1,1.387909055E-1
1.222302500E0,1.409975588E-1,2.440164685E-1,3.417605162E-2
1.242302500E0,1.178929061E-1,4.660263062E-1,-2.201589011E-2
1.262302500E0,1.200568676E-1,3.057509363E-1,5.121415854E-2
1.282302500E0,1.720604748E-1,1.209006310E-1,6.171645969E-2
1.302302500E0,8.351683617E-2,-3.841266781E-2,1.244357601E-1
1.322302500E0,6.724566221E-2,-3.304551244E-1,1.088902280E-1
1.342302500E0,-3.521773219E-2,-3.423523307E-1,1.807262897E-1
1.362302500E0,-9.578541666E-2,-5.554676652E-1,2.230583578E-1
1.382302500E0,1.977120899E-2,-1.186227083E0,4.133575037E-2
1.402302500E0,1.069198474E-1,-1.111985683E0,-6.063446775E-2
1.422302500E0,8.205395937E-2,-2.622526884E-1,6.096197665E-2
1.442302500E0,6.565196067E-2,4.225586653E-1,2.351981550E-1
1.462302500E0,-1.613436034E-4,8.015076518E-1,3.985920846E-1
1.482302500E0,-7.311355323E-3,8.781955242E-1,4.030955732E-1
1.502302500E0,-2.207151428E-2,5.956853032E-1,2.298225164E-1
1.522302500E0,-4.379248712E-3,-1.531273592E-3,1.317443848E-1
1.542302500E0,-3.569378518E-3,-4.801544845E-1,2.025155723E-1
1.562302500E0,-1.553477906E-2,-5.564424992E-1,2.522201240E-1
1.582302500E0,1.778543368E-2,-2.618872523E-1,2.448922694E-1
1.602302500E0,7.052906603E-2,-2.864025719E-2,2.036291659E-1
1.622302500E0,6.467251480E-2,2.653761022E-2,1.877445579E-1
1.642302500E0,5.373792350E-2,6.657011062E-2,1.439018846E-1
1.662302500E0,5.093413964E-2,2.576120496E-1,1.755997390E-1
1.682302500E0,3.723263741E-2,3.883143067E-1,2.184665948E-1
1.702302500E0,2.978105284E-2,3.064531088E-1,1.943574846E-1
1.722302500E0,8.277008682E-2,-5.105477758E-3,1.097450405E-1
1.742302500E0,8.291270584E-2,-2.262340486E-1,7.412900031E-2
1.762302500E0,6.765503436E-2,-1.964730769E-1,8.685573190E-2
1.782302500E0,5.671986844E-3,9.514690936E-2,7.240886241E-2
1.802302500E0,8.868295699E-3,3.977078795E-1,-1.934329048E-2
1.822302500E0,3.453132138E-2,6.064479351E-1,-8.522520959E-2
1.842302500E0,3.185391426E-2,6.440470815E-1,-1.143242046E-1
1.862302500E0,6.131638307E-3,4.690221846E-1,-8.662044257E-2
1.882302500E0,-1.653298363E-2,4.023114741E-1,-5.567135662E-2
1.902302500E0,-6.589055806E-2,5.492784381E-1,-1.831958070E-2
1.922302500E0,-1.199732944E-1,8.246702552E-1,3.783056885E-2
1.942302500E0,-1.247939393E-1,9.086683989E-1,6.087789312E-2
1.962302500E0,-1.499273330E-1,9.190645218E-1,9.161564708E-2
1.982302500E0,-2.630716860E-1,8.299226165E-1,1.353632361E-1
2.002302500E0,-3.550383449E-1,4.624471664E-1,1.730339080E-1
2.022302500E0,-3.557228148E-1,-3.362530470E-2,1.379983872E-1
2.042302500E0,-3.715684414E-1,-2.824688256E-1,-3.158560768E-2
2.062302500E0,-4.584718943E-1,-2.066888511E-1,-1.700627953E-1
2.082302500E0,-4.230515361E-1,-2.897378504E-1,-7.948821038E-2
2.102302500E0,-3.787774146E-1,-3.281728625E-1,-8.020985872E-2
2.122302500E0,-2.963576913E-1,-1.694225967E-1,-2.661423087E-1
