"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.476500003E-3,6.301895142E-2,9.277407532E0,3.351380768E0
2.737749997E-2,2.294728088E-1,9.471553802E0,3.511547699E0
4.727749992E-2,3.873944092E-1,9.256750488E0,3.576811981E0
6.717749999E-2,4.442761230E-1,9.096583557E0,3.672313385E0
8.707849996E-2,2.601589966E-1,9.165739746E0,3.716022491E0
1.069785000E-1,1.185534668E-1,9.200168152E0,3.585942993E0
1.268795000E-1,1.781295776E-1,9.323212280E0,3.529360657E0
1.467794999E-1,2.128573608E-1,9.353000336E0,3.912563782E0
1.666795000E-1,5.369334412E-1,9.327702942E0,4.435276794E0
1.865805000E-1,1.064286804E-1,9.142987061E0,4.792134705E0
2.064804999E-1,6.122268677E-2,9.358389130E0,4.759652252E0
2.263805000E-1,5.447172546E-1,9.273365936E0,4.729415131E0
2.462815000E-1,9.741741943E-1,8.685837708E0,4.804259491E0
2.661814999E-1,7.508386230E-1,8.408913574E0,4.664749603E0
2.860825000E-1,1.805245972E-1,8.663534088E0,4.691543884E0
3.059825000E-1,-1.269360352E-1,8.715925140E0,4.703219604E0
3.258824999E-1,-1.785786438E-1,8.667575684E0,4.702022095E0
3.457835000E-1,6.541397095E-2,8.544381866E0,4.763843536E0
3.656835000E-1,4.462220764E-1,8.491242371E0,4.781207428E0
3.855835000E-1,9.747729492E-1,8.718918915E0,4.708758087E0
4.054845000E-1,1.597178650E0,8.600515137E0,4.760400696E0
4.253844999E-1,1.991309052E0,8.105793915E0,5.084177399E0
4.452855000E-1,2.055974579E0,7.761360168E0,5.326673126E0
4.651855000E-1,2.114652557E0,7.831863556E0,5.555696869E0
4.850854999E-1,2.461181946E0,7.967331848E0,5.728287964E0
5.049865000E-1,3.261866913E0,7.971373444E0,6.057603149E0
5.248865000E-1,4.238286438E0,7.687713318E0,6.165678406E0
5.447874999E-1,5.189558258E0,7.258406067E0,6.136938171E0
5.646875000E-1,5.575605469E0,6.973398743E0,5.925727386E0
5.845875000E-1,5.575605469E0,6.995103607E0,5.929319916E0
6.044884999E-1,5.307962036E0,7.098239136E0,5.691464539E0
6.243885000E-1,5.196144562E0,6.658004608E0,5.422773285E0
6.442885000E-1,5.175637207E0,5.969586182E0,5.699847107E0
6.641894999E-1,4.983436890E0,5.730982361E0,5.455704803E0
6.840895000E-1,4.955145721E0,5.820047150E0,5.501659241E0
7.039905000E-1,5.316943359E0,5.852828979E0,5.505102081E0
7.238905000E-1,6.041885834E0,5.332510986E0,5.457950134E0
7.437905000E-1,6.357878723E0,4.539160767E0,5.386249237E0
7.636914999E-1,6.163133698E0,4.096830597E0,5.268444214E0
7.835915000E-1,5.890999603E0,4.342170410E0,5.258265381E0
8.034915000E-1,5.899232483E0,4.962031403E0,5.386997681E0
8.233924999E-1,6.225853271E0,4.974754944E0,5.455405426E0
8.432925000E-1,6.542744293E0,4.281396790E0,5.545368347E0
8.631935000E-1,6.702761536E0,3.892355804E0,5.657934265E0
8.830934999E-1,7.052284698E0,4.060156860E0,5.240452423E0
9.029935000E-1,7.676935730E0,4.423750763E0,5.207071838E0
9.228945000E-1,7.836803284E0,4.822970581E0,4.925806732E0
9.427944999E-1,7.904312897E0,4.708608398E0,4.981940002E0
9.626955000E-1,7.890092468E0,4.173171844E0,5.106481018E0
9.825955000E-1,7.818241882E0,3.814068604E0,4.179907837E0
1.002495500E0,8.209378510E0,3.675905914E0,3.460054779E0
1.022396500E0,8.655450897E0,3.698808289E0,3.165766754E0
1.042296500E0,8.637188873E0,3.863765259E0,2.634521484E0
1.062196500E0,8.180039520E0,4.319268036E0,2.238594818E0
1.082097500E0,7.732021179E0,5.134173431E0,2.405348053E0
1.101997500E0,7.633076935E0,5.474715271E0,2.738854523E0
1.121898500E0,7.980803833E0,4.639751587E0,3.105142822E0
1.141798500E0,8.723259888E0,3.590583344E0,3.231330414E0
1.161698500E0,1.004336472E1,2.823877716E0,3.684138794E0
1.181599500E0,1.066142944E1,2.355052643E0,3.674558716E0
1.201499500E0,1.071651489E1,2.313588867E0,3.279679871E0
1.221400500E0,1.030217651E1,2.587818604E0,2.926414490E0
1.241300500E0,9.088949432E0,3.025059357E0,2.703677673E0
1.261200500E0,9.030720520E0,3.373385010E0,2.809956665E0
1.281101500E0,8.273295593E0,3.618275757E0,2.438429260E0
1.301001500E0,8.170309753E0,3.703897705E0,2.563419342E0
1.320901500E0,8.167016602E0,4.094285889E0,2.654430084E0
1.340802500E0,8.133037262E0,4.419858856E0,3.199446716E0
1.360702500E0,8.712182922E0,4.334236908E0,4.587360535E0
1.380603500E0,8.869056702E0,3.550317078E0,5.871240692E0
1.400503500E0,8.968749390E0,2.289788361E0,5.610632629E0
1.420403500E0,9.388027496E0,1.923050995E0,5.194348297E0
1.440304500E0,8.910071411E0,2.756966858E0,4.702620850E0
1.460204500E0,7.673193512E0,3.453618164E0,4.844675446E0
1.480104500E0,6.848258972E0,3.371139679E0,5.019062805E0
1.500005292E0,6.307283936E0,3.034938812E0,5.215753784E0
1.519905292E0,6.329737244E0,2.773432617E0,5.464686127E0
1.539806292E0,7.172784119E0,2.574047241E0,5.661077728E0
1.559706292E0,8.256231079E0,2.449206848E0,5.693111115E0
1.579606292E0,8.965306549E0,2.767295380E0,5.436993713E0
1.599507292E0,8.894952850E0,3.352578278E0,4.719535675E0
1.619407292E0,9.054071960E0,3.298690338E0,4.544549561E0
1.639308292E0,8.757837982E0,2.503244476E0,4.474495239E0
1.659208292E0,8.510552216E0,1.831890564E0,3.819906464E0
1.679108292E0,8.573421478E0,1.864822083E0,3.088078308E0
1.699009292E0,8.677904205E0,2.204765167E0,3.228486328E0
1.718909292E0,8.425828400E0,2.409988403E0,3.468437347E0
1.738809292E0,8.282725983E0,2.320773926E0,3.749253387E0
1.758710292E0,8.508755951E0,2.404300232E0,3.687881012E0
1.778610292E0,8.642877045E0,2.733316040E0,3.623814240E0
1.798511292E0,8.217012634E0,2.868484955E0,3.338058472E0
1.818411292E0,7.685617676E0,2.466870117E0,3.108585663E0
1.838311292E0,7.162904663E0,2.132166138E0,3.126997375E0
1.858212292E0,6.951095123E0,2.119292908E0,3.145708466E0
1.878112292E0,6.765630798E0,1.892514496E0,3.116219788E0
1.898013292E0,6.229595490E0,1.717378693E0,2.895428925E0
1.917913292E0,5.640270996E0,2.031725006E0,2.747686157E0
1.937813292E0,4.894521790E0,2.167941742E0,2.683469696E0
1.957714292E0,4.274511108E0,1.830243988E0,2.518213348E0
1.977614292E0,3.966302032E0,1.504970398E0,2.673440552E0
1.997514292E0,4.108057251E0,1.667682037E0,3.264261932E0
2.017415292E0,4.852758636E0,1.742825775E0,3.481160889E0
2.037315292E0,5.717360687E0,1.289268951E0,3.339405670E0
2.057216292E0,6.421646118E0,7.110214233E-1,3.574267273E0
2.077116292E0,6.912176056E0,4.625381470E-1,3.934268646E0
2.097016292E0,7.476203156E0,9.871971130E-1,3.786974945E0
2.116917292E0,8.144263916E0,2.005529480E0,4.338577881E0
2.136817292E0,7.836803284E0,1.985022125E0,4.162693634E0
2.156717292E0,7.599846039E0,1.250499573E0,3.874093781E0
2.176618292E0,7.627239075E0,7.198530579E-1,4.625381470E0
2.196518292E0,8.155191193E0,8.741821289E-1,5.092559967E0
2.216419292E0,8.007747803E0,2.020797729E0,4.508923645E0
2.236319292E0,7.382498016E0,3.258573761E0,4.350852356E0
2.256219292E0,7.268584900E0,3.512296143E0,5.573360138E0
2.276120292E0,8.360115051E0,3.972888336E0,5.836662598E0
2.296020292E0,9.154363403E0,4.830455017E0,6.028264160E0
2.315920292E0,9.471703491E0,4.611759796E0,6.177054749E0
2.335821292E0,1.016760635E1,3.272195435E0,6.251599731E0
2.355721292E0,1.039378601E1,2.726879425E0,6.159241791E0
2.375622292E0,9.118737488E0,3.637136536E0,6.118227081E0
2.395522292E0,7.935747528E0,4.106410675E0,5.730383606E0
2.415422292E0,8.668024750E0,3.914509735E0,5.969137115E0
2.435323292E0,9.423204346E0,3.919150085E0,6.565796356E0
2.455223292E0,1.032343231E1,4.229005737E0,6.710994415E0
2.475123292E0,1.122710312E1,4.930896149E0,7.106621704E0
2.495024542E0,1.124985580E1,4.222269745E0,6.975344696E0
2.514924542E0,1.068732559E1,3.087180176E0,6.384673004E0
2.534825542E0,9.634115753E0,4.046235809E0,6.855144653E0
2.554725542E0,9.642648010E0,4.940625916E0,7.198231201E0
2.574625542E0,1.007405090E1,5.036426697E0,6.947652283E0
2.594526542E0,1.070064789E1,4.567002869E0,7.622299347E0
2.614426542E0,1.122515717E1,4.568200378E0,7.404801636E0
2.634327542E0,1.150088379E1,5.155728607E0,7.784262543E0
2.654227542E0,1.129221771E1,5.082979889E0,6.942413177E0
2.674127542E0,1.174682236E1,4.762646027E0,8.094417572E0
2.694028542E0,1.153201904E1,4.267775116E0,7.546107788E0
2.713928542E0,1.214993408E1,3.920497284E0,7.978408813E0
2.733828542E0,1.029618896E1,3.926335144E0,7.898624725E0
2.753729542E0,9.580078125E0,3.720213776E0,5.856870575E0
2.773629542E0,1.025397675E1,4.945565643E0,7.769593048E0
2.793530542E0,1.121078705E1,4.839136963E0,8.302634583E0
2.813430542E0,1.101259918E1,3.198548584E0,7.109016724E0
2.833330542E0,1.097891922E1,4.006119232E0,7.775281219E0
2.853231542E0,1.019889130E1,4.575385437E0,7.419920197E0
2.873131542E0,9.030720520E0,3.080593872E0,5.921236725E0
2.893031542E0,9.073381805E0,3.174149323E0,6.138285370E0
2.912932542E0,9.094188538E0,4.047433319E0,7.599546661E0
2.932832542E0,9.643845520E0,3.136427765E0,6.443201294E0
2.952733542E0,9.536967773E0,2.959645386E0,6.117628326E0
2.972633542E0,9.257648621E0,3.516936493E0,6.294410706E0
2.992533542E0,9.564959564E0,3.131937103E0,6.434219971E0
3.012434542E0,9.571994934E0,2.255659332E0,5.810916138E0
3.032334542E0,9.543853455E0,1.781445465E0,5.720504150E0
3.052234542E0,8.505163422E0,1.893861694E0,5.206622772E0
3.072135542E0,9.082363129E0,2.766247559E0,5.670059052E0
