"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.245149993E-2,-3.116465444E-2,2.600139856E-2,8.967406869E-2
2.240150003E-2,6.006721300E-2,1.593687862E-1,1.729808119E-1
3.235250001E-2,1.239743747E-1,2.248956084E-1,2.367520076E-1
6.230249999E-2,1.843561679E-1,1.627747893E-1,2.620780528E-1
8.230249999E-2,3.220771000E-1,-1.353133410E-1,3.567070520E-1
1.023025000E-1,1.292597278E-1,-5.970767319E-2,3.828426442E-1
1.223025000E-1,-2.964415910E-2,-1.844504178E-2,2.346288836E-1
1.423025000E-1,1.885325052E-3,1.161923611E-1,1.476711389E-1
1.623025000E-1,3.206686154E-3,1.646388817E-1,4.823795038E-1
1.823025000E-1,3.080342442E-1,1.651335561E-1,9.379878232E-1
2.023025000E-1,-1.347636297E-1,1.057878256E-2,1.217635005E0
2.223025000E-1,-2.087376137E-1,2.648642510E-1,1.089362589E0
2.423025000E-1,2.306709764E-1,2.306884450E-1,9.389713249E-1
2.623025000E-1,6.233191819E-1,-3.029851735E-1,8.909396642E-1
2.823025000E-1,3.750204218E-1,-5.228545153E-1,6.251471677E-1
3.023025000E-1,-2.384752551E-1,-2.030428094E-1,5.148999631E-1
3.223025000E-1,-6.241350147E-1,-7.775627375E-2,3.834908080E-1
3.423025000E-1,-7.923951501E-1,-4.550712526E-2,2.364286566E-1
3.623025000E-1,-7.058762390E-1,-7.799600959E-2,1.491048762E-1
3.823025000E-1,-5.310179593E-1,-3.177903235E-2,2.313977122E-2
4.023025000E-1,-2.592184719E-1,3.061344838E-1,-1.839326468E-1
4.223025000E-1,7.156904250E-2,3.124623406E-1,-2.612325454E-1
4.423025000E-1,1.508182566E-1,-4.654091299E-2,-5.276118100E-2
4.623025000E-1,-1.264708892E-1,-2.442095464E-1,9.371098638E-2
4.823025000E-1,-4.441451454E-1,-9.558443427E-3,2.452585369E-1
5.023025000E-1,-5.150177845E-1,3.076015502E-1,3.704088324E-1
