"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.407083329E-3,3.006471643E-1,1.278943938E-1,-1.390093660E-1
1.935708331E-2,1.935220805E-1,1.758918482E-1,1.542191434E-1
2.930708328E-2,7.793461382E-3,1.227260399E-1,9.128497660E-2
5.925808333E-2,-3.089931875E-2,9.286547899E-2,4.061768353E-2
7.925808333E-2,-4.966668829E-2,2.192764342E-2,2.397101140E-1
9.925808333E-2,2.518717378E-2,-1.670666456E-2,2.970642829E-1
1.192580833E-1,1.317577954E-1,-4.857282043E-2,1.954279804E-1
1.392580833E-1,1.444025454E-1,-9.604577959E-2,9.764090002E-2
1.592580833E-1,-1.957940161E-2,-9.446761608E-3,1.893644178E-1
1.792580833E-1,-9.469828874E-2,4.982587874E-2,2.299926263E-1
1.992580833E-1,4.849534482E-3,8.864086568E-2,3.153192902E-1
2.192580833E-1,1.514674437E-1,1.809420884E-2,5.165365988E-1
2.392580833E-1,-2.388904075E-1,-2.906832165E-1,5.897104096E-1
2.592580833E-1,-9.864238919E-1,-3.054386652E-1,7.781193924E-1
2.792580833E-1,-1.039673827E0,2.016260290E-1,4.413513458E-1
2.992580833E-1,-4.566872768E-1,6.186576355E-1,3.545921141E-1
3.192580833E-1,-9.731287122E-2,4.208627021E-1,6.404116166E-1
3.392580833E-1,-9.963121913E-2,3.631003976E-2,6.812871623E-1
3.592580833E-1,-5.194052428E-2,3.580127352E-1,3.596429390E-1
3.792580833E-1,4.440781948E-1,5.088551116E-1,3.714619160E-1
3.992580833E-1,7.044779505E-1,-2.379816771E-2,3.422632599E-1
4.192580833E-1,4.184086257E-1,-3.465147704E-1,2.033532965E-1
4.392580833E-1,-9.704082951E-2,-2.711874300E-1,1.567907488E-1
4.592580833E-1,-1.603572580E-1,2.740408713E-1,1.069256938E-1
4.792580833E-1,9.624999359E-2,3.183095562E-1,-4.651343107E-2
4.992580833E-1,6.764789969E-2,-1.038477194E-1,1.552301270E-1
5.192580833E-1,-3.651049693E-1,-1.241393119E-1,3.034471035E-1
5.392580833E-1,-3.725442356E-1,-6.896323085E-2,1.816420001E-1
5.592580833E-1,-1.809539290E-1,2.136625224E-1,1.481883252E-1
5.792580833E-1,1.502579471E-1,4.083221787E-1,3.769816875E-2
5.992580833E-1,3.922473058E-1,2.269848186E-1,4.283787131E-2
6.192580833E-1,5.162471616E-1,1.391122770E-1,1.457015043E-1
6.392580833E-1,6.853062460E-1,8.959279239E-2,1.469300044E-1
6.592580833E-1,5.509325525E-1,1.680805528E-1,-2.396370238E-1
6.792580833E-1,1.691140482E-1,2.972578257E-1,2.292050064E-2
6.992580833E-1,2.686626023E-1,2.822749203E-1,-4.395819783E-2
7.192580833E-1,5.921416819E-1,2.468396240E-1,2.499801636E-2
7.392580833E-1,7.179679155E-1,3.154397428E-1,-7.050572634E-3
7.592580833E-1,2.618324697E-1,5.849232942E-1,1.261864221E-1
7.792580833E-1,-2.077863631E-1,6.925196636E-1,3.826815534E-1
7.992580833E-1,-3.138446224E-1,4.319876146E-1,1.811151659E-1
8.192580833E-1,-3.031249219E-1,2.903920251E-1,6.907081962E-2
8.392580833E-1,-7.245571429E-1,1.659012955E-1,-1.192831993E-4
8.592580833E-1,-8.769010842E-1,-2.106362960E-1,5.530963147E-1
8.792580833E-1,-7.765856677E-1,-8.231993786E-1,6.131308472E-1
8.992580833E-1,-1.116654468E0,-1.284837347E0,4.817673004E-1
9.192580833E-1,-1.382916203E0,-1.379536805E0,6.592256176E-1
9.392580833E-1,-1.322473535E0,-1.223200385E0,1.057593496E0
9.592580833E-1,-1.201840798E0,-1.128150971E0,1.387443702E0
9.792580833E-1,-9.599297923E-1,-1.106247301E0,1.383158863E0
9.992580833E-1,-6.725496680E-1,-1.298830903E0,1.140944971E0
1.019258083E0,-3.992180640E-1,-1.603030543E0,1.063986257E0
1.039258083E0,-2.053138679E-1,-1.486599616E0,7.505409998E-1
1.059258083E0,-5.298454463E-2,-8.334515941E-1,7.470075274E-1
1.079258083E0,-2.253318107E-1,1.162686673E-1,6.879793006E-1
1.099258083E0,1.697242051E-1,6.823203653E-1,1.258980374E0
1.119258083E0,2.282092255E-1,1.699154091E-1,7.245624053E-1
1.139258083E0,-2.499918580E-2,-7.469432080E-1,8.449226618E-3
1.159258083E0,5.562280834E-1,-5.766559160E-1,-1.786032021E-1
1.179258083E0,1.312418663E0,8.422487301E-1,-5.149286145E-1
1.199258083E0,1.660678827E0,1.811101666E0,-1.753971738E-1
1.219258083E0,1.317936096E0,1.102458305E0,-1.172296572E-1
1.239258083E0,3.567017895E-1,1.734085357E-1,-9.712821615E-1
1.259258083E0,-3.990999502E-1,-1.740195698E-1,-1.559962876E0
1.279258083E0,-2.454620200E-1,4.338522917E-1,-2.013848314E0
1.299258083E0,3.161671364E-1,1.784177284E0,-1.847466962E0
1.319258083E0,7.820159769E-1,2.150217077E0,-1.316660818E0
1.339258083E0,6.908543766E-1,1.224854854E0,-1.900091903E0
1.359258083E0,-2.645753986E-1,2.135648739E-1,-1.492162657E0
1.379258083E0,-7.765336275E-1,1.550778070E-1,-1.533315945E0
