"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.976208341E-2,-6.829562500E-2,5.117950916E-2,5.771888897E-2
4.976208341E-2,-3.986039601E-2,1.295333683E-1,-1.310711861E-2
6.976208341E-2,4.005835350E-1,2.917760611E-4,-4.671457529E-2
8.976208341E-2,2.190993366E-1,4.644677281E-2,1.327741876E-1
1.097620834E-1,-4.062155731E-2,1.822395855E-1,6.566993281E-2
1.297620834E-1,6.178723544E-2,-8.839411318E-2,-2.698371617E-1
1.497620834E-1,1.301044951E-1,-2.273455918E-2,-8.726720855E-2
1.697620834E-1,-5.117600083E-2,6.694828033E-2,6.289279774E-2
1.897620834E-1,5.408477135E-2,2.147787559E-1,-2.335392550E-2
2.097620834E-1,3.343853062E-1,3.039493793E-1,-5.269744635E-2
2.297620834E-1,3.247166428E-1,1.025461292E-1,3.292846338E-1
2.497620834E-1,-6.375811256E-2,6.264823794E-2,1.810775976E-1
2.697620834E-1,5.870538734E-2,9.829754233E-2,-8.259996101E-2
2.897620834E-1,5.248256117E-2,-1.799714506E-2,-2.410326080E-1
3.097620834E-1,-2.066822626E-2,-7.629446983E-3,-1.101779151E-1
3.297620834E-1,1.764960118E-2,1.115064025E-1,-7.922143981E-2
3.497620834E-1,-1.223120570E-1,2.088683903E-2,-2.835034204E-1
3.697620834E-1,-4.063212615E-1,6.739500761E-3,-1.534414637E-1
3.897620834E-1,-3.556585000E-1,5.854875505E-2,1.790405738E-1
4.097620834E-1,-1.092585135E-1,8.490917265E-2,-3.435378067E-1
4.297620834E-1,-3.217187022E-1,3.740522325E-2,-2.741652708E-1
4.497620834E-1,-2.190369176E-1,-3.888983130E-3,-3.923130870E-2
4.697620834E-1,-2.203079561E-1,2.536697567E-2,3.041136861E-2
4.897620834E-1,8.172046669E-2,4.575849706E-1,-1.503725526E-1
5.097620834E-1,6.742758391E-1,2.893670082E-2,-2.159565313E-1
5.297620834E-1,2.759722066E-1,-2.280566132E-1,3.709217794E-1
5.497620834E-1,4.437817410E-2,3.530613130E-1,3.874354859E-1
5.697620834E-1,3.500013920E-1,1.401712078E-1,-5.268854396E-1
5.897620834E-1,4.991151121E-1,-4.334418172E-1,-2.953555803E-1
6.097620834E-1,4.045047509E-1,1.807198942E-2,5.516674013E-1
6.297620834E-1,6.213602916E-1,5.516222316E-1,2.175306018E-1
6.497620834E-1,7.260587809E-1,4.218035191E-1,-1.902413540E-1
6.697620834E-1,1.092268947E0,-2.487873316E-2,-1.881271470E-1
6.897620834E-1,8.609536806E-1,-2.556999099E-1,3.283993654E-1
7.097620834E-1,4.216522224E-1,1.721110386E-1,5.072917123E-1
7.297620834E-1,2.634706037E-1,3.309763795E-1,-1.733465552E-1
7.497620834E-1,2.517376173E-1,6.511517823E-2,-5.434076245E-1
7.697620834E-1,5.857517716E-2,-1.729612237E-1,-2.245164165E-1
7.897620834E-1,4.571192399E-2,-1.198421931E-1,2.553901537E-1
8.097620834E-1,2.950596381E-3,-5.783305585E-2,2.831313913E-1
8.297620834E-1,1.826781084E-1,-1.918231720E-1,-3.012940125E-1
8.497620834E-1,2.928337493E-1,2.804383099E-2,-2.632254227E-1
8.697620834E-1,1.446552456E-1,1.253315592E-1,2.394810493E-1
8.897620834E-1,-2.132260643E-1,5.656362534E-2,9.020629688E-1
9.097620834E-1,-4.771020263E-1,-3.775149536E-1,2.633397357E-1
9.297620834E-1,-3.683093166E-1,-2.882285553E-1,-9.433256002E-1
9.497620834E-1,-1.521458669E-1,-3.410154641E-2,-1.100174383E0
9.697620834E-1,-4.046097815E-2,-1.594828069E-1,-3.468392909E-1
9.897620834E-1,-5.331160864E-1,-4.016931903E-1,3.291853774E-1
1.009762083E0,-7.938485487E-1,-8.128916144E-2,-2.529410474E-1
1.029762083E0,-2.287538937E-1,4.765065604E-1,-4.131760986E-1
1.049762083E0,2.820869324E-1,6.869724101E-1,6.624569352E-1
1.069762083E0,6.597334483E-1,5.392787594E-1,1.722637532E0
1.089762083E0,2.350430126E-1,1.209286058E-1,1.721868039E0
1.109762083E0,1.221628068E-1,-3.130271816E-1,-4.280477607E-1
1.129762083E0,3.145949663E-1,-5.697778362E-1,-1.004986390E0
1.149762083E0,-8.571638077E-2,-9.389131451E-1,-1.453256746E-1
1.169762083E0,-3.304021829E-1,-8.571953827E-1,1.103859298E-1
1.189762083E0,-1.586415388E-1,-5.419661397E-1,-9.545054765E-1
1.209762083E0,-9.180040866E-2,-3.798006302E-1,-9.591690695E-1
