"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.041120826E-2,1.341155730E-2,-3.678239882E-2,-1.174002811E-1
2.037920826E-2,9.110817686E-3,-1.130926237E-2,-1.034314707E-1
3.034820827E-2,3.918487113E-3,6.107212044E-3,-9.279577434E-2
6.031720827E-2,4.250316881E-3,2.385185286E-2,-8.824176341E-2
8.031720827E-2,1.923431084E-2,4.809946939E-2,-5.237871036E-2
1.003172083E-1,3.858200461E-2,1.259759516E-1,-4.148447141E-2
1.203172083E-1,1.389532536E-2,1.453117728E-1,-9.759369493E-2
1.403172083E-1,-5.660555325E-4,5.536723882E-2,-1.649957448E-1
1.603172083E-1,1.451968402E-2,-2.002093010E-2,-1.587787569E-1
1.803172083E-1,-8.195491508E-3,6.940136850E-2,-7.886232436E-2
2.003172083E-1,1.807487383E-2,7.021628320E-2,-1.855414361E-2
2.203172083E-1,2.640932053E-2,2.984629571E-2,-5.318422616E-2
2.403172083E-1,8.521958254E-3,1.073082611E-1,-1.275430322E-1
2.603172083E-1,-1.584543288E-2,8.439362794E-2,-1.503434181E-1
2.803172083E-1,-6.101339683E-2,8.104597032E-2,-6.874780357E-2
3.003172083E-1,-2.926657721E-2,1.019242182E-1,-2.657941170E-2
3.203172083E-1,2.004044130E-2,5.894812196E-2,-1.099295989E-1
3.403172083E-1,-3.185422719E-2,7.802814245E-2,-1.931670457E-1
3.603172083E-1,-5.831526592E-2,1.209657565E-1,-1.702490598E-1
3.803172083E-1,-3.377331421E-2,5.155505240E-2,-1.587953568E-1
4.003172083E-1,2.746358514E-2,9.233883768E-2,-2.184817493E-1
4.203172083E-1,2.300701849E-2,2.258495539E-1,-2.782621086E-1
4.403172083E-1,-4.176266026E-3,2.051270306E-1,-2.394944876E-1
4.603172083E-1,6.611811928E-3,7.168795168E-2,-2.196810842E-1
4.803172083E-1,3.011488728E-2,3.449508920E-3,-3.164549172E-1
5.003172083E-1,-3.085896000E-2,1.249567047E-1,-3.740651011E-1
5.203172083E-1,-5.124497041E-2,1.579890102E-1,-3.478732705E-1
5.403172083E-1,1.304461807E-2,1.268498749E-1,-3.527078032E-1
5.603172083E-1,3.486690670E-2,5.298397318E-2,-3.826216757E-1
5.803172083E-1,3.033453226E-2,4.440606758E-2,-3.216598630E-1
6.003172083E-1,4.781953990E-2,1.836615056E-2,-1.835966706E-1
6.203172083E-1,2.112260088E-2,-1.649675220E-1,-1.629686952E-1
6.403172083E-1,-4.133380577E-2,-1.086433455E-1,-2.749627829E-1
6.603172083E-1,-1.395320147E-1,-3.571959585E-2,-4.527301192E-1
6.803172083E-1,-1.798919290E-1,-2.052312903E-2,-5.293297172E-1
7.003172083E-1,-1.339064389E-1,2.057600766E-1,-5.272920132E-1
7.203172083E-1,-1.982902363E-2,3.828341663E-1,-6.313319802E-1
7.403172083E-1,3.400034085E-2,3.122434616E-1,-7.507458329E-1
7.603172083E-1,1.483250130E-2,1.903032213E-1,-7.395446897E-1
7.803172083E-1,2.067144066E-1,3.618992567E-1,-5.489682555E-1
8.003172083E-1,2.216485292E-1,4.073758721E-1,-3.548183143E-1
8.203172083E-1,6.628933549E-2,1.351439655E-1,-3.684220314E-1
8.403172083E-1,-1.216594428E-1,-3.073696792E-1,-4.531071782E-1
8.603172083E-1,-1.607026905E-1,-5.844815373E-1,-3.681136072E-1
8.803172083E-1,-1.014199778E-1,-5.818679929E-1,-1.639457941E-1
9.003172083E-1,-1.046222597E-1,-4.402318597E-1,-1.565012336E-1
9.203172083E-1,-1.044090465E-1,-3.776711524E-1,-3.824197352E-1
9.403172083E-1,-7.301195711E-2,-2.626763880E-1,-6.377590895E-1
9.603172083E-1,1.205503568E-2,-1.124315485E-1,-6.872008443E-1
9.803172083E-1,1.467326880E-1,-7.630071044E-2,-6.057675481E-1
1.000317208E0,2.108488828E-1,-1.035673991E-1,-5.670567751E-1
