"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.041120826E-2,4.470228177E-1,5.051203541E-1,-5.849585708E-1,-4.503860039E-1,1.268943383E2,1.012504212E2,-3.898052648E0,-9.517838999E1
2.037920826E-2,4.466797584E-1,5.054158299E-1,-5.847596956E-1,-4.506531146E-1,1.269382812E2,1.012572837E2,-3.834011901E0,-9.517892578E1
3.034820827E-2,4.464366660E-1,5.057041380E-1,-5.845378952E-1,-4.508581905E-1,1.269694141E2,1.012603287E2,-3.779482931E0,-9.517000981E1
4.031720827E-2,4.462691997E-1,5.060036388E-1,-5.842910780E-1,-4.510078709E-1,1.269908592E2,1.012614001E2,-3.731387727E0,-9.515202571E1
5.028520827E-2,4.461222700E-1,5.063277428E-1,-5.840308686E-1,-4.511265622E-1,1.270096727E2,1.012636154E2,-3.684512749E0,-9.512904665E1
6.025420828E-2,4.459702670E-1,5.066280602E-1,-5.838061627E-1,-4.512306020E-1,1.270291342E2,1.012679548E2,-3.641202952E0,-9.510936773E1
7.022220828E-2,4.458890744E-1,5.069197927E-1,-5.836027699E-1,-4.512462984E-1,1.270395289E2,1.012743713E2,-3.609318579E0,-9.508344889E1
8.019120828E-2,4.459140502E-1,5.072627232E-1,-5.833943722E-1,-4.511055874E-1,1.270363314E2,1.012863856E2,-3.590750172E0,-9.504067728E1
9.016020829E-2,4.460424020E-1,5.077009925E-1,-5.831337940E-1,-4.508224724E-1,1.270198987E2,1.013027407E2,-3.579806215E0,-9.497615194E1
1.001282083E-1,4.462541287E-1,5.082477583E-1,-5.827600832E-1,-4.504799219E-1,1.269927890E2,1.013166000E2,-3.566522283E0,-9.489028904E1
1.100972083E-1,4.464629797E-1,5.088703305E-1,-5.822667333E-1,-4.502079349E-1,1.269660443E2,1.013231031E2,-3.538898163E0,-9.479569054E1
1.200652083E-1,4.465574551E-1,5.095041269E-1,-5.817012147E-1,-4.501286323E-1,1.269539451E2,1.013209773E2,-3.488100297E0,-9.471137264E1
1.300342083E-1,4.464608254E-1,5.101252397E-1,-5.811252833E-1,-4.502648801E-1,1.269663202E2,1.013157979E2,-3.412054207E0,-9.464798835E1
1.400022083E-1,4.461560887E-1,5.106938797E-1,-5.806334349E-1,-4.505565513E-1,1.270053425E2,1.013157795E2,-3.320047502E0,-9.461200350E1
1.499712083E-1,4.457226466E-1,5.111819850E-1,-5.802591261E-1,-4.509143820E-1,1.270608345E2,1.013222179E2,-3.225774573E0,-9.459867594E1
1.599402083E-1,4.453534594E-1,5.115924558E-1,-5.799350563E-1,-4.512302112E-1,1.271080896E2,1.013264497E2,-3.144838087E0,-9.458783059E1
1.699082083E-1,4.452546169E-1,5.119643069E-1,-5.795756807E-1,-4.513678289E-1,1.271207395E2,1.013216540E2,-3.092554830E0,-9.455392909E1
1.798764584E-1,4.453829112E-1,5.123190595E-1,-5.792280930E-1,-4.512849688E-1,1.271043202E2,1.013167950E2,-3.069818337E0,-9.449885464E1
1.898444584E-1,4.455297330E-1,5.126153914E-1,-5.789994490E-1,-4.510969274E-1,1.270855282E2,1.013212805E2,-3.063602981E0,-9.444881386E1
1.998134584E-1,4.455813432E-1,5.128417885E-1,-5.788775761E-1,-4.509450920E-1,1.270789221E2,1.013318753E2,-3.058016516E0,-9.441678396E1
2.097824584E-1,4.455225266E-1,5.130812616E-1,-5.787626048E-1,-4.508781424E-1,1.270864506E2,1.013448601E2,-3.039781124E0,-9.439444260E1
2.197504584E-1,4.454307923E-1,5.134419912E-1,-5.785313503E-1,-4.508550687E-1,1.270981919E2,1.013565014E2,-3.004564190E0,-9.436110445E1
2.297194584E-1,4.454022018E-1,5.139795874E-1,-5.780865614E-1,-4.508411752E-1,1.271018512E2,1.013603975E2,-2.952941131E0,-9.430025940E1
2.396874584E-1,4.453869570E-1,5.146503703E-1,-5.774942559E-1,-4.508501823E-1,1.271038024E2,1.013603622E2,-2.886429501E0,-9.422218813E1
2.496564584E-1,4.453336866E-1,5.153012494E-1,-5.768716153E-1,-4.509563048E-1,1.271106202E2,1.013539497E2,-2.811143750E0,-9.415023828E1
2.596244584E-1,4.453247930E-1,5.157986744E-1,-5.762840803E-1,-4.511477785E-1,1.271117584E2,1.013340255E2,-2.743472055E0,-9.409193809E1
2.695934584E-1,4.454620251E-1,5.161149601E-1,-5.757623708E-1,-4.513166168E-1,1.270941944E2,1.013014744E2,-2.699516875E0,-9.404018881E1
2.795624584E-1,4.457654673E-1,5.163341922E-1,-5.753044190E-1,-4.513502652E-1,1.270553529E2,1.012661315E2,-2.682797241E0,-9.398300629E1
2.895304584E-1,4.461153829E-1,5.165502106E-1,-5.749083492E-1,-4.512619129E-1,1.270105545E2,1.012389160E2,-2.679671618E0,-9.392144074E1
2.994994584E-1,4.463276945E-1,5.168383397E-1,-5.745806021E-1,-4.511394583E-1,1.269833688E2,1.012295807E2,-2.669237540E0,-9.386538332E1
3.094674584E-1,4.463077915E-1,5.172561229E-1,-5.742566378E-1,-4.510930222E-1,1.269859174E2,1.012362394E2,-2.632473567E0,-9.381766058E1
3.194364584E-1,4.461234784E-1,5.177985740E-1,-5.738022737E-1,-4.512311424E-1,1.270095180E2,1.012402521E2,-2.560807777E0,-9.377180457E1
3.294054584E-1,4.459477718E-1,5.184234431E-1,-5.731500090E-1,-4.515160936E-1,1.270320142E2,1.012276662E2,-2.466593595E0,-9.371510942E1
3.393734584E-1,4.458702305E-1,5.190930248E-1,-5.723607303E-1,-4.518244310E-1,1.270419414E2,1.012023551E2,-2.368101414E0,-9.364294244E1
3.493424582E-1,4.459125841E-1,5.197504314E-1,-5.715228509E-1,-4.520873892E-1,1.270365191E2,1.011694279E2,-2.278292733E0,-9.355989036E1
3.593104582E-1,4.460354962E-1,5.203437800E-1,-5.707096644E-1,-4.523107556E-1,1.270207829E2,1.011323959E2,-2.200662309E0,-9.347619363E1
3.692794582E-1,4.460272489E-1,5.208519393E-1,-5.700319905E-1,-4.525886585E-1,1.270218388E2,1.011033036E2,-2.122505670E0,-9.341609618E1
3.792474582E-1,4.458066546E-1,5.213911792E-1,-5.694627419E-1,-4.529014701E-1,1.270500803E2,1.010925397E2,-2.032300441E0,-9.337392864E1
3.892164582E-1,4.454894074E-1,5.221382795E-1,-5.688396377E-1,-4.531361095E-1,1.270906897E2,1.011000419E2,-1.926913692E0,-9.331666752E1
3.991854582E-1,4.452589761E-1,5.231741806E-1,-5.679888456E-1,-4.532351269E-1,1.271201817E2,1.011127943E2,-1.808694493E0,-9.321568059E1
4.091534582E-1,4.451646702E-1,5.244441204E-1,-5.668937308E-1,-4.532309777E-1,1.271322504E2,1.011222648E2,-1.680925635E0,-9.307233706E1
4.191224582E-1,4.451355744E-1,5.257964719E-1,-5.656902421E-1,-4.531964318E-1,1.271359738E2,1.011282231E2,-1.549439902E0,-9.291207879E1
4.290904582E-1,4.451558279E-1,5.270290762E-1,-5.645317319E-1,-4.531894124E-1,1.271333820E2,1.011262405E2,-1.428026637E0,-9.276091413E1
4.390594582E-1,4.451881667E-1,5.280496068E-1,-5.635289872E-1,-4.532175964E-1,1.271292435E2,1.011193944E2,-1.324230589E0,-9.263392604E1
4.490284582E-1,4.450435346E-1,5.288971194E-1,-5.627141807E-1,-4.533838921E-1,1.271477517E2,1.011163772E2,-1.219217100E0,-9.254582771E1
4.589964582E-1,4.445308287E-1,5.296758707E-1,-5.620564751E-1,-4.537934225E-1,1.272133495E2,1.011257366E2,-1.087310490E0,-9.250346250E1
4.689654582E-1,4.437647488E-1,5.305365001E-1,-5.613829777E-1,-4.543709374E-1,1.273113304E2,1.011433753E2,-9.238323997E-1,-9.247670598E1
4.789334582E-1,4.430665191E-1,5.315957123E-1,-5.604403437E-1,-4.549777084E-1,1.274005972E2,1.011507359E2,-7.389244167E-1,-9.241858267E1
4.889024582E-1,4.425674714E-1,5.328105070E-1,-5.592009353E-1,-4.555669504E-1,1.274643780E2,1.011392525E2,-5.446946779E-1,-9.232086716E1
4.988704582E-1,4.422086740E-1,5.340710494E-1,-5.578109177E-1,-4.561430569E-1,1.275102233E2,1.011146831E2,-3.501968690E-1,-9.220297753E1
5.088394582E-1,4.419606325E-1,5.353006073E-1,-5.563906032E-1,-4.566766011E-1,1.275419115E2,1.010832624E2,-1.654109663E-1,-9.207732368E1
5.188084582E-1,4.417148914E-1,5.365351155E-1,-5.550442372E-1,-4.571038266E-1,1.275733015E2,1.010629907E2,9.276122670E-3,-9.195049747E1
5.287764582E-1,4.413278384E-1,5.378145404E-1,-5.537981927E-1,-4.574854848E-1,1.276227336E2,1.010622173E2,1.874476506E-1,-9.183211444E1
5.387454582E-1,4.407365616E-1,5.391099778E-1,-5.526329890E-1,-4.579393629E-1,1.276982278E2,1.010747680E2,3.797725354E-1,-9.173197290E1
5.487134582E-1,4.399785716E-1,5.403857049E-1,-5.515278723E-1,-4.584966496E-1,1.277949721E2,1.010934293E2,5.849530542E-1,-9.165068161E1
