"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.037916850E-4,7.192543030E-1,9.812245331E0,-1.932032318E0
1.913320832E-2,6.014492798E-1,9.518556061E0,-1.658101959E0
3.907120833E-2,7.662565613E-1,9.596843262E0,-2.001338196E0
5.900820834E-2,8.660989380E-1,9.855505371E0,-2.002236328E0
7.894520834E-2,6.295907593E-1,9.612261200E0,-1.691332855E0
9.888220835E-2,4.676275635E-1,9.506281586E0,-1.682950287E0
1.188192084E-1,4.953199768E-1,9.861492920E0,-2.085463257E0
1.387562084E-1,5.505551147E-1,9.689500580E0,-2.221230927E0
1.586942084E-1,4.650828552E-1,9.270671539E0,-2.019450531E0
1.786304582E-1,5.050497437E-1,9.682165833E0,-2.088457031E0
1.985674582E-1,7.105723572E-1,9.767488403E0,-2.265239410E0
2.185044582E-1,6.125262451E-1,9.475745087E0,-1.659299469E0
2.384414582E-1,4.031117249E-1,9.875114594E0,-1.628912659E0
2.583784582E-1,4.323010254E-1,1.008183472E1,-2.245181122E0
2.783164582E-1,3.986210632E-1,9.815837860E0,-2.052681427E0
2.982534582E-1,5.727090454E-1,9.351204071E0,-1.833387451E0
3.181904582E-1,7.080276489E-1,9.307195587E0,-1.785636749E0
3.381274582E-1,4.587959290E-1,1.000594254E1,-1.991309052E0
3.580644582E-1,5.893244934E-1,1.001642075E1,-2.247426453E0
3.780014582E-1,8.009843445E-1,9.323212280E0,-1.727856903E0
3.979394583E-1,5.935157776E-1,9.259594574E0,-1.377435608E0
4.178764583E-1,3.558100891E-1,9.953551483E0,-1.983974304E0
4.378134583E-1,1.881587219E-1,9.851763153E0,-2.309996338E0
4.577504583E-1,6.325845337E-1,9.806557159E0,-1.454974365E0
4.776874583E-1,6.036946106E-1,9.792935486E0,-1.335223389E0
4.976244583E-1,3.695814514E-1,1.021745270E1,-1.873803406E0
5.175624583E-1,3.583547974E-1,9.786798248E0,-2.045945435E0
5.374994583E-1,4.354444885E-1,9.339079285E0,-2.111808472E0
5.574364583E-1,1.281335449E-1,9.265881500E0,-2.131268005E0
5.773734583E-1,-3.318598938E-1,9.832752686E0,-2.142045593E0
5.973104583E-1,-2.023791504E-1,9.833501129E0,-2.323767700E0
6.172474583E-1,-1.571731567E-2,9.720186768E0,-1.536554718E0
6.371854583E-1,-2.694396973E-2,1.014530273E1,-1.221759338E0
6.571224583E-1,1.345701599E-1,1.050171158E1,-1.484463043E0
6.770594583E-1,6.436614990E-3,1.011611343E1,-1.428778839E0
6.969964583E-1,4.281097412E-2,9.672436066E0,-1.444795532E0
7.169334583E-1,3.727249146E-2,8.891510010E0,-1.451232147E0
7.368704583E-1,-5.174739075E-1,8.476572876E0,-2.262994080E0
7.568074584E-1,-1.070124664E0,9.543554077E0,-1.868414612E0
7.767454584E-1,-2.004781036E0,8.902437286E0,-2.020348663E0
7.966824584E-1,-2.157613220E0,8.741222534E0,-2.693798218E0
8.166194584E-1,-1.920506287E0,9.235045624E0,-3.130140839E0
8.365564584E-1,-1.883982239E0,1.003123993E1,-2.886148224E0
8.564934584E-1,-2.252964935E0,1.033450928E1,-1.817670135E0
8.764304584E-1,-2.182760925E0,9.977351990E0,-1.176253967E0
8.963684584E-1,-1.244512024E0,9.544152832E0,-1.267115021E0
9.163054584E-1,-7.899073792E-1,9.440418549E0,-1.475481720E0
9.362424584E-1,-1.240470428E0,9.318871307E0,-9.931846619E-1
9.561794582E-1,-1.751807098E0,9.111552429E0,-6.246510315E-1
9.761164582E-1,-1.549427948E0,9.075477448E0,-1.062340851E0
9.960534582E-1,-1.604812775E0,9.286239166E0,-1.390159149E0
1.015991458E0,-1.794618073E0,9.350006561E0,-1.963616638E0
1.035928458E0,-2.120490417E0,9.149723053E0,-2.337089996E0
1.055865458E0,-2.945574646E0,7.926766205E0,-2.017055511E0
1.075802458E0,-3.693120117E0,7.345524902E0,-1.908830566E0
1.095739458E0,-3.904929657E0,8.357570343E0,-2.925216980E0
1.115676458E0,-3.647315369E0,9.715247040E0,-3.345542908E0
1.135613458E0,-3.672163696E0,1.019260437E1,-2.432890778E0
1.155551458E0,-2.772085419E0,9.430688782E0,-1.315464478E0
1.175488458E0,-2.604434052E0,9.281898193E0,-1.188678131E0
1.195425375E0,-3.031495972E0,9.701775055E0,-1.568438416E0
1.215362375E0,-3.420087891E0,9.748477936E0,-1.171463928E0
1.235299375E0,-3.565735016E0,8.760233002E0,-1.611698456E0
1.255236375E0,-3.057392120E0,8.856931915E0,-2.445314941E0
1.275174375E0,-3.038830719E0,9.156159668E0,-2.778072968E0
1.295111375E0,-3.647315369E0,8.503217468E0,-2.442620544E0
1.315048375E0,-4.295916595E0,7.753726044E0,-2.725532227E0
1.334985375E0,-4.559368744E0,7.817942505E0,-2.950514374E0
1.354922375E0,-4.840184784E0,7.654931488E0,-2.461032257E0
1.374859375E0,-4.768932953E0,8.041876831E0,-2.106269989E0
1.394796375E0,-4.446503448E0,8.668922882E0,-2.493065643E0
1.414734375E0,-4.378245392E0,8.753197632E0,-2.697989502E0
1.434671375E0,-4.500541077E0,8.718020782E0,-2.565065918E0
1.454608375E0,-4.973108368E0,8.511899414E0,-2.230960693E0
1.474545375E0,-5.313350830E0,8.236023102E0,-2.038910065E0
1.494482375E0,-5.444478149E0,8.226443024E0,-2.447709961E0
1.514419375E0,-5.569019165E0,8.384214935E0,-2.634671173E0
1.534356375E0,-5.946833496E0,8.161328430E0,-2.005529480E0
1.554294375E0,-6.152056732E0,7.821385345E0,-2.243235168E0
1.574231375E0,-6.263275452E0,7.779472504E0,-3.241509247E0
1.594168375E0,-6.236780548E0,8.031248932E0,-3.117716675E0
1.614105375E0,-6.483467560E0,8.248596954E0,-2.577490082E0
1.634042375E0,-6.490951996E0,8.286318512E0,-2.478396149E0
1.653979375E0,-5.790708160E0,7.789501648E0,-2.736758881E0
1.673917375E0,-5.748495941E0,7.635022888E0,-2.384990387E0
1.693854375E0,-6.076314240E0,7.870782623E0,-2.990481262E0
1.713791375E0,-6.190077667E0,7.899672546E0,-3.248694305E0
1.733728375E0,-6.333329773E0,7.620652771E0,-2.805466003E0
1.753665375E0,-6.174510040E0,8.003107452E0,-2.790347443E0
1.773602375E0,-5.966293030E0,8.382119293E0,-3.256478119E0
1.793539375E0,-6.194718018E0,7.977061615E0,-2.955154724E0
1.813477375E0,-6.227649536E0,7.868237915E0,-2.502046967E0
1.833414375E0,-5.873635712E0,8.493637390E0,-3.322341156E0
1.853351375E0,-5.819598083E0,8.538993073E0,-2.477198639E0
1.873288375E0,-5.474415894E0,7.847431183E0,-2.054627380E0
1.893225375E0,-4.985233154E0,8.084089050E0,-2.737507324E0
1.913162375E0,-5.219496002E0,8.584947510E0,-2.980751495E0
