"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.018249999E-3,-2.387834473E0,6.216572571E0,7.093898163E0
2.891825000E-2,-2.684966583E0,6.670428772E0,6.833589478E0
4.881825000E-2,-2.823278961E0,6.780300293E0,6.882238312E0
6.871725000E-2,-2.901715851E0,6.561455383E0,6.735243988E0
8.861725000E-2,-2.813399506E0,6.370302887E0,6.831793213E0
1.085172500E-1,-2.601290588E0,6.359225922E0,6.924600220E0
1.284172500E-1,-2.427352295E0,6.594985657E0,7.012018433E0
1.483172500E-1,-2.315534821E0,6.835834808E0,7.042255554E0
1.682172500E-1,-2.256557465E0,6.737938385E0,7.027136993E0
1.881162500E-1,-2.253863068E0,6.413712616E0,7.134314117E0
2.080162500E-1,-2.427951050E0,6.337221680E0,7.052883453E0
2.279162500E-1,-2.561623077E0,6.552623749E0,6.935976563E0
2.478162500E-1,-2.524799652E0,6.684200134E0,6.864724731E0
2.677162500E-1,-2.465672607E0,6.739584961E0,6.925498352E0
2.876152500E-1,-2.490371246E0,6.678511963E0,6.995402985E0
3.075152500E-1,-2.462229767E0,6.485114136E0,6.991062012E0
3.274152500E-1,-2.446063385E0,6.377188568E0,7.025490417E0
3.473152500E-1,-2.355950775E0,6.526577911E0,6.969955902E0
3.672152500E-1,-2.199076996E0,6.683002625E0,6.940167847E0
3.871142500E-1,-2.190844116E0,6.636299744E0,7.017856293E0
4.070142500E-1,-2.403551788E0,6.387068024E0,7.172484741E0
4.269142500E-1,-2.370470581E0,6.211034088E0,7.128326569E0
4.468142500E-1,-2.204016724E0,6.321055298E0,7.039411469E0
4.667132500E-1,-2.013313293E0,6.657106476E0,7.151079254E0
4.866132500E-1,-1.844614105E0,6.961423645E0,7.225324860E0
5.065132500E-1,-1.638792114E0,6.959777069E0,7.184310150E0
5.264132500E-1,-1.510209503E0,6.538553009E0,7.373067627E0
5.463122500E-1,-1.579814758E0,6.124963074E0,7.313042450E0
5.662122500E-1,-1.597028961E0,6.160439301E0,7.389234009E0
5.861122500E-1,-1.603914642E0,6.456822968E0,7.403304749E0
6.060122500E-1,-1.593586121E0,6.610702972E0,7.240593109E0
6.259112500E-1,-1.168470154E0,6.649622040E0,7.035070496E0
6.458112500E-1,-7.701484680E-1,6.485862579E0,7.449857941E0
6.657112500E-1,-1.140777740E0,6.383325806E0,7.648794250E0
6.856112500E-1,-1.522483978E0,6.421197052E0,7.693401489E0
7.055112500E-1,-1.429826660E0,6.298452301E0,7.495812378E0
7.254112500E-1,-9.922865295E-1,6.033802643E0,7.316784668E0
7.453102500E-1,-1.000818787E0,5.768853607E0,7.653284912E0
7.652102500E-1,-1.159638519E0,5.812712402E0,8.153394928E0
7.851102500E-1,-9.608518982E-1,6.111491089E0,8.101902008E0
8.050102500E-1,-5.840853882E-1,6.196214905E0,7.994126129E0
8.249102500E-1,1.565744019E-1,6.031707001E0,8.572822723E0
8.448092500E-1,6.619235229E-1,5.565576324E0,8.545579376E0
8.647092500E-1,3.613485718E-1,5.216951294E0,8.488547974E0
8.846092500E-1,-3.124003601E-1,5.350323944E0,8.811426544E0
9.045092500E-1,-6.044430542E-1,5.701793060E0,8.872499542E0
9.244082500E-1,-3.363505554E-1,5.671705627E0,9.029523010E0
9.443082500E-1,5.673202515E-2,5.121000824E0,9.086255035E0
9.642082500E-1,-3.921844482E-2,4.583917694E0,8.708141327E0
9.841082500E-1,-2.607577515E-1,4.399800568E0,8.848699036E0
