"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.018249999E-3,3.355489022E-1,-2.566822422E-1,2.443533880E-1
2.891825000E-2,6.043038905E-2,1.974938017E-1,-7.463970780E-3
4.881825000E-2,-6.391065180E-2,3.036026394E-1,5.037376285E-2
6.871725000E-2,-1.422498930E-1,7.945313573E-2,-9.154810131E-2
8.861725000E-2,-7.466046542E-2,-1.119344187E-1,-3.117735386E-3
1.085172500E-1,1.062512174E-1,-1.204818785E-1,7.487652004E-2
1.284172500E-1,2.549678385E-1,1.181412381E-1,1.496758568E-1
1.483172500E-1,3.474772221E-1,3.601639259E-1,1.712900895E-1
1.682172500E-1,3.883884358E-1,2.618628752E-1,1.495787930E-1
1.881162500E-1,3.816977593E-1,-6.240733266E-2,2.531961322E-1
2.080162500E-1,2.137543237E-1,-1.368277699E-1,1.721724343E-1
2.279162500E-1,9.224889010E-2,8.163005412E-2,5.707350254E-2
2.478162500E-1,1.358012912E-1,2.149828237E-1,-1.325037539E-2
2.677162500E-1,1.938030392E-1,2.709336609E-1,4.655611575E-2
2.876152500E-1,1.611211967E-1,2.084228325E-1,1.147311419E-1
3.075152500E-1,1.747946182E-1,1.212186277E-2,1.075618708E-1
3.274152500E-1,1.788759747E-1,-9.893313468E-2,1.403138798E-1
3.473152500E-1,2.657191139E-1,4.664440870E-2,8.712175906E-2
3.672152500E-1,4.212503725E-1,1.998011130E-1,5.990004659E-2
3.871142500E-1,4.225086933E-1,1.512838411E-1,1.366459215E-1
4.070142500E-1,1.939112127E-1,-1.002879345E-1,2.874649090E-1
4.269142500E-1,1.947298229E-1,-2.774644160E-1,2.322952598E-1
4.468142500E-1,3.126848271E-1,-1.614895713E-1,1.199509513E-1
4.667132500E-1,4.490918899E-1,1.869729066E-1,2.005366927E-1
4.866132500E-1,5.606042857E-1,5.058303469E-1,2.413186830E-1
5.065132500E-1,7.078414151E-1,5.211833811E-1,1.647716135E-1
5.264132500E-1,7.774734212E-1,1.170027852E-1,3.185434449E-1
5.463122500E-1,6.472772710E-1,-2.786473078E-1,2.229122329E-1
5.662122500E-1,5.714406382E-1,-2.185537183E-1,2.588562369E-1
5.861122500E-1,5.007308440E-1,1.060848641E-1,2.287173486E-1
6.060122500E-1,4.272845529E-1,2.904025501E-1,1.522264123E-2
6.259112500E-1,7.531492965E-1,3.676138633E-1,-2.505222005E-1
6.458112500E-1,1.048583668E0,2.514881605E-1,9.724621296E-2
6.657112500E-1,5.722968167E-1,2.018780440E-1,2.264509678E-1
