"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.357083209E-3,2.525248718E-1,-3.323089600E-2,1.165191971E1
2.137508336E-2,1.001417542E-1,-4.974156189E-1,9.565857697E0
4.139308329E-2,-3.028202820E-1,-4.677772522E-1,8.872050476E0
6.141108321E-2,-2.757266235E-1,-1.832189941E-1,8.764723663E0
8.142862492E-2,-2.547702026E-1,-7.246430969E-1,9.147028656E0
1.014466251E-1,-1.083596649E0,-1.063089294E0,9.344617767E0
1.214646250E-1,-2.216440887E0,-2.161355438E0,9.406439209E0
1.414816249E-1,-3.875740356E0,-2.899021454E0,9.370513916E0
1.614996251E-1,-5.076543274E0,-3.742966461E0,8.937913513E0
1.815176250E-1,-5.382656708E0,-3.791166229E0,8.478369141E0
2.015356249E-1,-5.118007050E0,-2.941682739E0,7.837402039E0
2.215536251E-1,-4.486919403E0,-1.757345581E0,8.272247772E0
2.415716250E-1,-4.939428406E0,-1.581161957E0,9.634265442E0
2.615896249E-1,-4.377347260E0,-8.890013123E-1,1.197854050E1
2.816076251E-1,-4.290078735E0,-2.918930054E-2,1.231055008E1
3.016246250E-1,-3.809577942E-1,1.785786438E0,1.253448441E1
3.216426249E-1,4.320315857E0,3.296744385E0,1.575967758E1
3.416606251E-1,-1.809586945E0,-6.541397095E-2,7.084467773E0
3.616786250E-1,5.902226257E-1,-1.422940979E0,5.345084839E0
3.816966249E-1,-5.670208740E-1,3.895349579E0,8.007448425E0
4.017146251E-1,-4.629123688E0,-5.379812622E-1,6.211333466E0
4.217326250E-1,-7.434589691E0,-3.950884094E0,7.133565674E0
4.417506249E-1,-1.031325348E1,-6.842870178E0,5.287754059E0
4.617686251E-1,-8.731043701E0,-6.473737793E0,4.477788391E0
4.817866250E-1,-5.877377930E0,-4.401596832E0,4.039200439E0
5.018036249E-1,-5.210963745E0,-2.668800201E0,6.384223938E0
5.218216251E-1,-5.141208801E0,-2.880010986E0,6.447392578E0
5.418396250E-1,-6.163582764E0,-4.377496948E0,6.073320465E0
5.618576249E-1,-6.802603912E0,-5.936804352E0,6.044280853E0
5.818756251E-1,-6.293662262E0,-7.032376099E0,6.384972382E0
6.018936250E-1,-5.813311157E0,-7.469766541E0,5.679938507E0
6.219116249E-1,-4.227059784E0,-5.665269012E0,5.691763916E0
6.419296251E-1,-4.162693634E0,-5.052144012E0,4.398752747E0
6.619476250E-1,-5.161865845E0,-5.567522278E0,2.338586884E0
6.819656249E-1,-5.320835266E0,-5.212760010E0,1.860630798E0
7.019836251E-1,-3.527265015E0,-4.207600250E0,3.571572876E-1
7.220016250E-1,-4.008963318E0,-4.978497162E0,2.529140625E0
7.420186249E-1,-5.336702271E0,-6.723568268E0,6.497837677E0
7.620366251E-1,-5.223687286E0,-7.508685608E0,1.151839737E1
7.820546250E-1,-6.524332581E0,-6.538852386E0,8.862470398E0
8.020726249E-1,-7.500003662E0,-6.618935852E0,4.907544708E0
8.220906251E-1,-8.146958313E0,-6.448440399E0,2.606978760E0
8.421086250E-1,-6.121520233E0,-5.179529114E0,9.589059448E-1
8.621266249E-1,-3.693868561E0,-4.131857758E0,2.821632385E-1
8.821446251E-1,-1.894310760E0,-3.248993683E0,-3.882925415E-1
9.021626250E-1,-1.529219971E0,-2.597398682E0,-5.539979553E-1
9.221806249E-1,-7.313790894E-1,-2.053429871E0,-8.984317017E-1
9.421986251E-1,-1.222956848E-1,-1.506467285E0,-8.268804932E-1
9.622166250E-1,-2.717149658E0,-7.774233398E0,-1.860630798E-1
9.822346249E-1,-3.360511780E0,-2.190469894E1,-1.927092590E0
1.002252625E0,1.252146149E0,-3.156890213E1,-6.148613892E0
1.022270625E0,3.428919525E0,-2.766352341E1,-7.691455536E0
1.042288625E0,8.096662903E-1,-1.725506790E1,-4.816533966E0
1.062305625E0,4.993615723E-1,-1.146480881E1,-2.895428925E0
1.082323500E0,6.472540283E-1,-8.351433105E0,-6.585106201E0
1.102341500E0,6.513405304E0,-6.408174133E0,-1.877695312E0
1.122359500E0,1.208182571E1,-5.830225983E0,7.659122772E0
1.142377500E0,1.009351044E1,-7.715106354E0,1.057475967E1
1.162395500E0,4.624782715E0,-9.277407532E0,4.045786743E0
1.182413500E0,3.594924316E0,-9.682315521E0,-1.233435059E-1
1.202431500E0,3.594175873E0,-9.914782104E0,-2.103725281E0
1.222449500E0,1.315015411E0,-1.063852707E1,-2.554288330E0
1.242467500E0,9.445358276E-1,-1.085392914E1,-2.015708313E0
1.262485500E0,8.698411560E-1,-1.056862244E1,-1.788480835E0
1.282503500E0,-7.108717346E-1,-1.015832565E1,-2.154020691E-1
1.302521500E0,-3.491788788E0,-1.049273026E1,5.909261627E0
1.322539500E0,-3.212319946E0,-1.186762115E1,4.350552979E0
1.342557500E0,-6.186634827E-1,-1.312485672E1,3.312162323E0
1.362575500E0,2.266736298E0,-1.258507919E1,4.776267700E0
1.382593500E0,5.687722321E0,-1.095960938E1,4.722978516E0
1.402611500E0,7.905809784E0,-9.945617981E0,2.192490692E0
1.422629500E0,7.315587158E0,-8.940308533E0,-2.249372406E0
1.442647500E0,4.791535950E0,-7.551346893E0,-3.452270966E0
1.462665500E0,3.332519989E0,-6.577771454E0,-2.666554871E0
1.482683500E0,1.042731628E0,-5.558091888E0,-1.029559021E0
1.502701500E0,-4.084406433E0,-5.066214752E0,5.006638641E0
1.522719500E0,-4.590653687E0,-4.966821442E0,4.541256409E0
1.542737500E0,-1.396146698E0,-3.671714630E0,1.430724792E0
1.562755500E0,-3.878434753E-1,-2.668949890E0,4.746629333E-1
1.582773500E0,9.771679688E-1,-4.107907562E0,5.279521179E0
1.602790500E0,4.168980560E0,-6.549031219E0,5.103487244E0
1.622808500E0,6.691085815E0,-9.972561951E0,2.448608093E0
1.642826500E0,6.881639557E0,-1.332289490E1,4.166136475E0
1.662844500E0,3.649261322E0,-1.511676453E1,1.594184875E-1
1.682862500E0,4.303550720E-1,-1.664134415E1,3.672313385E0
1.702880500E0,2.273023224E0,-1.547960999E1,2.652484131E-1
1.722898500E0,5.371430054E0,-1.576027634E1,-5.932164001E-1
1.742916500E0,9.499395905E0,-2.061617844E1,4.126169586E0
1.762934500E0,1.515643204E1,-2.734303986E1,2.941233673E0
1.782952500E0,1.943558350E1,-3.324975677E1,1.878413818E1
1.802970500E0,1.589245148E1,-2.755260406E1,5.531896362E0
1.822988500E0,8.199948120E0,-2.175635742E1,1.293310547E-1
1.843006500E0,1.942211151E0,-1.794408508E1,-2.730621643E0
1.863024500E0,-1.127006378E0,-1.229168930E1,-3.878285065E0
1.883042500E0,-4.818629608E0,-6.199058990E0,-3.257825317E0
1.903060500E0,-8.143964539E0,-2.345023499E0,-1.301393738E0
1.923078500E0,-1.119866226E1,-2.014510803E0,7.383695526E0
1.943096500E0,-6.972500610E0,-5.845344543E-1,6.741081848E0
1.963114500E0,-7.087760925E-1,-6.870712280E-1,-2.572849731E0
1.983132500E0,3.043171692E-1,-6.095324707E-1,-1.313219147E0
2.003150500E0,-1.660047913E0,8.967851257E-1,1.901346130E0
2.023168500E0,-3.958518219E0,1.811233521E-1,-1.605411530E0
2.043186500E0,-4.788242798E0,-1.714684296E0,-1.598974915E0
2.063204500E0,-4.064497833E0,-3.165617065E0,2.230811005E0
2.083222333E0,-2.429897003E0,-4.664899292E0,2.922672272E0
2.103240333E0,-1.681004333E-1,-7.100933533E0,1.574875031E0
2.123258333E0,1.958377533E0,-1.080438217E1,1.818268890E0
2.143276333E0,3.995641022E0,-1.462533646E1,1.786235504E0
2.163294333E0,3.743864594E0,-1.359263397E1,1.750459900E0
2.183312333E0,3.725003815E0,-8.546028442E0,1.918410645E0
2.203330333E0,4.235741730E0,-6.193520508E0,2.670297089E0
2.223348333E0,4.335434418E0,-6.771768036E0,2.435435486E0
2.243366333E0,4.077969818E0,-8.481063538E0,1.367855530E0
2.263384333E0,3.428769836E0,-9.720336456E0,6.117778015E-1
2.283402333E0,2.634671173E0,-1.024110352E1,2.677931213E-1
2.303420333E0,2.915187836E0,-1.016506165E1,3.546125793E-1
2.323438333E0,3.850442963E0,-1.003483246E1,5.771997070E-1
2.343456333E0,5.064268799E0,-1.007405090E1,7.300318909E-1
2.363474333E0,6.018684082E0,-1.065289719E1,1.383273468E0
2.383492333E0,6.608307953E0,-1.128967300E1,1.795815582E0
