"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.697888042E0,4.191239476E-1,-7.010554522E-2,-5.968111008E-2
1.717888042E0,4.486468732E-1,-4.512723088E-1,-2.063812613E-1
1.737888042E0,3.992124796E-1,-7.279525995E-1,-3.210431337E-1
1.757888042E0,3.742442429E-1,-7.484681010E-1,-3.736613989E-1
1.777888042E0,3.897062242E-1,-5.520256758E-1,-4.035131037E-1
1.797888042E0,3.285969794E-1,-3.550849855E-1,-4.730342329E-1
1.817888042E0,4.347126186E-1,-4.136188328E-1,-5.805205703E-1
1.837888042E0,5.656871796E-1,-4.126652479E-1,-6.157085896E-1
1.857888042E0,5.163488984E-1,-2.597128749E-1,-5.921605229E-1
1.877888042E0,5.642205477E-1,-1.581951380E-1,-6.142451763E-1
1.897888042E0,6.747475266E-1,-2.701838911E-1,-6.054975986E-1
1.917888042E0,7.971686721E-1,-5.969840288E-1,-5.086866021E-1
1.937888042E0,7.531818151E-1,-7.909110188E-1,-4.670476019E-1
1.957888042E0,6.094723344E-1,-8.155226111E-1,-6.124824286E-1
1.977888042E0,6.050442457E-1,-9.569970369E-1,-8.443164229E-1
1.997888042E0,5.891611576E-1,-9.730118513E-1,-9.357551336E-1
2.017888042E0,4.170182049E-1,-7.256666422E-1,-9.620444179E-1
2.037888042E0,2.455983311E-1,-4.387425482E-1,-1.061937571E0
2.057888042E0,3.850664496E-1,-3.311767280E-1,-1.120113611E0
2.077888042E0,6.327648163E-1,-3.248886764E-1,-1.000937343E0
2.097888042E0,6.554706693E-1,-3.635931909E-1,-8.247294426E-1
2.117888042E0,5.548682809E-1,-3.184255958E-1,-7.527229190E-1
2.137888042E0,5.152149796E-1,-3.472212255E-1,-7.593744993E-1
2.157888042E0,5.595491529E-1,-5.063944459E-1,-7.226341963E-1
2.177888042E0,5.617588758E-1,-6.625160575E-1,-6.585163474E-1
2.197888042E0,5.133904815E-1,-6.348395944E-1,-6.329086423E-1
2.217888042E0,3.911210597E-1,-4.538732171E-1,-6.931484342E-1
2.237888042E0,2.381638885E-1,-3.640602231E-1,-8.296875358E-1
2.257888042E0,1.473104358E-1,-2.213759720E-1,-8.559153080E-1
2.277888042E0,1.921803504E-1,-1.474243104E-1,-6.774710417E-1
2.297888042E0,1.909722537E-1,-1.804969460E-1,-5.126857758E-1
2.317888042E0,2.171497196E-1,-2.866466343E-1,-4.387963116E-1
2.337888042E0,3.567418456E-1,-3.337196410E-1,-3.076949418E-1
2.357888042E0,4.145799875E-1,-3.179685771E-1,-9.417695552E-2
2.377888042E0,3.251194656E-1,-1.881826222E-1,5.294538662E-2
2.397888042E0,2.434936911E-1,-1.218393818E-1,-3.951343149E-2
2.417888042E0,1.048036963E-1,-1.276562065E-1,-2.763955593E-1
2.437888042E0,9.661737829E-3,8.598565124E-3,-4.693791270E-1
2.457888042E0,-6.524226069E-2,3.472698480E-2,-5.369303823E-1
2.477888042E0,-1.531767696E-1,2.135886066E-2,-4.866576791E-1
2.497888042E0,-1.307151914E-1,3.666939959E-2,-2.764988244E-1
2.517888042E0,-4.808640108E-2,1.045943648E-1,-1.321628243E-1
2.537888042E0,-7.357711345E-2,8.272334188E-2,-1.473889202E-1
2.557888042E0,-2.167713642E-1,6.720144302E-2,-1.579430699E-1
2.577888042E0,-3.016732633E-1,2.319582403E-1,-4.701953381E-2
2.597888042E0,-2.459092736E-1,3.002554774E-1,2.066535354E-1
2.617888042E0,-2.891519368E-1,1.853214800E-1,2.918092310E-1
2.637888042E0,-3.884396255E-1,9.212255478E-2,2.738842964E-1
2.657888042E0,-4.165183604E-1,1.221721396E-1,2.910526991E-1
2.677888042E0,-3.455286622E-1,1.083244830E-1,3.358634412E-1
2.697888042E0,-3.695593476E-1,1.401751935E-1,3.951242864E-1
2.717888042E0,-5.347803831E-1,2.600198090E-1,4.204106033E-1
2.737888042E0,-5.845752954E-1,3.088953793E-1,4.161297381E-1
2.757888042E0,-5.075020790E-1,1.218882054E-1,4.643848836E-1
2.777888042E0,-5.916898847E-1,2.026956826E-1,5.462014079E-1
2.797888042E0,-6.970862150E-1,3.572606742E-1,4.724982679E-1
2.817888042E0,-6.343162060E-1,2.876978815E-1,3.790172040E-1
2.837888042E0,-6.178634167E-1,1.574517339E-1,4.555928111E-1
2.857888042E0,-7.328619957E-1,2.803326845E-1,5.848861337E-1
2.877888042E0,-7.386397123E-1,4.851420820E-1,6.101230979E-1
2.897888042E0,-6.588683724E-1,3.808812499E-1,5.921452641E-1
2.917888042E0,-7.195714116E-1,3.020068109E-1,6.334777474E-1
2.937888042E0,-8.222882152E-1,4.176281989E-1,6.572076678E-1
2.957888042E0,-7.663391829E-1,4.706702530E-1,6.718955040E-1
