"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.990958117E-3,8.448431396E-1,9.910740509E0,-3.225791931E-1
1.794804167E-2,9.280700684E-1,9.818831635E0,-1.321751404E-1
3.788804170E-2,8.827143860E-1,9.601932678E0,1.398092651E-1
5.782704172E-2,7.453001404E-1,9.672585754E0,-1.321751404E-1
7.776704174E-2,7.590715027E-1,1.015173935E1,-1.634600830E-1
9.770704177E-2,8.253836060E-1,1.010578491E1,-6.077362061E-2
1.176460418E-1,6.644682312E-1,9.576036530E0,8.756790161E-2
1.375860418E-1,8.291258240E-1,9.884544983E0,1.710942078E-1
1.575250418E-1,1.034049683E0,1.005189697E1,-2.894979858E-1
1.774650419E-1,8.876541138E-1,9.746981049E0,-3.082090759E-1
1.974050417E-1,8.689430237E-1,9.813742218E0,4.008663940E-1
2.173440417E-1,7.548802185E-1,9.896669769E0,-2.799179077E-2
2.372840417E-1,6.888674927E-1,9.927056580E0,-3.823049927E-1
2.572240417E-1,6.230044556E-1,9.982441406E0,-2.549198914E-1
2.771630418E-1,4.745132446E-1,9.806108093E0,1.591191101E-1
2.971030418E-1,4.652325439E-1,9.600884857E0,1.519340515E-1
3.170420418E-1,5.848338318E-1,1.010338989E1,-2.245330811E-2
3.369820418E-1,7.800279236E-1,1.052521271E1,-4.894821167E-2
3.569220419E-1,6.953041077E-1,1.011491592E1,1.056802368E-1
3.768610419E-1,6.712042236E-1,9.541308746E0,7.888595581E-2
3.968010417E-1,8.619076538E-1,9.824819183E0,1.517843628E-1
4.167400417E-1,9.677375793E-1,1.016161880E1,-1.251397705E-1
4.366800417E-1,8.681945801E-1,9.956395569E0,-1.772314453E-1
4.566200417E-1,6.918612671E-1,9.482181702E0,-4.144880676E-1
4.765590418E-1,5.749543762E-1,9.728120270E0,-3.872447205E-1
4.964990418E-1,4.228706360E-1,9.979896698E0,-9.150471497E-1
5.164390418E-1,4.340972900E-1,9.832453308E0,-8.385562134E-1
5.363780418E-1,6.864724731E-1,9.485774231E0,-3.781137085E-1
5.563180419E-1,7.649093628E-1,9.208101654E0,-5.709127808E-1
5.762570419E-1,6.503974915E-1,9.812694397E0,-5.992039490E-1
5.961970417E-1,8.860075378E-1,1.073223221E1,-3.126997375E-1
6.161370417E-1,1.223405914E0,1.048285080E1,-3.685336304E-1
6.360760417E-1,1.150208130E0,9.658515015E0,-6.340814209E-1
6.560160418E-1,8.068222046E-1,9.583071899E0,1.362167358E-2
6.759550418E-1,4.680766296E-1,9.906100159E0,1.942959595E-1
6.958950418E-1,3.372486877E-1,1.038929535E1,-6.484515381E-1
7.158350418E-1,4.736151123E-1,1.044258453E1,-1.031504974E0
7.357740419E-1,2.748284912E-1,9.902507629E0,-1.003962250E0
7.557140419E-1,1.434017944E-1,9.496402130E0,-1.055904236E0
7.756530417E-1,4.665797424E-1,9.339678040E0,-8.759783936E-1
7.955930417E-1,7.756869507E-1,9.550888824E0,-9.837542725E-1
8.155330417E-1,8.089178467E-1,1.001477417E1,-1.335672455E0
8.354720417E-1,5.752537537E-1,1.004740631E1,-1.298100586E0
8.554120418E-1,4.312532043E-1,9.813742218E0,-1.101409607E0
8.753510418E-1,4.534071350E-1,9.472152557E0,-1.440604248E0
8.952910418E-1,3.526666260E-1,9.681118011E0,-1.318308563E0
9.152313333E-1,-1.369651794E-1,9.713301086E0,-9.623487854E-1
9.351703334E-1,-6.701564026E-1,9.366322632E0,-1.936073914E0
9.551103334E-1,-5.086422729E-1,9.576186218E0,-2.627785492E0
9.750493334E-1,-3.742218018E-2,1.033645523E1,-1.955533447E0
9.949893334E-1,2.582130432E-1,1.039169037E1,-1.347497864E0
1.014929333E0,1.356179810E-1,1.004186783E1,-6.581813049E-1
1.034868333E0,1.191522217E-1,9.817933502E0,-4.942721558E-1
1.054808334E0,1.957928467E-1,1.032313293E1,-1.458267517E0
1.074747334E0,7.544311523E-2,1.074300980E1,-1.817071381E0
1.094687333E0,-5.195695496E-1,9.863887939E0,-1.359472961E0
1.114627333E0,-8.671467590E-1,9.464069366E0,-1.780397644E0
1.134566333E0,-6.486012268E-1,1.001731888E1,-2.506387939E0
1.154506333E0,-5.536985779E-1,9.824819183E0,-2.192191315E0
1.174446333E0,-8.637039185E-1,8.611592102E0,-1.518592072E0
1.194385333E0,-1.740430756E0,9.249715118E0,-7.723937988E-1
1.214325333E0,-1.572779388E0,1.032058823E1,-2.448907471E0
1.234264333E0,-1.013841705E0,9.019344177E0,-2.805016937E0
1.254204334E0,-1.190025330E0,7.350165253E0,-2.267784119E0
