"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.761312583E0,8.460442424E-1,-1.034519868E-3,1.031851619E-1
1.781312583E0,9.045456648E-1,5.105755478E-2,1.148435324E-1
1.801312583E0,1.014976621E0,2.280476987E-1,1.552944481E-1
1.821312583E0,1.101056695E0,4.689771533E-1,1.918769777E-1
1.841312583E0,1.090141654E0,7.119367123E-1,2.179111242E-1
1.861312583E0,1.030627847E0,8.134371638E-1,2.694818079E-1
1.881312583E0,9.802405238E-1,7.723088861E-1,2.962020934E-1
1.901312583E0,8.434986472E-1,7.566146255E-1,2.334832698E-1
1.921312583E0,6.017068028E-1,6.625870466E-1,1.751324534E-1
1.941312583E0,3.997847736E-1,4.064657986E-1,1.289640814E-1
1.961312583E0,2.061282098E-1,1.368740350E-1,4.889259860E-2
1.981312583E0,6.046085060E-2,-3.811752051E-2,8.074786514E-3
2.001312583E0,-2.356049605E-2,-7.538200170E-2,2.919656970E-2
2.021312583E0,-5.095116794E-2,-1.720090024E-2,6.548096985E-2
2.041312583E0,-8.966814727E-2,2.647186816E-2,6.948174536E-2
2.061312583E0,-1.240962669E-1,2.601591684E-2,4.061482474E-2
2.081312583E0,-1.337196529E-1,-7.245373446E-3,-2.315009572E-2
2.101312583E0,-1.339446306E-1,-7.101528347E-2,-1.158948913E-1
2.121312583E0,-1.616396904E-1,-1.952120811E-1,-1.949692518E-1
2.141312583E0,-1.692420542E-1,-2.673371732E-1,-2.332611084E-1
2.161312583E0,-1.237070635E-1,-1.920386702E-1,-2.418825477E-1
2.181312583E0,-4.962490126E-2,-6.770402659E-3,-2.234946638E-1
2.201312583E0,1.586446539E-2,1.547985971E-1,-2.190359533E-1
2.221312583E0,6.568279117E-2,2.027702034E-1,-2.385236472E-1
2.241312583E0,9.438543022E-2,1.279814839E-1,-2.207119763E-1
2.261312583E0,1.157765388E-1,-5.701342598E-4,-1.728269756E-1
2.281312583E0,1.480804682E-1,-9.088990092E-2,-1.193130985E-1
2.301312583E0,1.556752622E-1,-1.904381216E-1,-7.685637474E-2
2.321312583E0,1.549927443E-1,-2.593485415E-1,-4.885763302E-2
2.341312583E0,1.637567729E-1,-2.585142851E-1,-2.016210184E-2
2.361312583E0,1.582523882E-1,-2.319826931E-1,1.831841469E-2
2.381312583E0,3.201681376E-2,-2.216955125E-1,5.341903865E-2
2.401312583E0,-1.349328160E-1,-2.090119123E-1,7.414212823E-2
2.421312583E0,-1.961061060E-1,-1.570021212E-1,6.926259398E-2
2.441312583E0,-2.689645290E-1,-1.026099175E-1,2.455343679E-2
2.461312583E0,-4.145538807E-1,-8.710721135E-2,-5.016069394E-3
2.481312583E0,-5.384756923E-1,-7.876791060E-2,-1.251490973E-2
2.501312583E0,-6.206280589E-1,-5.870393291E-2,-8.889608085E-3
2.521312583E0,-6.194780469E-1,-1.031540334E-1,-3.485579416E-2
2.541312583E0,-4.265117943E-1,-2.827404141E-1,-2.020422369E-1
2.561312583E0,-1.858186424E-1,-5.097739697E-1,-3.036172688E-1
2.581312583E0,-1.716637760E-1,-6.614712477E-1,-2.535046339E-1
2.601312583E0,-4.872164428E-1,-6.637244821E-1,-1.420500726E-1
2.621312583E0,-7.449282408E-1,-5.784655213E-1,-1.027865857E-1
2.641312583E0,-8.104609847E-1,-4.265223444E-1,4.677189514E-2
2.661312583E0,-7.324842215E-1,-2.351806313E-1,2.698171437E-1
2.681312583E0,-6.139062047E-1,1.440443285E-2,3.675015867E-1
2.701312583E0,-5.597001910E-1,3.005863726E-1,3.415826261E-1
2.721312583E0,-4.739413261E-1,5.075988770E-1,2.427009046E-1
2.741312583E0,-1.916091442E-1,5.056470633E-1,1.253275275E-1
2.761312583E0,5.272943527E-2,4.064211547E-1,8.450949192E-2
2.781312583E0,7.282475382E-2,3.816021383E-1,1.533365697E-1
2.801312583E0,-5.617477372E-2,3.464884162E-1,2.363189906E-1
2.821312583E0,-1.188395843E-1,8.955887705E-2,2.520171404E-1
2.841312583E0,-1.150811836E-1,1.646285504E-2,3.000700772E-1
2.861312583E0,-3.456092998E-2,3.233097494E-1,3.277077973E-1
2.881312583E0,5.038011447E-2,8.223084807E-1,2.764538527E-1
2.901312583E0,-2.453833260E-2,1.235694528E0,1.330255717E-1
2.921312583E0,-2.532934844E-1,1.545404673E0,-1.910597831E-2
2.941312583E0,-4.822456241E-1,1.482876778E0,-7.600201666E-2
2.961312583E0,-6.069807410E-1,1.063316464E0,-1.995274797E-3
2.981312583E0,-5.723785162E-1,6.379286647E-1,1.142275333E-1
3.001312583E0,-4.598453343E-1,4.997227192E-1,1.877210438E-1
3.021312583E0,-3.053512275E-1,4.994723797E-1,1.468126625E-1
3.041312583E0,-1.425378919E-1,4.317383468E-1,-3.514371347E-3
3.061312583E0,-2.232934535E-2,2.321204990E-1,6.641933322E-2
3.081312583E0,6.607306004E-2,1.054353267E-1,1.174628586E-1
3.101312583E0,1.462267488E-1,1.905244030E-2,7.532826066E-2
3.121312583E0,2.043191344E-1,-2.967236936E-2,2.718301490E-2
3.141312583E0,2.230186313E-1,-4.289335012E-2,-6.813086569E-2
3.161312583E0,1.851274371E-1,2.264278382E-2,-1.631202251E-1
3.181312583E0,1.025239602E-1,1.634735316E-1,-2.250223011E-1
3.201312583E0,1.435761247E-2,4.416297972E-1,-3.125164807E-1
3.221312583E0,-3.665396571E-2,7.577385902E-1,-3.398230374E-1
3.241312583E0,-5.332130194E-2,8.050870299E-1,-2.465073615E-1
3.261312583E0,-7.371334732E-2,5.702031851E-1,-5.780681595E-2
3.281312583E0,-1.164192036E-1,5.063418150E-1,1.048286352E-2
3.301312583E0,-7.410924882E-2,6.630256176E-1,-1.684188610E-3
3.321312583E0,1.573163122E-1,8.214515448E-1,1.247289404E-2
3.341312583E0,4.995716512E-1,7.708068490E-1,2.574468590E-2
3.361312583E0,7.635186315E-1,3.915577233E-1,2.883221954E-2
3.381312583E0,7.253087759E-1,2.863799334E-1,1.393699348E-1
3.401312583E0,4.549211562E-1,6.217682362E-1,2.603925467E-1
3.421312583E0,3.078095913E-1,9.811313748E-1,3.181819618E-1
3.441312583E0,7.173965573E-1,1.114356399E0,3.599300981E-1
3.461312583E0,1.231530190E0,5.370936990E-1,4.378663599E-1
3.481312583E0,1.159743428E0,-3.708256781E-1,4.711781442E-1
3.501312583E0,7.281790376E-1,-9.432446957E-1,4.355503619E-1
3.521312583E0,5.545941591E-1,-1.114969254E0,3.678494990E-1
3.541312583E0,6.127178073E-1,-1.426802754E0,2.986537516E-1
3.561312583E0,5.645720363E-1,-1.832738876E0,2.418338209E-1
3.581312583E0,2.575680315E-1,-1.873740315E0,1.993618757E-1
3.601312583E0,-1.633952856E-1,-1.576748848E0,1.133816391E-1
3.621312583E0,-4.248012602E-1,-1.368863344E0,1.689423919E-1
3.641312583E0,-4.224467576E-1,-1.203165293E0,2.753387690E-1
3.661312583E0,-3.147102892E-1,-8.326665759E-1,2.197403610E-1
3.681312583E0,-2.852109969E-1,-2.129587531E-1,2.550026588E-2
3.701312583E0,-3.400613964E-1,4.799523950E-1,-9.564749897E-2
3.721312583E0,-3.762309849E-1,1.006788492E0,-1.120800618E-2
3.741312583E0,-2.653170526E-1,1.125238538E0,2.041496783E-1
3.761312583E0,-8.425545692E-2,6.886394024E-1,1.804760993E-1
3.781312583E0,-2.507116459E-2,9.693820775E-2,-2.367905341E-2
3.801312583E0,-9.880015999E-2,-4.004915059E-1,-7.860367745E-2
3.821312583E0,-1.264809817E-1,-6.135684848E-1,-8.186063915E-2
3.841312583E0,-8.459289558E-3,-4.951062799E-1,-1.032388061E-1
3.861312583E0,1.348529849E-2,-2.636953294E-1,-9.529393166E-2
3.881312583E0,-1.959997267E-1,-4.465452433E-1,2.326991642E-3
3.901312583E0,-4.236082733E-1,-8.721495867E-1,1.073137596E-1
3.921312583E0,-5.844246149E-1,-1.266263962E0,9.823831171E-2
3.941312583E0,-7.448258400E-1,-9.969984293E-1,3.980398551E-2
3.961312583E0,-8.806951046E-1,-2.499601245E-1,1.616692692E-1
3.981312583E0,-7.575314045E-1,5.739952922E-1,3.307732344E-1
4.001312583E0,-1.693672538E-1,1.102123499E0,4.231638908E-1
4.021312583E0,4.159004986E-1,1.435631752E0,4.504624009E-1
4.041312583E0,5.323437452E-1,1.721066356E0,3.994007707E-1
4.061312583E0,5.567119718E-1,1.642557979E0,2.736037374E-1
4.081312583E0,8.123688102E-1,1.311876655E0,2.440848649E-1
4.101312583E0,1.201175094E0,1.069979668E0,4.403565228E-1
4.121312583E0,1.453954816E0,1.196227908E0,7.733812332E-1
4.141312583E0,1.234089375E0,1.232674122E0,9.956898093E-1
4.161312583E0,9.374648929E-1,7.100380659E-1,1.185682297E0
4.181312583E0,6.996362805E-1,3.492202610E-3,1.307596684E0
4.201312583E0,5.666774511E-1,-5.034609139E-2,1.151451945E0
4.221312583E0,3.990435004E-1,2.049082518E-1,5.961667895E-1
4.241312583E0,2.395949364E-1,4.957467020E-1,-1.384998411E-1
4.261312583E0,2.650627196E-1,7.448161244E-1,-4.318229854E-1
4.281312583E0,1.773398668E-1,1.001162753E-1,-5.555624962E-1
4.301312583E0,-2.908157408E-1,-1.488728762E0,-6.539260149E-1
4.321312583E0,-7.389475107E-1,-2.585164785E0,-8.539642692E-1
4.341312583E0,-1.061868429E0,-2.148330450E0,-9.144214392E-1
4.361312583E0,-8.566310406E-1,-6.275197864E-1,-8.058627844E-1
4.381312583E0,1.390549541E-1,7.105425000E-1,-5.380929708E-1
4.401312583E0,1.265115499E0,1.242089510E0,5.489069223E-2
4.421312583E0,1.693512082E0,1.322225213E0,4.775459170E-1
4.441312583E0,1.527967215E0,1.305071473E0,3.775927424E-1
4.461312583E0,1.214810610E0,7.765144110E-1,4.710246995E-2
4.481312583E0,9.549527764E-1,-7.787572592E-2,-8.030193299E-2
4.501312583E0,7.142890096E-1,-8.764424324E-1,-1.927586086E-2
4.521312583E0,4.826627076E-1,-1.323364019E0,1.042833850E-1
4.541312583E0,3.319652379E-1,-1.304164290E0,1.685409695E-1
4.561312583E0,3.354514241E-1,-1.073451638E0,2.593989372E-1
4.581312583E0,4.214897454E-1,-7.843696475E-1,3.914334178E-1
4.601312583E0,4.618138671E-1,-6.073465943E-1,4.275656939E-1
4.621312583E0,4.319866002E-1,-5.421061516E-1,4.142165780E-1
4.641312583E0,4.117488265E-1,-4.838686287E-1,4.054691195E-1
4.661312583E0,4.482085705E-1,-1.969581395E-1,3.693430126E-1
4.681312583E0,4.803288281E-1,2.464888394E-1,3.590150177E-1
4.701312583E0,4.550816715E-1,5.808084607E-1,3.893369436E-1
4.721312583E0,3.669473529E-1,7.447463274E-1,3.179272115E-1
4.741312583E0,2.369993627E-1,9.684442282E-1,1.922543496E-1
4.761312583E0,1.814990789E-1,1.189463615E0,1.262871623E-1
4.781312583E0,1.741022021E-1,1.080096245E0,4.801345989E-2
4.801312583E0,4.028800875E-2,8.461766243E-1,-5.465015769E-2
4.821312583E0,-1.753192842E-1,4.983055890E-1,-1.382763684E-1
4.841312583E0,-3.305449784E-1,1.499209367E-2,-1.293848753E-1
4.861312583E0,-3.944816589E-1,-5.094839334E-1,-4.602916166E-2
4.881312583E0,-4.204568267E-1,-1.059745669E0,5.254750699E-2
4.901312583E0,-3.877481818E-1,-1.562205791E0,2.154457420E-1
4.921312583E0,-2.505714595E-1,-2.070480108E0,4.359602928E-1
4.941312583E0,-5.410646275E-2,-2.373597860E0,4.894398451E-1
4.961312583E0,1.186140180E-1,-2.078630209E0,4.854491651E-1
4.981312583E0,2.357486784E-1,-1.142205119E0,5.669528842E-1
5.001312583E0,3.425300121E-1,1.176830381E-1,6.056134105E-1
5.021312583E0,4.655402303E-1,1.346024275E0,6.531797051E-1
5.041312583E0,5.640966892E-1,2.454214334E0,7.522501945E-1
5.061312583E0,4.821249843E-1,3.003182888E0,8.581095934E-1
5.081312583E0,3.871770501E-1,2.597823858E0,8.728306293E-1
5.101312583E0,4.627001584E-1,1.545056701E0,7.464742064E-1
5.121312583E0,3.074663281E-1,4.901053607E-1,4.394678473E-1
5.141312583E0,-2.299552411E-1,-4.449848533E-1,1.967035420E-2
5.161312583E0,-4.554840028E-1,-1.258418679E0,-2.375219204E-2
5.181312583E0,-4.217030108E-1,-1.231346011E0,1.126763076E-1
5.201312583E0,-3.495972455E-1,-7.504631877E-1,1.530403495E-1
5.221312583E0,-1.836515218E-1,-4.142788947E-1,2.696809769E-1
5.241312583E0,1.599568725E-1,7.973606698E-3,2.741343975E-1
5.261312583E0,3.790690601E-1,5.138785839E-1,2.361252755E-1
5.281312583E0,3.896805048E-1,8.180055022E-1,1.983609051E-1
5.301312583E0,2.843216956E-1,6.517226100E-1,9.337487072E-2
5.321312583E0,1.934632361E-1,1.693169177E-1,1.171188056E-2
5.341312583E0,1.336813867E-1,-1.660568714E-1,-2.610519901E-2
5.361312583E0,3.850500658E-2,-1.862992048E-1,-7.846891135E-2
5.381312583E0,-5.208197981E-2,-1.710879207E-1,-1.658269763E-1
5.401312583E0,-1.330629140E-1,-2.215706706E-1,-2.229346484E-1
5.421312583E0,-2.231501937E-1,-2.185122520E-1,-2.932197154E-1
5.441312583E0,-3.046120405E-1,-2.668823302E-1,-3.928641677E-1
5.461312583E0,-3.911121488E-1,-4.029199183E-1,-4.578553736E-1
5.481312583E0,-5.002032518E-1,-5.605001450E-1,-4.600778818E-1
5.501312583E0,-5.935555100E-1,-6.682032347E-1,-4.310751259E-1
5.521312583E0,-6.772864461E-1,-7.079569697E-1,-3.893856406E-1
5.541312583E0,-7.407340407E-1,-6.024798751E-1,-3.580768704E-1
5.561312583E0,-6.768352389E-1,-5.245520473E-1,-3.588468432E-1
5.581312583E0,-4.802768230E-1,-6.135457754E-1,-3.374219537E-1
5.601312583E0,-3.238380849E-1,-6.489127874E-1,-2.964743972E-1
5.621312583E0,-3.604882956E-1,-4.746460915E-1,-3.247149289E-1
5.641312583E0,-3.417222798E-1,8.991660923E-2,-3.032734990E-1
5.661312583E0,-3.906681836E-1,4.054644704E-1,-3.334513307E-1
5.681312583E0,-5.280274153E-1,6.921559572E-2,-4.318631589E-1
5.701312583E0,-4.874808192E-1,-9.159097821E-2,-4.924286306E-1
5.721312583E0,-3.835577369E-1,1.720572114E-1,-4.738106728E-1
5.741312583E0,-3.363003433E-1,3.571621180E-1,-4.353870153E-1
5.761312583E0,-2.624892592E-1,2.541266680E-1,-3.712486029E-1
5.781312583E0,-1.386459619E-1,-3.489800170E-2,-2.649853230E-1
5.801312583E0,-7.497485727E-2,-3.885990679E-1,6.149499677E-3
5.821312583E0,6.091237068E-2,-5.859936476E-1,2.067674696E-1
5.841312583E0,4.035710096E-1,-4.934632182E-1,3.324728906E-1
5.861312583E0,9.559308290E-1,-1.165321991E-1,6.193418503E-1
5.881312583E0,1.390047431E0,1.202899292E-1,8.427326083E-1
5.901312583E0,1.461103201E0,7.364498824E-2,7.308345437E-1
5.921312583E0,1.203602314E0,-3.574751914E-1,5.185738802E-1
5.941312583E0,7.853233218E-1,-1.022873521E0,4.227935374E-1
5.961312583E0,4.945513010E-1,-1.337402225E0,4.386665523E-1
5.981312583E0,3.087675273E-1,-1.095447898E0,2.818025947E-1
6.001312583E0,2.813957632E-1,-7.437394261E-1,7.681065798E-2
6.021312583E0,3.317858875E-1,-5.145369172E-1,6.951712072E-2
6.041312583E0,3.052947521E-1,-3.111304343E-1,1.087385938E-1
6.061312583E0,2.582629323E-1,-2.900891602E-1,1.694931835E-1
6.081312583E0,3.325513899E-1,-1.578569859E-1,1.459672898E-1
6.101312583E0,3.816725314E-1,1.716846079E-1,1.783272177E-1
6.121312583E0,4.675341547E-1,6.328576207E-1,2.605837882E-1
6.141312583E0,5.921937823E-1,1.235981703E0,3.328853846E-1
6.161312583E0,6.429664493E-1,1.772040844E0,3.106244802E-1
6.181312583E0,6.860167384E-1,2.190258026E0,1.734969914E-1
6.201312583E0,7.192684412E-1,2.364257097E0,3.834711760E-2
6.221312583E0,6.849700212E-1,2.237003326E0,-5.230256170E-2
6.241312583E0,6.053896546E-1,2.022175550E0,-1.577131897E-1
6.261312583E0,3.936044574E-1,1.804115415E0,-2.971214056E-1
6.281312583E0,1.304709073E-2,1.469060779E0,-4.057095945E-1
6.301312583E0,-3.461985290E-1,9.197050333E-1,-4.925649762E-1
6.321312583E0,-4.921479523E-1,3.122040629E-1,-5.426558852E-1
6.341312583E0,-5.313825607E-1,-1.991420239E-2,-6.059469581E-1
6.361312583E0,-6.362285614E-1,-1.155860946E-1,-6.531964540E-1
6.381312583E0,-7.534974813E-1,-2.718596160E-1,-6.260874271E-1
6.401312583E0,-7.537285686E-1,-5.377680659E-1,-5.282301903E-1
6.421312583E0,-6.065741777E-1,-7.586875558E-1,-3.589572012E-1
6.441312583E0,-2.938191295E-1,-6.647561789E-1,-1.771560162E-1
6.461312583E0,-3.508774564E-3,-2.885324359E-1,-2.904871292E-2
6.481312583E0,9.213598073E-2,2.301433682E-1,1.398222148E-1
6.501312583E0,5.365161225E-2,4.545216560E-1,3.668314815E-1
6.521312583E0,1.785705388E-1,2.447140515E-1,5.688071847E-1
6.541312583E0,4.631026387E-1,-8.684708923E-2,6.062166095E-1
