"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.579157293E-5,1.102307739E0,7.994724884E0,5.451513519E0
2.002479159E-2,8.346643066E-1,7.928412781E0,6.035299530E0
3.996379161E-2,9.842033386E-1,8.021668854E0,5.671106873E0
5.990379164E-2,1.085542603E0,8.078101501E0,5.654042358E0
7.984279166E-2,1.111588440E0,8.064180450E0,5.665568390E0
9.978179168E-2,1.127305756E0,8.023465118E0,6.202651520E0
1.197217917E-1,1.142574005E0,7.968679047E0,5.750292206E0
1.396607917E-1,1.014290771E0,8.046367493E0,5.301076355E0
1.595997915E-1,9.237290955E-1,8.166118469E0,5.583838348E0
1.795397915E-1,8.637039185E-1,8.005652161E0,5.795947266E0
1.994787916E-1,8.806187439E-1,8.012537842E0,5.870192871E0
2.194177916E-1,9.394464111E-1,8.103698273E0,5.926924896E0
2.393567916E-1,1.133892059E0,8.346493378E0,6.179000702E0
2.592967916E-1,1.099763031E0,8.036338348E0,5.833219757E0
2.792357916E-1,6.483018494E-1,8.154891815E0,5.026397552E0
2.991747917E-1,2.586621094E-1,7.993826752E0,5.582640839E0
3.191155416E-1,1.179547119E-1,7.976013794E0,5.482199707E0
3.390545417E-1,4.276606750E-1,8.146509247E0,5.514382782E0
3.589935417E-1,9.821076965E-1,8.240513763E0,6.148464203E0
3.789325417E-1,1.120569763E0,7.792944489E0,5.934109955E0
3.988725415E-1,6.557862854E-1,7.609875183E0,5.701044617E0
4.188115415E-1,1.930984497E-1,7.924371185E0,5.773194580E0
4.387505415E-1,1.624122620E-1,7.916287994E0,5.640420685E0
4.586905416E-1,3.951782227E-1,8.110434265E0,5.845194855E0
4.786295416E-1,5.408253479E-1,7.827672272E0,5.757177887E0
4.985685416E-1,3.070115662E-1,7.656578064E0,5.685926056E0
5.185075416E-1,2.285746765E-1,7.959697723E0,5.840404816E0
5.384475417E-1,3.516188049E-1,7.767198029E0,6.046376495E0
5.583865417E-1,4.650828552E-1,7.679330750E0,5.954018555E0
5.783255417E-1,3.495231628E-1,7.699239349E0,5.645210724E0
5.982655417E-1,6.975494385E-2,7.766449585E0,5.977519684E0
6.182045415E-1,-1.835183716E-1,7.882608032E0,5.862858124E0
6.381435415E-1,-1.603166199E-1,7.640411682E0,6.009104004E0
6.580825415E-1,-1.230441284E-1,7.591164093E0,5.763913879E0
6.780225416E-1,-1.779798889E-1,7.755372620E0,5.859564972E0
6.979615416E-1,-7.454498291E-2,7.634124756E0,6.019282837E0
7.179005416E-1,-1.273851013E-1,7.288194122E0,5.940696259E0
7.378405416E-1,-3.788621521E-1,7.079528046E0,6.185437317E0
7.577795417E-1,-6.792874146E-1,7.108268280E0,5.893544312E0
7.777185417E-1,-1.025068359E0,7.165748749E0,5.682782593E0
7.976575417E-1,-1.260977783E0,7.547454987E0,6.160738678E0
8.175975417E-1,-1.412013702E0,7.809559937E0,6.236630859E0
8.375365415E-1,-1.434017944E0,7.896978149E0,5.969735870E0
8.574755415E-1,-1.568438416E0,7.864495697E0,5.718258820E0
8.774155416E-1,-1.697470093E0,7.942333832E0,5.631439362E0
8.973545416E-1,-1.621428223E0,7.818990326E0,5.921536102E0
9.172935416E-1,-1.501826935E0,7.750732269E0,6.123166809E0
9.372325416E-1,-1.382375336E0,7.946824493E0,6.214327240E0
9.571725416E-1,-1.230590973E0,8.125103760E0,6.804699554E0
9.771115417E-1,-8.250842285E-1,7.792046356E0,6.537505188E0
9.970505417E-1,-4.987628174E-1,7.778274994E0,6.411317596E0
1.016990542E0,-5.758525085E-1,7.961044922E0,6.434369659E0
1.036929542E0,-8.430468750E-1,7.633675690E0,6.267017670E0
1.056868542E0,-1.060694275E0,7.116501160E0,6.365961914E0
1.076807542E0,-1.244062958E0,6.926995239E0,6.883585510E0
1.096747542E0,-1.187181244E0,7.071893921E0,6.426136780E0
1.116686542E0,-9.553134155E-1,7.306306458E0,6.186485138E0
1.136625542E0,-7.991880798E-1,7.374714203E0,6.446943512E0
1.156564542E0,-7.643106079E-1,7.303162994E0,6.839876404E0
1.176504542E0,-6.686595154E-1,7.311545563E0,6.847959595E0
1.196443542E0,-4.875361633E-1,7.443121948E0,6.614894257E0
1.216382542E0,-3.745211792E-1,7.506739655E0,6.770271149E0
1.236322542E0,-5.034031677E-1,7.486531677E0,6.971752167E0
1.256261542E0,-4.677772522E-1,7.233557739E0,6.823710022E0
1.276200542E0,-4.960684204E-1,7.023843842E0,6.557413788E0
1.296139542E0,-6.334826660E-1,6.963070221E0,6.726711731E0
1.316079542E0,-7.598199463E-1,6.899153137E0,6.940467224E0
1.336018208E0,-6.358776855E-1,6.997498627E0,6.753955078E0
1.355957208E0,-4.900808716E-1,7.070397034E0,6.747069397E0
1.375897208E0,-2.764750671E-1,6.910679169E0,6.587800598E0
1.395836208E0,-1.086740112E-1,6.750661926E0,6.545738068E0
1.415775208E0,-1.317260742E-1,6.762637024E0,6.929390259E0
1.435714208E0,-2.284249878E-1,6.865922241E0,6.516249390E0
1.455654208E0,-2.038760376E-1,7.068750458E0,6.417155457E0
1.475593208E0,-5.403762817E-2,7.287146301E0,6.584956512E0
1.495532208E0,2.323168945E-1,7.273075562E0,6.596931610E0
1.515472208E0,5.068460083E-1,7.231911163E0,6.372997284E0
1.535411208E0,6.768923950E-1,7.400460663E0,6.533014526E0
1.555350208E0,8.575666809E-1,7.412136383E0,5.828579407E0
1.575289208E0,1.133892059E0,7.309300232E0,5.092410278E0
1.595229208E0,1.326092377E0,7.547604675E0,5.465584259E0
1.615168208E0,1.258133698E0,8.174650726E0,5.890400848E0
1.635107208E0,1.099014587E0,8.255482635E0,5.766458588E0
1.655047208E0,1.191372528E0,8.531209259E0,6.022725677E0
1.674986208E0,1.306333466E0,8.261021118E0,6.005212097E0
1.694925208E0,1.176253967E0,8.205037537E0,6.037844238E0
1.714864208E0,1.004411316E0,8.285570068E0,5.387746124E0
1.734804208E0,1.070573730E0,8.377778320E0,5.352120209E0
1.754743208E0,1.055305481E0,8.483608246E0,5.531447296E0
1.774682208E0,1.139879608E0,8.544980621E0,5.406906281E0
1.794621208E0,1.437161407E0,8.382268982E0,5.367687836E0
1.814561208E0,1.777553558E0,8.202043762E0,5.601202240E0
1.834500208E0,1.884730682E0,8.052953796E0,5.402265930E0
1.854439208E0,2.147434387E0,7.965385895E0,5.534141693E0
1.874379208E0,2.160307617E0,7.915988617E0,5.638025665E0
1.894318208E0,1.997446289E0,7.762707367E0,5.410798187E0
1.914257208E0,1.834285583E0,7.568112030E0,5.361999664E0
1.934196208E0,1.637744293E0,7.414082336E0,5.357209625E0
1.954136208E0,1.495540009E0,7.326813812E0,5.371579742E0
1.974075208E0,1.509760437E0,7.414082336E0,5.558840332E0
1.994014208E0,1.596579895E0,7.386988678E0,5.385949860E0
2.013954208E0,1.702858887E0,7.142996063E0,5.213658142E0
2.033893208E0,1.662742310E0,6.992558899E0,4.990771637E0
2.053832208E0,1.387315063E0,7.157216492E0,4.795577545E0
2.073771208E0,1.026116180E0,7.404651947E0,4.822820892E0
2.093711208E0,8.701405334E-1,7.441175995E0,5.026996307E0
2.113650208E0,9.770182800E-1,7.138954468E0,5.105283508E0
2.133589208E0,1.032103729E0,6.978039093E0,5.381908264E0
2.153529208E0,9.752220154E-1,7.160210266E0,5.401966553E0
2.173468208E0,1.019080811E0,7.517816620E0,5.347180481E0
2.193407208E0,1.059047699E0,7.339836731E0,5.385800171E0
2.213346208E0,1.045875092E0,6.881340179E0,5.739215240E0
2.233286208E0,8.024812317E-1,6.676116943E0,5.954018555E0
2.253225208E0,5.631289673E-1,6.696923676E0,5.937852173E0
2.273164208E0,4.532574463E-1,6.928791504E0,6.054459686E0
2.293103208E0,4.730163574E-1,6.997348938E0,5.999673615E0
2.313043208E0,5.170248413E-1,6.790179749E0,5.797893219E0
2.332982083E0,4.463717651E-1,6.708150330E0,5.198240204E0
2.352921083E0,1.722917175E-1,7.015012207E0,4.836292877E0
2.372861083E0,-3.608995056E-1,7.400760040E0,5.069507904E0
2.392800083E0,-7.020401001E-1,7.500003662E0,4.932393036E0
2.412739083E0,-6.722520447E-1,7.398514709E0,4.867727509E0
2.432678083E0,-4.927752686E-1,7.053033142E0,4.709656219E0
2.452618083E0,-4.388873291E-1,6.892417145E0,5.182522888E0
2.472557083E0,-6.445596313E-1,6.892566833E0,5.213508453E0
2.492496083E0,-7.557783508E-1,7.035220184E0,5.171745300E0
2.512436083E0,-7.328759766E-1,7.100334778E0,5.240302734E0
2.532375083E0,-7.824229431E-1,6.986721039E0,5.285209351E0
2.552314083E0,-8.279283142E-1,7.005132751E0,5.644162903E0
2.572253083E0,-8.704399109E-1,7.192093964E0,5.928571472E0
2.592193083E0,-9.946815491E-1,7.401358795E0,6.056705017E0
2.612132083E0,-9.776170349E-1,7.600893860E0,5.895041199E0
2.632071083E0,-9.711804199E-1,7.748337250E0,5.843847656E0
2.652010083E0,-9.431886292E-1,8.285270691E0,5.782624969E0
2.671950083E0,-8.276289368E-1,8.671617279E0,5.794749756E0
2.691889083E0,-8.364605713E-1,8.736282806E0,5.819598083E0
2.711828083E0,-9.339079285E-1,8.559799805E0,5.692212982E0
2.731768083E0,-9.636959839E-1,8.414901123E0,5.811514893E0
2.751707083E0,-9.187893677E-1,8.399782562E0,5.913752289E0
2.771646083E0,-8.885522461E-1,8.348738708E0,6.121520233E0
2.791585083E0,-8.761280823E-1,8.361013184E0,6.022725677E0
2.811525083E0,-8.879534912E-1,8.557105408E0,6.070775757E0
2.831464083E0,-8.623567200E-1,8.735983429E0,6.128106537E0
2.851403083E0,-8.704399109E-1,8.813522186E0,5.892945557E0
2.871342083E0,-9.791139221E-1,9.065897369E0,5.977519684E0
