"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.070791580E-3,3.778741188E-2,1.044148993E-1,-1.283802974E-1
1.503979159E-2,-1.120800874E-1,4.996738136E-2,2.116002095E-1
2.500979160E-2,-1.261912461E-1,8.849760890E-2,1.946204799E-1
5.497979161E-2,-3.536819950E-2,1.309852320E-1,-4.112112880E-2
7.497979161E-2,1.479125559E-1,1.999022698E-1,-9.757833481E-2
9.497979161E-2,1.639052754E-1,1.652043074E-1,-4.482475519E-3
1.149797916E-1,2.344628958E-1,1.072572309E-1,4.850815022E-1
1.349797916E-1,2.135383422E-1,6.718392313E-2,-1.756035805E-1
1.549797916E-1,1.190775235E-1,1.743756652E-1,-4.228332138E-1
1.749797916E-1,8.712300159E-2,2.605963683E-1,-6.796043336E-2
1.949797916E-1,4.926659256E-2,-1.099019265E-1,4.326939583E-3
2.149797916E-1,1.384554885E-1,2.671429110E-1,1.449524760E-1
2.349797916E-1,2.652199079E-1,2.572435749E-1,1.533666193E-1
2.549797916E-1,4.639503957E-1,4.227747416E-1,5.207506871E-1
2.749797916E-1,3.773570788E-1,1.097808892E-1,-2.516857964E-1
2.949797916E-1,-5.717747334E-2,1.772776383E-1,-6.596507102E-1
3.149797916E-1,-3.100813544E-1,9.389341950E-2,-1.168121660E-1
3.349797916E-1,-3.267681019E-1,1.351426023E-1,-4.070954329E-1
3.549797916E-1,1.624409133E-1,3.699153274E-1,-1.528684366E-1
3.749797916E-1,7.017487626E-1,2.976735628E-1,2.990347946E-1
3.949797916E-1,7.074118640E-1,-1.455974239E-1,-4.493760645E-2
4.149797916E-1,2.639722583E-1,-1.284826237E-1,-2.266696537E-1
4.349797916E-1,-3.589539908E-2,1.149077278E-1,-2.593474030E-1
4.549797916E-1,8.417997004E-2,2.945002788E-1,-3.255694592E-1
4.749797916E-1,3.740161259E-1,3.370446199E-1,-1.494174099E-1
4.949797916E-1,4.544332117E-1,-6.178752780E-3,-3.679383838E-1
5.149797916E-1,2.506961186E-1,1.482327640E-2,-3.457540476E-1
5.349797916E-1,3.164792681E-1,3.392946285E-1,-2.470583099E-1
5.549797916E-1,4.773041938E-1,1.190767926E-1,-6.225413561E-2
5.749797916E-1,5.968066271E-1,7.791414857E-3,-3.273861891E-1
5.949797916E-1,4.478512569E-1,2.067996454E-1,-5.126335824E-1
6.149797916E-1,2.199625867E-1,2.109423977E-1,-2.612255287E-1
6.349797916E-1,7.446208036E-2,2.897008842E-1,-4.704108381E-1
6.549797916E-1,2.059470117E-1,9.165042758E-2,-3.084809715E-1
6.749797916E-1,2.488488004E-1,1.728273225E-1,-6.414372182E-1
6.949797916E-1,2.582104851E-1,3.305840313E-1,-4.152961528E-1
7.149797916E-1,3.631340191E-1,1.144867283E-1,-4.193640608E-1
7.349797916E-1,2.951604295E-1,-1.951151544E-1,-3.819494820E-1
7.549797916E-1,8.583723541E-2,-3.695884681E-1,-1.880926484E-1
7.749797916E-1,-1.404705487E-1,-2.501684439E-1,-6.122303760E-1
7.949797916E-1,-4.659839842E-1,-2.072832102E-1,-5.762138665E-1
8.149797916E-1,-6.299567950E-1,1.455904073E-1,-7.395616829E-2
8.349797916E-1,-7.687172158E-1,3.274546015E-1,-7.560976088E-2
8.549797916E-1,-7.491876617E-1,3.431327409E-1,-3.266909552E-1
8.749797916E-1,-8.808115558E-1,2.639900923E-1,-5.294987065E-1
8.949797916E-1,-9.831306669E-1,3.103830707E-1,-4.583632350E-1
9.149797916E-1,-9.063132367E-1,1.633799762E-1,-1.399759108E-1
9.349797916E-1,-8.277675889E-1,1.207157671E-1,-1.409997582E-2
9.549797916E-1,-7.800919506E-1,3.848824453E-1,2.255235994E-1
9.749797916E-1,-6.522867268E-1,4.134045786E-1,6.937265289E-1
9.949797916E-1,-2.638097057E-1,8.232177973E-2,3.345414269E-1
1.014979792E0,-7.384609446E-2,1.867442805E-1,2.951265156E-1
1.034979792E0,-2.544802538E-1,3.015543598E-1,2.854856265E-1
1.054979792E0,-5.313038150E-1,-1.266091758E-1,4.256305218E-2
1.074979792E0,-7.755378467E-1,-5.729060966E-1,3.567859894E-1
1.094979792E0,-9.243811331E-1,-6.584491074E-1,5.920270765E-1
1.114979792E0,-8.685921907E-1,-4.360245323E-1,8.466358960E-2
1.134979792E0,-6.705412956E-1,-2.087783432E-1,-5.661508083E-2
1.154979792E0,-6.112600306E-1,-1.405208713E-1,2.766797197E-1
1.174979792E0,-6.517020053E-1,-2.068037385E-1,5.319299787E-1
1.194979792E0,-5.891723927E-1,-1.267699742E-1,4.318461120E-1
1.214979792E0,-4.494965172E-1,8.607686162E-3,2.315088093E-1
1.234979792E0,-4.464769785E-1,8.999683499E-2,4.399719876E-1
1.254979792E0,-5.978864251E-1,1.530742586E-2,5.174511033E-1
1.274979792E0,-5.643731086E-1,-2.277560663E-1,3.146392590E-1
