"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
4.054676250E-1,9.027661497E-1,-1.186108728E-1,4.119802285E-1,-3.488566301E-2,5.095183683E1,-2.101118618E1,4.735523076E1,-1.372364816E1
4.154766251E-1,9.002772097E-1,-1.246468283E-1,4.155251789E-1,-3.609586762E-2,5.161094166E1,-2.219549531E1,4.766137497E1,-1.449531568E1
4.254856249E-1,8.975618990E-1,-1.303309736E-1,4.195383913E-1,-3.720293889E-2,5.232116473E1,-2.335861663E1,4.802407837E1,-1.526966821E1
4.354946250E-1,8.948522781E-1,-1.354714351E-1,4.236718381E-1,-3.726860368E-2,5.302107662E1,-2.439298771E1,4.843035727E1,-1.587401206E1
4.455036251E-1,8.924682838E-1,-1.397331769E-1,4.273746705E-1,-3.641378130E-2,5.362986401E1,-2.521948010E1,4.882134548E1,-1.626732707E1
4.555126249E-1,8.905541846E-1,-1.429285191E-1,4.304017625E-1,-3.520033138E-2,5.411406345E1,-2.582417573E1,4.915923086E1,-1.649950239E1
4.655216250E-1,8.891189159E-1,-1.455182111E-1,4.325827566E-1,-3.412128776E-2,5.447452355E1,-2.629650029E1,4.940292118E1,-1.666115583E1
4.755306251E-1,8.881133763E-1,-1.480148324E-1,4.338363619E-1,-3.365000170E-2,5.472575261E1,-2.674088894E1,4.951980002E1,-1.685193747E1
4.855396249E-1,8.873918644E-1,-1.505375636E-1,4.344118455E-1,-3.406788771E-2,5.490536488E1,-2.720821386E1,4.952860259E1,-1.713707890E1
4.955476250E-1,8.862353128E-1,-1.532714611E-1,4.356601930E-1,-3.598763451E-2,5.519215052E1,-2.785453876E1,4.956684533E1,-1.771407145E1
5.055566251E-1,8.840572479E-1,-1.562776694E-1,4.386596156E-1,-3.997270333E-2,5.572854348E1,-2.880419851E1,4.973885234E1,-1.875414246E1
5.155656249E-1,8.812763567E-1,-1.595678420E-1,4.424780569E-1,-4.586074451E-2,5.640657015E1,-2.999670354E1,4.992969216E1,-2.017768629E1
5.255746250E-1,8.784037118E-1,-1.633040548E-1,4.459525377E-1,-5.352666620E-2,5.709920077E1,-3.136763724E1,4.999340814E1,-2.189067792E1
5.355836251E-1,8.757280613E-1,-1.677630122E-1,4.483253315E-1,-6.293131397E-2,5.773748223E1,-3.288528027E1,4.982761681E1,-2.383140021E1
5.455926249E-1,8.736723066E-1,-1.732474552E-1,4.486137846E-1,-7.367235402E-2,5.822353821E1,-3.445917951E1,4.931946108E1,-2.584608968E1
5.556016250E-1,8.723899887E-1,-1.798085605E-1,4.465127009E-1,-8.503552370E-2,5.852485863E1,-3.598667615E1,4.845941661E1,-2.776654268E1
5.656106251E-1,8.715918117E-1,-1.871079099E-1,4.427931783E-1,-9.619044580E-2,5.871170302E1,-3.740882432E1,4.738110530E1,-2.949500437E1
5.756196249E-1,8.710455043E-1,-1.947196835E-1,4.382044718E-1,-1.064933272E-1,5.883927589E1,-3.868912180E1,4.621317591E1,-3.097880334E1
5.856286250E-1,8.708794878E-1,-2.022983822E-1,4.327498056E-1,-1.156367067E-1,5.887799391E1,-3.977032110E1,4.498807706E1,-3.216378286E1
5.956376251E-1,8.714614094E-1,-2.097374907E-1,4.258089572E-1,-1.234987377E-1,5.874217730E1,-4.059053122E1,4.365762417E1,-3.298401003E1
6.056466249E-1,8.728359446E-1,-2.172947262E-1,4.170179570E-1,-1.305239008E-1,5.842022820E1,-4.119457091E1,4.216378501E1,-3.349738447E1
6.156556250E-1,8.748662847E-1,-2.251886834E-1,4.062939232E-1,-1.372017739E-1,5.794169117E1,-4.164687089E1,4.047476950E1,-3.378934427E1
6.256646251E-1,8.773013189E-1,-2.335730771E-1,3.939275795E-1,-1.435518289E-1,5.736296574E1,-4.201171683E1,3.861811715E1,-3.391051319E1
6.356736249E-1,8.798914534E-1,-2.425760549E-1,3.803281086E-1,-1.493263264E-1,5.674145542E1,-4.234570061E1,3.664455011E1,-3.388194310E1
6.456826250E-1,8.820402262E-1,-2.522061040E-1,3.668739916E-1,-1.542748301E-1,5.622107480E1,-4.275802599E1,3.470680251E1,-3.379089044E1
6.556916251E-1,8.833703386E-1,-2.624187543E-1,3.546732324E-1,-1.581141972E-1,5.589672603E1,-4.331498886E1,3.293118547E1,-3.368345236E1
6.657006249E-1,8.840663095E-1,-2.731267091E-1,3.435535872E-1,-1.606220611E-1,5.572632173E1,-4.398244079E1,3.131266366E1,-3.351000470E1
6.757096250E-1,8.842341383E-1,-2.842075871E-1,3.334701986E-1,-1.617209981E-1,5.568515810E1,-4.473947771E1,2.985500471E1,-3.325156891E1
6.857186251E-1,8.835265348E-1,-2.955210643E-1,3.254876711E-1,-1.615736105E-1,5.585852393E1,-4.564327270E1,2.866301415E1,-3.299916525E1
6.957276249E-1,8.816681538E-1,-3.071485777E-1,3.202724636E-1,-1.604576041E-1,5.631149762E1,-4.675036464E1,2.778657841E1,-3.283384764E1
7.057366250E-1,8.778250777E-1,-3.196705502E-1,3.190486282E-1,-1.595052961E-1,5.723778688E1,-4.823659329E1,2.726840587E1,-3.299255128E1
7.157456251E-1,8.720160198E-1,-3.330176791E-1,3.214250976E-1,-1.592899678E-1,5.861246819E1,-5.008360845E1,2.703166918E1,-3.351900779E1
7.257546249E-1,8.652737252E-1,-3.468262090E-1,3.251979149E-1,-1.589322043E-1,6.017204840E1,-5.208970767E1,2.690591127E1,-3.415151469E1
7.357636250E-1,8.574737554E-1,-3.608750832E-1,3.306810282E-1,-1.586128366E-1,6.193178265E1,-5.426096453E1,2.691201851E1,-3.493900936E1
7.457716251E-1,8.485445452E-1,-3.750724071E-1,3.377722460E-1,-1.587537546E-1,6.389256555E1,-5.659833840E1,2.700969679E1,-3.593024020E1
7.557806249E-1,8.385990269E-1,-3.890785570E-1,3.460808294E-1,-1.599929984E-1,6.601505065E1,-5.905224221E1,2.712584406E1,-3.716344430E1
7.657896250E-1,8.274984742E-1,-4.014688177E-1,3.566448382E-1,-1.639311156E-1,6.831475635E1,-6.155606184E1,2.729807228E1,-3.887023038E1
7.757986251E-1,8.156810248E-1,-4.121708469E-1,3.683138505E-1,-1.706589959E-1,7.069048834E1,-6.402001354E1,2.739820124E1,-4.096190064E1
7.858076249E-1,8.046561678E-1,-4.226861866E-1,3.769021599E-1,-1.783520602E-1,7.284587476E1,-6.624434407E1,2.711509283E1,-4.287734664E1
7.958166250E-1,7.949607279E-1,-4.337571864E-1,3.811082968E-1,-1.861411982E-1,7.469690710E1,-6.816210210E1,2.638828918E1,-4.438268684E1
8.058256251E-1,7.857375223E-1,-4.452770871E-1,3.828435800E-1,-1.943595386E-1,7.642211681E1,-6.991255369E1,2.537503141E1,-4.567548089E1
8.158346249E-1,7.761801132E-1,-4.567195560E-1,3.843456726E-1,-2.030515886E-1,7.817570289E1,-7.162395221E1,2.427820730E1,-4.696434840E1
8.258436250E-1,7.660291291E-1,-4.678388588E-1,3.865600312E-1,-2.118902885E-1,8.000273004E1,-7.334706667E1,2.320184250E1,-4.830672881E1
8.358526251E-1,7.555489569E-1,-4.789268569E-1,3.888615810E-1,-2.203667151E-1,8.185328088E1,-7.506016314E1,2.211883650E1,-4.959765116E1
8.458616249E-1,7.448540255E-1,-4.903341860E-1,3.907304250E-1,-2.282426124E-1,8.370687528E1,-7.676158034E1,2.099239001E1,-5.076912432E1
8.558706250E-1,7.340134768E-1,-5.024055228E-1,3.916892921E-1,-2.353561154E-1,8.555215642E1,-7.845405027E1,1.978685273E1,-5.176300392E1
8.658796251E-1,7.230605645E-1,-5.154373020E-1,3.913354535E-1,-2.415874005E-1,8.738450425E1,-8.014337677E1,1.847387096E1,-5.253096414E1
8.758886249E-1,7.119921488E-1,-5.294076863E-1,3.896536573E-1,-2.469103578E-1,8.920553189E1,-8.183363646E1,1.706330970E1,-5.306850029E1
8.858976250E-1,7.009434789E-1,-5.438153389E-1,3.869307127E-1,-2.514513857E-1,9.099450291E1,-8.349600334E1,1.560160962E1,-5.341062082E1
8.959066251E-1,6.895457067E-1,-5.582177125E-1,3.839030148E-1,-2.560042568E-1,9.281168326E1,-8.514863851E1,1.410059774E1,-5.370109357E1
9.059156249E-1,6.774792326E-1,-5.724319005E-1,3.809252610E-1,-2.612270943E-1,9.470605192E1,-8.680324450E1,1.253690782E1,-5.403319500E1
9.159246250E-1,6.647964240E-1,-5.864956611E-1,3.777578937E-1,-2.671471039E-1,9.666658102E1,-8.844525333E1,1.088876907E1,-5.438417607E1
9.259336251E-1,6.515725763E-1,-6.005281909E-1,3.741712074E-1,-2.735236059E-1,9.867945483E1,-9.007407573E1,9.153623368E0,-5.470976763E1
9.359426249E-1,6.378256019E-1,-6.144775017E-1,3.702434056E-1,-2.802064313E-1,1.007402589E2,-9.169440065E1,7.350589204E0,-5.500383189E1
9.459516250E-1,6.237217702E-1,-6.279560744E-1,3.663197764E-1,-2.871449616E-1,1.028231397E2,-9.328510772E1,5.528127192E0,-5.529416434E1
9.559606251E-1,6.095577212E-1,-6.402869357E-1,3.627622873E-1,-2.947468306E-1,1.048849396E2,-9.477843416E1,3.715600383E0,-5.565035323E1
9.659696249E-1,5.969313367E-1,-6.513483867E-1,3.575444969E-1,-3.026221695E-1,1.066991290E2,-9.598344487E1,1.870128543E0,-5.584299547E1
9.759786250E-1,5.872477189E-1,-6.604435185E-1,3.493636988E-1,-3.112866764E-1,1.080761195E2,-9.668907290E1,-4.861348704E-2,-5.579944111E1
9.859876251E-1,5.796446487E-1,-6.653768388E-1,3.407096548E-1,-3.243497866E-1,1.091488940E2,-9.675925845E1,-2.100281295E0,-5.609600428E1
9.959966249E-1,5.735329974E-1,-6.662562854E-1,3.312491098E-1,-3.426901774E-1,1.100060766E2,-9.617487867E1,-4.397434270E0,-5.681897820E1
1.006005625E0,5.681826447E-1,-6.641182285E-1,3.203804807E-1,-3.653381868E-1,1.107528139E2,-9.505098741E1,-6.960568864E0,-5.788046898E1
1.016014625E0,5.628721049E-1,-6.600390247E-1,3.085443601E-1,-3.902868821E-1,1.114906869E2,-9.358851453E1,-9.663831945E0,-5.918807224E1
