"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.513708338E-2,-8.575198054E-2,3.691389263E-1,3.697968274E-2
4.514608323E-2,-3.018132448E-1,4.214015603E-1,1.055907160E-1
5.515508330E-2,-4.179158807E-1,3.706094623E-1,1.267751008E-1
8.516408338E-2,-4.455949962E-1,2.722974718E-1,1.217495799E-1
1.051640834E-1,-4.146315455E-1,1.874062419E-1,1.227268428E-1
1.251640834E-1,-3.599581420E-1,3.182123303E-1,3.295245767E-1
1.451640834E-1,-3.736045957E-1,6.077321768E-1,7.512626052E-1
1.651640834E-1,-5.152521133E-1,1.032803178E0,1.409310222E0
1.851640834E-1,-8.746932149E-1,1.514122725E0,2.206612349E0
2.051640834E-1,-1.403614759E0,2.005946636E0,2.928163767E0
2.251640834E-1,-1.967479229E0,2.256908655E0,3.387446165E0
2.451640834E-1,-2.309067011E0,2.093292952E0,3.440503359E0
2.651640834E-1,-2.652875423E0,2.250064850E0,3.397849321E0
2.851640834E-1,-2.991319418E0,2.867698669E0,3.404092073E0
3.051640834E-1,-3.129564047E0,3.374953032E0,3.364176512E0
3.251640834E-1,-2.445240259E0,4.036186695E0,2.220456123E0
3.451640834E-1,-8.633410931E-1,4.143072128E0,1.615499139E0
3.651640834E-1,-1.122772217E0,3.440370321E0,1.914351583E0
3.851640834E-1,-1.535221457E0,2.454125404E0,1.041022658E0
4.051640834E-1,-1.194826961E0,1.541201830E0,1.269102842E-1
4.251640834E-1,-1.110659361E0,8.357483745E-1,-5.726724863E-1
4.451640834E-1,-1.022600532E0,9.546266198E-1,-4.824515879E-1
4.651640834E-1,-8.408483863E-1,7.285339832E-1,-3.462056443E-2
4.851640834E-1,-5.628253222E-1,3.619925082E-1,-2.193099633E-2
5.051640834E-1,-4.030758142E-1,1.664434820E-1,-3.936752677E-1
5.251640834E-1,-2.302901298E-1,1.001802921E0,-1.066746354E0
5.451640834E-1,-7.297695428E-2,1.025379658E0,-1.798019290E0
5.651640834E-1,-9.592977911E-2,2.675226927E-1,-2.557549238E0
5.851640834E-1,-2.975601554E-1,-4.203536212E-1,-2.719720840E0
6.051640834E-1,-4.212656319E-1,-9.083230495E-1,-2.360923290E0
6.251640834E-1,-4.423475564E-1,-1.766329765E0,-2.210344791E0
6.451640834E-1,-5.388264656E-1,-2.479078293E0,-2.300969362E0
6.651640834E-1,-9.411985278E-1,-2.474525213E0,-2.108793497E0
6.851640834E-1,-1.439900637E0,-2.166867495E0,-1.637450457E0
7.051640834E-1,-1.921615005E0,-1.486086965E0,-1.050402761E0
7.251640834E-1,-2.673660040E0,7.814589143E-2,-8.520739675E-1
7.451640834E-1,-3.085793018E0,7.863178849E-1,-7.482825518E-1
7.651640834E-1,-3.340828896E0,1.519062042E0,-7.713574767E-1
7.851640834E-1,-2.793123007E0,2.889614105E0,-1.162257433E0
8.051640834E-1,-2.237642050E0,2.043193102E0,-1.893429995E0
8.251640834E-1,-2.043948650E0,1.215264678E0,-2.466672897E0
8.451640834E-1,-2.083248854E0,1.514817595E0,-2.402223110E0
8.651640834E-1,-2.275919914E0,1.271447420E0,-2.374049664E0
8.851640834E-1,-2.594009876E0,6.546567082E-1,-2.533674955E0
9.051640834E-1,-2.745293140E0,1.823843718E-1,-2.615657568E0
9.251640834E-1,-2.750656843E0,4.440987408E-1,-2.827472210E0
9.451640834E-1,-2.749529839E0,5.369514823E-1,-3.095461130E0
9.651640834E-1,-2.678595066E0,7.147549391E-1,-3.129888773E0
9.851640834E-1,-1.732898951E0,3.088482618E-1,-3.259940386E0
1.005164083E0,4.434190691E-1,1.380204558E0,-3.613097668E0
1.025164083E0,2.082445621E0,2.528150558E0,-4.438222408E0
1.045164083E0,2.358789444E0,2.035419226E0,-4.275835514E0
1.065164083E0,2.178083420E0,5.276452303E-1,-2.668384552E0
1.085164083E0,8.704073429E-1,-1.759849906E0,-5.773588419E-1
1.105164083E0,-1.795413375E0,-5.108427525E0,2.010660648E0
1.125164083E0,-2.380228043E0,-5.509785652E0,1.917592883E0
1.145164083E0,-1.070008159E0,-3.542332888E0,2.260065526E-1
1.165164083E0,6.693832278E-1,1.974621415E-1,-7.477108240E-1
1.185164083E0,1.315584183E0,2.808311462E0,-4.737816751E-1
1.205164083E0,9.505330324E-1,3.867054224E0,-5.293566585E-1
1.225164083E0,9.266231209E-2,3.309953690E0,-9.109285474E-1
1.245164083E0,-2.973398566E-1,2.422652721E0,-7.126253247E-1
1.265164083E0,-7.681644708E-2,1.350137353E0,-4.223441184E-1
1.285164083E0,3.985857368E-1,1.068598330E-1,-3.528907299E-1
1.305164083E0,7.215551138E-1,9.098520502E-3,-3.113489449E-1
1.325164083E0,1.169246435E0,1.976151705E0,1.046770141E-1
1.345164083E0,1.481666088E0,2.640802622E0,7.825136781E-1
1.365164083E0,1.520520329E0,2.472210646E0,1.324488878E0
1.385164083E0,1.570502520E0,2.403553486E0,1.407392502E0
1.405164083E0,1.778712511E0,1.937259555E0,1.027269244E0
1.425164083E0,1.598000646E0,1.146422148E0,5.094242096E-1
1.445164083E0,9.626036286E-1,8.374142051E-1,3.124823868E-1
1.465164083E0,5.146024227E-1,-1.693227440E-1,4.196450412E-1
1.485164083E0,2.638250589E-1,-1.396507740E0,4.269520044E-1
1.505164083E0,1.353471577E-1,-1.559915066E0,5.949759483E-1
1.525164083E0,3.391583562E-1,4.832337201E-1,1.256365776E0
1.545164083E0,1.566310227E-1,2.086480141E0,1.466471195E0
1.565164083E0,-3.929906487E-1,1.787055016E0,9.624668360E-1
1.585164083E0,-4.805176556E-1,6.155814528E-1,5.391448736E-1
1.605164083E0,7.614510059E-1,-8.392078429E-2,3.555473387E-1
1.625164083E0,1.448800325E0,-1.426268458E0,3.290456161E-2
1.645164083E0,1.053019524E0,-3.510781765E0,9.973096848E-2
1.665164083E0,7.730951309E-1,-2.664138079E0,2.692859471E-1
1.685164083E0,1.048965603E-1,-3.619113564E-1,3.459214270E-1
1.705164083E0,-7.065535188E-1,2.004745960E0,2.619477510E-1
1.725164083E0,-1.888581514E0,7.019812465E-1,-1.505520344E-1
1.745164083E0,-2.215707779E0,-2.485241592E-1,-6.217795014E-1
1.765164083E0,-2.092741013E0,-8.437480330E-1,-1.106602788E0
1.785164083E0,-2.142301083E0,-1.954434037E0,-1.643116355E0
1.805164083E0,-1.591461539E0,-1.902821064E-1,-2.242264509E0
1.825164083E0,-1.761207342E0,6.632761955E-1,-3.364530087E0
1.845164083E0,-1.429155469E0,1.180154681E0,-3.567994356E0
1.865164083E0,-1.068691850E0,8.788209558E-1,-3.104157448E0
1.885164083E0,-1.196962237E0,-1.503554285E-1,-2.746358156E0
1.905164083E0,-2.010966778E0,-1.841079295E-1,-2.002940416E0
1.925164083E0,-2.805043221E0,1.367118716E0,-6.988789439E-1
1.945164083E0,-2.403065443E0,7.351678848E0,7.076373100E-1
1.965164083E0,-8.364031911E-1,7.255728245E0,1.202149153E0
1.985164083E0,9.656476378E-1,2.508063555E0,9.896886945E-1
2.005164083E0,1.816693902E0,6.671265960E-1,6.525852084E-1
2.025164083E0,1.287049413E0,1.087399483E0,5.618378520E-1
2.045164083E0,3.180013001E-1,7.944525033E-2,8.840797544E-1
2.065164083E0,-1.143760979E-1,-6.876705289E-1,1.402913928E0
2.085164083E0,-4.433707595E-1,8.735783100E-1,1.563877106E0
2.105164083E0,-7.374784350E-1,2.125320196E0,1.369778991E0
2.125164083E0,-8.641523719E-1,2.127856255E0,1.043797612E0
2.145164083E0,-4.531093538E-1,1.361043692E0,2.220958173E-1
2.165164083E0,4.070712999E-2,-2.018493116E-1,-4.865259230E-1
2.185164083E0,4.220141172E-1,-2.013975143E0,-3.452615142E-1
2.205164083E0,4.703946710E-1,-3.265917778E0,-1.047870368E-1
2.225164083E0,4.118525088E-1,-3.489758730E0,-1.753315479E-1
2.245164083E0,2.123450041E-1,-2.993513107E0,-4.220370650E-1
2.265164083E0,-7.199339569E-2,-2.231764317E0,-6.685393453E-1
2.285164083E0,-2.114036232E-1,-1.644464850E0,-6.151793003E-1
2.305164083E0,-1.949211508E-1,-1.217374802E0,-2.948925793E-1
