"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.148066667E-2,-1.167820821E0,-7.875369179E-1,-1.130132300E-1
2.142966667E-2,-1.083321391E0,-8.585279632E-1,2.919275039E-1
3.137866667E-2,-8.089713487E-1,-7.571851909E-1,2.012778273E-1
6.132766667E-2,-4.992038436E-1,-7.152074450E-1,-3.720466375E-2
8.132766667E-2,-7.313877140E-1,-7.374765658E-1,2.247038198E-1
1.013276667E-1,-1.026975721E0,-6.063621104E-1,5.872651041E-1
1.213276667E-1,-8.259852844E-1,-4.020557177E-1,1.023008970E0
1.413276667E-1,-6.883776422E-1,-1.037845695E-1,1.345029169E0
1.613276667E-1,-4.366491611E-1,-2.780006057E-1,1.446951401E0
1.813276667E-1,-5.421216756E-1,-4.247025687E-1,1.153238157E0
2.013276667E-1,-9.547985682E-1,-5.445400840E-1,9.176514995E-1
2.213276667E-1,-1.088056467E0,-6.060370052E-1,8.379931265E-1
2.413276667E-1,-7.516547482E-1,-6.508828104E-1,9.163826537E-1
2.613276667E-1,-7.746797678E-1,-9.086128736E-1,8.269363341E-1
2.813276667E-1,-7.962282193E-1,-8.442040390E-1,5.962642613E-1
3.013276667E-1,-1.020127316E0,-6.258368468E-1,6.193271416E-1
3.213276667E-1,-1.065518228E0,-4.258825368E-1,7.251102895E-1
3.413276667E-1,-9.534613100E-1,-2.016225207E-1,7.859634322E-1
3.613276667E-1,-7.617634146E-1,-3.866646767E-2,6.136038870E-1
3.813276667E-1,-2.642140406E-1,1.081850671E0,5.626670372E-1
4.013276667E-1,1.799176562E-1,2.011384297E0,7.144332737E-1
4.213276667E-1,-6.911176474E-1,1.025069529E0,7.501895821E-1
4.413276667E-1,-8.305855814E-1,9.352574658E-1,8.586770672E-1
4.613276667E-1,-4.419003993E-2,1.110579795E0,1.378942435E0
4.813276667E-1,1.128234440E0,1.690939922E0,1.665617970E0
5.013276667E-1,1.700072396E0,2.013120335E0,1.530285918E0
5.213276667E-1,1.263696008E0,1.144398336E0,1.164213966E0
5.413276667E-1,5.992561354E-1,8.106813669E-2,5.931035489E-1
5.613276667E-1,1.850806014E-1,-1.068212040E0,-1.382658926E-1
5.813276667E-1,3.262709789E-1,-1.720809839E0,-1.089304116E0
6.013276667E-1,8.373052016E-1,-1.484132676E0,-1.846450716E0
6.213276667E-1,1.283220738E0,-6.704610425E-1,-2.127901763E0
6.413276667E-1,1.449215735E0,2.299592972E-2,-1.970878880E0
6.613276667E-1,1.087578895E0,3.994490290E-1,-1.641431255E0
6.813276667E-1,2.823863098E-1,2.746945900E-1,-1.006402293E0
7.013276667E-1,-5.086799875E-2,-3.053310764E-1,-5.429367775E-1
7.213276667E-1,4.343414113E-1,-4.452338970E-1,-1.912723643E-1
7.413276667E-1,8.865190230E-1,-2.919655108E-1,-1.761669597E-1
7.613276667E-1,1.400018286E0,-2.683544540E-1,-3.536337554E-1
7.813276667E-1,1.736477745E0,-8.369008666E-1,-4.036140007E-1
8.013276667E-1,1.663496016E0,-1.049220868E0,-6.196756357E-1
8.213276667E-1,1.281484699E0,-9.429453850E-1,-6.417515060E-1
8.413276667E-1,8.957298495E-1,-1.033967237E0,-4.603431022E-1
8.613276667E-1,7.213255329E-1,-6.979909033E-1,-4.021472266E-1
8.813276667E-1,9.849327788E-1,1.643359959E-1,-4.898642322E-1
9.013276667E-1,1.431430405E0,-2.794214791E-1,-4.608407003E-1
9.213276667E-1,2.138058231E0,-6.106434417E-1,-1.928861958E-1
9.413276667E-1,2.332487068E0,-4.596642405E-1,-1.800711456E-1
9.613276667E-1,2.046205928E0,-1.023484933E-1,-1.868077227E-1
9.813276667E-1,1.953346004E0,3.608550668E-2,-1.136476529E-1
1.001327667E0,2.305488866E0,6.072918177E-3,-1.404284853E-1
1.021327667E0,2.786569557E0,1.254596132E-1,-2.831218895E-1
1.041327667E0,2.863359286E0,2.560349554E-1,-3.400869262E-1
1.061327667E0,2.525736961E0,2.248441529E-1,-3.437431902E-1
1.081327667E0,2.183586406E0,-2.036918503E-1,-3.112279934E-1
1.101327667E0,2.013598638E0,2.066347539E-2,-3.025402004E-1
1.121327667E0,1.710522686E0,5.274703074E-1,-3.905255932E-1
1.141327667E0,1.435427123E0,6.699470723E-1,-2.167764571E-1
1.161327667E0,1.397667266E0,8.985030377E-1,3.650247163E-1
1.181327667E0,1.488778581E0,1.422300709E0,9.386909509E-1
1.201327667E0,2.111764033E0,1.988581910E0,1.339709957E0
1.221327667E0,2.634438746E0,8.101638883E-1,9.474606049E-1
1.241327667E0,2.742497338E0,-3.162963599E-1,4.279346171E-1
1.261327667E0,2.353419808E0,-5.350547308E-1,-1.301496649E-1
1.281327667E0,8.681059948E-1,-5.150882435E-1,-5.445462236E-1
1.301327667E0,-7.408026814E-1,-1.023969083E0,-4.277536458E-1
1.321327667E0,-1.205760260E0,-1.560996079E0,2.062196016E-2
1.341327667E0,-8.739448781E-1,-9.590913016E-1,-6.096277803E-2
1.361327667E0,-8.862494664E-1,-1.746575010E-1,1.011524454E-1
1.381327667E0,-7.596562973E-1,4.100687420E-1,7.255400598E-1
1.401327667E0,1.176306757E-2,6.091582489E-1,9.590421849E-1
1.421327667E0,9.864824371E-1,1.601143062E-1,9.355147433E-1
1.441327667E0,1.774909155E0,-2.636603093E-1,5.638867664E-1
1.461327667E0,1.934967913E0,-5.062209409E-1,5.487787306E-2
1.481327667E0,1.687089531E0,-5.233497745E-1,-2.448644346E-1
1.501327667E0,1.157995744E0,-5.949606246E-1,-3.900335500E-1
1.521327667E0,7.581017420E-1,-7.730182815E-1,-3.731444523E-1
1.541327667E0,7.211993793E-1,-6.499759072E-1,-4.736349928E-1
1.561327667E0,8.394761266E-1,-4.592210215E-1,-6.599110575E-1
1.581327667E0,7.986552523E-1,-1.275710428E-1,-7.530731365E-1
1.601327667E0,6.689783348E-1,-9.111540735E-2,-5.069521353E-1
1.621327667E0,8.107719988E-1,-7.941922188E-2,-2.828081864E-1
1.641327667E0,1.049236948E0,2.819527388E-3,-2.393247825E-1
1.661327667E0,8.833868158E-1,1.122449058E-1,-1.946229650E-1
1.681327667E0,5.812553358E-1,1.879786277E-1,-1.424981073E-2
1.701327667E0,3.747442870E-1,1.988626349E-1,-1.872453868E-2
1.721327667E0,1.607966032E-1,4.901329118E-1,-2.128515136E-1
1.741327667E0,-3.344298913E-1,4.104388708E-1,-1.867369714E-1
1.761327667E0,-8.526618902E-1,1.867676693E-1,-3.617760032E-2
1.781327667E0,-1.111373409E0,1.237036943E-2,1.915261334E-1
1.801327667E0,-8.406410381E-1,1.026336036E0,4.338493681E-1
1.821327667E0,-3.348783727E-1,3.246671169E0,-5.124572888E-2
1.841327667E0,5.290708730E-1,3.275807844E0,-2.870982885E-4
1.861327667E0,1.434892688E0,1.709386718E0,-1.417470324E-1
1.881327667E0,1.795160840E0,-2.616096908E-1,-4.616689584E-1
1.901327667E0,1.869935765E0,-5.416603303E-1,-1.020571851E0
1.921327667E0,1.735754883E0,5.503931469E-1,-1.588787603E0
1.941327667E0,1.452768211E0,1.600748960E0,-1.729956053E0
1.961327667E0,1.258493155E0,2.261425272E0,-1.601290997E0
1.981327667E0,8.465750849E-1,2.308051554E0,-1.685738239E0
2.001327667E0,8.245473993E-2,1.269424671E0,-1.471709243E0
2.021327667E0,-3.448624569E-1,-2.586989468E-1,-1.158947086E0
2.041327667E0,-1.108182583E-2,-1.408079111E0,-1.254777980E0
2.061327667E0,5.313011107E-1,-1.825612993E0,-1.671878584E0
2.081327667E0,7.325082598E-1,-2.015064535E0,-2.146260266E0
2.101327667E0,5.533877984E-1,-1.808150868E0,-2.514308578E0
2.121327667E0,4.343982755E-1,-1.176611817E0,-2.736897752E0
2.141327667E0,6.349794801E-1,2.085117102E-3,-2.305349556E0
2.161327667E0,7.183332203E-1,2.925040394E-1,-2.269640025E0
2.181327667E0,8.798482271E-1,-2.331109464E-2,-2.128737915E0
2.201327667E0,1.019446262E0,2.367982006E-1,-2.147666522E0
2.221327667E0,1.437171786E0,7.301213533E-1,-2.769601229E0
2.241327667E0,1.856537309E0,6.011382079E-1,-2.510437136E0
2.261327667E0,1.669252161E0,6.990387243E-1,-2.075970595E0
2.281327667E0,1.143000340E0,7.690357429E-1,-1.500448746E0
2.301327667E0,7.079626717E-1,7.961177069E-1,-5.881071031E-1
2.321327667E0,7.198873372E-1,1.000029413E0,-3.508162746E-1
