"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.775666668E-3,1.142124939E0,7.964936829E0,3.870501251E0
2.267366667E-2,1.148711243E0,7.856262817E0,4.386777649E0
4.257166667E-2,1.592089233E0,7.953111420E0,4.042343903E0
6.246966667E-2,1.328038330E0,7.926017761E0,4.245172119E0
8.236766667E-2,1.092278595E0,8.059989166E0,4.540358276E0
1.022666667E-1,1.174906769E0,8.274942169E0,4.938380585E0
1.221646667E-1,1.374292145E0,8.588989105E0,5.263803864E0
1.420626667E-1,1.554966431E0,8.509354706E0,5.401966553E0
1.619606667E-1,1.589245148E0,8.348888397E0,5.149890747E0
1.818586667E-1,1.143172760E0,8.246800690E0,4.851112061E0
2.017576667E-1,9.035211182E-1,8.164920959E0,4.725822601E0
2.216556667E-1,1.165626068E0,8.172704773E0,4.808301086E0
2.415536667E-1,1.224603424E0,7.926766205E0,4.749772797E0
2.614516667E-1,1.192570038E0,7.909252625E0,4.526137848E0
2.813496667E-1,9.280700684E-1,8.137827301E0,4.502187653E0
3.012486667E-1,8.860075378E-1,8.321495361E0,4.583618317E0
3.211466667E-1,8.976832581E-1,8.570727081E0,4.694837036E0
3.410446667E-1,1.143472137E0,8.676257629E0,4.609813843E0
3.609426667E-1,1.532213745E0,9.562115479E0,4.489913177E0
3.808406667E-1,2.101330261E0,1.076082275E1,4.639751587E0
4.013596667E-1,1.368005219E0,9.939630432E0,4.773573303E0
4.212586667E-1,1.122515717E0,9.670789490E0,4.736450500E0
4.411566667E-1,1.726809082E0,9.809251556E0,5.225184174E0
4.610546667E-1,2.947520599E0,1.027164001E1,5.660179596E0
4.809526667E-1,3.704346771E0,1.079974182E1,5.541476440E0
5.008506667E-1,3.397185516E0,1.009336075E1,5.234315186E0
5.207496667E-1,2.640958099E0,9.046587524E0,4.666396179E0
5.406476667E-1,2.060016174E0,7.889344025E0,3.996239777E0
5.605456667E-1,1.981878662E0,7.145690460E0,3.092568970E0
5.804436667E-1,2.352358246E0,7.195985870E0,2.299817505E0
6.003416667E-1,2.755619659E0,7.955805817E0,1.972597961E0
6.202406667E-1,2.949017487E0,8.694819031E0,2.125280457E0
6.401386667E-1,2.696342926E0,9.115294647E0,2.418221283E0
6.600366667E-1,1.942061462E0,9.107510834E0,3.092718658E0
6.799346667E-1,1.482966156E0,8.514593811E0,3.528911591E0
6.998326667E-1,1.936223602E0,8.281678162E0,3.961661682E0
7.197306667E-1,2.456691284E0,8.366401978E0,4.053121490E0
7.396296667E-1,2.992127838E0,8.471633148E0,3.910617828E0
7.595276667E-1,3.387605438E0,7.940687256E0,3.843706970E0
7.794256667E-1,3.411705322E0,7.612120514E0,3.689527588E0
7.993236667E-1,3.038681030E0,7.728428650E0,3.634142761E0
8.192216667E-1,2.644850006E0,7.650141449E0,3.779490509E0
8.391206667E-1,2.397264862E0,7.835456085E0,3.853885803E0
8.590186667E-1,2.618055725E0,8.769962769E0,3.779041443E0
8.789166667E-1,3.033441925E0,8.543034668E0,3.671265564E0
8.988146667E-1,3.799249420E0,8.120762787E0,3.962859192E0
9.187126667E-1,4.112697601E0,8.227790222E0,3.915856934E0
9.386106667E-1,3.807182922E0,8.577163696E0,3.857178955E0
9.585096667E-1,3.614832916E0,8.848249969E0,3.930227051E0
9.784076667E-1,3.787424011E0,8.799451447E0,3.848946075E0
9.983058333E-1,4.253105621E0,8.963959351E0,3.722459106E0
1.018203833E0,4.332740021E0,9.100475464E0,3.582200775E0
1.038101833E0,3.949836273E0,9.172326050E0,3.533551941E0
1.057999833E0,3.498973846E0,8.785380707E0,3.529360657E0
1.077898833E0,3.219954071E0,8.880882111E0,3.503913574E0
1.097796833E0,2.863694916E0,9.464368744E0,3.385210419E0
1.117694833E0,2.457888794E0,9.698631592E0,3.414699097E0
1.137592833E0,2.307002563E0,9.897418213E0,3.893403625E0
1.157490833E0,2.291884003E0,1.036818924E1,4.408482513E0
1.177388833E0,2.809357910E0,1.112785950E1,4.826413422E0
1.197287833E0,3.343746643E0,1.026205994E1,4.479734344E0
1.217185833E0,3.403771820E0,9.035959625E0,3.858376465E0
1.237083833E0,2.931054840E0,8.669072571E0,3.228935394E0
1.256981833E0,1.463656311E0,8.814270630E0,2.701731720E0
1.276879833E0,-4.065545654E-1,8.387358398E0,2.651885376E0
1.296778833E0,-1.178050232E0,7.783813477E0,3.035836945E0
1.316676833E0,-9.190887451E-1,8.184380493E0,3.025807800E0
1.336574833E0,-8.680448914E-1,9.073381805E0,2.990032196E0
1.356472833E0,-8.321195984E-1,9.644294586E0,3.573818207E0
1.376370833E0,-1.094224548E-1,1.003662872E1,3.805386658E0
1.396268833E0,8.735833740E-1,9.652377777E0,3.774999847E0
1.416166833E0,1.700463867E0,9.230405273E0,3.393592987E0
1.436065833E0,1.912572784E0,8.946445770E0,2.813100128E0
1.455963833E0,1.609602814E0,8.911418610E0,2.401905212E0
1.475861833E0,1.014290771E0,8.903485107E0,2.169887695E0
1.495759833E0,4.851411438E-1,8.734336853E0,2.110012207E0
1.515657833E0,3.227288818E-1,8.805438995E0,1.961071930E0
1.535555833E0,3.924838257E-1,9.004674683E0,1.739233246E0
1.555454833E0,3.571572876E-1,9.368418274E0,1.556313629E0
1.575352833E0,2.091151428E-1,9.448352051E0,1.667382660E0
1.595250833E0,3.038681030E-1,9.456884308E0,1.924996948E0
1.615148833E0,6.012995911E-1,9.549841003E0,1.932032318E0
1.635046833E0,5.065466309E-1,9.654623108E0,1.921853485E0
1.654944833E0,2.215393066E-1,9.759704590E0,2.048190765E0
1.674843833E0,-1.422042847E-2,9.732311554E0,2.045047302E0
1.694741833E0,-1.877096558E-1,1.004875351E1,1.862427063E0
1.714639833E0,-6.122268677E-1,1.005444168E1,1.820663910E0
1.734537833E0,-1.112486572E0,9.812245331E0,1.949396210E0
1.754435833E0,-1.369352417E0,9.617051239E0,2.154469757E0
1.774333833E0,-1.111139374E0,1.023825943E1,2.408641205E0
1.794231833E0,-5.074447632E-1,1.254466324E1,2.054777069E0
1.814130833E0,3.531156921E-1,1.299582504E1,1.899100800E0
1.834028833E0,1.447190552E0,1.176418625E1,1.913470917E0
1.853926833E0,1.936972046E0,9.591903534E0,1.562750244E0
1.873824833E0,2.033670959E0,8.990603943E0,1.054407349E0
1.893722833E0,1.890119476E0,9.905202026E0,4.583468628E-1
1.913620833E0,1.559906158E0,1.106828339E1,2.680924988E-1
1.933519833E0,1.316512299E0,1.172511749E1,4.016148376E-1
1.953417833E0,9.785151672E-1,1.201701050E1,3.715274048E-1
1.973315833E0,2.182461548E-1,1.110375961E1,5.405259705E-1
1.993213833E0,-3.004252625E-1,9.612710266E0,8.848100281E-1
2.013111792E0,-7.095245361E-2,8.330925751E0,8.773255920E-1
2.033009792E0,4.852908325E-1,7.804470520E0,5.117857361E-1
2.052908792E0,7.313790894E-1,7.577392731E0,4.715194702E-2
2.072806792E0,5.340893555E-1,7.682025146E0,-3.089575195E-1
2.092704792E0,3.296145630E-1,8.234975281E0,-4.978646851E-1
2.112602792E0,3.751199341E-1,9.005423126E0,-2.800675964E-1
2.132500792E0,4.478686523E-1,9.690099335E0,1.202000427E-1
2.152398792E0,5.815406799E-1,9.680219879E0,1.712438965E-1
2.172296792E0,7.270381165E-1,9.495953064E0,5.195695496E-1
2.192195792E0,9.092092896E-1,9.837243347E0,2.592608643E-1
2.212093792E0,1.471889191E0,1.020442978E1,-7.619155884E-2
2.231991792E0,1.747017059E0,9.937684479E0,4.403842163E-1
2.251889792E0,1.477427673E0,1.016191818E1,1.012943573E0
2.271787792E0,9.806108093E-1,1.006881180E1,1.771715698E0
2.291685792E0,7.367678833E-1,1.016820511E1,2.771636353E0
2.311583792E0,1.065634003E0,1.033720367E1,2.708318024E0
2.331482792E0,2.147434387E0,1.119881195E1,2.792742462E0
2.351380792E0,2.892734528E0,1.342034225E1,4.432582397E0
2.371278792E0,2.205663300E0,1.201581299E1,5.261857910E0
2.391176792E0,1.998194733E0,9.772727509E0,3.771856384E0
2.411074792E0,1.887574768E0,7.970774689E0,2.571203156E0
2.430972792E0,4.867877197E-1,6.837930450E0,2.217937775E0
2.450871792E0,-9.892927551E-1,7.006629639E0,1.977088623E0
2.470769792E0,-1.496737518E0,9.299711151E0,2.257455597E0
2.490667792E0,-1.548380127E0,1.000788849E1,2.680176544E0
2.510565792E0,-1.540895691E0,9.856403503E0,3.021317139E0
2.530463792E0,-1.122216339E0,9.319020996E0,2.893333282E0
2.550361792E0,-1.538800049E-1,8.630153503E0,3.084635468E0
2.570259792E0,1.097368011E0,8.165519714E0,2.972368927E0
2.590157792E0,2.253414001E0,8.068072357E0,2.512674866E0
2.610056792E0,2.764750671E0,8.109236755E0,2.586022339E0
2.629954792E0,2.681074677E0,8.186625824E0,2.772085419E0
2.649852792E0,2.235750732E0,8.414302368E0,2.671045532E0
2.669750792E0,1.508712616E0,8.742120667E0,2.377955017E0
2.689648792E0,8.675958252E-1,9.195527802E0,2.178270264E0
2.709546792E0,3.947291565E-1,9.443412323E0,2.014510803E0
2.729445792E0,1.646575928E-3,9.295070801E0,1.994452515E0
2.749343792E0,-1.706451416E-2,8.759933624E0,2.397713928E0
2.769241792E0,3.213816833E-1,8.387059021E0,2.567311249E0
2.789139792E0,7.391629028E-1,8.717122650E0,2.521805878E0
2.809037792E0,9.587562561E-1,9.337432709E0,2.388283539E0
