"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.148066667E-2,2.767863683E-2,-1.479201168E-1,-1.835186332E-1
2.142966667E-2,5.128591880E-2,-1.627862751E-1,-1.600231081E-1
3.137866667E-2,6.593170762E-2,-1.992071420E-1,-1.844749153E-1
6.132766667E-2,7.425844669E-2,-2.432756722E-1,-2.115075588E-1
8.132766667E-2,6.587260962E-2,-4.068856239E-1,-2.570857406E-1
1.013276667E-1,7.305326313E-2,-4.704921842E-1,-2.269376963E-1
1.213276667E-1,8.820015192E-2,-4.350447059E-1,-1.715121865E-1
1.413276667E-1,8.137384057E-2,-2.096428722E-1,-3.943462297E-2
1.613276667E-1,1.360808015E-1,3.709353879E-2,-1.446462329E-2
1.813276667E-1,1.411164701E-1,1.236239076E-1,-5.545781180E-2
2.013276667E-1,8.203578740E-2,6.229263544E-2,-1.107429266E-1
2.213276667E-1,2.434618026E-2,3.371731937E-2,-1.209737957E-1
2.413276667E-1,3.467487171E-2,9.590892494E-2,-7.774148881E-2
2.613276667E-1,5.470632389E-2,1.763817966E-1,-3.282579035E-2
2.813276667E-1,2.936080471E-2,1.804087460E-1,-1.959367841E-2
3.013276667E-1,1.237079501E-2,1.429716349E-1,6.523906253E-3
3.213276667E-1,-9.094025008E-3,1.335283369E-1,5.277697742E-2
3.413276667E-1,-5.193335935E-2,1.612174809E-1,4.486756399E-2
3.613276667E-1,-1.353140473E-1,2.664179206E-1,1.359573472E-2
3.813276667E-1,-8.280280232E-2,2.322491854E-1,5.285919830E-2
4.013276667E-1,2.605310827E-2,-7.336651534E-2,1.020848900E-1
4.213276667E-1,-5.459891632E-2,-3.375467658E-1,6.471574306E-2
4.413276667E-1,-1.409544349E-1,-3.653734624E-1,3.962101787E-2
4.613276667E-1,-8.074795455E-2,-1.839385778E-1,9.014920145E-2
4.813276667E-1,2.209027112E-2,6.319758296E-2,1.099550426E-1
5.013276667E-1,9.831452370E-2,2.930594087E-1,4.987366498E-3
5.213276667E-1,1.325834841E-1,4.848050177E-1,-1.454929709E-1
5.413276667E-1,1.326429397E-1,6.451830864E-1,-2.252252400E-1
5.613276667E-1,7.335473597E-2,7.992151380E-1,-2.288558781E-1
5.813276667E-1,-5.010227859E-2,8.365886211E-1,-2.390183508E-1
6.013276667E-1,-1.687292755E-1,6.777651310E-1,-2.150407284E-1
6.213276667E-1,-2.025331408E-1,4.647696316E-1,-1.019024923E-1
6.413276667E-1,-1.579949856E-1,2.072013468E-1,-4.863024689E-3
6.613276667E-1,-1.072832197E-1,-9.893047065E-2,3.953962401E-2
6.813276667E-1,-1.056229025E-1,-3.908443451E-1,6.793419272E-2
7.013276667E-1,-1.492136866E-1,-6.268097758E-1,2.276577428E-2
7.213276667E-1,-1.892666668E-1,-6.800154448E-1,-9.269081801E-2
7.413276667E-1,-2.321441323E-1,-6.057694554E-1,-1.393021792E-1
7.613276667E-1,-2.345481366E-1,-4.520692229E-1,-8.754407614E-2
7.813276667E-1,-1.711943895E-1,-3.025372624E-1,-1.240817383E-1
8.013276667E-1,-1.297718585E-1,-3.040210307E-1,-2.164104283E-1
8.213276667E-1,-8.595050126E-2,-4.048390985E-1,-2.549039125E-1
8.413276667E-1,-2.273744158E-2,-5.314098597E-1,-2.804147899E-1
8.613276667E-1,2.227614447E-2,-7.100026011E-1,-3.003998101E-1
8.813276667E-1,2.560755797E-2,-9.045206904E-1,-2.160926461E-1
9.013276667E-1,3.721616045E-2,-9.012211561E-1,-1.796268225E-1
9.213276667E-1,7.596053183E-2,-8.055576086E-1,-3.446658850E-1
9.413276667E-1,8.854842186E-2,-6.915090680E-1,-5.282595158E-1
9.613276667E-1,1.006709114E-1,-5.438222885E-1,-5.805314779E-1
9.813276667E-1,1.313991845E-1,-3.334853053E-1,-5.029250979E-1
1.001327667E0,1.836615801E-1,-1.141375080E-1,-3.986612260E-1
1.021327667E0,2.414985299E-1,7.548900694E-2,-3.983523846E-1
1.041327667E0,2.681043446E-1,1.481752098E-1,-4.664708972E-1
1.061327667E0,2.377368957E-1,1.537787616E-1,-4.389968216E-1
1.081327667E0,2.495423704E-1,2.295638025E-1,-3.943840265E-1
1.101327667E0,2.950607240E-1,2.007743716E-1,-4.617565870E-1
1.121327667E0,3.006189764E-1,-1.086862907E-1,-5.735451579E-1
1.141327667E0,2.322998345E-1,-6.554441452E-1,-7.189534307E-1
1.161327667E0,1.654399186E-1,-1.196798921E0,-8.176159263E-1
1.181327667E0,2.560669482E-1,-1.466537952E0,-7.685623765E-1
1.201327667E0,3.864618540E-1,-1.433344126E0,-7.329087257E-1
1.221327667E0,4.006508887E-1,-1.024153352E0,-9.059222341E-1
1.241327667E0,3.670292199E-1,-3.934096098E-1,-1.164753437E0
1.261327667E0,3.523234427E-1,1.621900797E-1,-1.138521671E0
1.281327667E0,3.386396170E-1,5.805349946E-1,-6.846603751E-1
1.301327667E0,3.226595819E-1,7.988664508E-1,-1.788736731E-1
1.321327667E0,2.607799172E-1,6.807741523E-1,2.222939208E-2
1.341327667E0,2.412732691E-1,3.731822371E-1,8.414595388E-3
1.361327667E0,2.995690107E-1,1.089589521E-1,7.177684456E-2
1.381327667E0,3.413397372E-1,-1.414100081E-2,1.979767233E-1
1.401327667E0,3.357430100E-1,6.087705866E-2,1.922716647E-1
1.421327667E0,3.542844951E-1,3.395876288E-1,3.124381974E-2
1.441327667E0,3.672133982E-1,7.220242023E-1,-1.441259384E-1
1.461327667E0,3.281077743E-1,1.165776730E0,-1.949767768E-1
1.481327667E0,3.061914146E-1,1.584567428E0,-1.295008063E-1
1.501327667E0,2.988759875E-1,1.868867993E0,5.155635998E-3
1.521327667E0,2.777704895E-1,1.908947110E0,1.320437342E-1
1.541327667E0,2.443478405E-1,1.698944807E0,1.906738579E-1
1.561327667E0,2.207584679E-1,1.426984906E0,1.944725513E-1
1.581327667E0,2.014170438E-1,1.195509076E0,2.188587636E-1
1.601327667E0,1.941384673E-1,1.072233558E0,2.886919379E-1
1.621327667E0,1.868174374E-1,1.030527472E0,3.063475490E-1
1.641327667E0,1.627068967E-1,1.106639504E0,2.906823456E-1
1.661327667E0,1.369763464E-1,1.265486836E0,3.021852970E-1
1.681327667E0,1.227801666E-1,1.385334849E0,3.407875896E-1
1.701327667E0,8.696796745E-2,1.427512169E0,3.627031147E-1
1.721327667E0,2.888210118E-2,1.435105920E0,3.981664181E-1
1.741327667E0,-9.844076820E-3,1.424604058E0,4.829156399E-1
1.761327667E0,-1.545833703E-2,1.295757294E0,5.816469789E-1
1.781327667E0,8.079718798E-3,9.921061993E-1,6.326699853E-1
1.801327667E0,4.252997786E-2,5.521743298E-1,6.146083474E-1
1.821327667E0,3.825011477E-2,1.769211143E-1,6.328850985E-1
1.841327667E0,6.750327349E-2,1.999517232E-1,6.419776082E-1
1.861327667E0,8.374178410E-2,4.955370426E-1,4.709253609E-1
1.881327667E0,4.388092086E-2,8.984563947E-1,1.998466253E-1
1.901327667E0,-3.296933323E-2,1.248213887E0,-6.323464215E-3
1.921327667E0,-1.147015244E-1,1.529602885E0,2.077315003E-4
1.941327667E0,-1.506397873E-1,1.789815784E0,1.640262455E-1
1.961327667E0,-1.280139983E-1,1.947510362E0,2.906467021E-1
1.981327667E0,-1.110089347E-1,1.938837290E0,3.639939725E-1
2.001327667E0,-6.674142182E-2,1.782855988E0,4.418524504E-1
2.021327667E0,-1.153591461E-2,1.615105629E0,4.804598689E-1
2.041327667E0,-1.138593256E-2,1.513182998E0,3.902940154E-1
2.061327667E0,-8.413235098E-2,1.503267765E0,1.969212592E-1
2.081327667E0,-1.947981268E-1,1.554800153E0,4.768376052E-2
2.101327667E0,-2.914618850E-1,1.608946443E0,3.932487592E-2
2.121327667E0,-4.253413379E-1,1.634169936E0,1.179191247E-1
2.141327667E0,-4.981006086E-1,1.639599919E0,2.665186822E-1
2.161327667E0,-4.752086699E-1,1.607406020E0,3.769632578E-1
2.181327667E0,-4.073368609E-1,1.401909113E0,3.783486485E-1
2.201327667E0,-4.217051268E-1,8.845340610E-1,3.384659588E-1
2.221327667E0,-5.468175411E-1,4.533676207E-1,3.328721225E-1
2.241327667E0,-5.557998419E-1,3.711844683E-1,3.490293026E-1
2.261327667E0,-5.284176469E-1,4.904595912E-1,4.282422960E-1
2.281327667E0,-5.669155121E-1,5.589219928E-1,5.415039659E-1
2.301327667E0,-5.370282531E-1,3.258031309E-1,5.950013399E-1
2.321327667E0,-5.011345148E-1,-7.841237634E-2,5.410892367E-1
2.341327667E0,-4.555619955E-1,-3.074760735E-1,3.946770132E-1
2.361327667E0,-1.362634897E-1,-2.858514488E-1,3.326768577E-1
2.381327667E0,1.696444154E-1,-1.115761995E-1,4.366827607E-1
2.401327667E0,1.418828815E-1,2.570059597E-1,2.852003276E-1
2.421327667E0,-5.893284082E-2,7.646126747E-1,-1.479443610E-1
2.441327667E0,-1.183405519E-1,1.453245997E0,-2.518173456E-1
2.461327667E0,-8.562016487E-2,1.982607126E0,1.715388149E-1
2.481327667E0,2.896368504E-2,2.105572224E0,6.940690279E-1
2.501327667E0,1.109255701E-1,1.860502958E0,9.132072330E-1
2.521327667E0,1.661402583E-1,1.046114206E0,8.306009173E-1
2.541327667E0,1.733651161E-1,-4.121971875E-2,5.624833703E-1
2.561327667E0,1.714417487E-1,-6.670201421E-1,3.029361665E-1
2.581327667E0,1.715669930E-1,-6.374309063E-1,1.427524835E-1
2.601327667E0,1.394911408E-1,-2.204865664E-1,5.692998692E-2
2.621327667E0,1.496597230E-1,3.712758124E-1,3.064275533E-2
2.641327667E0,2.308622748E-1,1.048131704E0,5.507748574E-2
2.661327667E0,3.000321686E-1,1.602133155E0,1.026243567E-1
2.681327667E0,3.086553216E-1,1.834012508E0,1.803603917E-1
2.701327667E0,2.751298845E-1,1.733893752E0,2.765944302E-1
2.721327667E0,2.109311372E-1,1.411252141E0,3.723611534E-1
2.741327667E0,1.679694653E-1,9.755336046E-1,4.924432337E-1
2.761327667E0,2.034318000E-1,4.986675978E-1,5.796723962E-1
2.781327667E0,2.194685042E-1,1.205984578E-1,5.388181806E-1
2.801327667E0,1.547277570E-1,-6.040594727E-2,4.112766683E-1
2.821327667E0,7.154899836E-2,-3.708983213E-2,3.263550401E-1
2.841327667E0,8.380040526E-2,9.302794188E-2,3.524076045E-1
2.861327667E0,1.992171258E-1,1.753101647E-1,4.665961564E-1
2.881327667E0,3.068816960E-1,1.341532767E-1,5.523441434E-1
2.901327667E0,3.519911766E-1,-4.761291295E-2,4.976764023E-1
