"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.419375000E-3,7.170089722E-1,9.473499756E0,2.367776184E0
1.747962500E-2,7.403604126E-1,9.558373260E0,2.414628754E0
3.737962500E-2,7.800279236E-1,9.675130463E0,2.331850891E0
5.727862500E-2,7.415579224E-1,9.657916260E0,2.325863342E0
7.717762500E-2,6.637197876E-1,9.571396179E0,2.339335327E0
9.707762500E-2,5.501060486E-1,9.540560303E0,2.207010498E0
1.169766250E-1,4.812492371E-1,9.583670654E0,2.498604126E0
1.368775000E-1,4.864883423E-2,9.733509064E0,1.786983948E0
1.567765000E-1,1.565744019E-1,1.023152344E1,1.587299194E0
1.766755000E-1,6.394702148E-1,1.097368011E1,2.027833099E0
1.965755000E-1,4.604425049E-1,1.120180573E1,2.309247894E0
2.164745000E-1,-2.953358459E-1,1.114073273E1,2.585573273E0
2.363745000E-1,1.486408997E-1,1.091575058E1,2.613864441E0
2.562735000E-1,1.365161133E0,1.008408005E1,3.045716400E0
2.761725000E-1,1.665137329E0,9.609566803E0,3.216511230E0
2.960725000E-1,1.366807709E0,9.711355133E0,3.676354980E0
3.159715000E-1,8.261320496E-1,9.922416229E0,3.283571777E0
3.358715000E-1,7.174580383E-1,9.957742767E0,3.276386719E0
3.557705000E-1,7.535330200E-1,1.017359390E1,3.363655243E0
3.756705000E-1,8.907975769E-1,1.038839722E1,3.776945801E0
3.955695000E-1,9.193881226E-1,1.015458344E1,4.333787842E0
4.154685000E-1,8.881031799E-1,9.738448792E0,4.193978577E0
4.353685000E-1,5.700146484E-1,9.350006561E0,4.352199554E0
4.552675000E-1,4.052073669E-1,9.022936707E0,4.989723816E0
4.751675000E-1,7.839198303E-1,8.585845642E0,5.392985229E0
4.950665000E-1,1.521885223E0,8.110733643E0,6.328539734E0
5.149655000E-1,1.765428772E0,7.638016663E0,6.298152924E0
5.348655000E-1,1.453028412E0,7.094047852E0,6.657405853E0
5.547645000E-1,1.237177277E0,6.687044220E0,6.792425079E0
5.746635000E-1,1.629361725E0,6.505920868E0,7.537425842E0
5.945635000E-1,1.902992706E0,6.506220245E0,7.712411957E0
6.144625000E-1,1.925595703E0,6.146218872E0,7.820337524E0
6.343625000E-1,1.931882629E0,5.312303009E0,7.684420166E0
6.542615000E-1,2.136507111E0,4.587659912E0,7.658524017E0
6.741605000E-1,2.081571350E0,4.552183685E0,7.571704559E0
6.940605000E-1,2.006277924E0,4.661905518E0,8.104596405E0
7.139595000E-1,2.066452789E0,4.886737976E0,8.518336029E0
7.338585000E-1,1.748813324E0,4.929698639E0,8.233628082E0
7.537585000E-1,1.322499847E0,4.416416016E0,8.191864929E0
7.736575000E-1,1.697021027E0,4.036655731E0,8.884774017E0
7.935565000E-1,1.659598846E0,4.298910370E0,8.660989380E0
8.134565000E-1,1.115929413E0,3.992048492E0,8.190068665E0
8.333555000E-1,1.216969299E0,3.054847412E0,8.455466766E0
8.532545000E-1,1.605261841E0,2.820135498E0,8.200846252E0
8.731545000E-1,9.250762939E-1,2.937341766E0,7.846832428E0
8.930535000E-1,2.372566223E-1,2.601739655E0,7.668852539E0
9.129525000E-1,-2.065704346E-2,2.184557190E0,7.620802460E0
9.328525000E-1,-2.734812927E-1,2.011217651E0,7.819289703E0
9.527515000E-1,-6.182144165E-2,2.178719330E0,8.559650116E0
9.726505000E-1,-1.047821045E-3,2.255060577E0,8.278834076E0
9.925505000E-1,3.454815674E-1,1.630110168E0,8.871900787E0
1.012449500E0,4.712200928E-1,1.231788483E0,9.141041107E0
1.032348500E0,2.266287231E-1,1.412911835E0,9.294322357E0
1.052248500E0,3.665876770E-1,1.679208069E0,9.692344666E0
1.072147500E0,3.996688843E-1,1.810185699E0,9.663305054E0
1.092046500E0,4.978646851E-1,1.795815582E0,1.022344025E1
1.111946500E0,9.363029480E-1,2.254910889E0,9.949210510E0
1.131845083E0,1.388213196E0,2.549797668E0,9.715995483E0
1.151744083E0,1.842219086E0,2.552342377E0,1.019005966E1
1.171644083E0,2.807711334E0,3.577859802E0,1.084285217E1
1.191543083E0,3.072510681E0,4.760550385E0,1.014859589E1
1.211442083E0,2.713257751E0,4.067341919E0,1.013257919E1
1.231342083E0,1.826202393E0,3.207529907E0,9.363777924E0
1.251241083E0,1.909429321E0,3.550766144E0,9.327553253E0
1.271140083E0,1.524729309E0,5.243296509E0,8.882977753E0
1.291039083E0,5.343887329E-1,5.758525085E0,8.119265900E0
1.310939083E0,9.280700684E-3,5.545068970E0,9.353000336E0
1.330838083E0,-1.722019043E0,7.150480499E0,8.108188934E0
1.350737083E0,-2.612367554E0,7.967331848E0,9.123527527E0
1.370637083E0,-2.430795135E0,8.039781189E0,9.739047546E0
1.390536083E0,-4.911735992E0,8.114176483E0,9.396410065E0
1.410435083E0,-4.998405762E0,8.009394379E0,9.943073273E0
1.430335083E0,-4.941973114E0,9.077872467E0,1.002375549E1
1.450234083E0,-5.556894379E0,9.364676056E0,1.060454773E1
1.470133083E0,-4.681215363E0,8.202941895E0,1.118923187E1
1.490033083E0,-3.438499603E0,7.578590240E0,1.064256866E1
1.509932083E0,-3.631448364E0,7.245383148E0,1.045500870E1
1.529831083E0,-2.895279236E0,7.255711670E0,1.157527908E1
1.549730083E0,-2.715054016E0,8.261470184E0,1.113205078E1
1.569630083E0,-3.311114502E0,7.459288330E0,1.032013916E1
1.589529083E0,-3.028951263E0,6.148613892E0,9.509425049E0
1.609428083E0,-1.938468933E0,7.055128784E0,1.042462189E1
1.629328083E0,-2.480491791E0,8.314459991E0,1.014200958E1
1.649227083E0,-2.666704559E0,7.322921906E0,9.872120819E0
1.669126083E0,-2.894680481E0,5.867498474E0,1.017074982E1
1.689026083E0,-3.984713745E0,5.983207855E0,9.046288147E0
1.708925083E0,-3.653751984E0,6.191574554E0,8.101153564E0
1.728824083E0,-3.685635681E0,6.142027588E0,8.134085083E0
