"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.530740417E-1,4.506459370E-1,-4.727006347E-1,-3.002284392E-2,7.566842561E-1,1.264297317E2,-4.053708714E1,4.349655112E1,1.016870733E2
3.630810417E-1,4.582830408E-1,-4.674405394E-1,-3.407066940E-2,7.551922471E-1,1.254472587E2,-4.056118928E1,4.243760572E1,1.011687276E2
3.730880418E-1,4.637676629E-1,-4.636319395E-1,-3.795563945E-2,7.540055077E-1,1.247390072E2,-4.066487372E1,4.160234941E1,1.007853042E2
3.830960419E-1,4.668302636E-1,-4.589663466E-1,-4.336575644E-2,7.546779607E-1,1.243425240E2,-4.066836160E1,4.071181141E1,1.008618602E2
3.931030417E-1,4.675313659E-1,-4.533282362E-1,-5.086684181E-2,7.571792603E-1,1.242516578E2,-4.063016727E1,3.971265863E1,1.013822350E2
4.031100417E-1,4.663711685E-1,-4.466753562E-1,-6.097390896E-2,7.610920683E-1,1.244020043E2,-4.064075072E1,3.853914637E1,1.022497187E2
4.131170418E-1,4.639431097E-1,-4.391941430E-1,-7.375091575E-2,7.657845931E-1,1.247163133E2,-4.078306611E1,3.717300474E1,1.033312928E2
4.231240416E-1,4.605597609E-1,-4.312037854E-1,-8.894471766E-2,7.707379120E-1,1.251535325E2,-4.110793243E1,3.564500679E1,1.045310644E2
4.331310417E-1,4.563669713E-1,-4.225988741E-1,-1.064802090E-1,7.757586342E-1,1.256941558E2,-4.161737209E1,3.395083790E1,1.058299952E2
4.431380418E-1,4.514674002E-1,-4.135411160E-1,-1.261389532E-1,7.805446618E-1,1.263242603E2,-4.232833755E1,3.211899350E1,1.071910285E2
4.531450418E-1,4.462091804E-1,-4.051593828E-1,-1.468761615E-1,7.843280790E-1,1.269985445E2,-4.328346291E1,3.029689127E1,1.084662906E2
4.631520417E-1,4.411155968E-1,-3.992260759E-1,-1.668856307E-1,7.862472463E-1,1.276498354E2,-4.449647963E1,2.872127050E1,1.094537931E2
4.731590417E-1,4.364723733E-1,-3.967825702E-1,-1.849162211E-1,7.860416434E-1,1.282419593E2,-4.592911726E1,2.753908581E1,1.100579908E2
4.831660418E-1,4.322932183E-1,-3.976301854E-1,-2.008409864E-1,7.840125677E-1,1.287736364E2,-4.752316095E1,2.673404336E1,1.103120330E2
4.931730418E-1,4.286584740E-1,-4.015023639E-1,-2.148157223E-1,7.803217681E-1,1.292350928E2,-4.925797925E1,2.625946923E1,1.102294368E2
5.031800417E-1,4.259338910E-1,-4.087593453E-1,-2.265737974E-1,7.747002636E-1,1.295804200E2,-5.115331229E1,2.612436570E1,1.097226811E2
5.131870417E-1,4.243106894E-1,-4.190498039E-1,-2.359783504E-1,7.672496702E-1,1.297859198E2,-5.317455061E1,2.628109549E1,1.087839145E2
5.231950418E-1,4.235328272E-1,-4.324512584E-1,-2.435089174E-1,7.578319569E-1,1.298843371E2,-5.539654377E1,2.669126060E1,1.074024698E2
5.332020416E-1,4.226868873E-1,-4.465809262E-1,-2.518340791E-1,7.473157808E-1,1.299913230E2,-5.782629103E1,2.703791530E1,1.058856512E2
5.432090417E-1,4.210477542E-1,-4.591313409E-1,-2.634596866E-1,7.365501692E-1,1.301984914E2,-6.042997317E1,2.703201634E1,1.045536672E2
5.532160418E-1,4.204828389E-1,-4.722660691E-1,-2.755484986E-1,7.240386032E-1,1.302698502E2,-6.320581341E1,2.688176744E1,1.029785482E2
5.632230418E-1,4.251703482E-1,-4.892531983E-1,-2.825267418E-1,7.071351671E-1,1.296771073E2,-6.608853674E1,2.685231198E1,1.003130778E2
5.732300417E-1,4.349253627E-1,-5.061742413E-1,-2.854645352E-1,6.878499915E-1,1.284389106E2,-6.871084298E1,2.661751226E1,9.701949454E1
5.832370417E-1,4.473579455E-1,-5.190931987E-1,-2.865083229E-1,6.695714723E-1,1.268514032E2,-7.070576043E1,2.602711480E1,9.388136027E1
5.932440418E-1,4.607575982E-1,-5.259633774E-1,-2.881894027E-1,6.542261524E-1,1.251279905E2,-7.196306776E1,2.500055744E1,9.139917835E1
6.032510418E-1,4.742933009E-1,-5.268700930E-1,-2.922557622E-1,6.419036889E-1,1.233733062E2,-7.261274863E1,2.352628968E1,8.968177058E1
6.132580417E-1,4.872903459E-1,-5.234690953E-1,-2.991943136E-1,6.316731630E-1,1.216747222E2,-7.291794962E1,2.169919834E1,8.858502946E1
6.232650417E-1,4.993542965E-1,-5.172115316E-1,-3.088083680E-1,6.227157724E-1,1.200854204E2,-7.307258891E1,1.961766404E1,8.794819230E1
6.332720418E-1,5.104202518E-1,-5.098500471E-1,-3.194101865E-1,6.144111942E-1,1.186163469E2,-7.317601758E1,1.748453086E1,8.753920612E1
6.432790419E-1,5.206229844E-1,-5.029000265E-1,-3.290924187E-1,6.064168722E-1,1.172519013E2,-7.325824845E1,1.550175949E1,8.714994680E1
6.532860417E-1,5.303727938E-1,-4.971661743E-1,-3.370632570E-1,5.982631639E-1,1.159387071E2,-7.334443964E1,1.372924733E1,8.663975039E1
6.632930418E-1,5.404126499E-1,-4.929416324E-1,-3.428902221E-1,5.893971819E-1,1.145765317E2,-7.342563625E1,1.215003698E1,8.588950405E1
6.733010418E-1,5.509630203E-1,-4.903445594E-1,-3.466122788E-1,5.795359968E-1,1.131337894E2,-7.351175161E1,1.074297343E1,8.486137732E1
6.833080417E-1,5.612637370E-1,-4.885612999E-1,-3.496313682E-1,5.692528974E-1,1.117135226E2,-7.362412141E1,9.425153008E0,8.374878060E1
6.933150417E-1,5.702031672E-1,-4.868625079E-1,-3.537733287E-1,5.591760080E-1,1.104712111E2,-7.383517578E1,8.107933930E0,8.278525205E1
7.033220418E-1,5.784856433E-1,-4.864038554E-1,-3.582453727E-1,5.481110813E-1,1.093117976E2,-7.421266970E1,6.818644247E0,8.175050606E1
7.133290418E-1,5.868872580E-1,-4.879616292E-1,-3.619703691E-1,5.351956234E-1,1.081271433E2,-7.475225673E1,5.591673182E0,8.045190309E1
7.233359166E-1,5.957058539E-1,-4.918016971E-1,-3.641208857E-1,5.202707922E-1,1.068740656E2,-7.541239996E1,4.469145443E0,7.881026516E1
7.333429167E-1,6.049110944E-1,-4.976089112E-1,-3.644894494E-1,5.036023563E-1,1.055551109E2,-7.614294501E1,3.452820488E0,7.685141322E1
7.433499168E-1,6.145466647E-1,-5.046897029E-1,-3.637765407E-1,4.850642758E-1,1.041620250E2,-7.693159726E1,2.435722325E0,7.463316797E1
7.533569168E-1,6.248843331E-1,-5.121010523E-1,-3.628291691E-1,4.643567125E-1,1.026526034E2,-7.774476012E1,1.268780965E0,7.220991305E1
7.633639167E-1,6.351876518E-1,-5.195768812E-1,-3.612961302E-1,4.427660463E-1,1.011321927E2,-7.852092504E1,6.418972658E-2,6.970542469E1
7.733709167E-1,6.455252306E-1,-5.276383037E-1,-3.568091820E-1,4.214052122E-1,9.958986623E1,-7.912925387E1,-9.144563350E-1,6.702936033E1
7.833779168E-1,6.579939648E-1,-5.355273929E-1,-3.465168794E-1,4.002256516E-1,9.770588000E1,-7.926058094E1,-1.567145076E0,6.391810572E1
7.933849168E-1,6.733500321E-1,-5.394895233E-1,-3.315567818E-1,3.816032036E-1,9.534769715E1,-7.857049689E1,-1.992328126E0,6.071238832E1
8.033919167E-1,6.888028263E-1,-5.377874650E-1,-3.165618603E-1,3.689498029E-1,9.292916649E1,-7.721359455E1,-2.250254243E0,5.814737342E1
8.133989167E-1,6.999156543E-1,-5.328978089E-1,-3.063664850E-1,3.637000231E-1,9.115952535E1,-7.584612200E1,-2.363061191E0,5.675708053E1
8.234069168E-1,7.033050617E-1,-5.278386908E-1,-3.045330760E-1,3.660711627E-1,9.061445059E1,-7.507715856E1,-2.401755213E0,5.683968829E1
8.334139166E-1,7.004833407E-1,-5.231652375E-1,-3.097716342E-1,3.737149889E-1,9.106840926E1,-7.487533617E1,-2.461631398E0,5.804550051E1
8.434209167E-1,6.941584053E-1,-5.186242307E-1,-3.191928246E-1,3.837823958E-1,9.207961825E1,-7.501581875E1,-2.582798060E0,5.985671671E1
8.534279168E-1,6.864710098E-1,-5.137273464E-1,-3.306785257E-1,3.943265047E-1,9.329719235E1,-7.529899910E1,-2.800003176E0,6.190864170E1
8.634349168E-1,6.786444138E-1,-5.083340987E-1,-3.429304144E-1,4.042732558E-1,9.452439328E1,-7.561958906E1,-3.120946389E0,6.398705346E1
8.734419167E-1,6.713477512E-1,-5.027117724E-1,-3.550410795E-1,4.129395224E-1,9.565765942E1,-7.594142707E1,-3.527806509E0,6.594421172E1
8.834489167E-1,6.652435915E-1,-4.969971497E-1,-3.662840200E-1,4.198580435E-1,9.659796844E1,-7.621707017E1,-4.013969542E0,6.766367061E1
8.934559168E-1,6.610042086E-1,-4.913498407E-1,-3.758417136E-1,4.247254987E-1,9.724699103E1,-7.638588923E1,-4.559153620E0,6.903271805E1
9.034629168E-1,6.592340936E-1,-4.860043770E-1,-3.827511625E-1,4.274480482E-1,9.751702690E1,-7.637650336E1,-5.115398646E0,6.994358032E1
9.134699167E-1,6.601699855E-1,-4.814643027E-1,-3.861422295E-1,4.280908930E-1,9.737432372E1,-7.615384963E1,-5.602023824E0,7.031348451E1
9.234769167E-1,6.634835180E-1,-4.782114300E-1,-3.857359128E-1,4.269791961E-1,9.686782010E1,-7.573742333E1,-5.939955746E0,7.014648383E1
9.334839168E-1,6.684891623E-1,-4.764828297E-1,-3.818197857E-1,4.246175080E-1,9.609887110E1,-7.517946620E1,-6.075499813E0,6.952541147E1
9.434909169E-1,6.745764000E-1,-4.762600520E-1,-3.748565257E-1,4.214329237E-1,9.515747227E1,-7.452764931E1,-5.987725208E0,6.854630525E1
9.534979167E-1,6.812436837E-1,-4.773211042E-1,-3.653881888E-1,4.178072937E-1,9.411818904E1,-7.381852600E1,-5.680455450E0,6.730960511E1
9.635049168E-1,6.880638867E-1,-4.793959408E-1,-3.539389658E-1,4.140952522E-1,9.304591308E1,-7.308244779E1,-5.165567394E0,6.591055292E1
9.735129168E-1,6.946335689E-1,-4.822403315E-1,-3.412267334E-1,4.104787997E-1,9.200395085E1,-7.236549856E1,-4.482593180E0,6.443957619E1
9.835199167E-1,7.004192775E-1,-4.855744054E-1,-3.285185261E-1,4.070700891E-1,9.107869524E1,-7.174504004E1,-3.719721064E0,6.301901439E1
9.935269167E-1,7.046248481E-1,-4.892533353E-1,-3.177019431E-1,4.039807356E-1,9.040151188E1,-7.134716847E1,-3.005024056E0,6.181112467E1
1.003533917E0,7.068250822E-1,-4.931496323E-1,-3.100818877E-1,4.013114914E-1,9.004564219E1,-7.124050549E1,-2.437758843E0,6.091959738E1
1.013540917E0,7.074152645E-1,-4.970527572E-1,-3.051657212E-1,3.992191954E-1,8.994999723E1,-7.134798199E1,-1.999557325E0,6.031063351E1
1.023547917E0,7.069714477E-1,-5.008110654E-1,-3.017332924E-1,3.979154353E-1,9.002192964E1,-7.155372508E1,-1.608660799E0,5.990479896E1
1.033554917E0,7.061004936E-1,-5.043047230E-1,-2.985758824E-1,3.974307782E-1,9.016296007E1,-7.175227414E1,-1.191650123E0,5.960809703E1
1.043561917E0,7.055154321E-1,-5.074255602E-1,-2.945902762E-1,3.974718924E-1,9.025759984E1,-7.185063292E1,-7.048232794E-1,5.930259732E1
1.053568917E0,7.058629118E-1,-5.101292278E-1,-2.889552952E-1,3.975306241E-1,9.020140078E1,-7.178721637E1,-1.341680174E-1,5.887212249E1
1.063575917E0,7.073572494E-1,-5.125087019E-1,-2.815381769E-1,3.971358977E-1,8.995940270E1,-7.156948698E1,5.027807037E-1,5.826044520E1
1.073582917E0,7.096127696E-1,-5.148381688E-1,-2.730362198E-1,3.960335996E-1,8.959316415E1,-7.128555458E1,1.162407714E0,5.749808507E1
1.083589917E0,7.118946000E-1,-5.174222237E-1,-2.646258688E-1,3.942759074E-1,8.922144999E1,-7.105543040E1,1.790370750E0,5.668048454E1
1.093596917E0,7.135142928E-1,-5.204254500E-1,-2.574102336E-1,3.921667211E-1,8.895685597E1,-7.096977624E1,2.341489279E0,5.591941893E1
1.103603917E0,7.141622795E-1,-5.238034778E-1,-2.518146072E-1,3.901174359E-1,8.885082613E1,-7.104477940E1,2.809578827E0,5.528602010E1
1.113610917E0,7.140604844E-1,-5.274173593E-1,-2.470862787E-1,3.884545426E-1,8.886748946E1,-7.121122951E1,3.261102063E0,5.475756977E1
1.123617917E0,7.136628078E-1,-5.310851467E-1,-2.421895736E-1,3.872701108E-1,8.893256335E1,-7.138093783E1,3.764945977E0,5.426815282E1
1.133624917E0,7.132691457E-1,-5.345060062E-1,-2.367855363E-1,3.866302478E-1,8.899694327E1,-7.149554114E1,4.331603333E0,5.380137606E1
1.143632917E0,7.129096120E-1,-5.374530508E-1,-2.312644993E-1,3.865501056E-1,8.905570965E1,-7.154933576E1,4.919941925E0,5.338829654E1
1.153639917E0,7.124229107E-1,-5.398486250E-1,-2.262999061E-1,3.870471750E-1,8.913521300E1,-7.156992282E1,5.477295143E0,5.307934850E1
1.163646917E0,7.116933488E-1,-5.416352720E-1,-2.224079397E-1,3.881477135E-1,8.925428324E1,-7.157625588E1,5.963591902E0,5.291382353E1
1.173653917E0,7.108402860E-1,-5.427468320E-1,-2.195912026E-1,3.897583237E-1,8.939335101E1,-7.155692279E1,6.366717500E0,5.288202627E1
1.183660917E0,7.101370974E-1,-5.431714720E-1,-2.174902981E-1,3.916222365E-1,8.950785790E1,-7.148887214E1,6.692469133E0,5.293165303E1
1.193667917E0,7.098606457E-1,-5.430296268E-1,-2.156512414E-1,3.933334512E-1,8.955284357E1,-7.136274214E1,6.950902639E0,5.298736061E1
1.203674917E0,7.101332621E-1,-5.425936492E-1,-2.138358186E-1,3.944327991E-1,8.950848214E1,-7.120198254E1,7.142043196E0,5.298203281E1
1.213681917E0,7.107234549E-1,-5.422342841E-1,-2.122401600E-1,3.947256670E-1,8.941238373E1,-7.106630088E1,7.260424795E0,5.290578921E1
1.223688917E0,7.112207351E-1,-5.422933529E-1,-2.111295273E-1,3.943442064E-1,8.933135064E1,-7.101414611E1,7.318281520E0,5.278839777E1
1.233695917E0,7.113531815E-1,-5.428575623E-1,-2.105663295E-1,3.936295434E-1,8.930975836E1,-7.105887070E1,7.342220728E0,5.266981448E1
1.243702917E0,7.111727930E-1,-5.437133435E-1,-2.104229986E-1,3.928502481E-1,8.933916544E1,-7.116478306E1,7.348351766E0,5.257132169E1
1.253709917E0,7.109621431E-1,-5.445773117E-1,-2.104434398E-1,3.920229898E-1,8.937349611E1,-7.128098683E1,7.338958038E0,5.247897466E1
