"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.469520418E-1,6.297460300E-1,6.147557868E-1,-3.600443424E-1,-3.096178720E-1,1.019372248E2,9.086826001E1,-4.174494680E0,-5.660072860E1
3.569220419E-1,6.290936811E-1,6.149789966E-1,-3.605313071E-1,-3.099340576E-1,1.020334248E2,9.094009685E1,-4.152425074E0,-5.667700498E1
3.668910419E-1,6.284127671E-1,6.152658901E-1,-3.610138464E-1,-3.101842308E-1,1.021337676E2,9.102063548E1,-4.131158859E0,-5.674719264E1
3.768610419E-1,6.277685842E-1,6.155820337E-1,-3.614257475E-1,-3.103814886E-1,1.022286321E2,9.109951319E1,-4.108931221E0,-5.680591936E1
3.868310419E-1,6.271889912E-1,6.159332433E-1,-3.617101966E-1,-3.105251988E-1,1.023139309E2,9.117281159E1,-4.082668359E0,-5.684763013E1
3.968010417E-1,6.266329689E-1,6.163751531E-1,-3.618706497E-1,-3.105838040E-1,1.023957127E2,9.124867968E1,-4.051200124E0,-5.687001264E1
4.067710417E-1,6.260768729E-1,6.169290785E-1,-3.619260833E-1,-3.105409933E-1,1.024774584E2,9.133173145E1,-4.015340611E0,-5.687352002E1
4.167400417E-1,6.255545786E-1,6.175521670E-1,-3.618884146E-1,-3.103988847E-1,1.025541927E2,9.141692048E1,-3.978773644E0,-5.685934255E1
4.267100417E-1,6.250483633E-1,6.182256737E-1,-3.618238456E-1,-3.101531159E-1,1.026285254E2,9.150712893E1,-3.946534467E0,-5.683346492E1
4.366800417E-1,6.245393559E-1,6.189568583E-1,-3.617600985E-1,-3.097944041E-1,1.027032292E2,9.160572329E1,-3.920261403E0,-5.679779574E1
4.466500417E-1,6.240489984E-1,6.197616313E-1,-3.616484726E-1,-3.093034143E-1,1.027751591E2,9.171095020E1,-3.898200540E0,-5.674595580E1
4.566200417E-1,6.236300060E-1,6.206300144E-1,-3.613997324E-1,-3.086976482E-1,1.028365919E2,9.181400909E1,-3.875311285E0,-5.667082726E1
4.665890418E-1,6.232554048E-1,6.215418193E-1,-3.609862718E-1,-3.081028719E-1,1.028914939E2,9.190976249E1,-3.840296877E0,-5.658085049E1
4.765590418E-1,6.228275405E-1,6.224893648E-1,-3.605001501E-1,-3.076240732E-1,1.029541765E2,9.200479753E1,-3.788487850E0,-5.649426727E1
4.865290418E-1,6.223530408E-1,6.234268371E-1,-3.599945986E-1,-3.072778895E-1,1.030236594E2,9.209700883E1,-3.724378506E0,-5.641754103E1
4.964990418E-1,6.219310876E-1,6.242884346E-1,-3.594760765E-1,-3.069896683E-1,1.030854195E2,9.217751734E1,-3.660165320E0,-5.634443764E1
5.064690418E-1,6.215499642E-1,6.250783508E-1,-3.589978783E-1,-3.067137223E-1,1.031411808E2,9.225129795E1,-3.602267769E0,-5.627610561E1
5.164390418E-1,6.211126485E-1,6.258032029E-1,-3.586633061E-1,-3.065127661E-1,1.032051369E2,9.232776204E1,-3.549296049E0,-5.622814458E1
5.264080418E-1,6.205389456E-1,6.264894168E-1,-3.585048550E-1,-3.064583967E-1,1.032889963E2,9.241330790E1,-3.494146392E0,-5.621011595E1
5.363780418E-1,6.197787745E-1,6.271869998E-1,-3.585265501E-1,-3.065444711E-1,1.034000376E2,9.251542950E1,-3.433664039E0,-5.622200216E1
5.463480419E-1,6.188249597E-1,6.279454534E-1,-3.587059482E-1,-3.067087911E-1,1.035392450E2,9.263943069E1,-3.368617798E0,-5.625626704E1
5.563180419E-1,6.177598878E-1,6.287256021E-1,-3.590013871E-1,-3.069118757E-1,1.036945330E2,9.277627872E1,-3.303591444E0,-5.630525607E1
5.662880419E-1,6.166532274E-1,6.294498852E-1,-3.593979573E-1,-3.071884960E-1,1.038557096E2,9.291356413E1,-3.240560046E0,-5.637036887E1
5.762570419E-1,6.155372632E-1,6.300360214E-1,-3.599063747E-1,-3.076296892E-1,1.040180617E2,9.304025284E1,-3.177877870E0,-5.646045816E1
5.862270417E-1,6.144553957E-1,6.304818613E-1,-3.604685189E-1,-3.082203773E-1,1.041752820E2,9.315119692E1,-3.114352232E0,-5.656854818E1
5.961970417E-1,6.134142210E-1,6.308444296E-1,-3.610554348E-1,-3.088645287E-1,1.043264302E2,9.325224852E1,-3.053140647E0,-5.668353439E1
6.061670417E-1,6.123618458E-1,6.312056281E-1,-3.616824113E-1,-3.094806840E-1,1.044790472E2,9.335655632E1,-2.996165259E0,-5.679997625E1
6.161370417E-1,6.113047186E-1,6.316162332E-1,-3.623111475E-1,-3.099970672E-1,1.046321950E2,9.346832490E1,-2.944389085E0,-5.690795406E1
6.261060417E-1,6.103210111E-1,6.320621047E-1,-3.628290901E-1,-3.104204744E-1,1.047745644E2,9.357611167E1,-2.893199320E0,-5.699702215E1
6.360760417E-1,6.094193742E-1,6.325396706E-1,-3.631546745E-1,-3.108380127E-1,1.049049365E2,9.367252008E1,-2.831118850E0,-5.706683347E1
6.460460417E-1,6.084892670E-1,6.331194322E-1,-3.633119771E-1,-3.112959066E-1,1.050393058E2,9.376976147E1,-2.749413386E0,-5.712395563E1
6.560160418E-1,6.073816794E-1,6.339287043E-1,-3.633757347E-1,-3.117369839E-1,1.051991576E2,9.389265968E1,-2.646716101E0,-5.717093225E1
6.659860418E-1,6.060872022E-1,6.350136064E-1,-3.633652401E-1,-3.120604820E-1,1.053857665E2,9.404971222E1,-2.529670660E0,-5.720084635E1
6.759550418E-1,6.047687539E-1,6.362970622E-1,-3.632049135E-1,-3.121907263E-1,1.055755932E2,9.422357566E1,-2.408156253E0,-5.719942262E1
6.859250418E-1,6.035591920E-1,6.376211370E-1,-3.629019725E-1,-3.121823286E-1,1.057495329E2,9.439191102E1,-2.290008052E0,-5.717181487E1
6.958950418E-1,6.024873029E-1,6.388555234E-1,-3.625508155E-1,-3.121369048E-1,1.059035079E2,9.454352035E1,-2.180272718E0,-5.713593231E1
7.058650418E-1,6.015148170E-1,6.399599605E-1,-3.622237349E-1,-3.121299822E-1,1.060430687E2,9.467842543E1,-2.078258781E0,-5.710542717E1
7.158350418E-1,6.005945300E-1,6.409590094E-1,-3.619389065E-1,-3.121824656E-1,1.061750208E2,9.480164619E1,-1.980807538E0,-5.708396525E1
7.258040418E-1,5.997025763E-1,6.419248782E-1,-3.616516863E-1,-3.122455594E-1,1.063028016E2,9.492003916E1,-1.884827376E0,-5.706305607E1
7.357740419E-1,5.988157539E-1,6.429052455E-1,-3.613537607E-1,-3.122753678E-1,1.064297415E2,9.503994742E1,-1.790309180E0,-5.703813440E1
7.457440419E-1,5.979060353E-1,6.438760349E-1,-3.610881724E-1,-3.123256279E-1,1.065598496E2,9.516138912E1,-1.695951833E0,-5.701806750E1
7.557140419E-1,5.968926354E-1,6.447777562E-1,-3.609713940E-1,-3.125386591E-1,1.067046566E2,9.528519160E1,-1.597979184E0,-5.702656331E1
7.656840417E-1,5.956694390E-1,6.455804113E-1,-3.611446070E-1,-3.130150976E-1,1.068792608E2,9.541857923E1,-1.495175858E0,-5.708616032E1
7.756530417E-1,5.942323790E-1,6.463040727E-1,-3.616287057E-1,-3.136935144E-1,1.070841411E2,9.556628142E1,-1.392434835E0,-5.719359975E1
7.856230417E-1,5.926596166E-1,6.469350953E-1,-3.623741992E-1,-3.145069591E-1,1.073080586E2,9.572221805E1,-1.294876168E0,-5.733825056E1
7.955930417E-1,5.910455820E-1,6.474463998E-1,-3.632920100E-1,-3.154318085E-1,1.075375179E2,9.587499425E1,-1.202950093E0,-5.750936423E1
8.055630417E-1,5.894721874E-1,6.478584696E-1,-3.642500500E-1,-3.164235765E-1,1.077608761E2,9.601663391E1,-1.113622729E0,-5.769019506E1
8.155330417E-1,5.879989760E-1,6.482297201E-1,-3.651098246E-1,-3.174117620E-1,1.079697246E2,9.614419248E1,-1.023181146E0,-5.786107223E1
8.255020417E-1,5.866209848E-1,6.486570470E-1,-3.657855651E-1,-3.183092792E-1,1.081648242E2,9.626484469E1,-9.286827888E-1,-5.800604165E1
8.354720417E-1,5.852763317E-1,6.491971062E-1,-3.662990928E-1,-3.190919462E-1,1.083549720E2,9.638884565E1,-8.288262570E-1,-5.812513375E1
8.454420418E-1,5.838289141E-1,6.498231555E-1,-3.668203650E-1,-3.198696503E-1,1.085593976E2,9.652655192E1,-7.221327094E-1,-5.824458910E1
8.554120418E-1,5.821670428E-1,6.504508695E-1,-3.675380626E-1,-3.207975764E-1,1.087937887E2,9.668136200E1,-6.079751501E-1,-5.839643843E1
8.653820418E-1,5.803373638E-1,6.510475214E-1,-3.684449575E-1,-3.218603514E-1,1.090514510E2,9.684786603E1,-4.899984850E-1,-5.857866066E1
8.753510418E-1,5.785306970E-1,6.516109932E-1,-3.693513149E-1,-3.229318928E-1,1.093054682E2,9.700968628E1,-3.730098738E-1,-5.876159932E1
8.853210418E-1,5.768684253E-1,6.521519480E-1,-3.700992107E-1,-3.239555555E-1,1.095388311E2,9.715490941E1,-2.555746676E-1,-5.892471742E1
8.952910418E-1,5.752413989E-1,6.527846986E-1,-3.706539897E-1,-3.249384938E-1,1.097669215E2,9.729770066E1,-1.261244785E-1,-5.906519144E1
9.052613333E-1,5.735334927E-1,6.537485970E-1,-3.709059435E-1,-3.257311390E-1,1.100060073E2,9.746479164E1,2.512922721E-2,-5.915908697E1
9.152313333E-1,5.715229299E-1,6.549525217E-1,-3.711605527E-1,-3.265556051E-1,1.102870146E2,9.766881223E1,2.007247747E-1,-5.925582558E1
9.252003334E-1,5.693179333E-1,6.563227579E-1,-3.713911381E-1,-3.273931051E-1,1.105946463E2,9.789656190E1,3.937294436E-1,-5.935103852E1
9.351703334E-1,5.670725810E-1,6.574748210E-1,-3.717960639E-1,-3.285166769E-1,1.109073217E2,9.810678148E1,5.908548367E-1,-5.948818942E1
9.451403334E-1,5.652129461E-1,6.582984231E-1,-3.720782265E-1,-3.297503468E-1,1.111658401E2,9.825686575E1,7.758890889E-1,-5.962274192E1
9.551103334E-1,5.638641838E-1,6.586325633E-1,-3.723425716E-1,-3.310913541E-1,1.113530893E2,9.833095322E1,9.301698923E-1,-5.976516180E1
9.650803334E-1,5.629259001E-1,6.585385653E-1,-3.727192063E-1,-3.324484089E-1,1.114832286E2,9.834940590E1,1.044766624E0,-5.992056496E1
9.750493334E-1,5.620217448E-1,6.580908604E-1,-3.735669691E-1,-3.339098298E-1,1.116085390E2,9.835462673E1,1.121951410E0,-6.013227419E1
9.850193334E-1,5.609198787E-1,6.574201776E-1,-3.750255451E-1,-3.354452184E-1,1.117611252E2,9.837903474E1,1.165381601E0,-6.041153466E1
9.949893334E-1,5.596178466E-1,6.566272795E-1,-3.769819491E-1,-3.369763607E-1,1.119412532E2,9.842882298E1,1.180610872E0,-6.074043765E1
1.004959333E0,5.581323388E-1,6.556836010E-1,-3.793700844E-1,-3.385936196E-1,1.121465306E2,9.849461549E1,1.177118172E0,-6.112061740E1
1.014929333E0,5.566090779E-1,6.547763901E-1,-3.818030112E-1,-3.401186506E-1,1.123567685E2,9.857142773E1,1.167383751E0,-6.149792631E1
1.024898333E0,5.550299409E-1,6.540196223E-1,-3.841096872E-1,-3.415550784E-1,1.125744459E2,9.866141608E1,1.167923156E0,-6.185544284E1
1.034868333E0,5.536003303E-1,6.536956606E-1,-3.857577343E-1,-3.426361346E-1,1.127712739E2,9.875949711E1,1.194605598E0,-6.211589791E1
1.044838334E0,5.524004306E-1,6.537836316E-1,-3.865746561E-1,-3.434833494E-1,1.129363022E2,9.884624130E1,1.262876604E0,-6.227220873E1
1.054808334E0,5.514332658E-1,6.541534280E-1,-3.865679969E-1,-3.443395837E-1,1.130692067E2,9.890219677E1,1.384912662E0,-6.234629691E1
1.064778334E0,5.507379693E-1,6.548148596E-1,-3.856712174E-1,-3.451998431E-1,1.131646890E2,9.892301830E1,1.563016882E0,-6.233103914E1
1.074747334E0,5.500271732E-1,6.555723438E-1,-3.844057793E-1,-3.463050493E-1,1.132622456E2,9.892615067E1,1.787275154E0,-6.230038077E1
1.084717334E0,5.491743739E-1,6.563775172E-1,-3.831117868E-1,-3.475650715E-1,1.133792200E2,9.893477180E1,2.033134588E0,-6.228068065E1
1.094687333E0,5.483194777E-1,6.572796284E-1,-3.817974795E-1,-3.486546413E-1,1.134964033E2,9.895704561E1,2.271409838E0,-6.224400436E1
1.104657333E0,5.475716346E-1,6.580613470E-1,-3.806752142E-1,-3.495811028E-1,1.135988481E2,9.897841649E1,2.475817686E0,-6.221247430E1
