"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.719165973E-4,-6.000422058E0,-4.492906952E0,4.288881226E0
2.098591649E-2,-6.679559784E0,-4.971910858E0,5.823789368E0
4.100091662E-2,-5.658832397E0,-4.490811310E0,6.340065765E0
6.101491651E-2,-5.450316010E0,-4.005370789E0,6.077511749E0
8.102991665E-2,-5.970933380E0,-4.643643494E0,6.802454224E0
1.010439165E-1,-5.524561615E0,-4.437522125E0,6.189329224E0
1.210589167E-1,-5.924529877E0,-4.293072510E0,6.109395447E0
1.410729166E-1,-6.816674652E0,-4.792134705E0,5.947132874E0
1.610879165E-1,-7.193441162E0,-4.951852570E0,6.113886108E0
1.811019166E-1,-7.433990936E0,-5.059778137E0,6.116131439E0
2.011169165E-1,-7.741601257E0,-5.171595612E0,5.258864136E0
2.211309166E-1,-7.495662689E0,-5.223687286E0,5.145250397E0
2.411459165E-1,-7.403304749E0,-4.249662781E0,6.039041748E0
2.611599166E-1,-6.195017395E0,-3.259621582E0,5.377267914E0
2.811739165E-1,-4.816084900E0,-2.508633270E0,4.199517059E0
3.011889167E-1,-6.401288452E0,-3.135529633E0,4.224066010E0
3.212029166E-1,-7.967631226E0,-3.782184906E0,4.474944305E0
3.412179165E-1,-7.914192352E0,-4.133953400E0,4.350253601E0
3.612319166E-1,-6.220314789E0,-3.802392883E0,4.934189301E0
3.812469165E-1,-6.328240356E0,-2.457290039E0,3.889062653E0
4.012609166E-1,-5.761967926E0,-1.917213135E0,2.421215057E0
4.212759165E-1,-5.546416168E0,-3.119812317E0,1.109492798E0
4.412899166E-1,-6.494993591E0,-4.510121155E0,9.886940002E-1
4.613049165E-1,-6.182443542E0,-5.346881104E0,2.050436096E0
4.813189167E-1,-6.001020813E0,-5.732329559E0,2.934647369E0
5.013339166E-1,-7.163952484E0,-6.166875916E0,2.706821136E0
5.213479165E-1,-7.506739655E0,-6.277795258E0,1.902543640E0
5.413629166E-1,-6.920708313E0,-6.582561493E0,2.346370697E0
5.613769165E-1,-6.288872223E0,-7.228917389E0,2.683020630E0
5.813909166E-1,-6.155200195E0,-8.269403687E0,1.917961578E0
6.014059165E-1,-6.879394226E0,-8.800948334E0,1.035396881E0
6.214199166E-1,-6.499783630E0,-8.459508362E0,1.125808868E0
6.414349165E-1,-5.704936523E0,-8.077951813E0,2.189197540E0
6.614489167E-1,-5.083428955E0,-7.876620483E0,2.893782349E0
6.814639166E-1,-4.955145721E0,-8.437204742E0,2.892435150E0
7.014784166E-1,-5.203030243E0,-9.353299713E0,2.118694153E0
7.214934165E-1,-5.406307526E0,-9.630822601E0,1.975891113E0
7.415074166E-1,-5.201233978E0,-8.097411346E0,1.775457916E0
7.615224165E-1,-5.696104889E0,-8.408913574E0,9.171427917E-1
7.815364166E-1,-5.837111664E0,-9.224417725E0,1.701511688E0
8.015514165E-1,-5.101541290E0,-9.348958740E0,1.536255341E0
8.215654166E-1,-4.380939789E0,-8.413254547E0,2.081122284E0
8.415794165E-1,-4.158352661E0,-7.572902069E0,1.869312744E0
8.615944167E-1,-3.749702454E0,-6.571035461E0,1.541344757E0
8.816084166E-1,-3.562292175E0,-6.095923462E0,3.629951477E-1
9.016234165E-1,-2.809507599E0,-5.327870636E0,-2.206411743E-1
9.216374166E-1,-2.014211426E0,-4.799170074E0,-3.594026184E-1
9.416524165E-1,-1.617386627E0,-4.823719025E0,-1.989363098E-1
9.616664166E-1,-1.473685455E0,-4.798271942E0,-5.589376831E-1
9.816814165E-1,-1.440304871E0,-4.700525208E0,-1.283580780E0
1.001695417E0,-1.437460785E0,-4.359833679E0,-1.804198151E0
1.021709417E0,-1.643582153E0,-4.837490387E0,-2.126777344E0
1.041724417E0,-4.997507629E0,-1.417791687E1,-2.614313507E0
1.061738417E0,-7.242838440E0,-2.647798874E1,-2.407294006E0
1.081753416E0,-5.570216675E0,-3.117552017E1,-3.574117584E0
1.101767417E0,5.354365540E-1,-2.006667114E1,-4.123325500E0
1.121782416E0,1.625918884E0,-1.058658508E1,-2.411784668E0
1.141796417E0,2.015408936E0,-5.793252869E0,-7.873626709E-1
1.161810416E0,9.812095642E-1,-6.424789581E0,4.317022705E-1
1.181825417E0,3.297642517E-1,-8.017776947E0,6.675817566E0
1.201839417E0,-3.007246399E-1,-1.019589752E1,3.895948334E0
1.221854417E0,-4.535568237E-2,-9.973460083E0,-1.435514832E0
1.241868417E0,-2.311193848E-1,-1.020712418E1,-2.052232361E0
1.261883416E0,-8.940907288E-1,-1.034453842E1,-2.255509644E0
1.281897417E0,-1.328637085E0,-1.004336472E1,-2.153871002E0
1.301912416E0,-1.675615540E0,-9.691446533E0,-1.780397644E0
1.321926417E0,-2.003134460E0,-9.512867889E0,-1.276545410E0
1.341940416E0,-2.438129883E0,-9.520352325E0,-1.078058167E0
1.361955417E0,-2.918181610E0,-9.829609222E0,-1.038989410E0
1.381969417E0,-3.482957153E0,-1.017658768E1,-1.115480347E0
1.401984417E0,-3.550167389E0,-1.033810181E1,-1.050964508E0
1.421998417E0,-3.206182709E0,-1.023107437E1,-1.037342834E-1
1.442013417E0,-2.619253235E0,-1.034034714E1,2.068698120E-1
1.462027417E0,-2.117346954E0,-1.058912979E1,2.909948730E-1
1.482041416E0,-2.090552673E0,-1.076052338E1,7.969427490E-1
1.502056417E0,-1.841470642E0,-9.965376892E0,1.132395172E0
1.522070416E0,-1.955533447E0,-9.128916321E0,6.108796692E-1
1.542085417E0,-2.304607544E0,-8.635691986E0,2.395019531E-3
1.562099417E0,-2.443069611E0,-8.617879028E0,-2.068698120E-1
1.582114417E0,-2.189646606E0,-9.174421692E0,3.999682617E-1
1.602128417E0,-1.561253357E0,-9.517508240E0,1.575024719E0
1.622142417E0,-5.590873718E-1,-9.941875763E0,2.825224915E0
1.642157417E0,7.923023987E-1,-1.075438614E1,2.711760864E0
1.662171416E0,1.662442932E0,-1.189875641E1,2.599494324E0
1.682186417E0,2.483485565E0,-1.238659195E1,2.181563416E0
1.702200542E0,2.965034180E0,-1.168320465E1,1.541793823E-2
1.722214542E0,2.258653107E0,-1.101783829E1,-3.069516907E0
1.742229542E0,1.444196777E0,-1.086740112E1,-3.732039185E0
1.762243542E0,8.102650452E-1,-1.079674805E1,-1.798060913E0
1.782258542E0,2.032772827E-1,-1.041713745E1,2.649490356E-1
1.802272541E0,-5.495072937E-1,-9.115893402E0,6.032455444E-1
1.822287542E0,-1.048868866E0,-7.835306396E0,-1.052162018E0
1.842301541E0,-1.403930511E0,-6.848408661E0,-1.128203888E0
1.862315542E0,-4.067042542E-1,-6.254593506E0,-1.895059204E-1
1.882330541E0,4.043092346E-1,-6.510710907E0,-2.258802795E-1
1.902344542E0,2.927911377E-1,-7.477849731E0,-2.484832764E-1
1.922359542E0,5.029541016E-2,-8.698710938E0,-1.209484863E-1
1.942373542E0,6.715036011E-1,-1.063628174E1,-1.782792664E-1
1.962387542E0,1.671573944E0,-1.386581589E1,4.154610443E0
1.982402542E0,-1.552421722E0,-1.449765198E1,1.164503403E1
2.002416542E0,-1.217268677E0,-9.717342682E0,1.565594330E0
2.022431541E0,-2.259700928E0,-8.789571991E0,-7.713459778E-1
2.042445542E0,-2.580932922E0,-8.400830383E0,-1.690285034E0
2.062459541E0,-3.495381317E0,-9.181906128E0,-7.382647705E-1
2.082474542E0,-5.792953491E0,-1.032941986E1,1.016835480E0
2.102488542E0,-8.863817596E0,-1.091275681E1,9.891430664E-1
2.122503542E0,-8.115373993E0,-9.558522949E0,-1.440753937E0
2.142517542E0,-4.092040558E0,-7.267836456E0,-7.749385071E-1
2.162531542E0,-1.637444916E0,-8.409662018E0,3.547622681E-2
2.182546542E0,-1.769320679E-1,-9.281748505E0,-3.026705933E-1
2.202560541E0,7.602690125E-1,-1.030202682E1,-6.795867920E-1
2.222575542E0,1.855242004E0,-1.117800522E1,-7.845185852E-1
2.242589541E0,2.923570404E0,-1.151031418E1,-1.330732727E0
2.262603542E0,3.718417511E0,-1.087368805E1,-2.338437195E0
2.282618542E0,4.015250244E0,-9.861941986E0,-3.123404846E0
2.302632542E0,3.546275482E0,-9.773326263E0,-3.557502136E0
2.322647542E0,3.563789062E0,-9.317374420E0,-3.285218353E0
2.342661542E0,3.291804657E0,-9.122779083E0,-2.239043884E0
2.362675542E0,1.322499847E0,-1.012000534E1,-1.974543915E0
2.382690541E0,-2.460882568E-1,-1.105570953E1,-1.937570801E0
2.402704542E0,-1.762434998E0,-1.166928360E1,-1.955683136E0
2.422719541E0,-3.983665924E0,-1.141630966E1,-8.466394043E-1
2.442733542E0,-5.953719177E0,-1.091275681E1,6.435118103E-1
2.462747541E0,-6.830146637E0,-9.491911469E0,2.477797394E0
2.482762542E0,-6.281387787E0,-8.040230255E0,2.321672058E0
2.502776542E0,-5.164260864E0,-7.347470856E0,6.938072205E-1
2.522790542E0,-4.451293488E0,-7.642207947E0,-7.041357422E-1
2.542805542E0,-4.662504272E0,-9.301657104E0,-1.620829468E0
2.562819542E0,-3.899241486E0,-9.975555725E0,-7.764353943E-1
2.582834542E0,-3.613336029E0,-1.032238449E1,7.903564453E-1
2.602848541E0,-3.870052185E0,-1.018976028E1,1.650916901E0
2.622862542E0,-3.845353546E0,-1.011416748E1,1.459165649E0
2.642877541E0,-3.398083649E0,-9.932445374E0,1.164727936E0
2.662891542E0,-2.773282928E0,-1.017374359E1,1.210832062E0
2.682906542E0,-2.311044159E0,-1.166075134E1,1.983076172E0
2.702919916E0,-1.575174408E0,-1.327364731E1,2.984793091E0
2.722933917E0,-1.221909027E0,-1.422132660E1,2.645149384E0
2.742948917E0,-1.548978882E0,-1.489522522E1,7.948471069E-2
2.762962917E0,-1.755848694E-1,-1.620380402E1,1.688488770E-1
2.782977917E0,1.015338593E0,-1.728814911E1,-4.011657715E-1
2.802991917E0,1.106199646E0,-1.770727753E1,-1.584904175E0
