"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.293849993E-2,8.231808984E-1,-3.205337372E-2,2.379285061E-1,5.145249229E-1,6.919101331E1,1.224852611E1,2.513173423E1,6.675459310E1
3.294549999E-2,8.215594881E-1,-3.429121332E-2,2.385584645E-1,5.166759505E-1,6.951757889E1,1.214300644E1,2.530361031E1,6.706683961E1
4.295349983E-2,8.198479888E-1,-3.645983726E-2,2.383540312E-1,5.193334779E-1,6.986084051E1,1.199675925E1,2.538494599E1,6.741584149E1
5.296049989E-2,8.182077178E-1,-3.847674309E-2,2.372187532E-1,5.222862018E-1,7.018844040E1,1.180297217E1,2.536480572E1,6.776764499E1
6.296749995E-2,8.167827961E-1,-4.027288372E-2,2.351144348E-1,5.253239148E-1,7.047195191E1,1.155803195E1,2.523851731E1,6.809116841E1
7.297550002E-2,8.155858888E-1,-4.177036125E-2,2.322118656E-1,5.283489838E-1,7.070933101E1,1.127955320E1,2.501883029E1,6.838184362E1
8.298249985E-2,8.146143828E-1,-4.280875423E-2,2.287421474E-1,5.312700344E-1,7.090149846E1,1.099849437E1,2.471843103E1,6.863970161E1
9.298949991E-2,8.137442506E-1,-4.341831356E-2,2.250887427E-1,5.341069071E-1,7.107323039E1,1.074246422E1,2.437514801E1,6.888502742E1
1.029965000E-1,8.129061289E-1,-4.375305437E-2,2.215011081E-1,5.368486334E-1,7.123830461E1,1.051529140E1,2.402258728E1,6.912534709E1
1.130035000E-1,8.120594198E-1,-4.393923807E-2,2.179653457E-1,5.395551986E-1,7.140473383E1,1.030521344E1,2.366678648E1,6.936708488E1
1.230114999E-1,8.111305560E-1,-4.404271386E-2,2.144831046E-1,5.423325390E-1,7.158692538E1,1.010898198E1,2.331083586E1,6.962488306E1
1.330184999E-1,8.100461913E-1,-4.407048863E-2,2.111745559E-1,5.452416093E-1,7.179911065E1,9.936786177E0,2.296572599E1,6.991238643E1
1.430255000E-1,8.088208771E-1,-4.392259534E-2,2.079707211E-1,5.482953381E-1,7.203822524E1,9.793025457E0,2.261811743E1,7.022930956E1
1.530334998E-1,8.074170920E-1,-4.361710971E-2,2.047922850E-1,5.515753323E-1,7.231132695E1,9.671771696E0,2.226072293E1,7.058395119E1
1.630404999E-1,8.058894900E-1,-4.347701359E-2,2.016435993E-1,5.549701240E-1,7.260750839E1,9.538703007E0,2.191692227E1,7.095701798E1
1.730475000E-1,8.043076555E-1,-4.398135858E-2,1.982571053E-1,5.584343210E-1,7.291311063E1,9.326055914E0,2.159483993E1,7.132722821E1
1.830545000E-1,8.028086607E-1,-4.540291383E-2,1.943058119E-1,5.618558864E-1,7.320169408E1,8.980086109E0,2.128458582E1,7.166426203E1
1.930624999E-1,8.013027011E-1,-4.746632343E-2,1.895075776E-1,5.654624449E-1,7.349063634E1,8.512498410E0,2.093979168E1,7.199549878E1
2.030694999E-1,7.998810774E-1,-4.950616768E-2,1.832233982E-1,5.693580887E-1,7.376250483E1,7.940990496E0,2.045596128E1,7.232182166E1
2.130765000E-1,7.985704474E-1,-5.095465477E-2,1.752218770E-1,5.735732266E-1,7.401238769E1,7.303131897E0,1.977372904E1,7.265014891E1
2.230834998E-1,7.970291793E-1,-5.210127558E-2,1.667978020E-1,5.781076796E-1,7.430532191E1,6.670084479E0,1.903379068E1,7.302830894E1
