"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.282587498E-2,1.061433363E-1,6.067889571E-2,4.332728326E-2
4.277687497E-2,-4.692200527E-2,5.877796590E-2,4.273846865E-2
5.272687506E-2,6.694477201E-3,6.508184910E-2,-3.068706483E-2
8.267687504E-2,1.398738769E-1,1.009685504E-1,-7.648479670E-2
1.026768750E-1,5.679985285E-1,-1.936422408E-2,-6.856971323E-2
1.226768750E-1,6.093782504E-1,1.126290679E-2,1.372587097E-1
1.426768750E-1,4.797545426E-1,9.325431883E-2,1.817051500E-1
1.626768750E-1,2.896548374E-1,9.834607422E-2,4.902247131E-2
1.826768750E-1,1.410234395E-1,2.417706728E-2,-8.785558462E-2
2.026768750E-1,2.663060282E-1,-9.102185190E-2,-2.394595608E-1
2.226768750E-1,4.286925624E-1,-5.068366528E-3,5.247788340E-2
2.426768750E-1,6.119865471E-1,-1.175992012E-2,1.567965961E-1
2.626768750E-1,4.696597633E-1,-1.328768063E-1,1.561873162E-1
2.826768750E-1,3.044537017E-1,-1.353010619E-1,3.674478024E-2
3.026768750E-1,1.458029535E-1,-6.012165606E-2,-1.577315658E-2
3.226768750E-1,2.599218920E-1,-5.244660079E-2,-8.671128452E-3
3.426768750E-1,3.306068355E-1,-9.405655682E-2,9.010910153E-2
3.626768750E-1,1.811951266E-1,-1.820173913E-1,3.052205640E-1
3.826768750E-1,1.181352447E-1,-2.370776975E-1,4.273075032E-1
4.026768750E-1,1.988399769E-1,-2.867638278E-1,3.208206430E-1
4.226768750E-1,-1.837760876E-1,1.511049163E-1,1.494305661E-1
4.426768750E-1,6.017369628E-2,1.092932314E-1,-9.628317654E-2
4.626768750E-1,2.002569035E-1,-2.912293464E-1,-7.191607475E-2
4.826768750E-1,-1.421643774E-1,-5.594428825E-1,1.210990521E-1
5.026768750E-1,-4.767384025E-1,-6.796306461E-1,3.052945313E-1
5.226768750E-1,-6.481729183E-1,-4.234454173E-1,-1.876517683E-2
5.426768750E-1,-1.767581132E-1,-6.483392715E-2,8.255829960E-2
5.626768750E-1,3.456278940E-1,-2.269684464E-1,1.883528495E-1
5.826768750E-1,2.477418494E-1,-5.625033152E-1,3.217772475E-1
6.026768750E-1,6.313472629E-2,-4.631316394E-1,3.368639410E-1
6.226768750E-1,4.194799818E-1,-2.843360639E-1,5.704990903E-1
6.426768750E-1,9.891664553E-1,-4.690115994E-1,9.475711173E-1
6.626768750E-1,5.925286214E-1,-7.458971411E-1,1.178298739E0
6.826768750E-1,-1.235591219E-1,-8.006031060E-1,1.089442111E0
7.026768750E-1,-1.949075782E-1,-8.138973355E-1,1.181423198E0
7.226768750E-1,1.549082378E-1,-9.294944501E-1,1.562710191E0
7.426768750E-1,4.309818935E-1,-8.329253447E-1,1.827364819E0
7.626768750E-1,5.416517057E-1,-5.744836754E-1,1.956912221E0
7.826768750E-1,9.139179061E-1,-4.024240923E-1,1.939757952E0
8.026768750E-1,1.513691374E0,-5.582108742E-1,1.909086090E0
8.226768750E-1,1.464435891E0,-1.227136438E0,1.969179094E0
8.426768750E-1,1.006194717E0,-1.871082112E0,1.980916210E0
8.626768750E-1,5.572237911E-1,-1.808634433E0,1.520372549E0
8.826768750E-1,5.285130852E-1,-1.506300640E0,1.219695271E0
9.026768750E-1,5.865091322E-1,-1.721592781E0,1.321349700E0
9.226768750E-1,4.494254735E-1,-2.048108904E0,1.515442176E0
9.426768750E-1,4.683600734E-1,-1.949382761E0,1.777539817E0
9.626768750E-1,1.198718824E0,-1.818948922E0,2.190976848E0
9.826768750E-1,1.740171432E0,-2.189229115E0,2.298718228E0
1.002676875E0,1.643016874E0,-2.515738222E0,2.196414759E0
1.022676875E0,1.423442085E0,-2.157341909E0,2.090351529E0
1.042676875E0,1.443724030E0,-1.834458661E0,1.920553941E0
1.062676875E0,1.528586133E0,-2.470355642E0,1.650040403E0
1.082676875E0,1.345626170E0,-3.319129280E0,1.641793782E0
1.102676875E0,8.478494856E-1,-3.638091386E0,1.172593026E0
1.122676875E0,7.868206340E-1,-3.367760573E0,1.046800706E0
1.142676875E0,1.054036416E0,-2.844548793E0,1.141608045E0
1.162676875E0,6.942213495E-1,-1.963916600E0,4.637970525E-1
1.182676875E0,3.082399200E-1,-7.754407829E-1,-9.931299904E-1
1.202676875E0,4.928482857E-1,3.563293219E-2,-1.220303382E0
1.222676875E0,1.088459194E-1,2.788923061E-1,-1.823230545E0
1.242676875E0,-4.591152966E-1,4.818257725E-1,-1.186409411E0
1.262676875E0,-6.116665217E-1,3.986081994E-1,-5.282222593E-1
1.282676875E0,-5.065942126E-1,1.138622457E-1,-4.213176155E-1
