"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.287474995E-2,1.222058716E0,7.566166077E0,6.210884399E0
3.277574998E-2,1.257684631E0,7.463629303E0,6.420448608E0
5.267675000E-2,1.404229889E0,7.392227783E0,6.513255615E0
7.257774996E-2,1.457219696E0,7.332501984E0,6.547684021E0
9.247874998E-2,1.461560669E0,7.323670349E0,6.537056122E0
1.123807500E-1,1.389710083E0,7.307054901E0,6.533164215E0
1.322817500E-1,1.362017670E0,7.245532837E0,6.520889740E0
1.521827500E-1,1.324595490E0,7.314239960E0,6.387816467E0
1.720837500E-1,1.286275177E0,7.403155060E0,6.397995300E0
1.919847500E-1,1.293759613E0,7.355104980E0,6.337071991E0
2.118867500E-1,1.137035522E0,7.352709961E0,6.294560394E0
2.317877500E-1,1.078507233E0,7.376360779E0,6.278094635E0
2.516887500E-1,1.222358093E0,7.313042450E0,6.310128021E0
2.715897500E-1,1.312470703E0,7.144343262E0,6.478827209E0
2.914907500E-1,1.309476929E0,7.221732330E0,6.688092041E0
3.113917500E-1,1.698966980E0,7.470514984E0,7.056775360E0
3.312937500E-1,1.603914642E0,7.144193573E0,6.427633667E0
3.511947500E-1,4.345463562E-1,7.056925049E0,6.650071106E0
3.710957500E-1,-4.896318054E-1,7.225624237E0,6.164780273E0
3.909967500E-1,-7.726931763E-1,7.685767365E0,5.881718903E0
4.108977500E-1,-8.183482361E-1,7.752079468E0,6.114634552E0
4.307987500E-1,-5.783972168E-1,7.013515320E0,6.271208954E0
4.507007500E-1,-1.989363098E-1,6.291566620E0,6.451434174E0
4.706017500E-1,5.331912231E-1,6.806645508E0,6.346951447E0
4.905027500E-1,1.696571960E0,8.206983490E0,6.277795258E0
5.104037500E-1,2.497256927E0,7.954308929E0,6.356980591E0
5.303047500E-1,2.150577850E0,6.391708374E0,6.296206970E0
5.502067500E-1,8.084687805E-1,5.788462830E0,6.157295837E0
5.701077500E-1,-3.008743286E-1,6.673871613E0,5.619314575E0
5.900087500E-1,-4.712200928E-1,7.897277527E0,5.457501068E0
6.099097500E-1,1.224453735E-1,7.741301880E0,5.887556763E0
6.298107500E-1,7.119195557E-1,6.996450806E0,6.271059265E0
6.497117500E-1,1.044378204E0,7.128176880E0,6.688092041E0
6.696137500E-1,1.961670685E0,7.933951263E0,6.356232147E0
6.895147500E-1,3.466341705E0,8.047864380E0,5.989045715E0
7.094157500E-1,3.509452057E0,7.395221558E0,6.475084991E0
7.293167500E-1,1.822759552E0,6.918612671E0,6.374943237E0
7.492177500E-1,2.354603577E-1,6.955436096E0,6.317313080E0
7.691197500E-1,-2.565664673E-1,7.400011597E0,6.100713501E0
7.890207500E-1,5.213658142E-1,7.556735687E0,5.984704742E0
8.089217500E-1,1.122665405E0,7.422165527E0,5.610033875E0
8.288236250E-1,4.367916870E-1,7.298372955E0,5.607788544E0
8.487246250E-1,-2.724334717E-1,7.243886261E0,5.574108582E0
8.686256250E-1,-1.315763855E-1,7.375312958E0,5.190456390E0
8.885276249E-1,5.733078003E-1,7.883057098E0,5.117108917E0
9.084286250E-1,1.096918945E0,8.163573761E0,5.208119659E0
9.283296250E-1,1.244961090E0,8.215216370E0,5.264402618E0
9.482306250E-1,1.002764740E0,8.256829834E0,5.277874603E0
9.681316250E-1,8.074209595E-1,8.241411896E0,5.447621613E0
9.880326250E-1,5.551954651E-1,8.098459167E0,5.311255188E0
1.007934625E0,6.155200195E-1,7.666607208E0,5.756279755E0
1.027835625E0,5.379812622E-1,7.153923340E0,5.664221191E0
1.047736625E0,3.490740967E-1,6.999594269E0,5.189707947E0
1.067637625E0,3.201841736E-1,7.282955017E0,4.949607239E0
1.087538625E0,5.713618469E-1,7.474855957E0,5.209915924E0
1.107439625E0,9.410929871E-1,6.748865662E0,5.096152496E0
1.127341625E0,1.012793884E0,5.691314850E0,5.158273315E0
1.147242625E0,7.719447327E-1,5.061724091E0,4.453688507E0
1.167143625E0,3.644920349E-1,5.720055084E0,3.954177246E0
1.187044625E0,4.604425049E-1,7.169640656E0,4.185146942E0
1.206945625E0,9.595046997E-1,7.020850067E0,3.810476074E0
1.226847625E0,9.824070740E-1,5.476960602E0,3.875440979E0
1.246748625E0,8.565188599E-1,4.628524933E0,4.228706360E0
1.266649625E0,9.316625977E-1,4.882247314E0,4.059707794E0
1.286550625E0,1.231189728E0,5.759423218E0,3.345842285E0
1.306451625E0,8.909472656E-1,7.450606384E0,2.139800262E0
1.326352625E0,3.354524231E-1,1.009081604E1,2.174078979E0
1.346253625E0,1.562750244E-1,9.677824860E0,1.969604187E0
1.366155625E0,-7.529342651E-1,7.810907135E0,1.217118988E0
1.386056625E0,-1.815574493E0,7.816744995E0,4.776567078E-1
1.405957625E0,-2.490221558E0,9.345815277E0,-3.508703613E-1
1.425858625E0,-2.866838379E0,9.822723541E0,1.376387787E0
1.445759625E0,-3.231031036E0,8.810229034E0,7.955955505E-1
1.465660625E0,-3.404520264E0,8.760382690E0,2.827619934E-1
1.485562625E0,-3.144660645E0,1.017748581E1,2.200424194E-2
1.505463625E0,-2.746338959E0,1.147124542E1,-3.218307495E-1
1.525364625E0,-1.986818390E0,1.060290115E1,7.381150818E-1
1.545265625E0,-1.547931061E0,9.246272278E0,1.514400787E0
1.565166625E0,-1.728755035E0,8.487051086E0,1.102457428E0
1.585067625E0,-1.735041962E0,8.482261047E0,1.594334564E0
1.604969625E0,-1.615590363E0,9.960586853E0,1.235381012E0
1.624870625E0,-1.459165649E0,1.234602631E1,-5.760021973E-1
1.644771625E0,-1.379980316E0,1.256801468E1,-1.874102783E-1
1.664672625E0,-1.939816132E0,1.077863571E1,2.201921082E-1
1.684573625E0,-2.451601868E0,9.269474030E0,4.882846069E-1
1.704474625E0,-2.799478455E0,9.273964691E0,7.198530579E-1
1.724376625E0,-2.740052032E0,9.802216187E0,1.848655701E0
1.744277625E0,-2.294129333E0,1.023167313E1,6.349795532E-1
1.764178625E0,-1.686842194E0,1.067340454E1,7.461982727E-1
1.784079625E0,-1.464255066E0,1.138203094E1,1.364412689E0
1.803980625E0,-7.351213074E-1,1.112666199E1,1.558558960E0
1.823880625E0,-5.034031677E-1,1.060454773E1,1.610800323E0
1.843782625E0,-2.195783844E0,1.033675461E1,1.442699890E0
1.863683625E0,-3.565285950E0,1.073627380E1,2.314337311E0
1.883584625E0,-1.050365753E0,1.126692032E1,2.061662750E0
1.903485625E0,2.051334229E0,1.110795090E1,1.793869629E0
1.923386625E0,-2.534529419E0,1.196057785E1,3.554358673E0
1.943287625E0,-3.450774078E0,1.340492432E1,3.502716064E0
1.963189625E0,-1.481918335E0,1.272548721E1,2.187700653E0
1.983090625E0,-3.689677277E0,1.047940796E1,3.525319061E0
2.002991625E0,-3.948489075E0,8.799301758E0,3.326682129E0
2.022892625E0,-3.797153778E0,9.551786957E0,2.701881409E0
2.042793625E0,-1.910327454E0,1.198018707E1,2.492616577E0
2.062694625E0,-3.188968506E0,1.024993515E1,-4.044589233E-1
2.082596625E0,-5.638325043E0,8.086035004E0,-2.845732269E0
2.102497625E0,-1.297397049E1,1.734293518E1,1.803300018E0
2.122398625E0,-1.783391418E1,1.735476059E1,4.477788391E0
2.142299625E0,-3.084336090E0,1.147364044E1,1.538201294E0
2.162200625E0,5.709427185E0,9.700876923E0,-2.080673218E-2
2.182101625E0,4.698579254E0,1.007315277E1,-1.953737183E0
2.202003625E0,-4.882846069E-1,9.511371002E0,1.351389771E0
2.221904625E0,-4.365072784E0,8.606502686E0,-1.106199646E0
2.241805625E0,-6.267017670E0,1.018392242E1,-6.571334839E-1
2.261706625E0,-5.472020874E0,9.869576111E0,-4.291575623E-1
2.281607625E0,-5.051096191E0,7.784861298E0,1.179996185E0
2.301509625E0,-4.979095917E0,7.521409149E0,-1.475481720E0
2.321410625E0,-2.798580322E0,8.815318451E0,-2.071542206E0
2.341311625E0,-2.238145752E0,9.433532867E0,-2.100282440E0
2.361212625E0,-4.177961884E0,9.552385712E0,1.945953369E-1
2.381113625E0,-4.447102203E0,9.815837860E0,-5.727090454E-1
2.401014625E0,-2.715652771E0,9.570198669E0,-1.166374512E0
2.420916625E0,-2.931803284E0,8.565188599E0,-9.282197571E-1
2.440817625E0,-4.041296082E0,8.463999023E0,-1.251248016E0
2.460718625E0,-3.213667145E0,9.264833679E0,-9.196875000E-1
2.480619625E0,-2.957849121E0,9.769134979E0,-1.630110168E-1
2.500520625E0,-3.234174500E0,9.239985352E0,1.334025879E0
2.520421625E0,-2.973416748E0,8.860225067E0,9.967771912E-1
2.540323625E0,-2.943029938E0,9.672436066E0,-6.789880371E-1
2.560224625E0,-3.715573425E0,9.777667236E0,1.303788757E-1
2.580125625E0,-3.937561798E0,8.844657440E0,2.207010498E0
2.600026625E0,-3.103945312E0,8.875044250E0,3.391197968E0
2.619927625E0,-1.562301178E0,9.138346710E0,1.393751678E0
2.639828625E0,-1.717528381E0,9.931696930E0,8.187973022E-1
2.659730625E0,-3.251837769E0,1.003303619E1,3.189866638E-1
2.679631625E0,-3.178639984E0,9.375902710E0,-5.105882263E-1
2.699532625E0,-2.368374939E0,8.418044586E0,-1.660646667E0
2.719433625E0,-2.748883667E0,9.130413208E0,-1.028960266E0
2.739334625E0,-3.305875397E0,1.077010345E1,2.472857666E-1
2.759236625E0,-2.246678009E0,1.028945297E1,9.572593689E-1
2.779137625E0,-1.456920319E0,8.717571716E0,-9.473799133E-1
2.799038625E0,-2.481240234E0,9.075327759E0,-1.490001526E0
2.818940792E0,-3.805536346E0,1.058224411E1,-7.054829407E-1
2.838841792E0,-3.341800690E0,9.724228363E0,-5.397775269E-1
2.858742792E0,-2.272274780E0,8.284671936E0,-1.317410431E0
2.878644792E0,-2.536175995E0,8.534053345E0,-7.273374939E-1
2.898545792E0,-4.195026398E0,9.628726959E0,1.740879822E-1
2.918446792E0,-4.093088379E0,1.011356873E1,-5.562432861E-1
2.938347792E0,-2.168091431E0,8.799451447E0,-1.147064667E0
2.958248792E0,-1.039288788E0,8.567134552E0,1.303938446E0
2.978149792E0,-1.383273468E0,1.019425095E1,4.186793518E-1
2.998051792E0,-3.329825592E0,1.169338348E1,5.382806396E-1
3.017952792E0,-3.622467041E0,8.562194824E0,6.128256226E-1
3.037853792E0,-3.727997589E0,7.517367554E0,1.557361450E0
3.057754792E0,-3.440744934E0,7.839946747E0,2.285597076E0
3.077655792E0,-4.021686859E0,8.534203033E0,5.490582275E-1
3.097556792E0,-3.556304626E0,1.033331177E1,7.696994019E-1
3.117458792E0,-2.051633606E0,1.085078568E1,1.005309448E0
3.137359792E0,-2.470462646E0,9.295519867E0,2.178419952E0
3.157260792E0,-3.012335815E0,7.653883667E0,2.873724060E0
3.177161792E0,-3.128344574E0,7.660619659E0,3.144960022E0
3.197062792E0,-3.257825317E0,9.669442291E0,2.569855957E0
3.216963792E0,-2.874023438E0,1.043510010E1,2.090103607E0
3.236865792E0,-3.158881073E0,9.401948547E0,1.891616364E0
3.256766792E0,-3.178939362E0,9.656569061E0,1.256786499E0
3.276667792E0,-2.481539612E0,9.798773346E0,1.758543091E0
3.296568792E0,-2.552042999E0,8.639883270E0,1.088686066E0
3.316469792E0,-3.530258789E0,9.148375854E0,1.204994202E-1
3.336370792E0,-3.913761292E0,1.052416489E1,-4.760101318E-2
3.356272792E0,-3.816313934E0,9.863289185E0,-3.502716064E-2
3.376173792E0,-3.727398834E0,8.214018860E0,1.034648438E0
3.396074792E0,-3.580853577E0,7.671397247E0,2.950364685E-1
3.415975792E0,-3.067271576E0,9.198820953E0,4.399351501E-1
3.435876792E0,-2.619253235E0,1.164039368E1,1.604663086E-1
3.455777792E0,-2.033221893E0,1.039228912E1,8.107141113E-1
3.475679792E0,-2.223176880E0,8.648565216E0,2.784808960E0
3.495580792E0,-2.846929779E0,8.955726471E0,1.364412689E0
3.515481792E0,-2.766546936E0,9.488318939E0,7.039860535E-1
3.535382792E0,-2.950065308E0,9.056616669E0,-6.807843018E-1
3.555283792E0,-3.654350739E0,8.964857483E0,-2.784210205E-2
3.575184792E0,-3.589535522E0,9.331594849E0,-8.637039185E-2
3.595086792E0,-3.616928558E0,1.021625519E1,1.690434723E0
3.614987792E0,-2.646197205E0,9.484726410E0,2.251917114E0
3.634888792E0,-1.432820435E0,8.586893463E0,1.555415497E0
3.654789792E0,-1.880838776E0,9.583221588E0,-6.577322388E-1
3.674690792E0,-2.503543854E0,1.068193680E1,3.667373657E-2
3.694591792E0,-3.075504456E0,9.245074768E0,1.383423157E0
3.714493792E0,-3.253334656E0,7.426356812E0,2.931653595E0
3.734394792E0,-3.223546600E0,7.571554871E0,1.893262939E0
3.754295792E0,-1.694326630E0,1.066921326E1,7.262896729E-1
3.774196792E0,-6.197113037E-1,1.107382187E1,-8.337661743E-1
3.794097792E0,-2.557431793E0,9.622589722E0,1.557960205E0
3.813998792E0,-3.502566376E0,8.234526215E0,2.511028290E0
3.833899542E0,-2.425705719E0,8.681047668E0,2.282902679E0
3.853801542E0,-9.759704590E-1,1.104657852E1,1.414558411E0
